case_id,family,record_type,condition,policy,seed,k,required_action,selected_action,hypothesis_recall,address_recall,trigger_materialized,tr_address,tr_materialize,tr_action,expansion_count,false_positive_expansions,expansion_precision,materialized_bytes,materialized_tokens,bytes_per_success,compact_bytes,full_bytes,compression_savings,model_calls,retrieval_tool_calls,proactive_expansions,probe_count,hypotheses,model_latency_seconds,wall_seconds
rare-maintenance-token,rare_string,terminal_output,latent,ccr_proactive,37,4,apply_maintenance_override,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,1,0,0,1,[],1.3798566998448223,0.022811299888417125
rare-maintenance-token,rare_string,terminal_output,latent,ccr_proactive,53,4,apply_maintenance_override,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,1,0,0,1,[],1.484241799917072,0.022283999947831035
rare-maintenance-token,rare_string,terminal_output,latent,ccr_proactive,71,4,apply_maintenance_override,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,1,0,0,1,[],1.823254399932921,0.019688800210133195
rare-maintenance-token,rare_string,terminal_output,latent,ccr_mixed,11,4,apply_maintenance_override,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,2,0,0,1,[],5.69515289994888,0.021823700051754713
rare-maintenance-token,rare_string,terminal_output,latent,ccr_mixed,23,4,apply_maintenance_override,apply_maintenance_override,0,0,0,0,0,1,0,0,0.0,0,0,0,234,696,0.6637931034482758,2,0,0,1,[],5.601990299765021,0.021926900139078498
rare-maintenance-token,rare_string,terminal_output,latent,ccr_mixed,37,4,apply_maintenance_override,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,2,0,0,1,[],5.575646799989045,0.017967799911275506
rare-maintenance-token,rare_string,terminal_output,latent,ccr_mixed,53,4,apply_maintenance_override,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,2,0,0,1,[],5.364299399778247,0.01887290016748011
rare-maintenance-token,rare_string,terminal_output,latent,ccr_mixed,71,4,apply_maintenance_override,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,2,0,0,1,[],5.808909599902108,0.014204999897629023
rare-maintenance-token,rare_string,terminal_output,latent,generic_proactive,11,4,apply_maintenance_override,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,1,0,0,1,[],1.6736161999870092,0.018425399903208017
rare-maintenance-token,rare_string,terminal_output,latent,generic_proactive,23,4,apply_maintenance_override,apply_maintenance_override,0,0,0,0,0,1,0,0,0.0,0,0,0,234,696,0.6637931034482758,1,0,0,1,[],1.6020406999159604,0.017294100020080805
rare-maintenance-token,rare_string,terminal_output,latent,generic_proactive,37,4,apply_maintenance_override,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,1,0,0,1,[],1.3798566998448223,0.02008439996279776
rare-maintenance-token,rare_string,terminal_output,latent,generic_proactive,53,4,apply_maintenance_override,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,1,0,0,1,[],1.484241799917072,0.0183297002222389
rare-maintenance-token,rare_string,terminal_output,latent,generic_proactive,71,4,apply_maintenance_override,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,234,696,0.6637931034482758,1,0,0,1,[],1.823254399932921,0.019938600016757846
rare-maintenance-token,rare_string,terminal_output,latent,action_conditioned,11,4,apply_maintenance_override,apply_maintenance_override,1,1,1,1,1,1,4,3,0.25,2286,572,2286,234,696,0.6637931034482758,1,0,4,4,[],4.957503299927339,4.995144299929962
rare-maintenance-token,rare_string,terminal_output,latent,action_conditioned,23,4,apply_maintenance_override,apply_maintenance_override,1,1,1,1,1,1,4,3,0.25,2286,572,2286,234,696,0.6637931034482758,1,0,4,4,[],4.928215799853206,4.96626350004226
rare-maintenance-token,rare_string,terminal_output,latent,action_conditioned,37,4,apply_maintenance_override,apply_maintenance_override,1,1,1,1,1,1,4,3,0.25,2286,572,2286,234,696,0.6637931034482758,1,0,4,4,[],4.8624571999534965,4.899332699831575
rare-maintenance-token,rare_string,terminal_output,latent,action_conditioned,53,4,apply_maintenance_override,apply_maintenance_override,1,1,1,1,1,1,4,3,0.25,2286,572,2286,234,696,0.6637931034482758,1,0,4,4,[],4.633882799884304,4.675433600088581
rare-maintenance-token,rare_string,terminal_output,latent,action_conditioned,71,4,apply_maintenance_override,apply_maintenance_override,1,1,1,1,1,1,4,3,0.25,2286,572,2286,234,696,0.6637931034482758,1,0,4,4,[],4.968967600027099,5.008753699949011
rare-maintenance-token,rare_string,terminal_output,latent,full_context,11,4,apply_maintenance_override,apply_maintenance_override,1,1,1,1,1,1,1,0,1.0,705,177,705,234,696,0.6637931034482758,1,0,0,0,[],2.1806864999234676,2.2088500999379903
rare-maintenance-token,rare_string,terminal_output,latent,full_context,23,4,apply_maintenance_override,apply_maintenance_override,1,1,1,1,1,1,1,0,1.0,705,177,705,234,696,0.6637931034482758,1,0,0,0,[],2.1187260998412967,2.1450853999704123
rare-maintenance-token,rare_string,terminal_output,latent,full_context,37,4,apply_maintenance_override,apply_maintenance_override,1,1,1,1,1,1,1,0,1.0,705,177,705,234,696,0.6637931034482758,1,0,0,0,[],1.8987825000658631,1.9370138000231236
rare-maintenance-token,rare_string,terminal_output,latent,full_context,53,4,apply_maintenance_override,apply_maintenance_override,1,1,1,1,1,1,1,0,1.0,705,177,705,234,696,0.6637931034482758,1,0,0,0,[],2.5794293000362813,2.610378900077194
rare-maintenance-token,rare_string,terminal_output,latent,full_context,71,4,apply_maintenance_override,retry_unchanged,1,1,1,1,1,0,1,0,1.0,705,177,0,234,696,0.6637931034482758,1,0,0,0,[],2.2592515000142157,2.286187699995935
relation-atlas-vault,relation,graph_result,explicit,compact_only,11,4,restart_vault_first,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.7238872000016272,1.7553921998478472
relation-atlas-vault,relation,graph_result,explicit,compact_only,23,4,restart_vault_first,restart_vault_first,1,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.514297500019893,1.5433867000974715
relation-atlas-vault,relation,graph_result,explicit,compact_only,37,4,restart_vault_first,defer_for_review,1,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.694280399940908,1.7243210999295115
relation-atlas-vault,relation,graph_result,explicit,compact_only,53,4,restart_vault_first,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.7208595001138747,1.7495934998150915
relation-atlas-vault,relation,graph_result,explicit,compact_only,71,4,restart_vault_first,continue_standard,1,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.435609799809754,1.461516800103709
relation-atlas-vault,relation,graph_result,explicit,ccr_explicit,11,4,restart_vault_first,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],4.416946099838242,2.7153187999501824
relation-atlas-vault,relation,graph_result,explicit,ccr_explicit,23,4,restart_vault_first,restart_vault_first,1,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],5.56748399999924,4.081539700040594
relation-atlas-vault,relation,graph_result,explicit,ccr_explicit,37,4,restart_vault_first,defer_for_review,1,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],5.9058944999706,4.333479199791327
relation-atlas-vault,relation,graph_result,explicit,ccr_explicit,53,4,restart_vault_first,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],5.705840900074691,4.01196249993518
relation-atlas-vault,relation,graph_result,explicit,ccr_explicit,71,4,restart_vault_first,continue_standard,1,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],5.4519362999126315,4.046234299894422
relation-atlas-vault,relation,graph_result,explicit,ccr_proactive,11,4,restart_vault_first,retry_unchanged,1,1,1,1,1,0,1,0,1.0,1242,311,0,208,1125,0.8151111111111111,1,0,1,1,[],3.811752500012517,3.843426999868825
relation-atlas-vault,relation,graph_result,explicit,ccr_proactive,23,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,1,1,[],2.96554629993625,2.9974003001116216
relation-atlas-vault,relation,graph_result,explicit,ccr_proactive,37,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,1,1,[],3.60376670002006,3.635844400152564
relation-atlas-vault,relation,graph_result,explicit,ccr_proactive,53,4,restart_vault_first,retry_unchanged,1,1,1,1,1,0,1,0,1.0,1242,311,0,208,1125,0.8151111111111111,1,0,1,1,[],3.722497900016606,3.753823900129646
relation-atlas-vault,relation,graph_result,explicit,ccr_proactive,71,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,1,1,[],3.7171887999866158,3.7459323999937624
relation-atlas-vault,relation,graph_result,explicit,ccr_mixed,11,4,restart_vault_first,retry_unchanged,1,1,1,1,1,0,1,0,1.0,1242,311,0,208,1125,0.8151111111111111,2,0,1,1,[],6.504811399849132,0.02061049989424646
relation-atlas-vault,relation,graph_result,explicit,ccr_mixed,23,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,2,0,1,1,[],7.018732799915597,0.02388469991274178
relation-atlas-vault,relation,graph_result,explicit,ccr_mixed,37,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,2,0,1,1,[],7.815380800049752,0.019726800033822656
relation-atlas-vault,relation,graph_result,explicit,ccr_mixed,53,4,restart_vault_first,retry_unchanged,1,1,1,1,1,0,1,0,1.0,1242,311,0,208,1125,0.8151111111111111,2,0,1,1,[],7.707479299977422,0.01929629989899695
relation-atlas-vault,relation,graph_result,explicit,ccr_mixed,71,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,2,0,1,1,[],7.733515300089493,0.025044499896466732
relation-atlas-vault,relation,graph_result,explicit,generic_proactive,11,4,restart_vault_first,retry_unchanged,1,1,1,1,1,0,1,0,1.0,1242,311,0,208,1125,0.8151111111111111,1,0,1,1,[],3.811752500012517,0.02413380006328225
relation-atlas-vault,relation,graph_result,explicit,generic_proactive,23,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,1,1,[],2.96554629993625,0.026620300021022558
relation-atlas-vault,relation,graph_result,explicit,generic_proactive,37,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,1,1,[],3.60376670002006,0.021728399908170104
relation-atlas-vault,relation,graph_result,explicit,generic_proactive,53,4,restart_vault_first,retry_unchanged,1,1,1,1,1,0,1,0,1.0,1242,311,0,208,1125,0.8151111111111111,1,0,1,1,[],3.722497900016606,0.02071710000745952
relation-atlas-vault,relation,graph_result,explicit,generic_proactive,71,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,1,1,[],3.7171887999866158,0.023466200102120638
relation-atlas-vault,relation,graph_result,explicit,action_conditioned,11,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,4,3,0.25,2817,705,2817,208,1125,0.8151111111111111,1,0,4,4,[],5.233483599964529,5.277216600021347
relation-atlas-vault,relation,graph_result,explicit,action_conditioned,23,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,4,3,0.25,2817,705,2817,208,1125,0.8151111111111111,1,0,4,4,[],5.6253464999608696,5.682295100064948
relation-atlas-vault,relation,graph_result,explicit,action_conditioned,37,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,4,3,0.25,2817,705,2817,208,1125,0.8151111111111111,1,0,4,4,[],5.560540299862623,5.624567999970168
relation-atlas-vault,relation,graph_result,explicit,action_conditioned,53,4,restart_vault_first,retry_unchanged,1,1,1,1,1,0,4,3,0.25,2817,705,0,208,1125,0.8151111111111111,1,0,4,4,[],5.799215000122786,5.8495108999777585
relation-atlas-vault,relation,graph_result,explicit,action_conditioned,71,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,4,3,0.25,2817,705,2817,208,1125,0.8151111111111111,1,0,4,4,[],5.815778400050476,5.860017499886453
relation-atlas-vault,relation,graph_result,explicit,full_context,11,4,restart_vault_first,retry_unchanged,1,1,1,1,1,0,1,0,1.0,1242,311,0,208,1125,0.8151111111111111,1,0,0,0,[],3.811752500012517,0.02071870001964271
relation-atlas-vault,relation,graph_result,explicit,full_context,23,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,0,0,[],2.96554629993625,0.026019900105893612
relation-atlas-vault,relation,graph_result,explicit,full_context,37,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,0,0,[],3.60376670002006,0.023556799860671163
relation-atlas-vault,relation,graph_result,explicit,full_context,53,4,restart_vault_first,retry_unchanged,1,1,1,1,1,0,1,0,1.0,1242,311,0,208,1125,0.8151111111111111,1,0,0,0,[],3.722497900016606,0.02019239985384047
relation-atlas-vault,relation,graph_result,explicit,full_context,71,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,0,0,[],3.7171887999866158,0.029815300134941936
relation-atlas-vault,relation,graph_result,latent,compact_only,11,4,restart_vault_first,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.6583128001075238,0.020698799984529614
relation-atlas-vault,relation,graph_result,latent,compact_only,23,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.8973227001260966,0.01859420002438128
relation-atlas-vault,relation,graph_result,latent,compact_only,37,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.652722999919206,0.018785000080242753
relation-atlas-vault,relation,graph_result,latent,compact_only,53,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.1334615000523627,1.1641281000338495
relation-atlas-vault,relation,graph_result,latent,compact_only,71,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,0,[],1.652316699968651,1.6805001001339406
relation-atlas-vault,relation,graph_result,latent,ccr_explicit,11,4,restart_vault_first,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],5.168538900092244,3.539684999966994
relation-atlas-vault,relation,graph_result,latent,ccr_explicit,23,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],5.765022800303996,3.8981834000442177
relation-atlas-vault,relation,graph_result,latent,ccr_explicit,37,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],5.203406899934635,3.5730028999969363
relation-atlas-vault,relation,graph_result,latent,ccr_explicit,53,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],4.929927500197664,3.8281345998402685
relation-atlas-vault,relation,graph_result,latent,ccr_explicit,71,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,0,[],5.465337299974635,3.8435776999685913
relation-atlas-vault,relation,graph_result,latent,ccr_proactive,11,4,restart_vault_first,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.6583128001075238,0.017036099918186665
relation-atlas-vault,relation,graph_result,latent,ccr_proactive,23,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.8973227001260966,0.026992700062692165
relation-atlas-vault,relation,graph_result,latent,ccr_proactive,37,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.652722999919206,0.023873900063335896
relation-atlas-vault,relation,graph_result,latent,ccr_proactive,53,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.1334615000523627,0.019920800114050508
relation-atlas-vault,relation,graph_result,latent,ccr_proactive,71,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.652316699968651,0.017353199888020754
relation-atlas-vault,relation,graph_result,latent,ccr_mixed,11,4,restart_vault_first,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,1,[],5.168538900092244,0.02158379997126758
relation-atlas-vault,relation,graph_result,latent,ccr_mixed,23,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,1,[],5.765022800303996,0.01813309988938272
relation-atlas-vault,relation,graph_result,latent,ccr_mixed,37,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,1,[],5.203406899934635,0.018483499996364117
relation-atlas-vault,relation,graph_result,latent,ccr_mixed,53,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,1,[],4.929927500197664,0.016313800122588873
relation-atlas-vault,relation,graph_result,latent,ccr_mixed,71,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,2,0,0,1,[],5.465337299974635,0.02011430007405579
relation-atlas-vault,relation,graph_result,latent,generic_proactive,11,4,restart_vault_first,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.6583128001075238,0.021782400086522102
relation-atlas-vault,relation,graph_result,latent,generic_proactive,23,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.8973227001260966,0.017067400040104985
relation-atlas-vault,relation,graph_result,latent,generic_proactive,37,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.652722999919206,0.020552200032398105
relation-atlas-vault,relation,graph_result,latent,generic_proactive,53,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.1334615000523627,0.019795600092038512
relation-atlas-vault,relation,graph_result,latent,generic_proactive,71,4,restart_vault_first,restart_vault_first,0,0,0,0,0,1,0,0,0.0,0,0,0,208,1125,0.8151111111111111,1,0,0,1,[],1.652316699968651,0.01826080004684627
relation-atlas-vault,relation,graph_result,latent,action_conditioned,11,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,4,3,0.25,2817,705,2817,208,1125,0.8151111111111111,1,0,4,4,[],5.009127099998295,5.049756000051275
relation-atlas-vault,relation,graph_result,latent,action_conditioned,23,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,4,3,0.25,2817,705,2817,208,1125,0.8151111111111111,1,0,4,4,[],5.364975100150332,5.398789499886334
relation-atlas-vault,relation,graph_result,latent,action_conditioned,37,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,4,3,0.25,2817,705,2817,208,1125,0.8151111111111111,1,0,4,4,[],5.4784363999497145,5.524108200101182
relation-atlas-vault,relation,graph_result,latent,action_conditioned,53,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,4,3,0.25,2817,705,2817,208,1125,0.8151111111111111,1,0,4,4,[],5.642905600136146,5.68750170012936
relation-atlas-vault,relation,graph_result,latent,action_conditioned,71,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,4,3,0.25,2817,705,2817,208,1125,0.8151111111111111,1,0,4,4,[],5.643089100020006,5.677935499930754
relation-atlas-vault,relation,graph_result,latent,full_context,11,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,0,0,[],3.7284825001843274,3.7646381999365985
relation-atlas-vault,relation,graph_result,latent,full_context,23,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,0,0,[],2.9128955001942813,2.943631600122899
relation-atlas-vault,relation,graph_result,latent,full_context,37,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,0,0,[],3.641952000092715,3.6721711999271065
relation-atlas-vault,relation,graph_result,latent,full_context,53,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,0,0,[],3.779962799977511,3.816690400009975
relation-atlas-vault,relation,graph_result,latent,full_context,71,4,restart_vault_first,restart_vault_first,1,1,1,1,1,1,1,0,1.0,1242,311,1242,208,1125,0.8151111111111111,1,0,0,0,[],3.4528190998826176,3.4911158999893814
action-quarantine,action,log_block,explicit,compact_only,11,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,1,0,0,0,[],1.91008420009166,1.9413795000873506
action-quarantine,action,log_block,explicit,compact_only,23,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,1,0,0,0,[],1.789244299987331,1.8236932998988777
action-quarantine,action,log_block,explicit,compact_only,37,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,1,0,0,0,[],1.8005801998078823,1.834137300029397
action-quarantine,action,log_block,explicit,compact_only,53,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,1,0,0,0,[],1.7943380000069737,1.8257635000627488
action-quarantine,action,log_block,explicit,compact_only,71,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,1,0,0,0,[],2.0247076000086963,2.0537771000526845
action-quarantine,action,log_block,explicit,ccr_explicit,11,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,2,0,0,0,[],5.841276700142771,3.9629971999675035
action-quarantine,action,log_block,explicit,ccr_explicit,23,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,2,0,0,0,[],5.712307999841869,3.950175599893555
action-quarantine,action,log_block,explicit,ccr_explicit,37,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,2,0,0,0,[],5.776763299945742,4.004851300036535
action-quarantine,action,log_block,explicit,ccr_explicit,53,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,2,0,0,0,[],5.784012099960819,4.0210406999103725
action-quarantine,action,log_block,explicit,ccr_explicit,71,4,quarantine_replica,quarantine_replica,1,0,0,0,0,1,0,0,0.0,0,0,0,278,990,0.7191919191919192,2,0,0,0,[],5.988825999898836,3.9954194999299943
action-quarantine,action,log_block,explicit,ccr_proactive,11,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.7813509001862258,2.816619000164792
action-quarantine,action,log_block,explicit,ccr_proactive,23,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.274506499990821,2.3077861999627203
action-quarantine,action,log_block,explicit,ccr_proactive,37,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.7757981000468135,2.812187399948016
action-quarantine,action,log_block,explicit,ccr_proactive,53,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.6904851000290364,2.7225372998509556
action-quarantine,action,log_block,explicit,ccr_proactive,71,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.9371473998762667,2.975431599887088
action-quarantine,action,log_block,explicit,ccr_mixed,11,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,2,0,1,1,[],6.712543400237337,0.026788299903273582
action-quarantine,action,log_block,explicit,ccr_mixed,23,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,2,0,1,1,[],6.197570199845359,0.025227000005543232
action-quarantine,action,log_block,explicit,ccr_mixed,37,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,2,0,1,1,[],6.751981200184673,0.027327599935233593
action-quarantine,action,log_block,explicit,ccr_mixed,53,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,2,0,1,1,[],6.6801591999828815,0.03381770011037588
action-quarantine,action,log_block,explicit,ccr_mixed,71,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,2,0,1,1,[],6.901265799766406,0.028315499890595675
action-quarantine,action,log_block,explicit,generic_proactive,11,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.7813509001862258,0.023174300091341138
action-quarantine,action,log_block,explicit,generic_proactive,23,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.274506499990821,0.022284600185230374
action-quarantine,action,log_block,explicit,generic_proactive,37,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.7757981000468135,0.02908700006082654
action-quarantine,action,log_block,explicit,generic_proactive,53,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.6904851000290364,0.02361069992184639
action-quarantine,action,log_block,explicit,generic_proactive,71,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,1,0,1.0,1013,254,1013,278,990,0.7191919191919192,1,0,1,1,[],2.9371473998762667,0.026283999904990196
action-quarantine,action,log_block,explicit,action_conditioned,11,4,quarantine_replica,quarantine_replica,1,1,1,1,1,1,4,3,0.25,2579,645,2579,278,990,0.7191919191919192,1,0,4,4,[],5.075458700070158,5.1284638999495655
