split,dataset,example_id,root_channel,successor_channel,mapping_semantics,recall,precision,mrr,best_gold_rank,complete_recovery,distractors,root_recall,root_valid,path_recall,path_gain,selected_root_ids,selected_chunk_ids,gold_chunk_ids,requested_chunks,frontiers,comparisons,index_lookups,token_span_operations,latency_ms,index_memory_bytes,placement,top_score,score_gap
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,approx,bm25_state,annotated_dependency,0.16666666666666666,0.5,1.0,1,0.0,1,0.0,0.0,0.3,0.1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=19,2,2,52,64,51840,60.543900122866035,11448,CPU exhaustive Python,1.0,0.0042907165042284645
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,approx,approximate_new_address,annotated_dependency,0.0,0.0,0.09090909090909091,11,0.0,2,0.0,0.0,0.3,0.1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=24,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=19,2,2,52,64,51840,42.90709993802011,11448,CPU exhaustive Python,1.0,0.03134385829803621
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,approx,hybrid_state,annotated_dependency,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.3,0.1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=6|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=13,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=19,2,2,52,64,51840,64.80120006017387,11448,CPU exhaustive Python,1.0,0.0008380949497223122
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,hybrid,native_semantic,annotated_dependency,0.16666666666666666,0.5,0.5,2,0.0,1,0.0,0.0,0.3,0.1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=6|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=19,2,2,52,64,0,46.895300038158894,0,CPU exhaustive Python,1.0,0.0007878541946411133
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,hybrid,exact_new_address,annotated_dependency,0.0,0.0,0.25,4,0.0,2,0.0,0.0,0.3,0.1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=13,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=19,2,2,52,64,51840,35.29939986765385,11448,CPU exhaustive Python,1.0,0.0
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,hybrid,bm25_state,annotated_dependency,0.16666666666666666,0.5,1.0,1,0.0,1,0.0,0.0,0.3,0.1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=19,2,2,52,64,51840,62.69449996761978,11448,CPU exhaustive Python,1.0,0.0042907165042284645
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,hybrid,approximate_new_address,annotated_dependency,0.0,0.0,0.09090909090909091,11,0.0,2,0.0,0.0,0.3,0.1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=24,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=19,2,2,52,64,51840,47.54150006920099,11448,CPU exhaustive Python,1.0,0.03134385829803621
validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,hybrid,hybrid_state,annotated_dependency,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.3,0.1,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=4|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=6|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=13,benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0098436208e011ebbda1ac1f6bf848b6#chunk=19,2,2,52,64,51840,45.007599983364344,11448,CPU exhaustive Python,1.0,0.0008380949497223122
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,native_semantic,annotated_dependency,0.25,0.5,0.5,2,0.0,1,0.0,0.0,0.125,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=4,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=7|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,0,42.78959985822439,0,CPU exhaustive Python,0.9999998509883881,0.0016720890998840332
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,exact_new_address,annotated_dependency,0.5,1.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=4,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,45.98339996300638,12797,CPU exhaustive Python,1.0,0.0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,bm25_state,annotated_dependency,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.125,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=4,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=28,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,82.1386999450624,12797,CPU exhaustive Python,1.0,0.06001572622691631
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,approximate_new_address,annotated_dependency,0.5,1.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=4,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,43.53379993699491,12797,CPU exhaustive Python,1.0,0.19821937321937322
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist,hybrid_state,annotated_dependency,0.5,1.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=4,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,66.65550009347498,12797,CPU exhaustive Python,0.9999999850988388,0.0015101402997970137
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact,native_semantic,annotated_dependency,0.0,0.0,0.14285714285714285,7,0.0,2,0.0,0.0,0.125,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=7,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,0,42.583800153806806,0,CPU exhaustive Python,1.0,0.0026783347129821777
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact,exact_new_address,annotated_dependency,0.0,0.0,0.037037037037037035,27,0.0,2,0.0,0.0,0.125,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=11,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,54.206700064241886,12797,CPU exhaustive Python,1.0,0.0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact,bm25_state,annotated_dependency,0.0,0.0,0.058823529411764705,17,0.0,2,0.0,0.0,0.125,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=28,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,84.41270003095269,12797,CPU exhaustive Python,1.0,0.06001572622691631
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact,approximate_new_address,annotated_dependency,0.0,0.0,0.038461538461538464,26,0.0,2,0.0,0.0,0.0,0.0,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=13|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=18,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,60.81370008178055,12797,CPU exhaustive Python,1.0,0.03400000000000003
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact,hybrid_state,annotated_dependency,0.0,0.0,0.037037037037037035,27,0.0,2,0.0,0.0,0.125,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=7,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,125.43519982136786,12797,CPU exhaustive Python,1.0,0.0002678334712982178
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25,native_semantic,annotated_dependency,0.0,0.0,0.07142857142857142,14,0.0,2,0.25,1.0,0.125,0.0,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=28,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=20,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,0,61.72720016911626,0,CPU exhaustive Python,1.0,0.0062802135944366455
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25,exact_new_address,annotated_dependency,0.0,0.0,0.14285714285714285,7,0.0,2,0.25,1.0,0.125,0.0,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=28,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=19,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,66.32839981466532,12797,CPU exhaustive Python,1.0,0.0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25,bm25_state,annotated_dependency,0.25,0.5,1.0,1,0.0,1,0.25,1.0,0.125,0.0,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=28,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=22,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,89.37119995243847,12797,CPU exhaustive Python,1.0,0.07052597092311286
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25,approximate_new_address,annotated_dependency,0.0,0.0,0.125,8,0.0,2,0.25,1.0,0.25,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=28,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=23,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,50.48279999755323,12797,CPU exhaustive Python,1.0,0.013664596273291918
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25,hybrid_state,annotated_dependency,0.5,1.0,1.0,1,0.0,0,0.25,1.0,0.125,0.0,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=28,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,81.28409995697439,12797,CPU exhaustive Python,1.0,0.0009069949388503806
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,approx,native_semantic,annotated_dependency,0.0,0.0,0.14285714285714285,7,0.0,2,0.0,0.0,0.125,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=7,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,0,59.47900004684925,0,CPU exhaustive Python,1.0,0.0026783347129821777
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,approx,exact_new_address,annotated_dependency,0.0,0.0,0.037037037037037035,27,0.0,2,0.0,0.0,0.125,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=11,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,56.55850004404783,12797,CPU exhaustive Python,1.0,0.0
test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,approx,bm25_state,annotated_dependency,0.0,0.0,0.058823529411764705,17,0.0,2,0.0,0.0,0.125,0.125,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=28,benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=16|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=3|benchmark://2wikimultihopqa/00a6129c085611ebbd59ac1f6bf848b6#chunk=30,2,2,62,64,62080,82.3838000651449,12797,CPU exhaustive Python,1.0,0.06001572622691631
