all_candidate_full_tokens,amortized_wall_seconds,batch_size,batch_wall_seconds,candidate_count,candidate_names,candidate_ranks,candidate_sources,candidate_view,catalog_size,channel_agreement,choice_correct,choice_margin,chosen_tool,conditional_choice_denominator,generated_text,generated_tokens,max_candidates,policy,prompt_tokens,query_id,raw_label_response,scoring_device,seed,selected_mean_log_probability,selection_view_tokens,target_in_palette,target_name,ttft_method,ttft_seconds_upper_bound,unsafe_candidates,unsafe_choice,unsafe_exposure,useful_candidates
3190,27.722752999980003,1,27.722752999980003,10,add_package_01556|archive_report|load_package_06042|export_package_01057|add_package_03922|export_document|export_package_02509|add_package_05582|generate_package_00599|package_package_00370,bm25:6|auto_keyword:1|keyword_synonym:6|auto_tag_concept:1,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,8192,4,0,,add_package_01556,1,"{""capability"":""add_package_01556""}",2,10,A2_raw_union,1606,export_document-h2-en-1, 0,cpu:q4_ollama,53,,1440,1,export_document,ollama_total_call_upper_bound,27.722752999980003,,0,0,export_document
3190,26.880140599794686,1,26.880140599794686,10,export_document|add_package_01556|add_package_03922|export_package_02509|add_package_05582|load_package_06042|export_package_01057|generate_package_00599|package_package_00370|archive_report,bm25:2|keyword_synonym:5|embedding:2,bm25|keyword_synonym|embedding,compact,8192,3,1,,export_document,1,"{""capability"":""export_document""}",2,10,A4_agreement_union,1606,export_document-h2-en-1, 0,cpu:q4_ollama,53,,1440,1,export_document,ollama_total_call_upper_bound,26.880140599794686,,0,0,export_document
3258,28.11099459999241,1,28.11099459999241,10,add_article_01448|update_issue|archive_repo_01822|create_work_item_05566|add_work_item_04125|add_article_01455|archive_work_item_04940|add_work_item_06196|add_article_01821|archive_repo_03813,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_article_01448,0,"{""capability"":""add_article_01448""}",2,10,A2_raw_union,1669,create_issue-h1-en-1, 0,cpu:q4_ollama,53,,1493,0,create_issue,ollama_total_call_upper_bound,28.11099459999241,,0,0,
3258,28.306686700088903,1,28.306686700088903,10,add_work_item_06196|add_work_item_04125|create_work_item_05566|archive_work_item_04940|update_issue|add_article_01455|add_article_01448|add_article_01821|archive_repo_01822|archive_repo_03813,bm25:3|auto_keyword:2|keyword_synonym:3,bm25|auto_keyword|keyword_synonym,compact,8192,3,0,,add_work_item_06196,0,"{""capability"":""add_work_item_06196""}",2,10,A4_agreement_union,1669,create_issue-h1-en-1, 0,cpu:q4_ollama,53,,1493,0,create_issue,ollama_total_call_upper_bound,28.306686700088903,,0,0,
3238,27.54013149999082,1,27.54013149999082,10,add_issue_00942|update_issue|erase_issue_00974|add_issue_01298|erase_issue_04374|add_issue_02471|erase_issue_02204|add_issue_03186|erase_issue_03274|add_issue_06438,bm25:2|auto_keyword:1|keyword_synonym:1|auto_tag_concept:1,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,8192,4,0,,add_issue_00942,1,"{""capability"":""add_issue_00942""}",2,10,A2_raw_union,1641,update_issue-h2-en-1, 0,cpu:q4_ollama,53,,1471,1,update_issue,ollama_total_call_upper_bound,27.54013149999082,,0,0,update_issue
3238,27.778705600183457,1,27.778705600183457,10,add_issue_00942|add_issue_03186|add_issue_01298|add_issue_06438|add_issue_02471|erase_issue_00974|erase_issue_04374|erase_issue_02204|erase_issue_03274|update_issue,bm25:2|auto_keyword:1|keyword_synonym:1|auto_tag_concept:1,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,8192,4,0,,add_issue_00942,1,"{""capability"":""add_issue_00942""}",2,10,A4_agreement_union,1641,update_issue-h2-en-1, 0,cpu:q4_ollama,53,,1471,1,update_issue,ollama_total_call_upper_bound,27.778705600183457,,0,0,update_issue
3207,27.22154329996556,1,27.22154329996556,10,add_package_01556|export_document|locate_digest_03942|export_digest_01047|add_package_03922|get_digest_07042|notify_user|export_digest_01806|add_artifact_02878|add_package_05582,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_package_01556,0,"{""capability"":""add_package_01556""}",2,10,A2_raw_union,1615,create_report-h2-en-1, 0,cpu:q4_ollama,53,,1447,0,create_report,ollama_total_call_upper_bound,27.22154329996556,,0,0,export_document
3207,22.70831589982845,1,22.70831589982845,10,export_document|export_digest_01047|export_digest_01806|locate_digest_03942|get_digest_07042|add_artifact_02878|add_package_01556|add_package_03922|add_package_05582|notify_user,bm25:1|auto_keyword:1,bm25|auto_keyword,compact,8192,2,0,,export_document,0,"{""capability"":""export_document""}",2,10,A4_agreement_union,1615,create_report-h2-en-1, 0,cpu:q4_ollama,53,,1447,0,create_report,ollama_total_call_upper_bound,22.70831589982845,,0,0,export_document
3207,27.313834400149062,1,27.313834400149062,10,add_analysis_03926|archive_report|remove_report_00197|add_report_00318|add_analysis_04006|erase_report_03764|add_report_00860|add_analysis_05796|remove_report_07364|add_report_03235,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_analysis_03926,1,"{""capability"":""add_analysis_03926""}",2,10,A2_raw_union,1628,archive_report-h2-en-1, 0,cpu:q4_ollama,53,,1456,1,archive_report,ollama_total_call_upper_bound,27.313834400149062,remove_report_00197|remove_report_07364,0,1,archive_report
3207,25.704974400112405,1,25.704974400112405,10,archive_report|remove_report_00197|erase_report_03764|remove_report_07364|add_report_00318|add_report_00860|add_report_03235|add_analysis_05796|add_analysis_03926|add_analysis_04006,bm25:1|auto_keyword:10|keyword_synonym:10,bm25|auto_keyword|keyword_synonym,compact,8192,3,1,,archive_report,1,"{""capability"":""archive_report""}",2,10,A4_agreement_union,1628,archive_report-h2-en-1, 0,cpu:q4_ollama,53,,1456,1,archive_report,ollama_total_call_upper_bound,25.704974400112405,remove_report_00197|remove_report_07364,0,1,archive_report
3290,28.55498729995452,1,28.55498729995452,10,fetch_account_00768|inform_account_01607|get_user_06617|get_account_00733|add_account_00263|fetch_account_01027|inform_account_01677|lookup_user_07178|get_account_01205|add_account_00311,auto_tag_concept:2,auto_tag_concept,compact,8192,1,0,,fetch_account_01027,0,"{""capability"":""fetch_account_01027""}",2,10,A2_raw_union,1684,get_user-h2-en-1, 5,cpu:q4_ollama,71,,1510,0,get_user,ollama_total_call_upper_bound,28.55498729995452,,0,0,
3290,28.503696700092405,1,28.503696700092405,10,get_user_06617|get_account_00733|get_account_01205|lookup_user_07178|fetch_account_01027|fetch_account_00768|inform_account_01677|inform_account_01607|add_account_00311|add_account_00263,embedding:1,embedding,compact,8192,1,0,,get_user_06617,0,"{""capability"":""get_user_06617""}",2,10,A4_agreement_union,1684,get_user-h2-en-1, 0,cpu:q4_ollama,71,,1510,0,get_user,ollama_total_call_upper_bound,28.503696700092405,,0,0,
3208,27.24063939996995,1,27.24063939996995,10,add_account_00263|add_article_00300|validate_user|add_user_01055|add_account_00311|add_article_01208|verify_account_04191|add_user_02765|add_account_00612|add_article_01988,auto_keyword:1|auto_tag_concept:1,auto_keyword|auto_tag_concept,compact,8192,2,0,,add_account_00263,0,"{""capability"":""add_account_00263""}",2,10,A2_raw_union,1638,update_user-h4-en-1, 0,cpu:q4_ollama,71,,1458,0,update_user,ollama_total_call_upper_bound,27.24063939996995,,0,0,validate_user
3208,27.09100849996321,1,27.09100849996321,10,validate_user|verify_account_04191|add_account_00311|add_user_02765|add_account_00612|add_account_00263|add_user_01055|add_article_01208|add_article_01988|add_article_00300,embedding:1,embedding,compact,8192,1,0,,validate_user,0,"{""capability"":""validate_user""}",2,10,A4_agreement_union,1638,update_user-h4-en-1, 0,cpu:q4_ollama,71,,1458,0,update_user,ollama_total_call_upper_bound,27.09100849996321,,0,0,validate_user
3130,26.100452999817207,1,26.100452999817207,10,find_account_02253|get_user|lookup_article_03741|search_account_00637|add_account_00263|find_account_02270|read_document|lookup_report_02568|search_account_01642|add_account_00311,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,find_account_02253,0,"{""capability"":""find_account_02253""}",2,10,A2_raw_union,1577,search_document-h1-en-1, 0,cpu:q4_ollama,71,,1414,0,search_document,ollama_total_call_upper_bound,26.100452999817207,,0,0,
3130,26.14511220017448,1,26.14511220017448,10,search_account_01642|search_account_00637|find_account_02253|find_account_02270|lookup_article_03741|lookup_report_02568|read_document|get_user|add_account_00263|add_account_00311,keyword_synonym:2,keyword_synonym,compact,8192,1,0,,search_account_01642,0,"{""capability"":""search_account_01642""}",2,10,A4_agreement_union,1577,search_document-h1-en-1, 0,cpu:q4_ollama,71,,1414,0,search_document,ollama_total_call_upper_bound,26.14511220017448,,0,0,
3187,26.621188400080428,1,26.621188400080428,10,add_package_00962|archive_report|fetch_package_04042|export_package_00738|add_package_02310|export_document|export_package_00787|add_package_04152|generate_package_04598|package_package_00157,bm25:8|auto_keyword:1|auto_tag_concept:1,bm25|auto_keyword|auto_tag_concept,compact,8192,3,0,,add_package_00962,1,"{""capability"":""add_package_00962""}",2,10,A2_raw_union,1606,export_document-h2-en-1, 0,cpu:q4_ollama,71,,1440,1,export_document,ollama_total_call_upper_bound,26.621188400080428,,0,0,export_document
3187,26.69154760008678,1,26.69154760008678,10,export_document|fetch_package_04042|export_package_00787|export_package_00738|add_package_04152|add_package_02310|add_package_00962|generate_package_04598|package_package_00157|archive_report,bm25:2|keyword_synonym:10|embedding:2,bm25|keyword_synonym|embedding,compact,8192,3,1,,export_document,1,"{""capability"":""export_document""}",2,10,A4_agreement_union,1606,export_document-h2-en-1, 0,cpu:q4_ollama,71,,1440,1,export_document,ollama_total_call_upper_bound,26.69154760008678,,0,0,export_document
3271,28.225628199987113,1,28.225628199987113,10,add_article_00300|update_issue|archive_repo_05957|create_work_item_00602|add_work_item_00528|add_article_01208|archive_work_item_02925|create_work_item_01678|add_work_item_00546|add_article_01988,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_article_00300,0,"{""capability"":""add_article_00300""}",2,10,A2_raw_union,1675,create_issue-h1-en-1, 0,cpu:q4_ollama,71,,1498,0,create_issue,ollama_total_call_upper_bound,28.225628199987113,,0,0,
3271,27.837594700045884,1,27.837594700045884,10,add_work_item_00546|add_work_item_00528|create_work_item_01678|create_work_item_00602|archive_work_item_02925|update_issue|add_article_01988|add_article_01208|add_article_00300|archive_repo_05957,bm25:3|auto_keyword:2|keyword_synonym:5,bm25|auto_keyword|keyword_synonym,compact,8192,3,0,,add_work_item_00546,0,"{""capability"":""add_work_item_00546""}",2,10,A4_agreement_union,1675,create_issue-h1-en-1, 0,cpu:q4_ollama,71,,1498,0,create_issue,ollama_total_call_upper_bound,27.837594700045884,,0,0,
3248,27.414663000032306,1,27.414663000032306,10,add_issue_01936|update_issue|erase_issue_04184|add_issue_05830|erase_issue_02594|add_task_02290|erase_issue_04854|alert_issue_01402|add_ticket_02200|erase_issue_07794,bm25:2|auto_keyword:1|keyword_synonym:1|auto_tag_concept:1,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,8192,4,0,,add_issue_01936,1,"{""capability"":""add_issue_01936""}",2,10,A2_raw_union,1643,update_issue-h2-en-1, 0,cpu:q4_ollama,71,,1473,1,update_issue,ollama_total_call_upper_bound,27.414663000032306,,0,0,update_issue
3248,26.371250999858603,1,26.371250999858603,10,add_issue_01936|add_issue_05830|erase_issue_04184|erase_issue_02594|erase_issue_04854|erase_issue_07794|alert_issue_01402|update_issue|add_ticket_02200|add_task_02290,bm25:2|auto_keyword:1|keyword_synonym:1|auto_tag_concept:1,bm25|auto_keyword|keyword_synonym|auto_tag_concept,compact,8192,4,0,,add_issue_01936,1,"{""capability"":""add_issue_01936""}",2,10,A4_agreement_union,1643,update_issue-h2-en-1, 0,cpu:q4_ollama,71,,1473,1,update_issue,ollama_total_call_upper_bound,26.371250999858603,,0,0,update_issue
3219,26.35234669991769,1,26.35234669991769,10,add_package_00962|export_document|find_artifact_00942|export_digest_02030|add_package_02310|fetch_artifact_02742|notify_user|export_digest_03250|add_artifact_00196|add_package_04152,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_package_00962,0,"{""capability"":""add_package_00962""}",2,10,A2_raw_union,1627,create_report-h2-en-1, 0,cpu:q4_ollama,71,,1457,0,create_report,ollama_total_call_upper_bound,26.35234669991769,,0,0,export_document
3219,24.186469400068745,1,24.186469400068745,10,export_document|export_digest_03250|export_digest_02030|find_artifact_00942|fetch_artifact_02742|add_artifact_00196|add_package_02310|add_package_04152|add_package_00962|notify_user,bm25:1|auto_keyword:1,bm25|auto_keyword,compact,8192,2,0,,export_document,0,"{""capability"":""export_document""}",2,10,A4_agreement_union,1627,create_report-h2-en-1, 0,cpu:q4_ollama,71,,1457,0,create_report,ollama_total_call_upper_bound,24.186469400068745,,0,0,export_document
3230,26.323828499997035,1,26.323828499997035,10,add_analysis_03228|archive_report|erase_report_00730|add_report_05765|add_analysis_04296|purge_report_07822|add_report_06187|remove_report_07833|alert_report_01240|remove_report_07369,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_analysis_03228,1,"{""capability"":""add_analysis_03228""}",2,10,A2_raw_union,1637,archive_report-h2-en-1, 0,cpu:q4_ollama,71,,1465,1,archive_report,ollama_total_call_upper_bound,26.323828499997035,purge_report_07822|remove_report_07833|remove_report_07369,0,1,archive_report
3230,24.853573700180277,1,24.853573700180277,10,archive_report|erase_report_00730|purge_report_07822|remove_report_07833|remove_report_07369|add_report_06187|add_report_05765|alert_report_01240|add_analysis_03228|add_analysis_04296,bm25:1|auto_keyword:7|keyword_synonym:7,bm25|auto_keyword|keyword_synonym,compact,8192,3,1,,archive_report,1,"{""capability"":""archive_report""}",2,10,A4_agreement_union,1637,archive_report-h2-en-1, 0,cpu:q4_ollama,71,,1465,1,archive_report,ollama_total_call_upper_bound,24.853573700180277,purge_report_07822|remove_report_07833|remove_report_07369,0,1,archive_report
