seed,variant,dataset,example_id,condition,answer,generated_answer,trainable_parameter_count,trainable_memory_bytes,gold_mean_logprob_delta_vs_none,gold_first_token_rank_delta_vs_none,gold_first_token_margin_delta_vs_none,no_pra_gold_logprob_delta_vs_frozen,no_pra_first_token_rank_delta_vs_frozen,no_pra_first_token_margin_delta_vs_frozen,pra_off_gold_metrics_exact,teacher_forced_seconds,generation_seconds,active_memory_tokens,gold_sequence_logprob,gold_mean_token_logprob,gold_first_token_probability,gold_first_token_rank,gold_first_token_margin,em,f1,answer_contained,trainable_parameter_percent,trainable_memory_bytes_fp32
23,fixed,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,0,0,1.3604049682617188,-18,1.703125,0.0,0,0.0,True,0.16158119996543974,0.7887323000468314,384,-18.266952514648438,-9.133476257324219,0.0004576146020554006,15,-7.5625,0.0,0.0,0.0,0.0,0
23,fixed,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,0,0,0.0062923431396484375,-17,0.875,0.0,0,0.0,True,0.1609106999821961,0.788300700020045,384,-20.975177764892578,-10.487588882446289,0.00020928481535520405,16,-8.390625,0.0,0.0,0.0,0.0,0
23,fixed,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,0,0,9.690613865852356,-31,8.203125,0.0,0,0.0,True,0.22163470002124086,0.772906000027433,0,-1.606534719467163,-0.8032673597335815,0.20061127841472626,2,-1.0625,0.0,0.0,0.0,0.0,0
23,fixed,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,0,0,0.0,0,0.0,0.0,0,0.0,True,0.1708517000079155,0.5791540999780409,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.0,0
23,fixed,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,0,0,-0.7938565015792847,1,-1.78125,0.0,0,0.0,True,0.16565370000898838,0.5973737000022084,512,-11.029139518737793,-2.7572848796844482,9.605975355952978e-05,3,-9.25,0.0,0.0,0.0,0.0,0
23,fixed,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,0,0,-0.7450777292251587,2,-2.078125,0.0,0,0.0,True,0.16849039995577186,0.6004760999931023,384,-10.834024429321289,-2.7085061073303223,7.139297667890787e-05,4,-9.546875,0.0,0.0,0.0,0.0,0
23,fixed,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer.,0,0,1.031016767024994,0,3.875,0.0,0,0.0,True,0.22874920000322163,0.6235985000384971,0,-3.7296464443206787,-0.9324116110801697,0.026742903515696526,2,-3.59375,0.0,0.0,0.0,0.0,0
23,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",0,0,0.0,0,0.0,0.0,0,0.0,True,0.14305299997795373,0.6992938999901526,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.0,0
23,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",0,0,-0.21262168884277344,0,-0.15625,0.0,0,0.0,True,0.15109439997468144,0.752224900003057,384,-7.337297439575195,-7.337297439575195,0.000650807109195739,8,-7.1875,0.0,0.0,0.0,0.0,0
23,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",0,0,0.06777667999267578,0,0.125,0.0,0,0.0,True,0.15072729997336864,0.7581847999827005,384,-7.056899070739746,-7.056899070739746,0.0008614453836344182,8,-6.90625,0.0,0.0,0.0,0.0,0
23,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",0,0,-0.9806270599365234,3,-1.0,0.0,0,0.0,True,0.22248880000552163,0.7651753000100143,0,-8.105302810668945,-8.105302810668945,0.0003019336727447808,11,-8.03125,0.0,0.0,0.0,0.0,0
23,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",0,0,0.0,0,0.0,0.0,0,0.0,True,0.15329819999169558,0.7230246000108309,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.0,0
23,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the paper clearly establishes that the",0,0,-0.392392635345459,-2,-0.15625,0.0,0,0.0,True,0.16142639995086938,0.8018309999606572,896,-6.318136215209961,-6.318136215209961,0.0018033013911917806,8,-5.59375,0.0,0.25,1.0,0.0,0
23,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly establishes that the",0,0,-0.29778051376342773,0,-0.109375,0.0,0,0.0,True,0.15846379997674376,0.7685380000039004,384,-6.22352409362793,-6.22352409362793,0.001982247456908226,10,-5.546875,0.0,0.25,1.0,0.0,0
23,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,The paper does not explicitly address whether the,0,0,-1.7237658500671387,7,-1.3125,0.0,0,0.0,True,0.4291971999919042,0.955805599980522,0,-7.649509429931641,-7.649509429931641,0.0004762775788549334,17,-6.75,0.0,0.0,0.0,0.0,0
23,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",0,0,0.0,0,0.0,0.0,0,0.0,True,0.1454904999700375,0.7086592999985442,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.0,0
23,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is generally",0,0,-0.1058664321899414,3,0.109375,0.0,0,0.0,True,0.15774850000161678,0.7985625000437722,1664,-7.052605628967285,-7.052605628967285,0.0008651515236124396,13,-6.5,0.0,0.25,1.0,0.0,0
23,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",0,0,-0.44658946990966797,7,-0.15625,0.0,0,0.0,True,0.15140029997564852,0.7659139999886975,384,-7.393328666687012,-7.393328666687012,0.000615344091784209,17,-6.765625,0.0,0.25,1.0,0.0,0
23,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,The template-based model is realistic because it,0,0,-3.8341102600097656,27,-3.9765625,0.0,0,0.0,True,0.9240412000217475,1.354832599987276,0,-10.78084945678711,-10.78084945678711,2.0793922885786742e-05,37,-10.5859375,0.0,0.0,0.0,0.0,0
23,fixed,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",0,0,0.0,0,0.0,0.0,0,0.0,True,0.1456936000031419,0.7180216999840923,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.0,0
23,fixed,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not feature only",0,0,0.06806755065917969,-3,0.09375,0.0,0,0.0,True,0.15469799999846146,0.771766799967736,896,-8.656782150268555,-8.656782150268555,0.00017394314636476338,13,-7.921875,0.0,0.0,0.0,0.0,0
23,fixed,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",0,0,-1.148672103881836,8,-1.265625,0.0,0,0.0,True,0.1527996000368148,0.7793262000195682,384,-9.87352180480957,-9.87352180480957,5.152096491656266e-05,24,-9.28125,0.0,0.0,0.0,0.0,0
23,fixed,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",0,0,-0.6274328231811523,5,-0.671875,0.0,0,0.0,True,0.4375879000290297,0.9586984000052325,0,-9.352282524108887,-9.352282524108887,8.676712604938075e-05,21,-8.6875,0.0,0.0,0.0,0.0,0
23,lm_head_lora_r8,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,1223680,4894720,0.0,0,0.0,0.3526139259338379,4,1.5316085815429688,False,0.16428170003928244,0.7192068000440486,0,-35.98906707763672,-7.197813510894775,0.0038290568627417088,8,-5.030891418457031,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,The star in the film *Up at,1223680,4894720,1.223210334777832,0,1.2010154724121094,0.3526139259338379,4,1.5316085815429688,False,0.1688657000195235,0.7961889000143856,388,-29.873016357421875,-5.974603176116943,0.011901532299816608,8,-3.829875946044922,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,The star in the film *Up at,1223680,4894720,-0.07698535919189453,9,-0.8534345626831055,0.3526139259338379,4,1.5316085815429688,False,0.16991639998741448,0.7812083999742754,384,-36.373992919921875,-7.27479887008667,0.0015668236883357167,17,-5.884325981140137,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,Derek Jacobi.,1223680,4894720,6.186923146247864,-1,0.8522262573242188,0.3526139259338379,4,1.5316085815429688,False,0.24846309999702498,0.6157466999720782,0,-5.054451942443848,-1.0108903646469116,0.006767439190298319,7,-4.1786651611328125,0.0,0.6666666666666666,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,1223680,4894720,0.0,0,0.0,0.013226509094238281,913,0.014383316040039062,False,0.16277029999764636,0.7358031999901868,0,-23.980607986450195,-11.990303993225098,3.871748754935567e-11,4421,-23.95436668395996,0.0,0.22222222222222224,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Alfred is in the county of Maine,1223680,4894720,2.182497978210449,-3600,4.405149459838867,0.013226509094238281,913,0.014383316040039062,False,0.17043249995913357,0.794132900016848,512,-19.615612030029297,-9.807806015014648,3.0434541553603367e-09,821,-19.549217224121094,0.0,0.22222222222222224,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in the county of Maine,1223680,4894720,1.2305593490600586,-2747,2.450021743774414,0.013226509094238281,913,0.014383316040039062,False,0.16919429996050894,0.7941996000008658,384,-21.519489288330078,-10.759744644165039,4.5367992695943826e-10,1674,-21.504344940185547,0.0,0.22222222222222224,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5ab56db7554299494045efc6,direct_text,York County,"Alfred is in York County, Maine",1223680,4894720,1.2884244918823242,-3271,2.550830841064453,0.013226509094238281,913,0.014383316040039062,False,0.39118680002866313,0.8169218000257388,0,-21.403759002685547,-10.701879501342773,5.064000330179397e-10,1150,-21.403535842895508,0.0,0.5,1.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,1223680,4894720,0.0,0,0.0,0.025867462158203125,2,-0.06479167938232422,False,0.16365020000375807,0.7430716999806464,0,-20.93602752685547,-10.468013763427734,8.152278314810246e-05,35,-9.330416679382324,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,1223680,4894720,1.3330860137939453,-15,1.7075014114379883,0.025867462158203125,2,-0.06479167938232422,False,0.1706232000142336,0.7858926999615505,384,-18.269855499267578,-9.134927749633789,0.00041526375571265817,20,-7.622915267944336,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,1223680,4894720,0.028369903564453125,-11,0.8779897689819336,0.025867462158203125,2,-0.06479167938232422,False,0.16819709999253973,0.7867235000012442,384,-20.879287719726562,-10.439643859863281,0.00019794843683484942,24,-8.45242691040039,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,1223680,4894720,9.682550191879272,-33,8.197144508361816,0.025867462158203125,2,-0.06479167938232422,False,0.24272369995014742,0.7912539999815635,0,-1.5709271430969238,-0.7854635715484619,0.20787981152534485,2,-1.1332721710205078,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,1223680,4894720,0.0,0,0.0,0.24901962280273438,1,0.9901828765869141,False,0.17228020000038669,0.5614100000238977,0,-6.857635021209717,-1.7144087553024292,0.0015293756732717156,3,-6.478567123413086,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,1223680,4894720,-0.7974909543991089,0,-1.8184185028076172,0.24901962280273438,1,0.9901828765869141,False,0.1753757999977097,0.6122167000430636,512,-10.047598838806152,-2.511899709701538,0.00024890649365261197,3,-8.296985626220703,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,1223680,4894720,-0.7455805540084839,1,-2.0994033813476562,0.24901962280273438,1,0.9901828765869141,False,0.17315650003729388,0.6151219000457786,384,-9.839957237243652,-2.459989309310913,0.0001879770861705765,4,-8.577970504760742,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer.,1223680,4894720,1.0070692300796509,-1,3.824695587158203,0.24901962280273438,1,0.9901828765869141,False,0.25195639999583364,0.6314090000232682,0,-2.8293581008911133,-0.7073395252227783,0.0656454861164093,2,-2.653871536254883,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they did collect their own data",1223680,4894720,0.0,0,0.0,0.741063117980957,-2,0.8134021759033203,False,0.1503128000185825,0.725617699965369,0,-6.383612632751465,-6.383612632751465,0.0016890099504962564,6,-6.21784782409668,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",1223680,4894720,-0.2787308692932129,1,-0.18973731994628906,0.741063117980957,-2,0.8134021759033203,False,0.1547796999802813,0.7879670000402257,384,-6.662343502044678,-6.662343502044678,0.0012781473342329264,7,-6.407585144042969,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",1223680,4894720,7.295608520507812e-05,1,0.0905294418334961,0.741063117980957,-2,0.8134021759033203,False,0.1574549999786541,0.7746129000443034,384,-6.38353967666626,-6.38353967666626,0.001689133234322071,7,-6.127318382263184,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",1223680,4894720,-0.9966540336608887,3,-1.0407133102416992,0.741063117980957,-2,0.8134021759033203,False,0.24257180001586676,0.7990865000174381,0,-7.3802666664123535,-7.3802666664123535,0.0006234346656128764,9,-7.258561134338379,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",1223680,4894720,0.0,0,0.0,0.7927646636962891,-2,0.9585056304931641,False,0.16106989997206256,0.7174669000087306,0,-5.132978916168213,-5.132978916168213,0.005898960866034031,8,-4.478994369506836,0.0,0.25,1.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the paper clearly establishes that the",1223680,4894720,-0.3802671432495117,0,-0.17657089233398438,0.7927646636962891,-2,0.9585056304931641,False,0.16843710001558065,0.7940725000225939,896,-5.513246059417725,-5.513246059417725,0.004032994620501995,8,-4.65556526184082,0.0,0.25,1.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly establishes that the",1223680,4894720,-0.2776966094970703,1,-0.102691650390625,0.7927646636962891,-2,0.9585056304931641,False,0.16932829999132082,0.7835362000041641,384,-5.410675525665283,-5.410675525665283,0.004468620289117098,9,-4.581686019897461,0.0,0.25,1.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,"No, the paper does not explicitly address",1223680,4894720,-1.7335429191589355,8,-1.6069860458374023,0.7927646636962891,-2,0.9585056304931641,False,0.4915976999909617,0.9835300000268035,0,-6.866521835327148,-6.866521835327148,0.0010420954786241055,16,-6.085980415344238,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",1223680,4894720,0.0,0,0.0,0.9255919456481934,1,0.9218683242797852,False,0.15009900002041832,0.7273237999761477,0,-6.02114725112915,-6.02114725112915,0.0024268832057714462,11,-5.687506675720215,0.0,0.25,1.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is generally",1223680,4894720,-0.14264202117919922,1,0.049800872802734375,0.9255919456481934,1,0.9218683242797852,False,0.16246060002595186,0.8092603000113741,1664,-6.16378927230835,-6.16378927230835,0.002104264684021473,12,-5.6377058029174805,0.0,0.25,1.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",1223680,4894720,-0.5413565635681152,5,-0.16541481018066406,0.9255919456481934,1,0.9218683242797852,False,0.15844859997741878,0.7839201000169851,384,-6.562503814697266,-6.562503814697266,0.0014123453292995691,16,-5.852921485900879,0.0,0.25,1.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,The template-based model is realistic because it,1223680,4894720,-3.5572218894958496,24,-3.434192657470703,0.9255919456481934,1,0.9218683242797852,False,1.0305416000192054,1.3313410999835469,0,-9.578369140625,-9.578369140625,6.920970190549269e-05,35,-9.121699333190918,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",1223680,4894720,0.0,0,0.0,0.6484041213989258,-1,0.35430145263671875,False,0.14971249998779967,0.7218132999842055,0,-8.076445579528809,-8.076445579528809,0.00031077369931153953,15,-7.661323547363281,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not feature only",1223680,4894720,0.04975700378417969,-3,0.07295703887939453,0.6484041213989258,-1,0.35430145263671875,False,0.15838850004365668,0.7952145999879576,896,-8.026688575744629,-8.026688575744629,0.0003266279527451843,12,-7.588366508483887,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",1223680,4894720,-1.1754932403564453,5,-1.2637977600097656,0.6484041213989258,-1,0.35430145263671875,False,0.15992190001998097,0.7775445000152104,384,-9.251938819885254,-9.251938819885254,9.592550486559048e-05,20,-8.925121307373047,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head_lora_r8,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",1223680,4894720,-0.6699981689453125,4,-0.6934843063354492,0.6484041213989258,-1,0.35430145263671875,False,0.47928710002452135,0.9601036999956705,0,-8.746443748474121,-8.746443748474121,0.00015902583254501224,19,-8.35480785369873,0.0,0.0,0.0,0.20529824079164377,4894720
23,lm_head,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,155582464,311164928,0.0,0,0.0,0.024486064910888672,4,-0.515625,False,0.15664569998625666,0.7122419000370428,0,-37.62970733642578,-7.525941371917725,0.0007336445269174874,8,-7.078125,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,The star in the film *Up at,155582464,311164928,1.231729507446289,-1,1.703125,0.024486064910888672,4,-0.515625,False,0.16111599997384474,0.7752867999952286,388,-31.471059799194336,-6.2942118644714355,0.003349111881107092,7,-5.375,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,The star in the film *Up at,155582464,311164928,-0.05972862243652344,7,-0.578125,0.024486064910888672,4,-0.515625,False,0.1622483999817632,0.7556915000313893,384,-37.928348541259766,-7.585669994354248,0.00039296067552641034,15,-7.65625,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,The star in the film Up at the,155582464,311164928,6.469237446784973,0,2.625,0.024486064910888672,4,-0.515625,False,0.22926300001563504,0.7744287999812514,0,-5.283519268035889,-1.0567039251327515,0.005364597775042057,8,-4.453125,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,155582464,311164928,0.0,0,0.0,0.08910083770751953,-2,0.171875,False,0.1580804000259377,0.722506899968721,0,-23.828859329223633,-11.914429664611816,4.5121812536352834e-11,3506,-23.796875,0.0,0.22222222222222224,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Alfred is in the county of Maine,155582464,311164928,2.175800323486328,-2581,4.3984375,0.08910083770751953,-2,0.171875,False,0.16366069996729493,0.7837245999835432,512,-19.477258682250977,-9.738629341125488,3.4956548766729156e-09,925,-19.3984375,0.0,0.22222222222222224,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in the county of Maine,155582464,311164928,1.2220897674560547,-1776,2.4296875,0.08910083770751953,-2,0.171875,False,0.16003789997193962,0.7785727999871597,384,-21.384679794311523,-10.692339897155762,5.192092311645524e-10,1730,-21.3671875,0.0,0.22222222222222224,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5ab56db7554299494045efc6,direct_text,York County,"Alfred is in York County, Maine",155582464,311164928,1.2970762252807617,-2244,2.5625,0.08910083770751953,-2,0.171875,False,0.36642209999263287,0.7870847000158392,0,-21.23470687866211,-10.617353439331055,5.996876328850931e-10,1262,-21.234375,0.0,0.5,1.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,155582464,311164928,0.0,0,0.0,-0.08348655700683594,4,0.03125,False,0.1536752000101842,0.7311201999546029,0,-21.154735565185547,-10.577367782592773,7.32050757505931e-05,37,-9.234375,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,155582464,311164928,1.330892562866211,-17,1.71875,-0.08348655700683594,4,0.03125,False,0.16124759998638183,0.792407600034494,384,-18.492950439453125,-9.246475219726562,0.000367030588677153,20,-7.515625,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,155582464,311164928,-0.0005340576171875,-14,0.859375,-0.08348655700683594,4,0.03125,False,0.16213409998454154,0.7969054999994114,384,-21.155803680419922,-10.577901840209961,0.0001766210625646636,23,-8.375,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,155582464,311164928,9.66811752319336,-34,8.203125,-0.08348655700683594,4,0.03125,False,0.22573439998086542,0.789198899990879,0,-1.8185005187988281,-0.9092502593994141,0.16229304671287537,3,-1.03125,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,155582464,311164928,0.0,0,0.0,-0.00024318695068359375,1,0.0,False,0.15545889997156337,0.56334799999604,0,-7.854686260223389,-1.9636715650558472,0.0005695297149941325,3,-7.46875,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,155582464,311164928,-0.7938827276229858,1,-1.78125,-0.00024318695068359375,1,0.0,False,0.16497619997244328,0.5924700999748893,512,-11.030217170715332,-2.757554292678833,9.595874871592969e-05,4,-9.25,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,155582464,311164928,-0.7450348138809204,2,-2.078125,-0.00024318695068359375,1,0.0,False,0.16997749998699874,0.6005631000152789,384,-10.83482551574707,-2.7087063789367676,7.133639883249998e-05,5,-9.546875,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer is credited with working,155582464,311164928,1.0308708548545837,-1,3.875,-0.00024318695068359375,1,0.0,False,0.23376889998326078,0.7827120000147261,0,-3.7312028408050537,-0.9328007102012634,0.026701312512159348,2,-3.59375,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",155582464,311164928,0.0,0,0.0,0.03498077392578125,0,0.0,False,0.1450053000007756,0.7187144000199623,0,-7.089694976806641,-7.089694976806641,0.0008336514583788812,8,-7.03125,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",155582464,311164928,-0.19151878356933594,0,-0.15625,0.03498077392578125,0,0.0,False,0.15130069997394457,0.7727823999593966,384,-7.281213760375977,-7.281213760375977,0.0006883495370857418,8,-7.1875,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",155582464,311164928,0.08819866180419922,0,0.125,0.03498077392578125,0,0.0,False,0.15038430003914982,0.7735830000019632,384,-7.001496315002441,-7.001496315002441,0.0009105185163207352,8,-6.90625,0.0,0.0,0.0,26.102253985706433,622329856
23,lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data from",155582464,311164928,-0.9959983825683594,3,-1.0,0.03498077392578125,0,0.0,False,0.22401919995900244,0.7856675999937579,0,-8.085693359375,-8.085693359375,0.000307912880089134,11,-8.03125,0.0,0.0,0.0,26.102253985706433,622329856
