answer_contained,condition,constrained_polarity,dataset,decoded_polarity,decoded_token_count,em,eos_emitted,error_class,example_id,f1,finish_reason,format_correct,gate_alpha,generated_text,generated_token_count,generation_seconds,gold_first_token_margin,gold_first_token_probability,gold_first_token_rank,gold_mean_token_logprob,gold_polarity_margin,gold_sequence_logprob,hit_max_new_tokens,hotpot_relation_distance,max_new_tokens,no_logprob,old_8_token_text,polarity_correct,question,rationale_consistent,reference_answer,routing_selected_entropy,routing_selected_fraction,routing_selected_score_mean,routing_top1_score,routing_top1_top2_margin,seed,terminal_punctuation,variant,yes_logprob,yes_minus_no_logprob,checkpoint_bytes
True,pra_routed_residual_16,yes,qasper,yes,11,0.0,True,correct_semantically_equivalent,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.19999999999999998,eos,True,1.0,"Yes, we use active learning to create our datasets.",12,2.030268899980001,-1.15625,0.1091553121805191,3,-2.2149834632873535,1.7180426120758057,-2.2149834632873535,False,,32,-2.5031280517578125,"Yes, we use active learning to create",True,Do they use active learning to create their dataset?,True,yes,1.0956699848175049,0.014563106796116505,0.38242366909980774,0.47940731048583984,0.10385876893997192,11,True,residual_16,-0.7850854992866516,1.7180426120758057,1851189
True,pra_routed_residual_16,yes,qasper,yes,6,0.0,True,correct_semantically_equivalent,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.0,eos,True,1.0,"yes, but not necessarily.",7,1.1427342999959365,-3.453125,0.015278378501534462,4,-4.181316375732422,-3.661865234375,-4.181316375732422,False,,32,-3.779118776321411,"yes, but not necessarily.",False,Is datasets for sentiment analysis balanced?,True,no,1.0970356464385986,0.041666666666666664,0.3557124435901642,0.4334805905818939,0.10722029209136963,11,True,residual_16,-0.11725342273712158,3.661865234375,1851189
False,pra_routed_residual_16,yes,qasper,yes,10,0.0,True,polarity_inversion,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.0,eos,True,1.0,"Yes, the experiments focus on a specific domain.",11,1.8035794000024907,-4.421875,0.007604700978845358,7,-4.878988742828369,-4.048096656799316,-4.878988742828369,False,,32,-4.23159122467041,"Yes, the experiments focus on a specific",False,Does the experiments focus on a specific domain?,True,no,1.0934761762619019,0.04411764705882353,0.2511105537414551,0.391365647315979,0.20503148436546326,11,True,residual_16,-0.18349456787109375,4.048096656799316,1851189
True,pra_routed_residual_16,yes,qasper,yes,14,0.0,True,correct_semantically_equivalent,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.15384615384615385,eos,True,1.0,"Yes, the student's reflection data is different from the newspaper data.",15,2.4170202999957837,-1.40625,0.1305922120809555,2,-2.0356757640838623,2.3707776069641113,-2.0356757640838623,False,,32,-2.780917167663574,"Yes, the student's reflection data is",True,Is the student reflection data very different from the newspaper data?  ,True,yes,1.098225712776184,0.018633540372670808,0.23908419410387674,0.27678656578063965,0.04740065336227417,11,True,residual_16,-0.4101394712924957,2.3707776069641113,1851189
True,pra_routed_residual_16,yes,qasper,no,12,0.0,True,correct_semantically_equivalent,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2222222222222222,eos,True,1.0,"- **No**, they did not collect the two datasets.",13,2.200348699989263,-2.78125,0.03982699289917946,4,-3.223210334777832,-0.5323017835617065,-3.223210334777832,False,,32,-2.2490932941436768,"- **No**, they did not collect",True,Did they collected the two datasets?,True,no,1.0983519554138184,0.015873015873015872,0.43621185421943665,0.46538540720939636,0.031896770000457764,11,True,residual_16,-1.7167915105819702,0.5323017835617065,1851189
True,pra_routed_residual_16,yes,qasper,yes,32,0.0,False,correct_semantically_equivalent,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.13333333333333333,length,True,1.0,"- **Yes**, the improvement is statistically significant.  
- **No**, it is not.  
- **Yes**, it is.  
- **No**,",32,5.126561800017953,-2.953125,0.02455906756222248,3,-3.706674098968506,3.6136326789855957,-3.706674098968506,True,,32,-4.390398025512695,"- **Yes**, the improvement is statistically",True,Is the improvement over state-of-the-art statistically significant?,True,yes,1.098545789718628,0.01764705882352941,0.5021564364433289,0.5148072242736816,0.010039567947387695,11,False,residual_16,-0.7767652273178101,3.6136326789855957,1851189
False,pra_routed_residual_16,no,hotpotqa,,20,0.0,True,relation_near_miss,5a84c4bb5542991dd0999dec,0.0,eos,,1.0,Bobby William Austin (born 1944) – a sociologist and epidemiologist.,21,3.4804172000149265,-8.6953125,9.240787039743736e-05,262,-7.109645366668701,,-28.438581466674805,False,1,32,-4.170936584472656,Bobby William Austin (born 1,,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,,John Charles Cutler,1.098478078842163,0.06382978723404255,0.49867520729700726,0.5169963240623474,0.015147268772125244,23,True,residual_16,-6.342383861541748,-2.171447277069092,1851189
False,pra_routed_residual_16,yes,hotpotqa,,8,0.0,True,relation_near_miss,5abbd4035542993f40c73bcb,0.0,eos,,1.0,American singer/songwriter Kevin Richardson.,9,1.5167549999896437,-11.359375,1.0719106285250746e-05,184,-3.697909355163574,,-22.187456130981445,False,1,32,-9.116360664367676,American singer/songwriter Kevin Richardson.,,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",,Kentucky Music Hall of Fame,1.0958874225616455,0.06,0.24732286731402078,0.3448353409767151,0.1159849762916565,23,True,residual_16,-8.627761840820312,0.4885988235473633,1851189
False,pra_routed_residual_16,no,hotpotqa,,13,0.0,True,no_behavioral_displacement,5ae6143f5542996de7b71b2d,0.0,eos,,1.0,Lela Rochon based on a John Grisham novel.,14,2.2802258000010625,-3.90625,0.012513563968241215,6,-3.338280439376831,,-6.676560878753662,False,1,32,-6.403633117675781,Lela Rochon based on a John,,What film did Lela Rochon based on a John Grisham novel?,,The Chamber,1.0971629619598389,0.05454545454545454,0.07869623973965645,0.15329347550868988,0.10286509618163109,23,True,residual_16,-9.551684379577637,-3.1480512619018555,1851189
False,pra_routed_residual_16,no,hotpotqa,,22,0.0,True,relation_near_miss,5a7e513a5542994959419996,0.2,eos,,1.0,Kuala Lumpur Police College (KPLC) is located in the same suburb as the Ghana Police College.,23,3.7083454999956302,-1.609375,0.14720869064331055,2,-4.851939678192139,,-24.25969696044922,False,1,32,-6.235330104827881,Kuala Lumpur Police College (KPL,,what other school is located in the same suburb as the Ghana Police College?,,Ghana Technology University College,1.0985431671142578,0.10344827586206896,-0.052913310627142586,-0.03676479309797287,0.020942144095897675,23,True,residual_16,-9.266924858093262,-3.031594753265381,1851189
False,pra_routed_residual_16,yes,hotpotqa,,28,0.0,True,relation_near_miss,5a80d6be55429938b6142206,0.1,eos,,1.0,Canadian Football League (CFL) Edmonton Eskimos of the Canadian Football League (CFL) – 2014 CFL Draft.,29,4.693190300022252,-7.359375,0.0006020237342454493,10,-5.605123519897461,,-33.630741119384766,False,1,32,-12.30976390838623,Canadian Football League (CFL) Edmonton,,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,,University of Hawaii at Manoa,1.0961397886276245,0.06382978723404255,0.4808991352717082,0.5591569542884827,0.06308060884475708,23,True,residual_16,-10.34498405456543,1.9647798538208008,1851189
False,pra_routed_residual_16,yes,hotpotqa,,11,0.0,True,prompt_entity_repetition,5ab88c075542991b5579efbe,0.0,eos,,1.0,Narnia character: Lucy Pevensie.,12,1.9663001999724656,-10.984375,7.971113518578932e-06,167,-4.259845733642578,,-21.29922866821289,False,1,32,-9.951765060424805,Narnia character: Lucy Pev,,"Which ""The Chronicles of Narnia"" character is prominently featured in ""The Lion, the Witch and the Wardrobe"" and is a close friend with Lucy Pevensie whom she meets in the Lantern Waste.",,Mr. Tumnus,1.0985864400863647,0.058823529411764705,0.10549220442771912,0.11272088438272476,0.0046084970235824585,23,True,residual_16,-8.659918785095215,1.2918462753295898,1851189
False,pra_routed_residual_16,no,hotpotqa,,14,0.0,True,unrelated_degeneration,5a714b645542994082a3e78b,0.0,eos,,1.0,2006 (10 July 2006),15,2.436778800038155,2.0625,0.8766860961914062,1,-0.9691563844680786,,-3.8766255378723145,False,3,32,-9.065292358398438,2006 (10 July,,What year did Lindsey Broad star in the movie with Russell Brand and Jonah Hill?,,2010,1.0985746383666992,0.075,0.18492838740348816,0.19572412967681885,0.011146008968353271,23,False,residual_16,-9.207533836364746,-0.1422414779663086,1851189
True,pra_routed_residual_16,no,hotpotqa,,15,0.0,True,correct_semantically_equivalent,5abce85755429959677d6b3e,0.0,eos,,1.0,Cirque du Soleil production – 1998 onward.,16,2.626309599960223,-12.03125,5.65308982913848e-06,248,-12.083308219909668,,-12.083308219909668,False,0,32,-7.024739742279053,Cirque du Soleil production –,,Le Rêve was created by the director behind what Cirque du Soleil production from 1998 onward?,,O,1.0977483987808228,0.04838709677419355,0.24783439934253693,0.3058084547519684,0.08192691206932068,23,True,residual_16,-7.931340217590332,-0.9066004753112793,1851189
True,pra_routed_residual_16,yes,qasper,yes,17,0.0,True,correct_semantically_equivalent,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.15384615384615385,eos,True,1.0,"Yes, both skip-gram and c-bow are used in NLP tasks.",18,2.9595784000121057,-1.0625,0.15085837244987488,2,-1.8914138078689575,2.5234384536743164,-1.8914138078689575,False,,32,-3.055417060852051,"Yes, both skip-gram and c",True,Do they test both skipgram and c-bow?,True,yes,1.0971249341964722,0.02702702702702703,0.41759111483891803,0.4822462797164917,0.06021523475646973,23,True,residual_16,-0.5319786071777344,2.5234384536743164,1851189
True,pra_routed_residual_16,yes,qasper,yes,10,0.0,True,correct_semantically_equivalent,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2222222222222222,eos,True,1.0,"Yes, they report results only on English data.",11,1.7961594999651425,-4.875,0.004254966042935848,9,-5.4596686363220215,0.7635419368743896,-5.4596686363220215,False,,32,-1.3405711650848389,"Yes, they report results only on English",True,Do they report results only on English data?,True,yes,1.0899765491485596,0.02027027027027027,0.3542110522588094,0.5347399711608887,0.25671470165252686,23,True,residual_16,-0.5770292282104492,0.7635419368743896,1851189
True,pra_routed_residual_16,yes,qasper,yes,11,0.0,True,correct_semantically_equivalent,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.19999999999999998,eos,True,1.0,"Yes, we use active learning to create our datasets.",12,2.171233900007792,-1.453125,0.10803748667240143,3,-2.2252769470214844,2.5620479583740234,-2.2252769470214844,False,,32,-3.123964786529541,"Yes, we use active learning to create",True,Do they use active learning to create their dataset?,True,yes,1.0956699848175049,0.014563106796116505,0.38242366909980774,0.47940731048583984,0.10385876893997192,23,True,residual_16,-0.5619168281555176,2.5620479583740234,1851189
True,pra_routed_residual_16,yes,qasper,yes,6,0.0,True,correct_semantically_equivalent,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.0,eos,True,1.0,"Yes, but not necessarily.",7,1.337829900032375,-4.40625,0.005835234187543392,6,-5.143840789794922,-4.463379383087158,-5.143840789794922,False,,32,-4.56095027923584,"Yes, but not necessarily.",False,Is datasets for sentiment analysis balanced?,True,no,1.0970356464385986,0.041666666666666664,0.3557124435901642,0.4334805905818939,0.10722029209136963,23,True,residual_16,-0.09757077693939209,4.463379383087158,1851189
False,pra_routed_residual_16,yes,qasper,yes,10,0.0,True,polarity_inversion,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.0,eos,True,1.0,"Yes, the experiments focus on a specific domain.",11,1.8363047000020742,-5.484375,0.0029550381004810333,8,-5.824243545532227,-4.881429672241211,-5.824243545532227,False,,32,-4.9894490242004395,"Yes, the experiments focus on a specific",False,Does the experiments focus on a specific domain?,True,no,1.0934761762619019,0.04411764705882353,0.2511105537414551,0.391365647315979,0.20503148436546326,23,True,residual_16,-0.108019158244133,4.881429672241211,1851189
True,pra_routed_residual_16,yes,qasper,yes,14,0.0,True,correct_semantically_equivalent,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.15384615384615385,eos,True,1.0,"Yes, the student's reflection data is different from the newspaper data.",15,2.5975338999996893,-1.515625,0.1295568197965622,2,-2.043635845184326,3.0990898609161377,-2.043635845184326,False,,32,-3.428375482559204,"Yes, the student's reflection data is",True,Is the student reflection data very different from the newspaper data?  ,True,yes,1.098225712776184,0.018633540372670808,0.23908419410387674,0.27678656578063965,0.04740065336227417,23,True,residual_16,-0.3292856216430664,3.0990898609161377,1851189
True,pra_routed_residual_16,yes,qasper,no,12,0.0,True,correct_semantically_equivalent,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2222222222222222,eos,True,1.0,"- **No**, they did not collect the two datasets.",13,2.1302676999475807,-2.625,0.03575485199689865,4,-3.331069231033325,-0.9367964267730713,-3.331069231033325,False,,32,-2.151272773742676,"- **No**, they did not collect",True,Did they collected the two datasets?,True,no,1.0983519554138184,0.015873015873015872,0.43621185421943665,0.46538540720939636,0.031896770000457764,23,True,residual_16,-1.2144763469696045,0.9367964267730713,1851189
True,pra_routed_residual_16,yes,qasper,yes,8,0.0,True,correct_semantically_equivalent,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.2857142857142857,eos,True,1.0,"Yes, the improvement is statistically significant.",9,1.4899599999771453,-3.171875,0.02391035668551922,3,-3.7334437370300293,4.26716423034668,-3.7334437370300293,False,,32,-4.78762674331665,"Yes, the improvement is statistically significant.",True,Is the improvement over state-of-the-art statistically significant?,True,yes,1.098545789718628,0.01764705882352941,0.5021564364433289,0.5148072242736816,0.010039567947387695,23,True,residual_16,-0.5204624533653259,4.26716423034668,1851189
False,pra_routed_residual_16,no,hotpotqa,,32,0.0,False,generation_truncation,5a84c4bb5542991dd0999dec,0.0,length,,1.0,"Bobby William Austin (born 1944) – a sociologist and epidemiologist, he studied the natural progression of untreated syphilis in rural",32,5.227788000018336,-9.8515625,3.88028820452746e-05,318,-7.405324935913086,,-29.621299743652344,True,1,32,-4.486413478851318,Bobby William Austin (born 1,,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,,John Charles Cutler,1.098478078842163,0.06382978723404255,0.49867520729700726,0.5169963240623474,0.015147268772125244,37,False,residual_16,-7.113743782043457,-2.6273303031921387,1851189
False,pra_routed_residual_16,no,hotpotqa,,31,0.0,True,relation_near_miss,5abbd4035542993f40c73bcb,0.08333333333333333,eos,,1.0,"American singer/songwriter Kevin Richardson, inducted into the Academy of Motion Picture Arts and Sciences on April 10, 2015.",32,5.207842600008007,-10.0078125,3.8534282793989405e-05,119,-3.5326528549194336,,-21.1959171295166,False,1,32,-8.07529067993164,"American singer/songwriter Kevin Richardson,",,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",,Kentucky Music Hall of Fame,1.0958874225616455,0.06,0.24732286731402078,0.3448353409767151,0.1159849762916565,37,True,residual_16,-8.485067367553711,-0.4097766876220703,1851189
False,pra_routed_residual_16,no,hotpotqa,,13,0.0,True,no_behavioral_displacement,5ae6143f5542996de7b71b2d,0.0,eos,,1.0,Lela Rochon based on a John Grisham novel.,14,2.3378556999959983,-5.078125,0.004322567954659462,9,-3.544983386993408,,-7.089966773986816,False,1,32,-6.061030387878418,Lela Rochon based on a John,,What film did Lela Rochon based on a John Grisham novel?,,The Chamber,1.0971629619598389,0.05454545454545454,0.07869623973965645,0.15329347550868988,0.10286509618163109,37,True,residual_16,-9.242633819580078,-3.18160343170166,1851189
False,pra_routed_residual_16,no,hotpotqa,,22,0.0,True,relation_near_miss,5a7e513a5542994959419996,0.2,eos,,1.0,Kuala Lumpur Police College (KPLC) is located in the same suburb as the Ghana Police College.,23,3.7491303000133485,-1.859375,0.11642231047153473,2,-4.862045764923096,,-24.31022834777832,False,1,32,-5.469336986541748,Kuala Lumpur Police College (KPL,,what other school is located in the same suburb as the Ghana Police College?,,Ghana Technology University College,1.0985431671142578,0.10344827586206896,-0.052913310627142586,-0.03676479309797287,0.020942144095897675,37,True,residual_16,-8.937263488769531,-3.467926502227783,1851189
False,pra_routed_residual_16,yes,hotpotqa,,28,0.0,True,relation_near_miss,5a80d6be55429938b6142206,0.1,eos,,1.0,Canadian Football League (CFL) Edmonton Eskimos of the Canadian Football League (CFL) – 2014 CFL Draft.,29,4.774059299961664,-5.71875,0.002578119747340679,10,-5.170861721038818,,-31.025169372558594,False,1,32,-10.044975280761719,Canadian Football League (CFL) Edmonton,,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,,University of Hawaii at Manoa,1.0961397886276245,0.06382978723404255,0.4808991352717082,0.5591569542884827,0.06308060884475708,37,True,residual_16,-9.302058219909668,0.7429170608520508,1851189
False,pra_routed_residual_16,yes,hotpotqa,,11,0.0,True,prompt_entity_repetition,5ab88c075542991b5579efbe,0.0,eos,,1.0,Narnia character: Lucy Pevensie.,12,1.9815209999796934,-11.03125,8.109964255709201e-06,158,-4.312550067901611,,-21.5627498626709,False,1,32,-9.435629844665527,Narnia character: Lucy Pev,,"Which ""The Chronicles of Narnia"" character is prominently featured in ""The Lion, the Witch and the Wardrobe"" and is a close friend with Lucy Pevensie whom she meets in the Lantern Waste.",,Mr. Tumnus,1.0985864400863647,0.058823529411764705,0.10549220442771912,0.11272088438272476,0.0046084970235824585,37,True,residual_16,-8.721418380737305,0.7142114639282227,1851189
False,pra_routed_residual_16,no,hotpotqa,,14,0.0,True,unrelated_degeneration,5a714b645542994082a3e78b,0.0,eos,,1.0,2006 (10 July 2006),15,2.4932428000029176,0.65625,0.6339335441589355,1,-0.8847437500953674,,-3.5389750003814697,False,3,32,-7.891361236572266,2006 (10 July,,What year did Lindsey Broad star in the movie with Russell Brand and Jonah Hill?,,2010,1.0985746383666992,0.075,0.18492838740348816,0.19572412967681885,0.011146008968353271,37,False,residual_16,-8.258234977722168,-0.36687374114990234,1851189
True,pra_routed_residual_16,no,hotpotqa,,32,0.0,False,correct_semantically_equivalent,5abce85755429959677d6b3e,0.0,length,,1.0,Cirque du Soleil production: Cirque du Soleil production: Cirque du Soleil production: Cirque du Soleil production: Cirque du,32,5.185973700019531,-11.078125,1.2569247701321729e-05,437,-11.284256935119629,,-11.284256935119629,True,0,32,-5.587827682495117,Cirque du Soleil production:,,Le Rêve was created by the director behind what Cirque du Soleil production from 1998 onward?,,O,1.0977483987808228,0.04838709677419355,0.24783439934253693,0.3058084547519684,0.08192691206932068,37,False,residual_16,-6.907865524291992,-1.320037841796875,1851189
True,pra_routed_residual_16,yes,qasper,yes,17,0.0,True,correct_semantically_equivalent,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.15384615384615385,eos,True,1.0,"Yes, both skip-gram and c-bow are used in NLP tasks.",18,2.9378541000187397,-1.046875,0.10574879497289658,4,-2.2466888427734375,1.8334908485412598,-2.2466888427734375,False,,32,-2.7322773933410645,"Yes, both skip-gram and c",True,Do they test both skipgram and c-bow?,True,yes,1.0971249341964722,0.02702702702702703,0.41759111483891803,0.4822462797164917,0.06021523475646973,37,True,residual_16,-0.8987865447998047,1.8334908485412598,1851189
True,pra_routed_residual_16,yes,qasper,yes,10,0.0,True,correct_semantically_equivalent,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2222222222222222,eos,True,1.0,"Yes, they report results only on English data.",11,1.8935020999633707,-4.78125,0.0041658454574644566,9,-5.480835914611816,0.5186320543289185,-5.480835914611816,False,,32,-1.2098335027694702,"Yes, they report results only on English",True,Do they report results only on English data?,True,yes,1.0899765491485596,0.02027027027027027,0.3542110522588094,0.5347399711608887,0.25671470165252686,37,True,residual_16,-0.6912014484405518,0.5186320543289185,1851189
True,pra_routed_residual_16,yes,qasper,yes,11,0.0,True,correct_semantically_equivalent,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.19999999999999998,eos,True,1.0,"Yes, we use active learning to create our dataset.",12,2.235533100028988,-1.71875,0.06395688652992249,3,-2.7495460510253906,1.6354289054870605,-2.7495460510253906,False,,32,-2.501188278198242,"Yes, we use active learning to create",True,Do they use active learning to create their dataset?,True,yes,1.0956699848175049,0.014563106796116505,0.38242366909980774,0.47940731048583984,0.10385876893997192,37,True,residual_16,-0.8657594323158264,1.6354289054870605,1851189
True,pra_routed_residual_16,yes,qasper,yes,6,0.0,True,correct_semantically_equivalent,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.0,eos,True,1.0,"Yes, but not necessarily.",7,1.2871959000476636,-3.546875,0.013089167885482311,5,-4.335970401763916,-3.662508964538574,-4.335970401763916,False,,32,-3.861774444580078,"Yes, but not necessarily.",False,Is datasets for sentiment analysis balanced?,True,no,1.0970356464385986,0.041666666666666664,0.3557124435901642,0.4334805905818939,0.10722029209136963,37,True,residual_16,-0.19926542043685913,3.662508964538574,1851189
False,pra_routed_residual_16,yes,qasper,yes,10,0.0,True,polarity_inversion,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.0,eos,True,1.0,"Yes, the experiments focus on a specific domain.",11,2.0316415000124834,-4.453125,0.007491501979529858,7,-4.893986225128174,-3.7637476921081543,-4.893986225128174,False,,32,-4.032357692718506,"Yes, the experiments focus on a specific",False,Does the experiments focus on a specific domain?,True,no,1.0934761762619019,0.04411764705882353,0.2511105537414551,0.391365647315979,0.20503148436546326,37,True,residual_16,-0.2686099410057068,3.7637476921081543,1851189
True,pra_routed_residual_16,yes,qasper,yes,14,0.0,True,correct_semantically_equivalent,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.15384615384615385,eos,True,1.0,"Yes, the student's reflection data is different from the newspaper data.",15,2.6968676999676973,-2.09375,0.06481054425239563,3,-2.7362868785858154,2.377131462097168,-2.7362868785858154,False,,32,-2.9032881259918213,"Yes, the student's reflection data is",True,Is the student reflection data very different from the newspaper data?  ,True,yes,1.098225712776184,0.018633540372670808,0.23908419410387674,0.27678656578063965,0.04740065336227417,37,True,residual_16,-0.5261565446853638,2.377131462097168,1851189
True,pra_routed_residual_16,yes,qasper,no,12,0.0,True,correct_semantically_equivalent,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2222222222222222,eos,True,1.0,"- **No**, they did not collect the two datasets.",13,2.1605803000275046,-2.34375,0.05003628879785538,4,-2.995006799697876,-0.5409239530563354,-2.995006799697876,False,,32,-2.0013022422790527,"- **No**, they did not collect",True,Did they collected the two datasets?,True,no,1.0983519554138184,0.015873015873015872,0.43621185421943665,0.46538540720939636,0.031896770000457764,37,True,residual_16,-1.4603782892227173,0.5409239530563354,1851189
True,pra_routed_residual_16,yes,qasper,no,32,0.0,False,correct_semantically_equivalent,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.1,length,True,1.0,"- **No**, the improvement is not statistically significant.  
- **Yes**, the improvement is statistically significant.  
- **No**, the improvement is not significant",32,5.7656119000166655,-3.421875,0.015534108504652977,3,-4.164717197418213,3.445159435272217,-4.164717197418213,True,,32,-4.276632785797119,"- **No**, the improvement is not",False,Is the improvement over state-of-the-art statistically significant?,True,yes,1.098545789718628,0.01764705882352941,0.5021564364433289,0.5148072242736816,0.010039567947387695,37,False,residual_16,-0.8314732909202576,3.445159435272217,1851189
False,pra_routed_residual_16,no,hotpotqa,,32,0.0,False,generation_truncation,5a84c4bb5542991dd0999dec,0.0,length,,1.0,"Bobby William Austin (born 1944) – a sociologist and epidemiologist, he studied the natural progression of untreated syphilis in rural",32,5.862614799989387,-9.7265625,4.44705510744825e-05,282,-7.418408393859863,,-29.673633575439453,True,1,32,-4.395676136016846,Bobby William Austin (born 1,,Who was involved in observing the natural progression of untreated syphilis in rural African-American men in Alabama?,,John Charles Cutler,1.098478078842163,0.06382978723404255,0.49867520729700726,0.5169963240623474,0.015147268772125244,53,False,residual_16,-6.894176006317139,-2.498499870300293,1851189
False,pra_routed_residual_16,no,hotpotqa,,10,0.0,True,relation_near_miss,5abbd4035542993f40c73bcb,0.0,eos,,1.0,American singer/songwriter Stephen Kijan.,11,2.0718594000209123,-11.2109375,1.1821830412372947e-05,183,-3.683584213256836,,-22.101505279541016,False,2,32,-8.58023452758789,American singer/songwriter Stephen Kij,,"""Show 'Em (What You're Made Of)"" is a song written by a group of people including an American singer/songwriter who was inducted into what on April 10, 2015?",,Kentucky Music Hall of Fame,1.0958874225616455,0.06,0.24732286731402078,0.3448353409767151,0.1159849762916565,53,True,residual_16,-8.744328498840332,-0.1640939712524414,1851189
False,pra_routed_residual_16,no,hotpotqa,,13,0.0,True,no_behavioral_displacement,5ae6143f5542996de7b71b2d,0.0,eos,,1.0,Lela Rochon based on a John Grisham novel.,14,2.5186068000039086,-4.5625,0.0052956221625208855,9,-3.14807391166687,,-6.29614782333374,False,1,32,-5.9676127433776855,Lela Rochon based on a John,,What film did Lela Rochon based on a John Grisham novel?,,The Chamber,1.0971629619598389,0.05454545454545454,0.07869623973965645,0.15329347550868988,0.10286509618163109,53,True,residual_16,-9.064191818237305,-3.096579074859619,1851189
False,pra_routed_residual_16,no,hotpotqa,,22,0.0,True,relation_near_miss,5a7e513a5542994959419996,0.2,eos,,1.0,Kuala Lumpur Police College (KPLC) is located in the same suburb as the Ghana Police College.,23,4.109834100003354,-2.078125,0.0887589380145073,2,-5.056918621063232,,-25.284591674804688,False,1,32,-6.093711853027344,Kuala Lumpur Police College (KPL,,what other school is located in the same suburb as the Ghana Police College?,,Ghana Technology University College,1.0985431671142578,0.10344827586206896,-0.052913310627142586,-0.03676479309797287,0.020942144095897675,53,True,residual_16,-8.800702095031738,-2.7069902420043945,1851189
False,pra_routed_residual_16,yes,hotpotqa,,19,0.0,True,relation_near_miss,5a80d6be55429938b6142206,0.11764705882352941,eos,,1.0,Canadian Football League (CFL) Edmonton Eskimos of the Canadian Football League (CFL),20,3.6068106000311673,-4.96875,0.003651529783383012,11,-5.206996917724609,,-31.241981506347656,False,1,32,-9.562088012695312,Canadian Football League (CFL) Edmonton,,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,,University of Hawaii at Manoa,1.0961397886276245,0.06382978723404255,0.4808991352717082,0.5591569542884827,0.06308060884475708,53,False,residual_16,-8.839160919189453,0.7229270935058594,1851189
False,pra_routed_residual_16,yes,hotpotqa,,11,0.0,True,prompt_entity_repetition,5ab88c075542991b5579efbe,0.0,eos,,1.0,Narnia character: Lucy Pevensie.,12,2.254401999991387,-11.1953125,6.290839792200131e-06,141,-4.449622631072998,,-22.24811363220215,False,1,32,-9.538058280944824,Narnia character: Lucy Pev,,"Which ""The Chronicles of Narnia"" character is prominently featured in ""The Lion, the Witch and the Wardrobe"" and is a close friend with Lucy Pevensie whom she meets in the Lantern Waste.",,Mr. Tumnus,1.0985864400863647,0.058823529411764705,0.10549220442771912,0.11272088438272476,0.0046084970235824585,53,True,residual_16,-9.003381729125977,0.5346765518188477,1851189
False,pra_routed_residual_16,no,hotpotqa,,28,0.0,True,unrelated_degeneration,5a714b645542994082a3e78b,0.0,eos,,1.0,2006–2007 (10 July 2006–10 July 2007),29,4.733728599967435,1.765625,0.8355088829994202,1,-0.8626565337181091,,-3.4506261348724365,False,3,32,-8.119856834411621,2006–200,,What year did Lindsey Broad star in the movie with Russell Brand and Jonah Hill?,,2010,1.0985746383666992,0.075,0.18492838740348816,0.19572412967681885,0.011146008968353271,53,False,residual_16,-8.80301284790039,-0.6831560134887695,1851189
