seed,variant,dataset,example_id,condition,answer,generated_answer,trainable_parameter_count,residual_bottleneck,gold_mean_logprob_delta_vs_none,gold_first_token_rank_delta_vs_none,gold_first_token_margin_delta_vs_none,pra_off_gold_logprob_exact,teacher_forced_seconds,generation_seconds,active_memory_tokens,gold_sequence_logprob,gold_mean_token_logprob,gold_first_token_probability,gold_first_token_rank,gold_first_token_margin,em,f1,answer_contained,trainable_parameter_percent,trainable_memory_bytes_fp32
23,single,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,1,0,0.0,0,0.0,True,0.15547120000701398,0.7222911000135355,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,1.677711826553051e-07,4
23,single,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Alfred is in the state of Maine,1,0,4.896276950836182,-3384,9.953125,True,0.16843750001862645,0.8420184000278823,512,-14.214507102966309,-7.107253551483154,7.160687118812348e-07,124,-14.015625,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in the county of Cumberland,1,0,3.187824249267578,-2960,6.3984375,True,0.16722679999656975,0.8643189999856986,384,-17.631412506103516,-8.815706253051758,2.3318570185892895e-08,548,-17.5703125,0.0,0.22222222222222224,0.0,1.677711826553051e-07,4
23,single,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,1,0,0.0,0,0.0,True,0.15600529999937862,0.7318281999905594,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,1,0,3.298858165740967,-26,5.875,True,0.16604560002451763,0.8306597999762744,384,-14.390046119689941,-7.195023059844971,0.010558847337961197,7,-3.390625,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,1,0,-0.9051685333251953,-24,2.75,True,0.16685009998036548,0.8318647000123747,384,-22.798099517822266,-11.399049758911133,0.0013217326486483216,9,-6.515625,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,1,0,0.0,0,0.0,True,0.15971140004694462,0.5794404000043869,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,1,0,-5.2915531396865845,53,-3.9453125,True,0.1705671999952756,0.6432916999910958,512,-29.019926071166992,-7.254981517791748,1.0921045031864196e-05,55,-11.4140625,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,1,0,-2.9270421266555786,40,-4.515625,True,0.17194450000533834,0.6423172000213526,384,-19.56188201904297,-4.890470504760742,6.218313501449302e-06,42,-11.984375,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",1,0,0.0,0,0.0,True,0.14651049999520183,0.7290511999744922,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did.",1,0,0.6036434173583984,6,0.890625,True,0.1556725000264123,0.6269468000391498,384,-6.521032333374023,-6.521032333374023,0.0014721486950293183,14,-6.140625,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did.",1,0,1.0171990394592285,3,1.28125,True,0.1557738000410609,0.6384963999735191,384,-6.107476711273193,-6.107476711273193,0.00222616083920002,11,-5.75,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",1,0,0.0,0,0.0,True,0.1532201999798417,0.7583935000002384,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,1.677711826553051e-07,4
23,single,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the model's approach and reasoning",1,0,-1.011260986328125,2,-0.25,True,0.16687820001970977,0.8497843000222929,896,-6.937004566192627,-6.937004566192627,0.0009711743914522231,12,-5.6875,0.0,0.25,1.0,1.677711826553051e-07,4
23,single,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the text explicitly states that the",1,0,-0.7430682182312012,1,-0.21875,True,0.16529809997882694,0.8453579000197351,384,-6.668811798095703,-6.668811798095703,0.0012699068756774068,11,-5.65625,0.0,0.25,1.0,1.677711826553051e-07,4
23,single,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",1,0,0.0,0,0.0,True,0.14676520001376048,0.7420400999835692,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,1.677711826553051e-07,4
23,single,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,The proposed model is not necessarily more accurate,1,0,0.28723955154418945,9,0.90625,True,0.1613305999781005,0.856111700006295,1664,-6.659499645233154,-6.659499645233154,0.0012817877577617764,19,-5.703125,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"No, the model is not considered to",1,0,-0.45754528045654297,27,0.6953125,True,0.15613489999668673,0.8226219000061974,384,-7.404284477233887,-7.404284477233887,0.0006086395005695522,37,-5.9140625,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",1,0,0.0,0,0.0,True,0.14541890000691637,0.7320028000394814,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not contain only",1,0,0.5602226257324219,3,0.671875,True,0.16124370001489297,0.8515907999826595,896,-8.164627075195312,-8.164627075195312,0.0002845427661668509,19,-7.34375,0.0,0.0,0.0,1.677711826553051e-07,4
23,single,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",1,0,-2.4430837631225586,26,-2.6484375,True,0.15805660001933575,0.8177102000336163,384,-11.167933464050293,-11.167933464050293,1.4119783372734673e-05,42,-10.6640625,0.0,0.0,0.0,1.677711826553051e-07,4
23,per_layer,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,4,0,0.0,0,0.0,True,0.15398110001115128,0.8116296000080183,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,The star in the film *Up at,4,0,2.312086582183838,-1,2.734375,True,0.16585789999226108,0.8461296000168659,388,-26.19170379638672,-5.238340854644775,0.018883340060710907,3,-3.828125,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,The star in the film *Up at,4,0,-0.1472768783569336,28,-1.53125,True,0.16820080002071336,0.9361854000017047,384,-38.488521575927734,-7.697704315185547,0.0002908807073254138,32,-8.09375,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,4,0,0.0,0,0.0,True,0.15551339997909963,1.1038469999912195,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Alfred is in the town of Alfred,4,0,4.465736389160156,-3336,9.1015625,True,0.1789884000318125,1.0634822999709286,512,-15.07558822631836,-7.53779411315918,2.9663692657777574e-07,172,-14.8671875,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in the county of Cumberland,4,0,2.531383514404297,-2677,5.1015625,True,0.1684565999894403,0.8528095000074245,384,-18.944293975830078,-9.472146987915039,6.3661640403722686e-09,831,-18.8671875,0.0,0.22222222222222224,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,4,0,0.0,0,0.0,True,0.1548657999956049,0.7487246000091545,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,Whitefield.,4,0,3.588181972503662,-26,5.390625,True,0.1703422999707982,0.45950040000025183,384,-13.81139850616455,-6.905699253082275,0.012271641753613949,7,-3.875,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,4,0,0.042636871337890625,-27,2.890625,True,0.16983960004290566,0.8676534999976866,384,-20.902488708496094,-10.451244354248047,0.001502829254604876,6,-6.375,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,4,0,0.0,0,0.0,True,0.16100140003254637,0.6792551999678835,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,4,0,-7.71988308429718,179,-6.1171875,True,0.16833449999103323,0.919662700034678,512,-38.733245849609375,-9.683311462402344,1.2482673810154665e-06,181,-13.5859375,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,4,0,-3.1689282655715942,98,-6.75,True,0.17259969998849556,0.6318090999848209,384,-20.52942657470703,-5.132356643676758,6.669985168628045e-07,100,-14.21875,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",4,0,0.0,0,0.0,True,0.14430579997133464,0.7197839000145905,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did.",4,0,-1.0424308776855469,21,-0.96875,True,0.15405850001843646,0.6429492000024766,384,-8.167106628417969,-8.167106628417969,0.0002838381042238325,29,-8.0,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did.",4,0,-0.48187255859375,10,-0.390625,True,0.15570140001364052,0.6473742999951355,384,-7.606548309326172,-7.606548309326172,0.0004971849266439676,18,-7.421875,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",4,0,0.0,0,0.0,True,0.15296820004004985,0.8603248000144958,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,6.710847306212204e-07,16
23,per_layer,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the model's approach and the",4,0,-0.8847932815551758,0,-0.609375,True,0.21414009999716654,1.1940943999798037,896,-6.810536861419678,-6.810536861419678,0.0011021008249372244,10,-6.046875,0.0,0.25,1.0,6.710847306212204e-07,16
23,per_layer,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the text explicitly states that the",4,0,-0.6013555526733398,-1,-0.484375,True,0.1704668999882415,0.8959688000031747,384,-6.527099132537842,-6.527099132537842,0.0014632445527240634,9,-5.921875,0.0,0.25,1.0,6.710847306212204e-07,16
23,per_layer,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",4,0,0.0,0,0.0,True,0.14435740001499653,0.7392302999505773,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,6.710847306212204e-07,16
23,per_layer,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,The proposed model is not explicitly stated to,4,0,-0.048787593841552734,7,0.5078125,True,0.16191110003273934,0.8814924999605864,1664,-6.9955267906188965,-6.9955267906188965,0.0009159700130112469,17,-6.1015625,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the text-based model is considered",4,0,-0.4438152313232422,6,-0.328125,True,0.16992100002244115,1.160224899998866,384,-7.390554428100586,-7.390554428100586,0.0006170535925775766,16,-6.9375,0.0,0.25,1.0,6.710847306212204e-07,16
23,per_layer,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",4,0,0.0,0,0.0,True,0.14655730000231415,0.8020033999928273,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,6.710847306212204e-07,16
23,per_layer,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"Yes, the dataset is primarily composed of",4,0,0.6223592758178711,2,0.8828125,True,0.164091799990274,0.8760236999951303,896,-8.102490425109863,-8.102490425109863,0.0003027841739822179,18,-7.1328125,0.0,0.25,1.0,6.710847306212204e-07,16
23,per_layer,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",4,0,-1.2925128936767578,10,-1.296875,True,0.15802470000926405,0.8528381999931298,384,-10.017362594604492,-10.017362594604492,4.4618453102884814e-05,26,-9.3125,0.0,0.0,0.0,6.710847306212204e-07,16
23,residual_16,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,196672,16,0.0,0,0.0,True,0.15831009997054935,0.8979107000050135,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,Preston–Preston–,196672,16,1.5256738662719727,31,-1.0703125,True,0.23487539996858686,1.6541320999967866,388,-30.123767852783203,-6.024753570556641,0.0002873466582968831,35,-7.6328125,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,Buck Owens–Preston–,196672,16,-0.9670200347900391,119,-3.2734375,True,0.17257500003324822,0.879249699995853,384,-42.58723831176758,-8.517447471618652,2.657731056388002e-05,123,-9.8359375,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,196672,16,0.0,0,0.0,True,0.1547543000197038,0.7875263000023551,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Maine State Route 111,196672,16,6.11789083480835,-3389,13.1953125,True,0.17013360001146793,0.8835084000020288,512,-11.771279335021973,-5.885639667510986,7.798837032169104e-06,119,-10.7734375,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in Preston County,196672,16,4.662331581115723,-3024,10.3203125,True,0.16995010001119226,0.8537091999896802,384,-14.682397842407227,-7.341198921203613,4.2554989931886666e-07,484,-13.6484375,0.0,0.28571428571428575,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,196672,16,0.0,0,0.0,True,0.1616420000209473,0.8232440000283532,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,"Preston County, New Hampshire–",196672,16,2.393498420715332,-24,3.84375,True,0.17223359999479726,0.9219897000002675,384,-16.20076560974121,-8.100382804870605,0.0018836000235751271,9,-5.421875,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5ab2b863554299295394685a,routed,Cushman,"Preston County, New Hampshire–",196672,16,0.07654380798339844,-18,2.78125,True,0.17002790002152324,1.2478128999937326,384,-20.834674835205078,-10.417337417602539,0.000783725583460182,15,-6.484375,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,196672,16,0.0,0,0.0,True,0.26886389998253435,0.9857588000013493,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer–Preston,196672,16,0.9589457511901855,2,4.03125,True,0.1872212000307627,1.6321451000403613,512,-4.017930507659912,-1.004482626914978,0.02731192298233509,4,-3.4375,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer–Preston,196672,16,0.7698673009872437,4,2.96875,True,0.22063639998668805,1.6809550000471063,384,-4.77424430847168,-1.19356107711792,0.009770848788321018,6,-4.5,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",196672,16,0.0,0,0.0,True,0.184829699981492,1.3299741999944672,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",196672,16,2.8066530227661133,1,3.921875,True,0.24640780000481755,0.996167300036177,384,-4.318022727966309,-4.318022727966309,0.013326209038496017,9,-3.109375,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",196672,16,2.9957656860351562,1,4.265625,True,0.1636360000120476,1.3615834000520408,384,-4.128910064697266,-4.128910064697266,0.01610041782259941,9,-2.765625,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",196672,16,0.0,0,0.0,True,0.15699980000499636,1.0851355000049807,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.032995894035184166,786688
23,residual_16,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Briefly and directly: No,",196672,16,-0.8560881614685059,9,-0.1796875,True,0.1731182000366971,1.2152190000051633,896,-6.781831741333008,-6.781831741333008,0.001134195365011692,19,-5.6171875,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Briefly and directly: No,",196672,16,-0.6969175338745117,9,0.1015625,True,0.2568025999935344,0.9708670999971218,384,-6.622661113739014,-6.622661113739014,0.001329887076281011,19,-5.3359375,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",196672,16,0.0,0,0.0,True,0.1453841999755241,0.7834176000324078,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.032995894035184166,786688
23,residual_16,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"- Yes, the model is based on",196672,16,0.14332199096679688,12,1.0703125,True,0.1647219000151381,1.0077762000146322,1664,-6.803417205810547,-6.803417205810547,0.0011099756229668856,22,-5.5390625,0.0,0.2857142857142857,1.0,0.032995894035184166,786688
23,residual_16,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"- **No**, the model is not",196672,16,-0.22214221954345703,18,0.3125,True,0.16385160002391785,0.851014599960763,384,-7.168881416320801,-7.168881416320801,0.0007701839203946292,28,-6.296875,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",196672,16,0.0,0,0.0,True,0.14524720003828406,0.7137234000256285,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"Barely, no.",196672,16,0.46396827697753906,10,0.3984375,True,0.1653402000083588,0.7897278000018559,896,-8.260881423950195,-8.260881423950195,0.0002584309841040522,26,-7.6171875,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_16,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"Briefly and directly: No,",196672,16,-0.5099258422851562,23,-0.1171875,True,0.16211009997641668,0.8654534000088461,384,-9.23477554321289,-9.23477554321289,9.758608939591795e-05,39,-8.1328125,0.0,0.0,0.0,0.032995894035184166,786688
23,residual_32,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,393344,32,0.0,0,0.0,True,0.15582839999115095,0.7219284999882802,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,"Preston–Preston,",393344,32,2.0783276557922363,24,-1.1484375,True,0.17644860001746565,1.0048121000290848,388,-27.360498428344727,-5.472099781036377,0.00032303191255778074,28,-7.7109375,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,Buck Owens.,393344,32,-0.7843875885009766,143,-3.5625,True,0.1705360999912955,0.5753857000381686,384,-41.674072265625,-8.33481502532959,1.8827531675924547e-05,147,-10.125,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,393344,32,0.0,0,0.0,True,0.15474670002004132,0.8268937000539154,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5ab56db7554299494045efc6,oracle,York County,"Preston County, Maine.",393344,32,6.635065078735352,-3453,13.9140625,True,0.1711199000128545,0.861040799994953,512,-10.736930847167969,-5.368465423583984,2.1853560610907152e-05,55,-10.0546875,0.0,0.4,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5ab56db7554299494045efc6,routed,York County,"Preston County, Tennessee.",393344,32,5.335302829742432,-3294,11.28125,True,0.1694796000374481,1.0032937999931164,384,-13.336455345153809,-6.668227672576904,1.622531158318452e-06,214,-12.6875,0.0,0.4,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,393344,32,0.0,0,0.0,True,0.15604189998703077,0.8005913999513723,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,"Preston County, New Hampshire.",393344,32,2.3290634155273438,-22,2.46875,True,0.17125040001701564,0.8540580999688245,384,-16.329635620117188,-8.164817810058594,0.000769277976360172,11,-6.796875,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5ab2b863554299295394685a,routed,Cushman,"Preston County, New Hampshire.",393344,32,-0.919403076171875,-19,1.171875,True,0.1708457000204362,0.9190252000116743,384,-22.826568603515625,-11.413284301757812,0.00023870824952609837,14,-8.09375,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,393344,32,0.0,0,0.0,True,0.15783049998572096,0.7209663999965414,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,393344,32,1.0486153364181519,2,4.765625,True,0.17735409998567775,0.7460310999886133,512,-3.659252166748047,-0.9148130416870117,0.04714354872703552,4,-2.703125,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,393344,32,0.8009805679321289,3,3.421875,True,0.17417359998216853,0.6877842999529094,384,-4.649791240692139,-1.1624478101730347,0.012763386592268944,5,-4.046875,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",393344,32,0.0,0,0.0,True,0.14268300001276657,1.1377423999947496,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",393344,32,2.3438549041748047,1,3.421875,True,0.1597431999980472,0.9372483000042848,384,-4.780820846557617,-4.780820846557617,0.008389108814299107,9,-3.609375,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",393344,32,2.4695305824279785,1,3.765625,True,0.15869509999174625,0.9520245000021532,384,-4.655145168304443,-4.655145168304443,0.009512531571090221,9,-3.265625,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",393344,32,0.0,0,0.0,True,0.15585569996619597,0.8156440000166185,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.06599178807036833,1573376
23,residual_32,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,Papers do not clearly establish that the,393344,32,-0.7670083045959473,7,-0.28125,True,0.1699881000095047,0.8984336999710649,896,-6.692751884460449,-6.692751884460449,0.0012398656690493226,17,-5.71875,0.0,0.0,0.0,0.06599178807036833,1573376
23,residual_32,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,Papers should clarify that the challenges listed,393344,32,-0.5446019172668457,6,-0.1875,True,0.16710359998978674,0.8942909999750555,384,-6.470345497131348,-6.470345497131348,0.0015486908378079534,16,-5.625,0.0,0.0,0.0,0.06599178807036833,1573376
