contextual_value_norm,depth,evidence_regions,evidence_tokens,example_id,isolated_value_norm,partition,representation_change,representation_layer,seed,value_cosine_similarity,window
4.048624515533447,1,1,3,chain-518920-d1,4.402013301849365,validation,0.11855489015579224,2,67,0.8814451098442078,w64
4.029849529266357,1,1,3,chain-623649-d1,4.125862121582031,validation,0.3956716060638428,2,67,0.6043283939361572,w64
3.8947081565856934,2,2,6,chain-728378-d2,3.9300878047943115,validation,0.09151279926300049,2,67,0.9084872007369995,w64
3.772059917449951,1,1,3,chain-833107-d1,3.9177613258361816,validation,0.15721607208251953,2,67,0.8427839279174805,w64
4.065829753875732,1,1,3,chain-937836-d1,4.358682155609131,heldout,0.15296518802642822,2,67,0.8470348119735718,w64
3.781890869140625,1,1,3,chain-1042565-d1,4.053906440734863,heldout,0.2102988362312317,2,67,0.7897011637687683,w64
3.8841769695281982,2,2,6,chain-1147294-d2,4.15768575668335,heldout,0.44323205947875977,2,67,0.5567679405212402,w64
3.3911492824554443,4,4,12,chain-1252023-d4,3.916086196899414,heldout,0.409842848777771,2,67,0.590157151222229,w64
4.016472339630127,1,1,3,chain-1356752-d1,4.260880947113037,heldout,0.11174607276916504,2,67,0.888253927230835,w64
4.051358699798584,2,2,6,chain-1461481-d2,3.860895872116089,heldout,0.31762343645095825,2,67,0.6823765635490417,w64
3.913872718811035,2,2,6,chain-1566210-d2,4.123559951782227,heldout,0.32850944995880127,2,67,0.6714905500411987,w64
4.189260482788086,1,1,3,chain-1670939-d1,4.087888240814209,heldout,0.3580222725868225,2,67,0.6419777274131775,w64
3.781337261199951,1,1,3,chain-100004-d1,3.7039942741394043,validation,0.07147431373596191,2,17,0.9285256862640381,w128
3.3742353916168213,3,3,9,chain-204733-d3,3.4363749027252197,validation,0.07864570617675781,2,17,0.9213542938232422,w128
3.6512365341186523,4,4,12,chain-309462-d4,3.5594916343688965,validation,0.17377620935440063,2,17,0.8262237906455994,w128
3.502527952194214,2,2,6,chain-414191-d2,3.6600444316864014,validation,0.22058206796646118,2,17,0.7794179320335388,w128
3.788555860519409,1,1,3,chain-518920-d1,3.819711685180664,validation,0.1523590087890625,2,17,0.8476409912109375,w128
3.8777880668640137,1,1,3,chain-623649-d1,3.9648256301879883,validation,0.08887749910354614,2,17,0.9111225008964539,w128
3.3619532585144043,2,2,6,chain-728378-d2,3.3879241943359375,validation,0.1134347915649414,2,17,0.8865652084350586,w128
3.262802839279175,1,1,3,chain-833107-d1,3.514772891998291,validation,0.17610609531402588,2,17,0.8238939046859741,w128
3.9368796348571777,1,1,3,chain-937836-d1,3.9121034145355225,heldout,0.053917527198791504,2,17,0.9460824728012085,w128
3.70947265625,1,1,3,chain-1042565-d1,3.374603271484375,heldout,0.19379401206970215,2,17,0.8062059879302979,w128
3.9638490676879883,2,2,6,chain-1147294-d2,3.826911449432373,heldout,0.12219822406768799,2,17,0.877801775932312,w128
3.7003142833709717,4,4,12,chain-1252023-d4,3.6980419158935547,heldout,0.2914085388183594,2,17,0.7085914611816406,w128
3.7785067558288574,1,1,3,chain-1356752-d1,3.5832648277282715,heldout,0.13958847522735596,2,17,0.860411524772644,w128
3.569685697555542,2,2,6,chain-1461481-d2,3.720245122909546,heldout,0.09677249193191528,2,17,0.9032275080680847,w128
3.605165481567383,2,2,6,chain-1566210-d2,3.615900993347168,heldout,0.13442230224609375,2,17,0.8655776977539062,w128
3.8300037384033203,1,1,3,chain-1670939-d1,3.903980255126953,heldout,0.1900957226753235,2,17,0.8099042773246765,w128
3.326746940612793,1,1,3,chain-100004-d1,3.4375948905944824,validation,0.16687583923339844,2,29,0.8331241607666016,w128
3.5885746479034424,3,3,9,chain-204733-d3,3.4490151405334473,validation,0.23614954948425293,2,29,0.7638504505157471,w128
3.7157340049743652,4,4,12,chain-309462-d4,3.5757365226745605,validation,0.2799273729324341,2,29,0.7200726270675659,w128
3.4645164012908936,2,2,6,chain-414191-d2,3.693889617919922,validation,0.10053062438964844,2,29,0.8994693756103516,w128
3.319645643234253,1,1,3,chain-518920-d1,3.2862353324890137,validation,0.11518430709838867,2,29,0.8848156929016113,w128
3.2211475372314453,1,1,3,chain-623649-d1,3.3236093521118164,validation,0.11053019762039185,2,29,0.8894698023796082,w128
3.4754638671875,2,2,6,chain-728378-d2,3.5237789154052734,validation,0.14407002925872803,2,29,0.855929970741272,w128
3.753304958343506,1,1,3,chain-833107-d1,3.881580352783203,validation,0.06515079736709595,2,29,0.934849202632904,w128
3.845165967941284,1,1,3,chain-937836-d1,3.948848247528076,heldout,0.17846441268920898,2,29,0.821535587310791,w128
3.999504804611206,1,1,3,chain-1042565-d1,3.9700675010681152,heldout,0.06446206569671631,2,29,0.9355379343032837,w128
4.059594631195068,2,2,6,chain-1147294-d2,3.728379249572754,heldout,0.34465670585632324,2,29,0.6553432941436768,w128
3.7467055320739746,4,4,12,chain-1252023-d4,3.446697235107422,heldout,0.3265494108200073,2,29,0.6734505891799927,w128
3.5326526165008545,1,1,3,chain-1356752-d1,3.56791090965271,heldout,0.09503728151321411,2,29,0.9049627184867859,w128
3.2531070709228516,2,2,6,chain-1461481-d2,3.444321393966675,heldout,0.14262688159942627,2,29,0.8573731184005737,w128
3.8017783164978027,2,2,6,chain-1566210-d2,3.961282253265381,heldout,0.08204984664916992,2,29,0.9179501533508301,w128
3.967604398727417,1,1,3,chain-1670939-d1,4.225059986114502,heldout,0.10189449787139893,2,29,0.8981055021286011,w128
3.409834623336792,1,1,3,chain-100004-d1,3.4047420024871826,validation,0.26990747451782227,2,41,0.7300925254821777,w128
3.3692333698272705,3,3,9,chain-204733-d3,3.3784568309783936,validation,0.12405318021774292,2,41,0.8759468197822571,w128
3.493178129196167,4,4,12,chain-309462-d4,3.4841933250427246,validation,0.17460966110229492,2,41,0.8253903388977051,w128
3.685401439666748,2,2,6,chain-414191-d2,3.5969009399414062,validation,0.2916606068611145,2,41,0.7083393931388855,w128
3.285506010055542,1,1,3,chain-518920-d1,3.212174415588379,validation,0.06593114137649536,2,41,0.9340688586235046,w128
3.4722328186035156,1,1,3,chain-623649-d1,3.214585065841675,validation,0.29939699172973633,2,41,0.7006030082702637,w128
3.5270743370056152,2,2,6,chain-728378-d2,3.520986318588257,validation,0.12254464626312256,2,41,0.8774553537368774,w128
3.967118978500366,1,1,3,chain-833107-d1,3.8894286155700684,validation,0.11291486024856567,2,41,0.8870851397514343,w128
3.426178455352783,1,1,3,chain-937836-d1,3.4677562713623047,heldout,0.09235739707946777,2,41,0.9076426029205322,w128
3.54152250289917,1,1,3,chain-1042565-d1,3.806389570236206,heldout,0.047507524490356445,2,41,0.9524924755096436,w128
3.4190382957458496,2,2,6,chain-1147294-d2,3.5142390727996826,heldout,0.1534210443496704,2,41,0.8465789556503296,w128
3.3819994926452637,4,4,12,chain-1252023-d4,3.342097282409668,heldout,0.1587611436843872,2,41,0.8412388563156128,w128
3.590787649154663,1,1,3,chain-1356752-d1,3.680206298828125,heldout,0.06507515907287598,2,41,0.934924840927124,w128
3.2654247283935547,2,2,6,chain-1461481-d2,3.333953857421875,heldout,0.1700206995010376,2,41,0.8299793004989624,w128
3.698554515838623,2,2,6,chain-1566210-d2,3.641650915145874,heldout,0.11261963844299316,2,41,0.8873803615570068,w128
3.2915914058685303,1,1,3,chain-1670939-d1,3.522599220275879,heldout,0.1260448694229126,2,41,0.8739551305770874,w128
3.4969305992126465,1,1,3,chain-100004-d1,3.6344246864318848,validation,0.2089860439300537,2,53,0.7910139560699463,w128
3.2215187549591064,3,3,9,chain-204733-d3,3.2545433044433594,validation,0.16762620210647583,2,53,0.8323737978935242,w128
3.4377450942993164,4,4,12,chain-309462-d4,3.468390941619873,validation,0.1492382287979126,2,53,0.8507617712020874,w128
3.4842586517333984,2,2,6,chain-414191-d2,3.382683277130127,validation,0.08550387620925903,2,53,0.914496123790741,w128
3.469527006149292,1,1,3,chain-518920-d1,3.496629476547241,validation,0.06829392910003662,2,53,0.9317060708999634,w128
3.5179965496063232,1,1,3,chain-623649-d1,3.5504283905029297,validation,0.12584137916564941,2,53,0.8741586208343506,w128
3.7997469902038574,2,2,6,chain-728378-d2,3.801811933517456,validation,0.15059739351272583,2,53,0.8494026064872742,w128
3.8475289344787598,1,1,3,chain-833107-d1,3.697253942489624,validation,0.15521222352981567,2,53,0.8447877764701843,w128
3.7168846130371094,1,1,3,chain-937836-d1,3.662811279296875,heldout,0.12118768692016602,2,53,0.878812313079834,w128
3.483452558517456,1,1,3,chain-1042565-d1,3.5670933723449707,heldout,0.05931997299194336,2,53,0.9406800270080566,w128
3.551579236984253,2,2,6,chain-1147294-d2,3.4715495109558105,heldout,0.13733243942260742,2,53,0.8626675605773926,w128
3.3326334953308105,4,4,12,chain-1252023-d4,3.3288650512695312,heldout,0.12489205598831177,2,53,0.8751079440116882,w128
3.2992103099823,1,1,3,chain-1356752-d1,3.2927958965301514,heldout,0.07336902618408203,2,53,0.926630973815918,w128
3.403820753097534,2,2,6,chain-1461481-d2,3.53377103805542,heldout,0.23210442066192627,2,53,0.7678955793380737,w128
3.554655075073242,2,2,6,chain-1566210-d2,3.5529708862304688,heldout,0.09986501932144165,2,53,0.9001349806785583,w128
3.8636157512664795,1,1,3,chain-1670939-d1,3.690403699874878,heldout,0.11456608772277832,2,53,0.8854339122772217,w128
3.7909483909606934,1,1,3,chain-100004-d1,3.7960405349731445,validation,0.34754955768585205,2,67,0.652450442314148,w128
3.4523651599884033,3,3,9,chain-204733-d3,3.6398375034332275,validation,0.12711101770401,2,67,0.87288898229599,w128
3.553659439086914,4,4,12,chain-309462-d4,3.5146098136901855,validation,0.17345958948135376,2,67,0.8265404105186462,w128
3.1918084621429443,2,2,6,chain-414191-d2,3.585432767868042,validation,0.2008814811706543,2,67,0.7991185188293457,w128
3.790207624435425,1,1,3,chain-518920-d1,3.881274938583374,validation,0.04704791307449341,2,67,0.9529520869255066,w128
3.86371111869812,1,1,3,chain-623649-d1,3.8489270210266113,validation,0.3592994213104248,2,67,0.6407005786895752,w128
3.6305510997772217,2,2,6,chain-728378-d2,3.6209497451782227,validation,0.075164794921875,2,67,0.924835205078125,w128
3.6250953674316406,1,1,3,chain-833107-d1,3.6208839416503906,validation,0.13639789819717407,2,67,0.8636021018028259,w128
3.874807357788086,1,1,3,chain-937836-d1,4.049200057983398,heldout,0.08841216564178467,2,67,0.9115878343582153,w128
3.5918936729431152,1,1,3,chain-1042565-d1,3.671813488006592,heldout,0.09070181846618652,2,67,0.9092981815338135,w128
3.4640936851501465,2,2,6,chain-1147294-d2,3.6076457500457764,heldout,0.4542492628097534,2,67,0.5457507371902466,w128
3.106700897216797,4,4,12,chain-1252023-d4,3.4756875038146973,heldout,0.333834707736969,2,67,0.666165292263031,w128
3.7346885204315186,1,1,3,chain-1356752-d1,3.869602918624878,heldout,0.08978903293609619,2,67,0.9102109670639038,w128
3.647322177886963,2,2,6,chain-1461481-d2,3.7219624519348145,heldout,0.2781186103820801,2,67,0.7218813896179199,w128
3.7146880626678467,2,2,6,chain-1566210-d2,3.76336669921875,heldout,0.19193744659423828,2,67,0.8080625534057617,w128
3.713165283203125,1,1,3,chain-1670939-d1,3.6754682064056396,heldout,0.23138785362243652,2,67,0.7686121463775635,w128
3.7466883659362793,1,1,3,chain-100004-d1,3.666370391845703,validation,0.0758904218673706,2,17,0.9241095781326294,global
3.300011157989502,3,3,9,chain-204733-d3,3.421325445175171,validation,0.09537601470947266,2,17,0.9046239852905273,global
3.5011985301971436,4,4,12,chain-309462-d4,3.4945778846740723,validation,0.12645655870437622,2,17,0.8735434412956238,global
3.427263021469116,2,2,6,chain-414191-d2,3.596428632736206,validation,0.19516229629516602,2,17,0.804837703704834,global
3.6698904037475586,1,1,3,chain-518920-d1,3.8192758560180664,validation,0.11241936683654785,2,17,0.8875806331634521,global
3.817042827606201,1,1,3,chain-623649-d1,3.887415647506714,validation,0.08576846122741699,2,17,0.914231538772583,global
3.1660048961639404,2,2,6,chain-728378-d2,3.251654624938965,validation,0.11358600854873657,2,17,0.8864139914512634,global
3.207545042037964,1,1,3,chain-833107-d1,3.418546199798584,validation,0.17137080430984497,2,17,0.828629195690155,global
3.848773956298828,1,1,3,chain-937836-d1,3.875805616378784,heldout,0.0589907169342041,2,17,0.9410092830657959,global
3.4854025840759277,1,1,3,chain-1042565-d1,3.36834979057312,heldout,0.1822664737701416,2,17,0.8177335262298584,global
3.80122447013855,2,2,6,chain-1147294-d2,3.8172717094421387,heldout,0.10250449180603027,2,17,0.8974955081939697,global
3.532015562057495,4,4,12,chain-1252023-d4,3.6167685985565186,heldout,0.22336632013320923,2,17,0.7766336798667908,global
3.5318679809570312,1,1,3,chain-1356752-d1,3.5104141235351562,heldout,0.12856948375701904,2,17,0.871430516242981,global
3.5377554893493652,2,2,6,chain-1461481-d2,3.625392436981201,heldout,0.0912368893623352,2,17,0.9087631106376648,global
3.524869918823242,2,2,6,chain-1566210-d2,3.587413787841797,heldout,0.1072988510131836,2,17,0.8927011489868164,global
3.740999221801758,1,1,3,chain-1670939-d1,3.896092176437378,heldout,0.19505250453948975,2,17,0.8049474954605103,global
3.495321750640869,1,1,3,chain-100004-d1,3.4091811180114746,validation,0.24934601783752441,2,29,0.7506539821624756,global
3.5574374198913574,3,3,9,chain-204733-d3,3.539961576461792,validation,0.21347755193710327,2,29,0.7865224480628967,global
3.6078853607177734,4,4,12,chain-309462-d4,3.5528740882873535,validation,0.2642664909362793,2,29,0.7357335090637207,global
3.5826945304870605,2,2,6,chain-414191-d2,3.741323471069336,validation,0.10415273904800415,2,29,0.8958472609519958,global
3.2762222290039062,1,1,3,chain-518920-d1,3.3897111415863037,validation,0.08100652694702148,2,29,0.9189934730529785,global
3.241804599761963,1,1,3,chain-623649-d1,3.415905475616455,validation,0.21117019653320312,2,29,0.7888298034667969,global
3.5378634929656982,2,2,6,chain-728378-d2,3.4577126502990723,validation,0.13059359788894653,2,29,0.8694064021110535,global
3.786747694015503,1,1,3,chain-833107-d1,3.978766441345215,validation,0.0758092999458313,2,29,0.9241907000541687,global
3.8813979625701904,1,1,3,chain-937836-d1,3.8610999584198,heldout,0.2694530487060547,2,29,0.7305469512939453,global
3.936431407928467,1,1,3,chain-1042565-d1,3.9184157848358154,heldout,0.05289965867996216,2,29,0.9471003413200378,global
3.9593749046325684,2,2,6,chain-1147294-d2,3.641221523284912,heldout,0.2545984387397766,2,29,0.7454015612602234,global
3.681809902191162,4,4,12,chain-1252023-d4,3.4719061851501465,heldout,0.29897481203079224,2,29,0.7010251879692078,global
3.5219638347625732,1,1,3,chain-1356752-d1,3.6323580741882324,heldout,0.11244356632232666,2,29,0.8875564336776733,global
3.359076499938965,2,2,6,chain-1461481-d2,3.4704055786132812,heldout,0.16388046741485596,2,29,0.836119532585144,global
3.764133930206299,2,2,6,chain-1566210-d2,3.894749402999878,heldout,0.0770641565322876,2,29,0.9229358434677124,global
3.81400203704834,1,1,3,chain-1670939-d1,4.149139404296875,heldout,0.10284709930419922,2,29,0.8971529006958008,global
3.36011004447937,1,1,3,chain-100004-d1,3.412905216217041,validation,0.16291719675064087,2,41,0.8370828032493591,global
3.280707597732544,3,3,9,chain-204733-d3,3.351341485977173,validation,0.10892254114151001,2,41,0.89107745885849,global
3.3088502883911133,4,4,12,chain-309462-d4,3.400613307952881,validation,0.1216326355934143,2,41,0.8783673644065857,global
3.5458641052246094,2,2,6,chain-414191-d2,3.6091561317443848,validation,0.17799997329711914,2,41,0.8220000267028809,global
3.18823504447937,1,1,3,chain-518920-d1,3.243096113204956,validation,0.04085123538970947,2,41,0.9591487646102905,global
3.3743438720703125,1,1,3,chain-623649-d1,3.2926595211029053,validation,0.18022477626800537,2,41,0.8197752237319946,global
3.3626344203948975,2,2,6,chain-728378-d2,3.36014986038208,validation,0.08215677738189697,2,41,0.917843222618103,global
3.7421703338623047,1,1,3,chain-833107-d1,3.8220343589782715,validation,0.08784258365631104,2,41,0.912157416343689,global
3.33042573928833,1,1,3,chain-937836-d1,3.3587965965270996,heldout,0.08357679843902588,2,41,0.9164232015609741,global
3.473409414291382,1,1,3,chain-1042565-d1,3.6958541870117188,heldout,0.03550362586975098,2,41,0.964496374130249,global
3.2421042919158936,2,2,6,chain-1147294-d2,3.34999942779541,heldout,0.13016235828399658,2,41,0.8698376417160034,global
3.213315486907959,4,4,12,chain-1252023-d4,3.298983097076416,heldout,0.08758050203323364,2,41,0.9124194979667664,global
3.471524238586426,1,1,3,chain-1356752-d1,3.56825590133667,heldout,0.04636538028717041,2,41,0.9536346197128296,global
3.1981658935546875,2,2,6,chain-1461481-d2,3.2714812755584717,heldout,0.11979329586029053,2,41,0.8802067041397095,global
3.582516670227051,2,2,6,chain-1566210-d2,3.569365978240967,heldout,0.10032254457473755,2,41,0.8996774554252625,global
3.3066623210906982,1,1,3,chain-1670939-d1,3.507796287536621,heldout,0.0930929183959961,2,41,0.9069070816040039,global
3.4121150970458984,1,1,3,chain-100004-d1,3.4448423385620117,validation,0.21363073587417603,2,53,0.786369264125824,global
3.2842297554016113,3,3,9,chain-204733-d3,3.288677215576172,validation,0.15649771690368652,2,53,0.8435022830963135,global
3.429971694946289,4,4,12,chain-309462-d4,3.464693069458008,validation,0.12719058990478516,2,53,0.8728094100952148,global
3.548016309738159,2,2,6,chain-414191-d2,3.4656081199645996,validation,0.07782697677612305,2,53,0.922173023223877,global
3.370121717453003,1,1,3,chain-518920-d1,3.3564326763153076,validation,0.08300399780273438,2,53,0.9169960021972656,global
3.424530029296875,1,1,3,chain-623649-d1,3.3534810543060303,validation,0.10262048244476318,2,53,0.8973795175552368,global
3.8831992149353027,2,2,6,chain-728378-d2,3.796628475189209,validation,0.12923097610473633,2,53,0.8707690238952637,global
3.8353374004364014,1,1,3,chain-833107-d1,3.64841365814209,validation,0.1790907382965088,2,53,0.8209092617034912,global
3.684098243713379,1,1,3,chain-937836-d1,3.6756200790405273,heldout,0.1392073631286621,2,53,0.8607926368713379,global
3.364999771118164,1,1,3,chain-1042565-d1,3.434357166290283,heldout,0.0783318281173706,2,53,0.9216681718826294,global
3.5136942863464355,2,2,6,chain-1147294-d2,3.495767593383789,heldout,0.13682347536087036,2,53,0.8631765246391296,global
3.2644901275634766,4,4,12,chain-1252023-d4,3.2575583457946777,heldout,0.1090133786201477,2,53,0.8909866213798523,global
3.205881118774414,1,1,3,chain-1356752-d1,3.2267651557922363,heldout,0.09398055076599121,2,53,0.9060194492340088,global
3.243535041809082,2,2,6,chain-1461481-d2,3.4925742149353027,heldout,0.2068355679512024,2,53,0.7931644320487976,global
3.5647430419921875,2,2,6,chain-1566210-d2,3.493089437484741,heldout,0.10160571336746216,2,53,0.8983942866325378,global
3.938387632369995,1,1,3,chain-1670939-d1,3.689830780029297,heldout,0.09848815202713013,2,53,0.9015118479728699,global
3.8200697898864746,1,1,3,chain-100004-d1,3.7626826763153076,validation,0.29775679111480713,2,67,0.7022432088851929,global
3.467250108718872,3,3,9,chain-204733-d3,3.5567643642425537,validation,0.12655150890350342,2,67,0.8734484910964966,global
3.5173206329345703,4,4,12,chain-309462-d4,3.476111888885498,validation,0.18599116802215576,2,67,0.8140088319778442,global
3.178300619125366,2,2,6,chain-414191-d2,3.4782094955444336,validation,0.1510332226753235,2,67,0.8489667773246765,global
3.7408461570739746,1,1,3,chain-518920-d1,3.7873458862304688,validation,0.03690016269683838,2,67,0.9630998373031616,global
3.8411052227020264,1,1,3,chain-623649-d1,3.743946075439453,validation,0.3022505044937134,2,67,0.6977494955062866,global
3.662935972213745,2,2,6,chain-728378-d2,3.691211223602295,validation,0.06849730014801025,2,67,0.9315026998519897,global
3.609037399291992,1,1,3,chain-833107-d1,3.629664182662964,validation,0.11154460906982422,2,67,0.8884553909301758,global
3.882923126220703,1,1,3,chain-937836-d1,3.940951108932495,heldout,0.1054571270942688,2,67,0.8945428729057312,global
3.4714221954345703,1,1,3,chain-1042565-d1,3.4944663047790527,heldout,0.1157987117767334,2,67,0.8842012882232666,global
3.456279754638672,2,2,6,chain-1147294-d2,3.594599485397339,heldout,0.37225425243377686,2,67,0.6277457475662231,global
3.1088130474090576,4,4,12,chain-1252023-d4,3.3179287910461426,heldout,0.35645318031311035,2,67,0.6435468196868896,global
3.6990084648132324,1,1,3,chain-1356752-d1,3.7205686569213867,heldout,0.0991550087928772,2,67,0.9008449912071228,global
3.6712799072265625,2,2,6,chain-1461481-d2,3.66471004486084,heldout,0.22201895713806152,2,67,0.7779810428619385,global
3.6835944652557373,2,2,6,chain-1566210-d2,3.798387050628662,heldout,0.17246472835540771,2,67,0.8275352716445923,global
3.659810781478882,1,1,3,chain-1670939-d1,3.6620194911956787,heldout,0.2641008496284485,2,67,0.7358991503715515,global
