W,allocation,attention_entropy,attention_mass_sum,attention_update_displacement,brier_score,budget,consumer_layer,correct,correct_logit,correct_margin,correct_probability,cross_shard_interval_count,depth,distractor_attention_mass,distractor_tokens,effective_support,evidence_attention_mass,evidence_coverage,evidence_density,evidence_region_count,evidence_source_tokens,evidence_span,evidence_tokens,example_id,fact_tokens,final_margin_delta_vs_none,full_vocabulary_correct,immediate_margin_delta_vs_none,interval_count,intervals,latency_seconds,later_erased,layer_token_kv_states,materialized_tokens,max_evidence_gap,max_wrong_logit,memory_attention_mass,mode,native_attention_mass,nll,oracle_identity_selected,parent_tokens,partition,policy,prediction_entropy,query_tokens,radius,region_groups,requested_tokens_pre_dedup,residual_displacement,seed,selected_reference_count,surrounding_attention_mass,surrounding_non_evidence_tokens,window,wrong_memory
w16,,1.2876283375090636,1.0,0.0,1.3731837272644043,,0,0,2.423581838607788,-3.044996976852417,0.026875874027609825,0.0,1,0.23257321263372432,10,3.6241810208867684,0.09385938663035631,1.0,0.15789473684210525,1,3,3,3,chain-833107-d1,5,-0.7662918567657471,0,-0.41571950912475586,1,"[[1, 20]]",0.03395690000616014,0,19,19,7,5.468578815460205,0.7106810520781437,logical_intervals,0.2893189479218563,3.6165263652801514,1,43,validation,T4_radius_8,1.085444450378418,5,8,,19,3.940269947052002,29,1,0.38424845281406306,6,w16,False
w16,,1.2427532393833558,1.0,0.0,1.3136235475540161,,0,0,2.286086082458496,-2.8273472785949707,0.028112003579735756,0.0,1,0.2876252756250324,15,3.4651407052160312,0.07448129563999828,1.0,0.10714285714285714,1,3,3,3,chain-833107-d1,5,-0.548642635345459,0,-0.37122273445129395,1,"[[0, 28]]",0.02494139992631972,0,28,28,7,5.113433361053467,0.7900923000015609,logical_intervals,0.20990769999843906,3.571558713912964,1,43,validation,T5_radius_16,1.2208685874938965,5,16,,28,3.799542188644409,29,1,0.4279857287365303,10,w16,False
w16,,0.9126255562823098,1.0,0.0,0.8987417221069336,,0,0,4.033852577209473,-0.8554291725158691,0.2175714075565338,0.0,1,0.0,0,2.490853832414244,0.30887889536097646,1.0,0.6,1,3,3,3,chain-833107-d1,5,1.4232759475708008,0,0.019661426544189453,1,"[[8, 13]]",0.029271600069478154,0,5,5,7,4.889281749725342,0.413868140662089,logical_intervals,0.586131859337911,1.5252281427383423,1,43,validation,T6_whole_fact,1.3657689094543457,5,,,5,2.7513680458068848,29,1,0.10498924530111253,2,w16,False
w16,,1.1096468082429725,1.0,0.0,1.3432551622390747,,0,0,2.2020251750946045,-3.0675461292266846,0.02682940475642681,0.0,1,0.37478423845459474,25,3.0332868733002485,0.0483347326880903,1.0,0.06976744186046512,1,3,3,3,chain-833107-d1,5,-0.7888407707214355,0,-0.47384095191955566,1,"[[0, 43]]",0.04297280008904636,0,43,43,7,5.269571304321289,0.8920709368176176,selected_chunks,0.10792906318238238,3.6182568073272705,1,43,validation,T7_whole_parent,1.2308433055877686,5,,,43,4.296130657196045,29,1,0.4689519656749326,15,w16,False
w16,equal,1.1621403917331343,1.0,0.0,1.4464582204818726,12,0,0,2.7296082973480225,-2.924936532974243,0.03767725080251694,0.0,1,0.06843935290817171,3,3.1967682951293037,0.1179519315410289,1.0,0.25,1,3,3,3,chain-833107-d1,5,-0.6462316513061523,0,-0.3374135494232178,1,"[[5, 17]]",0.028175299987196922,0,12,12,7,5.654544830322266,0.6395731097218231,logical_intervals,0.36042689027817687,3.2786989212036133,1,43,validation,T8_budget_12_equal,1.0200777053833008,5,16,,12,3.5296640396118164,29,1,0.4531818252726225,6,w16,False
w16,evidence_length_proportional,1.1621403917331343,1.0,0.0,1.4464582204818726,12,0,0,2.7296082973480225,-2.924936532974243,0.03767725080251694,0.0,1,0.06843935290817171,3,3.1967682951293037,0.1179519315410289,1.0,0.25,1,3,3,3,chain-833107-d1,5,-0.6462316513061523,0,-0.3374135494232178,1,"[[5, 17]]",0.0363804999506101,0,12,12,7,5.654544830322266,0.6395731097218231,logical_intervals,0.36042689027817687,3.2786989212036133,1,43,validation,T8_budget_12_evidence_length_proportional,1.0200777053833008,5,16,,12,3.5296640396118164,29,1,0.4531818252726225,6,w16,False
w16,minimum_core_remainder,1.1621403917331343,1.0,0.0,1.4464582204818726,12,0,0,2.7296082973480225,-2.924936532974243,0.03767725080251694,0.0,1,0.06843935290817171,3,3.1967682951293037,0.1179519315410289,1.0,0.25,1,3,3,3,chain-833107-d1,5,-0.6462316513061523,0,-0.3374135494232178,1,"[[5, 17]]",0.034566599992103875,0,12,12,7,5.654544830322266,0.6395731097218231,logical_intervals,0.36042689027817687,3.2786989212036133,1,43,validation,T8_budget_12_minimum_core_remainder,1.0200777053833008,5,16,,12,3.5296640396118164,29,1,0.4531818252726225,6,w16,False
w16,equal,1.2483517527643415,1.0,0.0,1.315340518951416,24,0,0,2.432559013366699,-2.6191582679748535,0.03158318251371384,0.0,1,0.23013756920408923,12,3.4845947478673476,0.08187132266175468,1.0,0.125,1,3,3,3,chain-833107-d1,5,-0.3404533863067627,0,-0.3628666400909424,1,"[[0, 24]]",0.031158500001765788,0,24,24,7,5.051717281341553,0.7548438835619891,logical_intervals,0.24515611643801094,3.4551305770874023,1,43,validation,T8_budget_24_equal,1.1848371028900146,5,16,,24,3.6695144176483154,29,1,0.44283499169614515,9,w16,False
w16,evidence_length_proportional,1.2483517527643415,1.0,0.0,1.315340518951416,24,0,0,2.432559013366699,-2.6191582679748535,0.03158318251371384,0.0,1,0.23013756920408923,12,3.4845947478673476,0.08187132266175468,1.0,0.125,1,3,3,3,chain-833107-d1,5,-0.3404533863067627,0,-0.3628666400909424,1,"[[0, 24]]",0.027823499985970557,0,24,24,7,5.051717281341553,0.7548438835619891,logical_intervals,0.24515611643801094,3.4551305770874023,1,43,validation,T8_budget_24_evidence_length_proportional,1.1848371028900146,5,16,,24,3.6695144176483154,29,1,0.44283499169614515,9,w16,False
w16,minimum_core_remainder,1.2483517527643415,1.0,0.0,1.315340518951416,24,0,0,2.432559013366699,-2.6191582679748535,0.03158318251371384,0.0,1,0.23013756920408923,12,3.4845947478673476,0.08187132266175468,1.0,0.125,1,3,3,3,chain-833107-d1,5,-0.3404533863067627,0,-0.3628666400909424,1,"[[0, 24]]",0.025046100025065243,0,24,24,7,5.051717281341553,0.7548438835619891,logical_intervals,0.24515611643801094,3.4551305770874023,1,43,validation,T8_budget_24_minimum_core_remainder,1.1848371028900146,5,16,,24,3.6695144176483154,29,1,0.44283499169614515,9,w16,False
w16,equal,1.2427532393833558,1.0,0.0,1.3136235475540161,48,0,0,2.286086082458496,-2.8273472785949707,0.028112003579735756,0.0,1,0.2876252756250324,15,3.4651407052160312,0.07448129563999828,1.0,0.10714285714285714,1,3,3,3,chain-833107-d1,5,-0.548642635345459,0,-0.37122273445129395,1,"[[0, 28]]",0.02829419996123761,0,28,28,7,5.113433361053467,0.7900923000015609,logical_intervals,0.20990769999843906,3.571558713912964,1,43,validation,T8_budget_48_equal,1.2208685874938965,5,16,,28,3.799542188644409,29,1,0.4279857287365303,10,w16,False
w16,evidence_length_proportional,1.2427532393833558,1.0,0.0,1.3136235475540161,48,0,0,2.286086082458496,-2.8273472785949707,0.028112003579735756,0.0,1,0.2876252756250324,15,3.4651407052160312,0.07448129563999828,1.0,0.10714285714285714,1,3,3,3,chain-833107-d1,5,-0.548642635345459,0,-0.37122273445129395,1,"[[0, 28]]",0.03204980003647506,0,28,28,7,5.113433361053467,0.7900923000015609,logical_intervals,0.20990769999843906,3.571558713912964,1,43,validation,T8_budget_48_evidence_length_proportional,1.2208685874938965,5,16,,28,3.799542188644409,29,1,0.4279857287365303,10,w16,False
w16,minimum_core_remainder,1.2427532393833558,1.0,0.0,1.3136235475540161,48,0,0,2.286086082458496,-2.8273472785949707,0.028112003579735756,0.0,1,0.2876252756250324,15,3.4651407052160312,0.07448129563999828,1.0,0.10714285714285714,1,3,3,3,chain-833107-d1,5,-0.548642635345459,0,-0.37122273445129395,1,"[[0, 28]]",0.0291092999977991,0,28,28,7,5.113433361053467,0.7900923000015609,logical_intervals,0.20990769999843906,3.571558713912964,1,43,validation,T8_budget_48_minimum_core_remainder,1.2208685874938965,5,16,,28,3.799542188644409,29,1,0.4279857287365303,10,w16,False
w16,,0.6067922627004473,1.0,0.0,1.5161627531051636,,0,0,2.1744306087493896,-3.603679895401001,0.01971888355910778,0.0,1,0.2952574820956215,3,1.8345372368520692,0.0,0.0,0.0,1,3,3,0,chain-833107-d1,5,-1.3249757289886475,0,-0.31409740447998047,1,"[[2, 5]]",0.03182769997511059,0,3,3,7,5.778110504150391,0.2952574820956215,logical_intervals,0.7047425179043785,3.926178455352783,1,43,validation,T9_wrong_exact,0.9220009446144104,5,,,3,2.201503038406372,29,1,0.0,0,w16,True
w16,,0.2135417313396158,1.0,0.0,1.408931016921997,,0,0,2.2768356800079346,-2.9250218868255615,0.03624262660741806,0.0,1,0.0,0,1.2380551628905272,0.0,0.0,0.0,1,3,3,0,chain-833107-d1,5,-0.6463167667388916,0,-0.007132530212402344,1,"[[9, 12]]",0.027258999994955957,0,1,1,7,5.201857566833496,0.05519688315689564,native_gist_only,0.9448031168431044,3.317519426345825,1,43,validation,T10_native_gist,1.1429215669631958,5,,,3,0.24072246253490448,29,1,0.05519688315689564,0,w16,False
w16,,0.7768769240348655,1.0,0.0,0.48507922887802124,,0,1,4.615941047668457,0.32584333419799805,0.39843320846557617,0.0,1,0.0,0,2.1746699894385424,0.33097095624543726,1.0,0.75,1,3,3,3,chain-833107-d1,5,2.6045479774475098,1,0.1478865146636963,1,"[[9, 12]]",0.02691820007748902,0,4,4,7,4.290097713470459,0.36759944842197,gist_plus_logical_intervals,0.63240055157803,0.920215368270874,1,43,validation,T11_gist_exact,1.4468443393707275,5,,,3,2.882681131362915,29,1,0.036628492176532745,0,w16,False
w16,,0.0,1.0,0.0,1.3003486394882202,,0,0,2.7041726112365723,-2.1769490242004395,0.07369779050350189,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1,3,3,0,chain-937836-d1,5,0.0,0,0.0,0,[],0.02146260009612888,0,0,0,5,4.881121635437012,0.0,none,1.0,2.6077823638916016,1,51,heldout,T0_none,1.233504056930542,5,,,0,0.0,29,0,0.0,0,w16,False
w16,,0.6530820735201182,1.0,0.0,0.004230849910527468,,0,1,6.678135871887207,3.480689764022827,0.9433009028434753,0.0,1,0.0,0,1.921453774064713,0.3594170931028202,1.0,1.0,1,3,3,3,chain-937836-d1,5,5.657639503479004,1,0.4588944911956787,1,"[[32, 35]]",0.03505999990738928,0,3,3,5,3.19744610786438,0.3594170931028202,logical_intervals,0.6405829068971798,0.0583699569106102,1,51,heldout,T1_radius_0,0.30086225271224976,5,0,,3,1.9442733526229858,29,1,0.0,0,w16,False
w16,,1.2637146683332028,1.0,0.0,0.06872911006212234,,0,1,6.035190582275391,1.5861620903015137,0.795543909072876,0.0,1,0.28687158960383385,2,3.538541612295208,0.20716817071661353,1.0,0.42857142857142855,1,3,3,3,chain-937836-d1,5,3.7631120681762695,1,-0.415022611618042,1,"[[30, 37]]",0.026508399983868003,0,7,7,5,4.449028491973877,0.58259995165281,logical_intervals,0.41740004834719,0.2287292331457138,1,51,heldout,T2_radius_2,0.6756396293640137,5,2,,7,3.02225399017334,29,1,0.08856019133236259,2,w16,False
w16,,0.9775249863761066,1.0,0.0,0.341427743434906,,0,1,5.189626693725586,0.40658092498779297,0.5439952611923218,0.0,1,0.6583132563209801,6,2.6578698305215513,0.08715919383394066,1.0,0.2727272727272727,1,3,3,3,chain-937836-d1,5,2.5835299491882324,1,-0.06562137603759766,1,"[[28, 39]]",0.02632959990296513,0,11,11,5,4.783045768737793,0.807507998393703,logical_intervals,0.19249200160629698,0.6088147163391113,1,51,heldout,T3_radius_4,1.061158299446106,5,4,,11,3.2936434745788574,29,1,0.06203554823878221,2,w16,False
w16,,0.6168564925467196,1.0,0.0,0.583503007888794,,0,0,4.895452499389648,-0.15342187881469727,0.4003278911113739,0.0,1,0.8280198094980733,14,1.853093662703282,0.04908240118675167,1.0,0.15789473684210525,1,3,3,3,chain-937836-d1,5,2.0235276222229004,0,-0.1531367301940918,1,"[[24, 43]]",0.027699399972334504,0,19,19,5,5.048874378204346,0.897356882585882,logical_intervals,0.10264311741411802,0.9154713153839111,1,51,heldout,T4_radius_8,1.165696382522583,5,8,,19,3.5270323753356934,29,1,0.02025467190105701,2,w16,False
w16,,0.3246617616567999,1.0,0.0,1.1728521585464478,,0,0,4.527272701263428,-1.2921037673950195,0.2004222720861435,0.0,1,0.9282300856530128,30,1.3835625929093267,0.017289281508510612,1.0,0.08571428571428572,1,3,3,3,chain-937836-d1,5,0.8848457336425781,0,-0.19020462036132812,1,"[[16, 51]]",0.02815629995893687,0,35,35,5,5.819376468658447,0.9561170182046226,logical_intervals,0.04388298179537742,1.6073287725448608,1,51,heldout,T5_radius_16,0.8465577363967896,5,16,,35,3.995464563369751,29,1,0.010597651043099177,2,w16,False
w16,,0.9540351089373416,1.0,0.0,0.014152328483760357,,0,1,6.422112941741943,2.622852087020874,0.9018697738647461,0.0,1,0.0,0,2.596164358210625,0.3262521423166618,1.0,0.6,1,3,3,3,chain-937836-d1,5,4.799802303314209,1,0.2981991767883301,1,"[[31, 36]]",0.023594900034368038,0,5,5,5,3.7992608547210693,0.4508217346156016,logical_intervals,0.5491782653843984,0.10328514128923416,1,51,heldout,T6_whole_fact,0.43559449911117554,5,,,5,2.0974416732788086,29,1,0.12456959229893982,2,w16,False
w16,,0.26855822078920116,1.0,0.0,1.2590832710266113,,0,0,4.296197891235352,-1.493675708770752,0.16911877691745758,0.0,1,0.9451332854418979,45,1.308077132096617,0.010489645054803987,1.0,0.058823529411764705,1,3,3,3,chain-937836-d1,5,0.6832733154296875,0,-0.2813854217529297,1,"[[0, 51]]",0.027672399999573827,0,51,51,5,5.7898736000061035,0.9719332430754548,selected_chunks,0.02806675692454519,1.7771539688110352,1,51,heldout,T7_whole_parent,0.8322470784187317,5,,,51,3.556871175765991,29,1,0.016310312578752928,3,w16,False
w16,equal,0.9026708110450562,1.0,0.0,0.39989298582077026,12,0,1,5.129855155944824,0.2692232131958008,0.5007806420326233,0.0,1,0.6999184514970693,7,2.466181026587125,0.07756780108320527,1.0,0.25,1,3,3,3,chain-937836-d1,5,2.4461727142333984,1,-0.06400823593139648,1,"[[28, 40]]",0.03186449990607798,0,12,12,5,4.860631942749023,0.8288744661658711,logical_intervals,0.17112553383412887,0.6915870904922485,1,51,heldout,T8_budget_12_equal,1.124773621559143,5,16,,12,3.2391886711120605,29,1,0.05138821358559653,2,w16,False
w16,evidence_length_proportional,0.9026708110450562,1.0,0.0,0.39989298582077026,12,0,1,5.129855155944824,0.2692232131958008,0.5007806420326233,0.0,1,0.6999184514970693,7,2.466181026587125,0.07756780108320527,1.0,0.25,1,3,3,3,chain-937836-d1,5,2.4461727142333984,1,-0.06400823593139648,1,"[[28, 40]]",0.02599019999615848,0,12,12,5,4.860631942749023,0.8288744661658711,logical_intervals,0.17112553383412887,0.6915870904922485,1,51,heldout,T8_budget_12_evidence_length_proportional,1.124773621559143,5,16,,12,3.2391886711120605,29,1,0.05138821358559653,2,w16,False
w16,minimum_core_remainder,0.9026708110450562,1.0,0.0,0.39989298582077026,12,0,1,5.129855155944824,0.2692232131958008,0.5007806420326233,0.0,1,0.6999184514970693,7,2.466181026587125,0.07756780108320527,1.0,0.25,1,3,3,3,chain-937836-d1,5,2.4461727142333984,1,-0.06400823593139648,1,"[[28, 40]]",0.024769000010564923,0,12,12,5,4.860631942749023,0.8288744661658711,logical_intervals,0.17112553383412887,0.6915870904922485,1,51,heldout,T8_budget_12_minimum_core_remainder,1.124773621559143,5,16,,12,3.2391886711120605,29,1,0.05138821358559653,2,w16,False
w16,equal,0.44873204489639995,1.0,0.0,0.5278934836387634,24,0,0,5.027304172515869,-0.03569650650024414,0.4301064610481262,0.0,1,0.8913112780883239,19,1.5663248962135774,0.03833055833092658,1.0,0.125,1,3,3,3,chain-937836-d1,5,2.1412525177001953,0,0.10014486312866211,1,"[[22, 46]]",0.0274040000513196,0,24,24,5,5.063000679016113,0.9431551345933258,logical_intervals,0.056844865406674217,0.8437225222587585,1,51,heldout,T8_budget_24_equal,1.157326579093933,5,16,,24,4.130335330963135,29,1,0.013513298174075317,2,w16,False
w16,evidence_length_proportional,0.44873204489639995,1.0,0.0,0.5278934836387634,24,0,0,5.027304172515869,-0.03569650650024414,0.4301064610481262,0.0,1,0.8913112780883239,19,1.5663248962135774,0.03833055833092658,1.0,0.125,1,3,3,3,chain-937836-d1,5,2.1412525177001953,0,0.10014486312866211,1,"[[22, 46]]",0.027856300002895296,0,24,24,5,5.063000679016113,0.9431551345933258,logical_intervals,0.056844865406674217,0.8437225222587585,1,51,heldout,T8_budget_24_evidence_length_proportional,1.157326579093933,5,16,,24,4.130335330963135,29,1,0.013513298174075317,2,w16,False
w16,minimum_core_remainder,0.44873204489639995,1.0,0.0,0.5278934836387634,24,0,0,5.027304172515869,-0.03569650650024414,0.4301064610481262,0.0,1,0.8913112780883239,19,1.5663248962135774,0.03833055833092658,1.0,0.125,1,3,3,3,chain-937836-d1,5,2.1412525177001953,0,0.10014486312866211,1,"[[22, 46]]",0.028988200007006526,0,24,24,5,5.063000679016113,0.9431551345933258,logical_intervals,0.056844865406674217,0.8437225222587585,1,51,heldout,T8_budget_24_minimum_core_remainder,1.157326579093933,5,16,,24,4.130335330963135,29,1,0.013513298174075317,2,w16,False
w16,equal,0.3246617616567999,1.0,0.0,1.1728521585464478,48,0,0,4.527272701263428,-1.2921037673950195,0.2004222720861435,0.0,1,0.9282300856530128,30,1.3835625929093267,0.017289281508510612,1.0,0.08571428571428572,1,3,3,3,chain-937836-d1,5,0.8848457336425781,0,-0.19020462036132812,1,"[[16, 51]]",0.029874400002881885,0,35,35,5,5.819376468658447,0.9561170182046226,logical_intervals,0.04388298179537742,1.6073287725448608,1,51,heldout,T8_budget_48_equal,0.8465577363967896,5,16,,35,3.995464563369751,29,1,0.010597651043099177,2,w16,False
w16,evidence_length_proportional,0.3246617616567999,1.0,0.0,1.1728521585464478,48,0,0,4.527272701263428,-1.2921037673950195,0.2004222720861435,0.0,1,0.9282300856530128,30,1.3835625929093267,0.017289281508510612,1.0,0.08571428571428572,1,3,3,3,chain-937836-d1,5,0.8848457336425781,0,-0.19020462036132812,1,"[[16, 51]]",0.036871799966320395,0,35,35,5,5.819376468658447,0.9561170182046226,logical_intervals,0.04388298179537742,1.6073287725448608,1,51,heldout,T8_budget_48_evidence_length_proportional,0.8465577363967896,5,16,,35,3.995464563369751,29,1,0.010597651043099177,2,w16,False
w16,minimum_core_remainder,0.3246617616567999,1.0,0.0,1.1728521585464478,48,0,0,4.527272701263428,-1.2921037673950195,0.2004222720861435,0.0,1,0.9282300856530128,30,1.3835625929093267,0.017289281508510612,1.0,0.08571428571428572,1,3,3,3,chain-937836-d1,5,0.8848457336425781,0,-0.19020462036132812,1,"[[16, 51]]",0.02569989999756217,0,35,35,5,5.819376468658447,0.9561170182046226,logical_intervals,0.04388298179537742,1.6073287725448608,1,51,heldout,T8_budget_48_minimum_core_remainder,0.8465577363967896,5,16,,35,3.995464563369751,29,1,0.010597651043099177,2,w16,False
w16,,0.6402250307113824,1.0,0.0,1.3609498739242554,,0,0,2.7606539726257324,-2.8476996421813965,0.03636708855628967,0.0,1,0.6612168745123199,3,1.8969076937677243,0.0,0.0,0.0,1,3,3,0,chain-937836-d1,5,-0.6707510948181152,0,-0.5964181423187256,1,"[[2, 5]]",0.0278634000569582,0,3,3,5,5.608353614807129,0.6612168745123199,logical_intervals,0.3387831254876801,3.314091205596924,1,51,heldout,T9_wrong_exact,1.2139376401901245,5,,,3,4.960445404052734,29,1,0.0,0,w16,True
w16,,0.40917798430363783,1.0,0.0,1.3304469585418701,,0,0,3.3099818229675293,-1.9262399673461914,0.10515504330396652,0.0,1,0.0,0,1.5055796661882455,0.0,0.0,0.0,1,3,3,0,chain-937836-d1,5,0.25071001052856445,0,0.0021457672119140625,1,"[[32, 35]]",0.029742600047029555,0,1,1,5,5.236221790313721,0.1423340728506446,native_gist_only,0.8576659271493554,2.2523193359375,1,51,heldout,T10_native_gist,1.0211138725280762,5,,,3,0.5259105563163757,29,1,0.1423340728506446,0,w16,False
w16,,0.8799409135959846,1.0,0.0,0.008701594546437263,,0,1,6.495693206787109,2.983490467071533,0.9207039475440979,0.0,1,0.0,0,2.410757259231503,0.3289186962065287,1.0,0.75,1,3,3,3,chain-937836-d1,5,5.160440921783447,1,0.4003331661224365,1,"[[32, 35]]",0.02971090003848076,0,4,4,5,3.512202739715576,0.4095961813000031,gist_plus_logical_intervals,0.5904038186999969,0.08261673897504807,1,51,heldout,T11_gist_exact,0.3824338912963867,5,,,3,1.8855259418487549,29,1,0.08067748509347439,0,w16,False
w16,,0.0,1.0,0.0,1.0730818510055542,,0,0,2.7466471195220947,-1.4189307689666748,0.10114077478647232,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1,3,3,0,chain-1042565-d1,5,0.0,0,0.0,0,[],0.017783000017516315,0,0,0,7,4.1655778884887695,0.0,none,1.0,2.2912418842315674,1,43,heldout,T0_none,1.4912066459655762,5,,,0,0.0,29,0,0.0,0,w16,False
w16,,0.6639019158097275,1.0,0.0,0.017136847600340843,,0,1,5.760512828826904,2.9499568939208984,0.8836774826049805,0.0,1,0.0,0,1.9423564789307637,0.379669126792578,1.0,1.0,1,3,3,3,chain-1042565-d1,5,4.368887662887573,1,0.0076961517333984375,1,"[[2, 5]]",0.029989900067448616,0,3,3,7,2.810555934906006,0.379669126792578,logical_intervals,0.620330873207422,0.12366311997175217,1,43,heldout,T1_radius_0,0.5393330454826355,5,0,,3,0.9533435106277466,29,1,0.0,0,w16,False
w16,,1.090439466438226,1.0,0.0,0.026257334277033806,,0,1,5.5724358558654785,2.855013132095337,0.8536347150802612,0.0,1,0.0,0,2.9755814534500122,0.29231821466237307,1.0,0.42857142857142855,1,3,3,3,chain-1042565-d1,5,4.273943662643433,1,0.010419130325317383,1,"[[0, 7]]",0.03087520005647093,0,7,7,7,2.7174227237701416,0.6071806870022556,logical_intervals,0.3928193129977444,0.15825191140174866,1,43,heldout,T2_radius_2,0.6546897888183594,5,2,,7,1.5679950714111328,29,1,0.3148624723398825,4,w16,False
w16,,1.1755658697409201,1.0,0.0,0.023997968062758446,,0,1,5.629269599914551,2.9545540809631348,0.860197901725769,0.0,1,0.023029145086184144,1,3.239975829485007,0.2743925573595334,1.0,0.3333333333333333,1,3,3,3,chain-1042565-d1,5,4.3734846115112305,1,0.058756351470947266,1,"[[0, 9]]",0.02716980001423508,0,9,9,7,2.674715518951416,0.6288865689639351,logical_intervals,0.37111343103606487,0.15059280395507812,1,43,heldout,T3_radius_4,0.6311132311820984,5,4,,9,1.7556555271148682,29,1,0.3314648665182176,5,w16,False
w16,,1.3823053114888362,1.0,0.0,0.04523715004324913,,0,1,5.3990373611450195,2.7552478313446045,0.806828498840332,0.0,1,0.27100161858834326,5,3.9840755842346547,0.23296723714156542,1.0,0.23076923076923078,1,3,3,3,chain-1042565-d1,5,4.174178838729858,1,-0.1620485782623291,1,"[[0, 13]]",0.027859500027261674,0,13,13,7,2.643789529800415,0.7270008933228382,logical_intervals,0.27299910667716176,0.2146441489458084,1,43,heldout,T4_radius_8,0.8090165853500366,5,8,,13,2.7549872398376465,29,1,0.22303203759292956,5,w16,False
w16,,1.2757041714148596,1.0,0.0,0.06730972230434418,,0,1,5.310691833496094,2.2166173458099365,0.7676037549972534,0.0,1,0.3897873450332554,10,3.5812223168079442,0.11944619366840925,1.0,0.14285714285714285,1,3,3,3,chain-1042565-d1,5,3.6355478763580322,1,-0.21353650093078613,1,"[[0, 21]]",0.025917699909769,0,21,21,7,3.0940744876861572,0.8459668809828145,logical_intervals,0.15403311901718553,0.26448163390159607,1,43,heldout,T5_radius_16,0.9032520055770874,5,16,,21,3.366821527481079,29,1,0.3367333422811498,8,w16,False
w16,,0.9696332733452326,1.0,0.0,0.008362960070371628,,0,1,6.0020904541015625,3.6139578819274902,0.9171472787857056,0.0,1,0.0,0,2.636977232171946,0.33482028971775435,1.0,0.6,1,3,3,3,chain-1042565-d1,5,5.032888174057007,1,0.08911466598510742,1,"[[1, 6]]",0.02751179994083941,0,5,5,7,2.3881325721740723,0.4673060463392176,logical_intervals,0.5326939536607824,0.08648721128702164,1,43,heldout,T6_whole_fact,0.42435169219970703,5,,,5,1.4825263023376465,29,1,0.13248575662146322,2,w16,False
w16,,1.0096751393060268,1.0,0.0,0.366910457611084,,0,1,4.436538219451904,0.8863706588745117,0.4666166305541992,0.0,1,0.4815752794347645,25,2.7447092220278924,0.04557528697660018,1.0,0.06976744186046512,1,3,3,3,chain-1042565-d1,5,2.3053011894226074,1,-1.6029388904571533,1,"[[0, 43]]",0.023303099907934666,0,43,43,7,3.5501675605773926,0.948447586220027,selected_chunks,0.051552413779972994,0.7622472643852234,1,43,heldout,T7_whole_parent,1.4186779260635376,5,,,43,6.229276180267334,29,1,0.4212970198086623,15,w16,False
w16,equal,1.3827644213840524,1.0,0.0,0.06017039716243744,12,0,1,5.285576820373535,2.414742946624756,0.7778245806694031,0.0,1,0.23630536429118365,4,3.985905132708434,0.24450353876454756,1.0,0.25,1,3,3,3,chain-1042565-d1,5,3.833674192428589,1,-0.1581730842590332,1,"[[0, 12]]",0.027041499968618155,0,12,12,7,2.8708338737487793,0.7138392316592217,logical_intervals,0.2861607683407783,0.25125426054000854,1,43,heldout,T8_budget_12_equal,0.8917919397354126,5,16,,12,2.5912375450134277,29,1,0.2330303286034905,5,w16,False
w16,evidence_length_proportional,1.3827644213840524,1.0,0.0,0.06017039716243744,12,0,1,5.285576820373535,2.414742946624756,0.7778245806694031,0.0,1,0.23630536429118365,4,3.985905132708434,0.24450353876454756,1.0,0.25,1,3,3,3,chain-1042565-d1,5,3.833674192428589,1,-0.1581730842590332,1,"[[0, 12]]",0.027247600024566054,0,12,12,7,2.8708338737487793,0.7138392316592217,logical_intervals,0.2861607683407783,0.25125426054000854,1,43,heldout,T8_budget_12_evidence_length_proportional,0.8917919397354126,5,16,,12,2.5912375450134277,29,1,0.2330303286034905,5,w16,False
w16,minimum_core_remainder,1.3827644213840524,1.0,0.0,0.06017039716243744,12,0,1,5.285576820373535,2.414742946624756,0.7778245806694031,0.0,1,0.23630536429118365,4,3.985905132708434,0.24450353876454756,1.0,0.25,1,3,3,3,chain-1042565-d1,5,3.833674192428589,1,-0.1581730842590332,1,"[[0, 12]]",0.02675469999667257,0,12,12,7,2.8708338737487793,0.7138392316592217,logical_intervals,0.2861607683407783,0.25125426054000854,1,43,heldout,T8_budget_12_minimum_core_remainder,0.8917919397354126,5,16,,12,2.5912375450134277,29,1,0.2330303286034905,5,w16,False
w16,equal,1.2757041714148596,1.0,0.0,0.06730972230434418,24,0,1,5.310691833496094,2.2166173458099365,0.7676037549972534,0.0,1,0.3897873450332554,10,3.5812223168079442,0.11944619366840925,1.0,0.14285714285714285,1,3,3,3,chain-1042565-d1,5,3.6355478763580322,1,-0.21353650093078613,1,"[[0, 21]]",0.027602900052443147,0,21,21,7,3.0940744876861572,0.8459668809828145,logical_intervals,0.15403311901718553,0.26448163390159607,1,43,heldout,T8_budget_24_equal,0.9032520055770874,5,16,,21,3.366821527481079,29,1,0.3367333422811498,8,w16,False
