dataset,example_id,condition,stride,candidate_chunks,cached_ensemble_routing_ms_per_call,amortized_routing_ms_per_token,routing_dots_per_seed_per_call,routing_dots_five_seed_ensemble_per_call,routing_index_bytes_per_chunk_per_seed,routing_index_bytes_per_chunk_five_seed_ensemble,temporal_buffer_bytes_per_seed,index_construction_ms_five_seed_ensemble
2wikimultihopqa,0bdeb6f80bdc11eba7f7acde48001122,b1_current,1,32,1.0252549895085394,1.0252549895085394,16384,81920,2048,10240,64,3.4078999888151884
2wikimultihopqa,0bdeb6f80bdc11eba7f7acde48001122,selected_temporal,1,32,1.4176050084643066,1.4176050084643066,32768,163840,2048,10240,128,3.4078999888151884
2wikimultihopqa,0bdeb6f80bdc11eba7f7acde48001122,selected_temporal,2,32,1.4176050084643066,0.7088025042321533,32768,163840,2048,10240,128,3.4078999888151884
2wikimultihopqa,0bdeb6f80bdc11eba7f7acde48001122,selected_temporal,4,32,1.4176050084643066,0.35440125211607665,32768,163840,2048,10240,128,3.4078999888151884
2wikimultihopqa,0bdeb6f80bdc11eba7f7acde48001122,selected_temporal,8,32,1.4176050084643066,0.17720062605803832,32768,163840,2048,10240,128,3.4078999888151884
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,b1_current,1,130,1.8916500033810735,1.8916500033810735,66560,332800,2048,10240,64,20.566700026392937
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,selected_temporal,1,130,2.254900010302663,2.254900010302663,133120,665600,2048,10240,128,20.566700026392937
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,selected_temporal,2,130,2.254900010302663,1.1274500051513314,133120,665600,2048,10240,128,20.566700026392937
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,selected_temporal,4,130,2.254900010302663,0.5637250025756657,133120,665600,2048,10240,128,20.566700026392937
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,selected_temporal,8,130,2.254900010302663,0.28186250128783286,133120,665600,2048,10240,128,20.566700026392937
2wikimultihopqa,0cafe4700bb011ebab90acde48001122,b1_current,1,54,1.25556499697268,1.25556499697268,27648,138240,2048,10240,64,8.041900116950274
2wikimultihopqa,0cafe4700bb011ebab90acde48001122,selected_temporal,1,54,1.4737450052052736,1.4737450052052736,55296,276480,2048,10240,128,8.041900116950274
2wikimultihopqa,0cafe4700bb011ebab90acde48001122,selected_temporal,2,54,1.4737450052052736,0.7368725026026368,55296,276480,2048,10240,128,8.041900116950274
2wikimultihopqa,0cafe4700bb011ebab90acde48001122,selected_temporal,4,54,1.4737450052052736,0.3684362513013184,55296,276480,2048,10240,128,8.041900116950274
2wikimultihopqa,0cafe4700bb011ebab90acde48001122,selected_temporal,8,54,1.4737450052052736,0.1842181256506592,55296,276480,2048,10240,128,8.041900116950274
2wikimultihopqa,17d19f7a092f11ebbdaeac1f6bf848b6,b1_current,1,41,1.1166200041770935,1.1166200041770935,20992,104960,2048,10240,64,6.688899826258421
2wikimultihopqa,17d19f7a092f11ebbdaeac1f6bf848b6,selected_temporal,1,41,1.5722550102509558,1.5722550102509558,41984,209920,2048,10240,128,6.688899826258421
2wikimultihopqa,17d19f7a092f11ebbdaeac1f6bf848b6,selected_temporal,2,41,1.5722550102509558,0.7861275051254779,41984,209920,2048,10240,128,6.688899826258421
2wikimultihopqa,17d19f7a092f11ebbdaeac1f6bf848b6,selected_temporal,4,41,1.5722550102509558,0.39306375256273896,41984,209920,2048,10240,128,6.688899826258421
2wikimultihopqa,17d19f7a092f11ebbdaeac1f6bf848b6,selected_temporal,8,41,1.5722550102509558,0.19653187628136948,41984,209920,2048,10240,128,6.688899826258421
2wikimultihopqa,186e79700bb011ebab90acde48001122,b1_current,1,40,1.2103249900974333,1.2103249900974333,20480,102400,2048,10240,64,5.523300031200051
2wikimultihopqa,186e79700bb011ebab90acde48001122,selected_temporal,1,40,1.7588599934242666,1.7588599934242666,40960,204800,2048,10240,128,5.523300031200051
2wikimultihopqa,186e79700bb011ebab90acde48001122,selected_temporal,2,40,1.7588599934242666,0.8794299967121333,40960,204800,2048,10240,128,5.523300031200051
2wikimultihopqa,186e79700bb011ebab90acde48001122,selected_temporal,4,40,1.7588599934242666,0.43971499835606664,40960,204800,2048,10240,128,5.523300031200051
2wikimultihopqa,186e79700bb011ebab90acde48001122,selected_temporal,8,40,1.7588599934242666,0.21985749917803332,40960,204800,2048,10240,128,5.523300031200051
2wikimultihopqa,18be7d3d08b111ebbd85ac1f6bf848b6,b1_current,1,62,1.1085000005550683,1.1085000005550683,31744,158720,2048,10240,64,9.499300038442016
2wikimultihopqa,18be7d3d08b111ebbd85ac1f6bf848b6,selected_temporal,1,62,1.7256799968890846,1.7256799968890846,63488,317440,2048,10240,128,9.499300038442016
2wikimultihopqa,18be7d3d08b111ebbd85ac1f6bf848b6,selected_temporal,2,62,1.7256799968890846,0.8628399984445423,63488,317440,2048,10240,128,9.499300038442016
2wikimultihopqa,18be7d3d08b111ebbd85ac1f6bf848b6,selected_temporal,4,62,1.7256799968890846,0.43141999922227114,63488,317440,2048,10240,128,9.499300038442016
2wikimultihopqa,18be7d3d08b111ebbd85ac1f6bf848b6,selected_temporal,8,62,1.7256799968890846,0.21570999961113557,63488,317440,2048,10240,128,9.499300038442016
2wikimultihopqa,1a89b60308f911ebbdaaac1f6bf848b6,b1_current,1,35,1.350940007250756,1.350940007250756,17920,89600,2048,10240,64,6.089099915698171
2wikimultihopqa,1a89b60308f911ebbdaaac1f6bf848b6,selected_temporal,1,35,1.3883800012990832,1.3883800012990832,35840,179200,2048,10240,128,6.089099915698171
2wikimultihopqa,1a89b60308f911ebbdaaac1f6bf848b6,selected_temporal,2,35,1.3883800012990832,0.6941900006495416,35840,179200,2048,10240,128,6.089099915698171
2wikimultihopqa,1a89b60308f911ebbdaaac1f6bf848b6,selected_temporal,4,35,1.3883800012990832,0.3470950003247708,35840,179200,2048,10240,128,6.089099915698171
2wikimultihopqa,1a89b60308f911ebbdaaac1f6bf848b6,selected_temporal,8,35,1.3883800012990832,0.1735475001623854,35840,179200,2048,10240,128,6.089099915698171
2wikimultihopqa,1b38f1ce0bda11eba7f7acde48001122,b1_current,1,49,1.0643400019034743,1.0643400019034743,25088,125440,2048,10240,64,8.420000085607171
2wikimultihopqa,1b38f1ce0bda11eba7f7acde48001122,selected_temporal,1,49,1.3874700060114264,1.3874700060114264,50176,250880,2048,10240,128,8.420000085607171
2wikimultihopqa,1b38f1ce0bda11eba7f7acde48001122,selected_temporal,2,49,1.3874700060114264,0.6937350030057132,50176,250880,2048,10240,128,8.420000085607171
2wikimultihopqa,1b38f1ce0bda11eba7f7acde48001122,selected_temporal,4,49,1.3874700060114264,0.3468675015028566,50176,250880,2048,10240,128,8.420000085607171
2wikimultihopqa,1b38f1ce0bda11eba7f7acde48001122,selected_temporal,8,49,1.3874700060114264,0.1734337507514283,50176,250880,2048,10240,128,8.420000085607171
2wikimultihopqa,1c92cdf40bdc11eba7f7acde48001122,b1_current,1,97,1.8595500034280121,1.8595500034280121,49664,248320,2048,10240,64,17.396399984136224
2wikimultihopqa,1c92cdf40bdc11eba7f7acde48001122,selected_temporal,1,97,2.5360450032167137,2.5360450032167137,99328,496640,2048,10240,128,17.396399984136224
2wikimultihopqa,1c92cdf40bdc11eba7f7acde48001122,selected_temporal,2,97,2.5360450032167137,1.2680225016083568,99328,496640,2048,10240,128,17.396399984136224
2wikimultihopqa,1c92cdf40bdc11eba7f7acde48001122,selected_temporal,4,97,2.5360450032167137,0.6340112508041784,99328,496640,2048,10240,128,17.396399984136224
2wikimultihopqa,1c92cdf40bdc11eba7f7acde48001122,selected_temporal,8,97,2.5360450032167137,0.3170056254020892,99328,496640,2048,10240,128,17.396399984136224
2wikimultihopqa,1dbd09b308a111ebbd78ac1f6bf848b6,b1_current,1,35,0.9260599967092276,0.9260599967092276,17920,89600,2048,10240,64,5.156500032171607
2wikimultihopqa,1dbd09b308a111ebbd78ac1f6bf848b6,selected_temporal,1,35,1.4836349990218878,1.4836349990218878,35840,179200,2048,10240,128,5.156500032171607
2wikimultihopqa,1dbd09b308a111ebbd78ac1f6bf848b6,selected_temporal,2,35,1.4836349990218878,0.7418174995109439,35840,179200,2048,10240,128,5.156500032171607
2wikimultihopqa,1dbd09b308a111ebbd78ac1f6bf848b6,selected_temporal,4,35,1.4836349990218878,0.37090874975547194,35840,179200,2048,10240,128,5.156500032171607
2wikimultihopqa,1dbd09b308a111ebbd78ac1f6bf848b6,selected_temporal,8,35,1.4836349990218878,0.18545437487773597,35840,179200,2048,10240,128,5.156500032171607
2wikimultihopqa,1f8a07d20bde11eba7f7acde48001122,b1_current,1,46,1.3921900070272386,1.3921900070272386,23552,117760,2048,10240,64,7.2969000320881605
2wikimultihopqa,1f8a07d20bde11eba7f7acde48001122,selected_temporal,1,46,1.8250650027766824,1.8250650027766824,47104,235520,2048,10240,128,7.2969000320881605
2wikimultihopqa,1f8a07d20bde11eba7f7acde48001122,selected_temporal,2,46,1.8250650027766824,0.9125325013883412,47104,235520,2048,10240,128,7.2969000320881605
2wikimultihopqa,1f8a07d20bde11eba7f7acde48001122,selected_temporal,4,46,1.8250650027766824,0.4562662506941706,47104,235520,2048,10240,128,7.2969000320881605
2wikimultihopqa,1f8a07d20bde11eba7f7acde48001122,selected_temporal,8,46,1.8250650027766824,0.2281331253470853,47104,235520,2048,10240,128,7.2969000320881605
2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,b1_current,1,73,1.5376999974250793,1.5376999974250793,37376,186880,2048,10240,64,13.103100005537271
2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,selected_temporal,1,73,2.311329997610301,2.311329997610301,74752,373760,2048,10240,128,13.103100005537271
2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,selected_temporal,2,73,2.311329997610301,1.1556649988051504,74752,373760,2048,10240,128,13.103100005537271
2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,selected_temporal,4,73,2.311329997610301,0.5778324994025752,74752,373760,2048,10240,128,13.103100005537271
2wikimultihopqa,20396bdc0bde11eba7f7acde48001122,selected_temporal,8,73,2.311329997610301,0.2889162497012876,74752,373760,2048,10240,128,13.103100005537271
2wikimultihopqa,2151e72a0bb011ebab90acde48001122,b1_current,1,48,1.1967049911618233,1.1967049911618233,24576,122880,2048,10240,64,7.2286000940948725
2wikimultihopqa,2151e72a0bb011ebab90acde48001122,selected_temporal,1,48,1.5784649993292987,1.5784649993292987,49152,245760,2048,10240,128,7.2286000940948725
2wikimultihopqa,2151e72a0bb011ebab90acde48001122,selected_temporal,2,48,1.5784649993292987,0.7892324996646494,49152,245760,2048,10240,128,7.2286000940948725
2wikimultihopqa,2151e72a0bb011ebab90acde48001122,selected_temporal,4,48,1.5784649993292987,0.3946162498323247,49152,245760,2048,10240,128,7.2286000940948725
2wikimultihopqa,2151e72a0bb011ebab90acde48001122,selected_temporal,8,48,1.5784649993292987,0.19730812491616234,49152,245760,2048,10240,128,7.2286000940948725
2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,b1_current,1,34,1.0975950048305094,1.0975950048305094,17408,87040,2048,10240,64,4.790199920535088
2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,selected_temporal,1,34,1.4211200061254203,1.4211200061254203,34816,174080,2048,10240,128,4.790199920535088
2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,selected_temporal,2,34,1.4211200061254203,0.7105600030627102,34816,174080,2048,10240,128,4.790199920535088
2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,selected_temporal,4,34,1.4211200061254203,0.3552800015313551,34816,174080,2048,10240,128,4.790199920535088
2wikimultihopqa,22dd11fe0bde11eba7f7acde48001122,selected_temporal,8,34,1.4211200061254203,0.17764000076567754,34816,174080,2048,10240,128,4.790199920535088
2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,b1_current,1,37,1.2241600081324577,1.2241600081324577,18944,94720,2048,10240,64,5.795200122520328
2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,selected_temporal,1,37,1.7559850006364286,1.7559850006364286,37888,189440,2048,10240,128,5.795200122520328
2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,selected_temporal,2,37,1.7559850006364286,0.8779925003182143,37888,189440,2048,10240,128,5.795200122520328
2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,selected_temporal,4,37,1.7559850006364286,0.43899625015910715,37888,189440,2048,10240,128,5.795200122520328
2wikimultihopqa,22f9ba0c0bde11eba7f7acde48001122,selected_temporal,8,37,1.7559850006364286,0.21949812507955357,37888,189440,2048,10240,128,5.795200122520328
2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,b1_current,1,83,1.363305002450943,1.363305002450943,42496,212480,2048,10240,64,15.243799891322851
2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,selected_temporal,1,83,1.9584699999541044,1.9584699999541044,84992,424960,2048,10240,128,15.243799891322851
2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,selected_temporal,2,83,1.9584699999541044,0.9792349999770522,84992,424960,2048,10240,128,15.243799891322851
2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,selected_temporal,4,83,1.9584699999541044,0.4896174999885261,84992,424960,2048,10240,128,15.243799891322851
2wikimultihopqa,24f101ba0bdb11eba7f7acde48001122,selected_temporal,8,83,1.9584699999541044,0.24480874999426305,84992,424960,2048,10240,128,15.243799891322851
2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,b1_current,1,98,1.5914149931631982,1.5914149931631982,50176,250880,2048,10240,64,16.81749988347292
2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,selected_temporal,1,98,2.6927500031888485,2.6927500031888485,100352,501760,2048,10240,128,16.81749988347292
2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,selected_temporal,2,98,2.6927500031888485,1.3463750015944242,100352,501760,2048,10240,128,16.81749988347292
2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,selected_temporal,4,98,2.6927500031888485,0.6731875007972121,100352,501760,2048,10240,128,16.81749988347292
2wikimultihopqa,25072e8e0bdd11eba7f7acde48001122,selected_temporal,8,98,2.6927500031888485,0.33659375039860606,100352,501760,2048,10240,128,16.81749988347292
2wikimultihopqa,252307240bda11eba7f7acde48001122,b1_current,1,47,1.2445000000298023,1.2445000000298023,24064,120320,2048,10240,64,6.898799911141396
2wikimultihopqa,252307240bda11eba7f7acde48001122,selected_temporal,1,47,1.3642849982716143,1.3642849982716143,48128,240640,2048,10240,128,6.898799911141396
2wikimultihopqa,252307240bda11eba7f7acde48001122,selected_temporal,2,47,1.3642849982716143,0.6821424991358072,48128,240640,2048,10240,128,6.898799911141396
2wikimultihopqa,252307240bda11eba7f7acde48001122,selected_temporal,4,47,1.3642849982716143,0.3410712495679036,48128,240640,2048,10240,128,6.898799911141396
2wikimultihopqa,252307240bda11eba7f7acde48001122,selected_temporal,8,47,1.3642849982716143,0.1705356247839518,48128,240640,2048,10240,128,6.898799911141396
musique,2hop__107905_110222,b1_current,1,77,1.5517250052653253,1.5517250052653253,39424,197120,2048,10240,64,13.446300057694316
musique,2hop__107905_110222,selected_temporal,1,77,2.141070005018264,2.141070005018264,78848,394240,2048,10240,128,13.446300057694316
musique,2hop__107905_110222,selected_temporal,2,77,2.141070005018264,1.070535002509132,78848,394240,2048,10240,128,13.446300057694316
musique,2hop__107905_110222,selected_temporal,4,77,2.141070005018264,0.535267501254566,78848,394240,2048,10240,128,13.446300057694316
musique,2hop__107905_110222,selected_temporal,8,77,2.141070005018264,0.267633750627283,78848,394240,2048,10240,128,13.446300057694316
musique,2hop__115515_779396,b1_current,1,91,1.8189550028182566,1.8189550028182566,46592,232960,2048,10240,64,16.351999947801232
musique,2hop__115515_779396,selected_temporal,1,91,2.1999899996444583,2.1999899996444583,93184,465920,2048,10240,128,16.351999947801232
musique,2hop__115515_779396,selected_temporal,2,91,2.1999899996444583,1.0999949998222291,93184,465920,2048,10240,128,16.351999947801232
musique,2hop__115515_779396,selected_temporal,4,91,2.1999899996444583,0.5499974999111146,93184,465920,2048,10240,128,16.351999947801232
musique,2hop__115515_779396,selected_temporal,8,91,2.1999899996444583,0.2749987499555573,93184,465920,2048,10240,128,16.351999947801232
musique,2hop__128945_47686,b1_current,1,69,1.422404998447746,1.422404998447746,35328,176640,2048,10240,64,11.338500073179603
musique,2hop__128945_47686,selected_temporal,1,69,1.7221849993802607,1.7221849993802607,70656,353280,2048,10240,128,11.338500073179603
musique,2hop__128945_47686,selected_temporal,2,69,1.7221849993802607,0.8610924996901304,70656,353280,2048,10240,128,11.338500073179603
musique,2hop__128945_47686,selected_temporal,4,69,1.7221849993802607,0.4305462498450652,70656,353280,2048,10240,128,11.338500073179603
musique,2hop__128945_47686,selected_temporal,8,69,1.7221849993802607,0.2152731249225326,70656,353280,2048,10240,128,11.338500073179603
musique,2hop__131951_643670,b1_current,1,46,1.229085004888475,1.229085004888475,23552,117760,2048,10240,64,7.077600108459592
musique,2hop__131951_643670,selected_temporal,1,46,1.765629998408258,1.765629998408258,47104,235520,2048,10240,128,7.077600108459592
musique,2hop__131951_643670,selected_temporal,2,46,1.765629998408258,0.882814999204129,47104,235520,2048,10240,128,7.077600108459592
musique,2hop__131951_643670,selected_temporal,4,46,1.765629998408258,0.4414074996020645,47104,235520,2048,10240,128,7.077600108459592
musique,2hop__131951_643670,selected_temporal,8,46,1.765629998408258,0.22070374980103225,47104,235520,2048,10240,128,7.077600108459592
musique,2hop__133116_533882,b1_current,1,66,1.2379250023514032,1.2379250023514032,33792,168960,2048,10240,64,10.061000008136034
musique,2hop__133116_533882,selected_temporal,1,66,1.8402249901555479,1.8402249901555479,67584,337920,2048,10240,128,10.061000008136034
musique,2hop__133116_533882,selected_temporal,2,66,1.8402249901555479,0.9201124950777739,67584,337920,2048,10240,128,10.061000008136034
musique,2hop__133116_533882,selected_temporal,4,66,1.8402249901555479,0.46005624753888696,67584,337920,2048,10240,128,10.061000008136034
musique,2hop__133116_533882,selected_temporal,8,66,1.8402249901555479,0.23002812376944348,67584,337920,2048,10240,128,10.061000008136034
musique,2hop__13353_85402,b1_current,1,92,1.9008849980309606,1.9008849980309606,47104,235520,2048,10240,64,16.54960005544126
musique,2hop__13353_85402,selected_temporal,1,92,2.5286049931310117,2.5286049931310117,94208,471040,2048,10240,128,16.54960005544126
musique,2hop__13353_85402,selected_temporal,2,92,2.5286049931310117,1.2643024965655059,94208,471040,2048,10240,128,16.54960005544126
musique,2hop__13353_85402,selected_temporal,4,92,2.5286049931310117,0.6321512482827529,94208,471040,2048,10240,128,16.54960005544126
musique,2hop__13353_85402,selected_temporal,8,92,2.5286049931310117,0.31607562414137647,94208,471040,2048,10240,128,16.54960005544126
musique,2hop__159741_161674,b1_current,1,94,1.8055199994705617,1.8055199994705617,48128,240640,2048,10240,64,15.496000181883574
musique,2hop__159741_161674,selected_temporal,1,94,2.0120650064200163,2.0120650064200163,96256,481280,2048,10240,128,15.496000181883574
musique,2hop__159741_161674,selected_temporal,2,94,2.0120650064200163,1.0060325032100081,96256,481280,2048,10240,128,15.496000181883574
musique,2hop__159741_161674,selected_temporal,4,94,2.0120650064200163,0.5030162516050041,96256,481280,2048,10240,128,15.496000181883574
musique,2hop__159741_161674,selected_temporal,8,94,2.0120650064200163,0.25150812580250204,96256,481280,2048,10240,128,15.496000181883574
musique,2hop__16581_16569,b1_current,1,93,1.7227800097316504,1.7227800097316504,47616,238080,2048,10240,64,15.756099950522184
musique,2hop__16581_16569,selected_temporal,1,93,2.5186050101183355,2.5186050101183355,95232,476160,2048,10240,128,15.756099950522184
musique,2hop__16581_16569,selected_temporal,2,93,2.5186050101183355,1.2593025050591677,95232,476160,2048,10240,128,15.756099950522184
musique,2hop__16581_16569,selected_temporal,4,93,2.5186050101183355,0.6296512525295839,95232,476160,2048,10240,128,15.756099950522184
musique,2hop__16581_16569,selected_temporal,8,93,2.5186050101183355,0.31482562626479194,95232,476160,2048,10240,128,15.756099950522184
musique,2hop__170341_43945,b1_current,1,95,1.4347400050610304,1.4347400050610304,48640,243200,2048,10240,64,14.812000095844269
musique,2hop__170341_43945,selected_temporal,1,95,2.3695150041021407,2.3695150041021407,97280,486400,2048,10240,128,14.812000095844269
musique,2hop__170341_43945,selected_temporal,2,95,2.3695150041021407,1.1847575020510703,97280,486400,2048,10240,128,14.812000095844269
musique,2hop__170341_43945,selected_temporal,4,95,2.3695150041021407,0.5923787510255352,97280,486400,2048,10240,128,14.812000095844269
musique,2hop__170341_43945,selected_temporal,8,95,2.3695150041021407,0.2961893755127676,97280,486400,2048,10240,128,14.812000095844269
musique,2hop__196348_150107,b1_current,1,60,1.3408099999651313,1.3408099999651313,30720,153600,2048,10240,64,8.186500053852797
musique,2hop__196348_150107,selected_temporal,1,60,1.6655000043101609,1.6655000043101609,61440,307200,2048,10240,128,8.186500053852797
musique,2hop__196348_150107,selected_temporal,2,60,1.6655000043101609,0.8327500021550804,61440,307200,2048,10240,128,8.186500053852797
musique,2hop__196348_150107,selected_temporal,4,60,1.6655000043101609,0.4163750010775402,61440,307200,2048,10240,128,8.186500053852797
musique,2hop__196348_150107,selected_temporal,8,60,1.6655000043101609,0.2081875005387701,61440,307200,2048,10240,128,8.186500053852797
musique,2hop__216959_204037,b1_current,1,68,1.424795005004853,1.424795005004853,34816,174080,2048,10240,64,10.084100067615509
musique,2hop__216959_204037,selected_temporal,1,68,2.1656400058418512,2.1656400058418512,69632,348160,2048,10240,128,10.084100067615509
musique,2hop__216959_204037,selected_temporal,2,68,2.1656400058418512,1.0828200029209256,69632,348160,2048,10240,128,10.084100067615509
musique,2hop__216959_204037,selected_temporal,4,68,2.1656400058418512,0.5414100014604628,69632,348160,2048,10240,128,10.084100067615509
musique,2hop__216959_204037,selected_temporal,8,68,2.1656400058418512,0.2707050007302314,69632,348160,2048,10240,128,10.084100067615509
musique,2hop__22930_23241,b1_current,1,125,2.225265000015497,2.225265000015497,64000,320000,2048,10240,64,18.12279992736876
musique,2hop__22930_23241,selected_temporal,1,125,2.0966249983757734,2.0966249983757734,128000,640000,2048,10240,128,18.12279992736876
musique,2hop__22930_23241,selected_temporal,2,125,2.0966249983757734,1.0483124991878867,128000,640000,2048,10240,128,18.12279992736876
musique,2hop__22930_23241,selected_temporal,4,125,2.0966249983757734,0.5241562495939434,128000,640000,2048,10240,128,18.12279992736876
musique,2hop__22930_23241,selected_temporal,8,125,2.0966249983757734,0.2620781247969717,128000,640000,2048,10240,128,18.12279992736876
musique,2hop__230022_68489,b1_current,1,66,1.314940000884235,1.314940000884235,33792,168960,2048,10240,64,10.504000121727586
musique,2hop__230022_68489,selected_temporal,1,66,1.9765150034800172,1.9765150034800172,67584,337920,2048,10240,128,10.504000121727586
musique,2hop__230022_68489,selected_temporal,2,66,1.9765150034800172,0.9882575017400086,67584,337920,2048,10240,128,10.504000121727586
musique,2hop__230022_68489,selected_temporal,4,66,1.9765150034800172,0.4941287508700043,67584,337920,2048,10240,128,10.504000121727586
musique,2hop__230022_68489,selected_temporal,8,66,1.9765150034800172,0.24706437543500215,67584,337920,2048,10240,128,10.504000121727586
musique,2hop__242045_2684,b1_current,1,91,1.5672200010158122,1.5672200010158122,46592,232960,2048,10240,64,15.438399976119399
musique,2hop__242045_2684,selected_temporal,1,91,2.0042700110934675,2.0042700110934675,93184,465920,2048,10240,128,15.438399976119399
musique,2hop__242045_2684,selected_temporal,2,91,2.0042700110934675,1.0021350055467337,93184,465920,2048,10240,128,15.438399976119399
musique,2hop__242045_2684,selected_temporal,4,91,2.0042700110934675,0.5010675027733669,93184,465920,2048,10240,128,15.438399976119399
musique,2hop__242045_2684,selected_temporal,8,91,2.0042700110934675,0.25053375138668343,93184,465920,2048,10240,128,15.438399976119399
musique,2hop__243084_523417,b1_current,1,69,1.7127000028267503,1.7127000028267503,35328,176640,2048,10240,64,10.231500025838614
musique,2hop__243084_523417,selected_temporal,1,69,2.055010001640767,2.055010001640767,70656,353280,2048,10240,128,10.231500025838614
musique,2hop__243084_523417,selected_temporal,2,69,2.055010001640767,1.0275050008203834,70656,353280,2048,10240,128,10.231500025838614
musique,2hop__243084_523417,selected_temporal,4,69,2.055010001640767,0.5137525004101917,70656,353280,2048,10240,128,10.231500025838614
musique,2hop__243084_523417,selected_temporal,8,69,2.055010001640767,0.25687625020509586,70656,353280,2048,10240,128,10.231500025838614
musique,2hop__252311_366220,b1_current,1,67,1.2751950067467988,1.2751950067467988,34304,171520,2048,10240,64,13.384399935603142
musique,2hop__252311_366220,selected_temporal,1,67,2.251140004955232,2.251140004955232,68608,343040,2048,10240,128,13.384399935603142
musique,2hop__252311_366220,selected_temporal,2,67,2.251140004955232,1.125570002477616,68608,343040,2048,10240,128,13.384399935603142
musique,2hop__252311_366220,selected_temporal,4,67,2.251140004955232,0.562785001238808,68608,343040,2048,10240,128,13.384399935603142
musique,2hop__252311_366220,selected_temporal,8,67,2.251140004955232,0.281392500619404,68608,343040,2048,10240,128,13.384399935603142
musique,2hop__278022_71701,b1_current,1,61,1.3339499942958355,1.3339499942958355,31232,156160,2048,10240,64,9.127700002864003
musique,2hop__278022_71701,selected_temporal,1,61,1.725555001758039,1.725555001758039,62464,312320,2048,10240,128,9.127700002864003
musique,2hop__278022_71701,selected_temporal,2,61,1.725555001758039,0.8627775008790195,62464,312320,2048,10240,128,9.127700002864003
musique,2hop__278022_71701,selected_temporal,4,61,1.725555001758039,0.43138875043950975,62464,312320,2048,10240,128,9.127700002864003
musique,2hop__278022_71701,selected_temporal,8,61,1.725555001758039,0.21569437521975487,62464,312320,2048,10240,128,9.127700002864003
musique,2hop__301587_233146,b1_current,1,72,1.683860004413873,1.683860004413873,36864,184320,2048,10240,64,12.844899902120233
musique,2hop__301587_233146,selected_temporal,1,72,1.9796699983999133,1.9796699983999133,73728,368640,2048,10240,128,12.844899902120233
musique,2hop__301587_233146,selected_temporal,2,72,1.9796699983999133,0.9898349991999567,73728,368640,2048,10240,128,12.844899902120233
musique,2hop__301587_233146,selected_temporal,4,72,1.9796699983999133,0.4949174995999783,73728,368640,2048,10240,128,12.844899902120233
musique,2hop__301587_233146,selected_temporal,8,72,1.9796699983999133,0.24745874979998916,73728,368640,2048,10240,128,12.844899902120233
musique,2hop__30390_92972,b1_current,1,108,1.7802299931645393,1.7802299931645393,55296,276480,2048,10240,64,18.727099988609552
musique,2hop__30390_92972,selected_temporal,1,108,1.9492650055326521,1.9492650055326521,110592,552960,2048,10240,128,18.727099988609552
musique,2hop__30390_92972,selected_temporal,2,108,1.9492650055326521,0.9746325027663261,110592,552960,2048,10240,128,18.727099988609552
musique,2hop__30390_92972,selected_temporal,4,108,1.9492650055326521,0.48731625138316303,110592,552960,2048,10240,128,18.727099988609552
musique,2hop__30390_92972,selected_temporal,8,108,1.9492650055326521,0.24365812569158152,110592,552960,2048,10240,128,18.727099988609552
musique,2hop__30905_213732,b1_current,1,79,1.4557200018316507,1.4557200018316507,40448,202240,2048,10240,64,10.115300072357059
musique,2hop__30905_213732,selected_temporal,1,79,1.9382250029593706,1.9382250029593706,80896,404480,2048,10240,128,10.115300072357059
musique,2hop__30905_213732,selected_temporal,2,79,1.9382250029593706,0.9691125014796853,80896,404480,2048,10240,128,10.115300072357059
musique,2hop__30905_213732,selected_temporal,4,79,1.9382250029593706,0.48455625073984265,80896,404480,2048,10240,128,10.115300072357059
musique,2hop__30905_213732,selected_temporal,8,79,1.9382250029593706,0.24227812536992133,80896,404480,2048,10240,128,10.115300072357059
