split,dataset,example_id,initial_action,root_top1_score,root_score_gap,candidate_entropy,channel_agreement,channel_disagreement,address_count,address_rarity,facet_agreement,root_dispersion,evidence_proxy,searched_fraction,remaining_search_fraction,remaining_kv_fraction,root_ids,root_scores,new_addresses,root_embedding_width,root_embedding_norm
validation,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,structural_graph.f2.exact,0.25,0.25,0.9999633471693984,0.5,2.0,19,0.8916015383722224,1.0,0.076812744140625,2.0605360960756622e-05,1.0,0.5,0.5,benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=131|benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=0,0.25|0,additional|assigned|bid|cell|earlier|function|hyper|improved|influence|irectional|izer|mentioned|much|parameters|regular|smaller|terms|tuned|validation,1024,0.9806086714312399
validation,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,structural_graph.f2.bm25,1.0,0.07193438772489125,0.9961455801678402,0.5,2.0,14,0.9462266278413043,1.0,0.1773095726966858,0.0019964964535532357,1.0,0.5,0.5,benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=4|benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=131,1|0.92806561,adam|additional|assigned|dimensional|glo|improved|influence|initialized|izer|much|regular|smaller|terms|ve,1024,0.9546439293140286
validation,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,structural_graph.f2.approx,0.17535714285714288,0.09933116589015252,0.99994419115215,0.5,2.0,14,0.9462266278413043,1.0,0.1773095726966858,2.9289175400398467e-05,1.0,0.5,0.5,benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=131|benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=4,0.17535714|0.076025977,adam|additional|assigned|dimensional|glo|improved|influence|initialized|izer|much|regular|smaller|terms|ve,1024,0.9546439293140286
validation,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,structural_graph.f2.hybrid,0.44473008215427395,0.1149150287832863,0.999947187116933,0.5,2.0,18,0.9397482653457178,1.0,0.12319314479827881,2.792202301428598e-05,1.0,0.5,0.5,benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=131|benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=162,0.44473008|0.32981505,additional|assigned|due|expected|improved|influence|izer|lack|long|moves|much|plots|regular|returns|similar|smaller|space|terms,1024,0.9687122459591544
validation,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,structural_graph.f4.semantic,0.9289858639240265,0.0012460947036743164,0.9999221299569303,0.5,2.0,26,0.9340886734911259,1.0,0.089530348777771,3.895927757620006e-05,1.0,0.5,0.5,benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=188|benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=168,0.92898586|0.92773977,across|added|ag|amount|catalog|ema|facilitating|frequently|google|here|indeed|interested|joint|leads|learning|n|nostic|pre|questions|sha|shared|supporting|testing|thank|thereby|wanted,1024,0.9773610294260192
validation,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,structural_graph.f4.exact,0.25,0.25,0.9999633471693984,0.5,2.0,19,0.8916015383722224,1.0,0.076812744140625,2.0605360960756622e-05,1.0,0.5,0.5,benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=131|benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=0,0.25|0,additional|assigned|bid|cell|earlier|function|hyper|improved|influence|irectional|izer|mentioned|much|parameters|regular|smaller|terms|tuned|validation,1024,0.9806086714312399
validation,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,structural_graph.f4.bm25,1.0,0.07193438772489125,0.9961455801678402,0.5,2.0,14,0.9462266278413043,1.0,0.1773095726966858,0.0019964964535532357,1.0,0.5,0.5,benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=4|benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=131,1|0.92806561,adam|additional|assigned|dimensional|glo|improved|influence|initialized|izer|much|regular|smaller|terms|ve,1024,0.9546439293140286
validation,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,structural_graph.f4.approx,0.17535714285714288,0.09933116589015252,0.99994419115215,0.5,2.0,14,0.9462266278413043,1.0,0.1773095726966858,2.9289175400398467e-05,1.0,0.5,0.5,benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=131|benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=4,0.17535714|0.076025977,adam|additional|assigned|dimensional|glo|improved|influence|initialized|izer|much|regular|smaller|terms|ve,1024,0.9546439293140286
validation,qasper,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,structural_graph.f4.hybrid,0.44473008215427395,0.1149150287832863,0.999947187116933,0.5,2.0,18,0.9397482653457178,1.0,0.12319314479827881,2.792202301428598e-05,1.0,0.5,0.5,benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=131|benchmark://qasper/1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5#chunk=162,0.44473008|0.32981505,additional|assigned|due|expected|improved|influence|izer|lack|long|moves|much|plots|regular|returns|similar|smaller|space|terms,1024,0.9687122459591544
test,hotpotqa,5adc3aff5542996e685252eb,global.f1.semantic,0.9301050007343292,0.018480747938156128,0.999932756704992,0.75,1.0,24,0.974070405075568,1.0,0.08185285329818726,3.3932316585348004e-05,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=4|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=32,0.930105|0.91162425,awarded|esc|et|he|held|ian|intended|later|life|make|many|novels|obar|paris|puerto|returned|rico|salon|she|six|tales|ven|where|wrote,1024,0.9793230092963744
test,hotpotqa,5adc3aff5542996e685252eb,global.f1.exact,0.625,0.125,0.9948341276105357,0.75,1.0,15,0.9585126481209088,1.0,0.09727966785430908,0.00274416002020059,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.625|0.5,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,global.f1.bm25,1.0,0.13415637909183276,0.9921092316514059,0.75,1.0,17,0.9816967565239303,1.0,0.07688063383102417,0.004209637087096051,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,1|0.86584362,award|baldwin|dust|for|globe|golden|him|mixed|new|nomination|release|reviews|tr|uder|upon|william|year,1024,0.9805914520638027
test,hotpotqa,5adc3aff5542996e685252eb,global.f1.approx,0.4523611111111111,0.09945413436692507,0.9981286544437851,0.75,1.0,22,0.9575697537600204,1.0,0.12297648191452026,0.0009821626852406704,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37,0.45236111|0.35290698,anne|baldwin|banc|derek|fox|ft|ham|jac|james|krist|mixed|movie|obi|penn|release|reviews|scott|sean|stars|thomas|upon|william,1024,0.9687681160777131
test,hotpotqa,5adc3aff5542996e685252eb,global.f1.hybrid,0.7102223724126815,0.09178249537944794,0.9979280178637656,0.75,1.0,15,0.9585126481209088,1.0,0.09727966785430908,0.001083500684487188,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.71022237|0.61843988,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,structural.f2.semantic,0.9417449533939362,0.0006016194820404053,0.9999069856749279,0.75,1.0,13,0.9521299786010486,0.5,0.06830435991287231,4.652115026455501e-05,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=20|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35,0.94174495|0.94114333,alternative|baldwin|indian|mixed|mystery|release|released|reviews|states|under|united|upon|william,1024,0.9827755303405252
test,hotpotqa,5adc3aff5542996e685252eb,structural.f2.exact,0.625,0.125,0.9948341276105357,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.00274416002020059,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.625|0.5,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,structural.f2.bm25,1.0,0.13415637909183276,0.9921092316514059,0.75,1.0,17,0.9816967565239303,0.5,0.07688063383102417,0.004209637087096051,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,1|0.86584362,award|baldwin|dust|for|globe|golden|him|mixed|new|nomination|release|reviews|tr|uder|upon|william|year,1024,0.9805914520638027
test,hotpotqa,5adc3aff5542996e685252eb,structural.f2.approx,0.4523611111111111,0.09945413436692507,0.9981286544437851,0.75,1.0,22,0.9575697537600204,0.5,0.12297648191452026,0.0009821626852406704,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37,0.45236111|0.35290698,anne|baldwin|banc|derek|fox|ft|ham|jac|james|krist|mixed|movie|obi|penn|release|reviews|scott|sean|stars|thomas|upon|william,1024,0.9687681160777131
test,hotpotqa,5adc3aff5542996e685252eb,structural.f2.hybrid,0.7198430001735687,0.09016850292682643,0.9978978215053066,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.0010984447284901448,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.719843|0.6296745,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,structural.f4.semantic,0.9417449533939362,0.0006016194820404053,0.9999069856749279,0.75,1.0,13,0.9521299786010486,0.6666666666666666,0.06830435991287231,4.652115026455501e-05,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=20|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35,0.94174495|0.94114333,alternative|baldwin|indian|mixed|mystery|release|released|reviews|states|under|united|upon|william,1024,0.9827755303405252
test,hotpotqa,5adc3aff5542996e685252eb,structural.f4.exact,0.625,0.125,0.9948341276105357,0.75,1.0,15,0.9585126481209088,0.6666666666666666,0.09727966785430908,0.00274416002020059,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.625|0.5,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,structural.f4.bm25,1.0,0.13415637909183276,0.9921092316514059,0.75,1.0,17,0.9816967565239303,0.6666666666666666,0.07688063383102417,0.004209637087096051,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,1|0.86584362,award|baldwin|dust|for|globe|golden|him|mixed|new|nomination|release|reviews|tr|uder|upon|william|year,1024,0.9805914520638027
test,hotpotqa,5adc3aff5542996e685252eb,structural.f4.approx,0.4523611111111111,0.09945413436692507,0.9981286544437851,0.75,1.0,22,0.9575697537600204,0.6666666666666666,0.12297648191452026,0.0009821626852406704,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37,0.45236111|0.35290698,anne|baldwin|banc|derek|fox|ft|ham|jac|james|krist|mixed|movie|obi|penn|release|reviews|scott|sean|stars|thomas|upon|william,1024,0.9687681160777131
test,hotpotqa,5adc3aff5542996e685252eb,structural.f4.hybrid,0.7198430001735687,0.09016850292682643,0.9978978215053066,0.75,1.0,15,0.9585126481209088,0.6666666666666666,0.09727966785430908,0.0010984447284901448,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.719843|0.6296745,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f2.semantic,0.9301050007343292,0.018480747938156128,0.999932756704992,0.75,1.0,24,0.974070405075568,1.0,0.08185285329818726,3.3932316585348004e-05,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=4|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=32,0.930105|0.91162425,awarded|esc|et|he|held|ian|intended|later|life|make|many|novels|obar|paris|puerto|returned|rico|salon|she|six|tales|ven|where|wrote,1024,0.9793230092963744
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f2.exact,0.625,0.125,0.9948341276105357,0.75,1.0,15,0.9585126481209088,1.0,0.09727966785430908,0.00274416002020059,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.625|0.5,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f2.bm25,1.0,0.13415637909183276,0.9921092316514059,0.75,1.0,17,0.9816967565239303,1.0,0.07688063383102417,0.004209637087096051,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,1|0.86584362,award|baldwin|dust|for|globe|golden|him|mixed|new|nomination|release|reviews|tr|uder|upon|william|year,1024,0.9805914520638027
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f2.approx,0.4523611111111111,0.09945413436692507,0.9981286544437851,0.75,1.0,22,0.9575697537600204,1.0,0.12297648191452026,0.0009821626852406704,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37,0.45236111|0.35290698,anne|baldwin|banc|derek|fox|ft|ham|jac|james|krist|mixed|movie|obi|penn|release|reviews|scott|sean|stars|thomas|upon|william,1024,0.9687681160777131
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f2.hybrid,0.7102223724126815,0.09178249537944794,0.9979280178637656,0.75,1.0,15,0.9585126481209088,1.0,0.09727966785430908,0.001083500684487188,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.71022237|0.61843988,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f4.semantic,0.9301050007343292,0.018480747938156128,0.999932756704992,0.75,1.0,24,0.974070405075568,0.5,0.08185285329818726,3.3932316585348004e-05,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=4|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=32,0.930105|0.91162425,awarded|esc|et|he|held|ian|intended|later|life|make|many|novels|obar|paris|puerto|returned|rico|salon|she|six|tales|ven|where|wrote,1024,0.9793230092963744
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f4.exact,0.625,0.125,0.9948341276105357,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.00274416002020059,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.625|0.5,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f4.bm25,1.0,0.13415637909183276,0.9921092316514059,0.75,1.0,17,0.9816967565239303,0.5,0.07688063383102417,0.004209637087096051,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,1|0.86584362,award|baldwin|dust|for|globe|golden|him|mixed|new|nomination|release|reviews|tr|uder|upon|william|year,1024,0.9805914520638027
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f4.approx,0.4523611111111111,0.09945413436692507,0.9981286544437851,0.75,1.0,22,0.9575697537600204,0.5,0.12297648191452026,0.0009821626852406704,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37,0.45236111|0.35290698,anne|baldwin|banc|derek|fox|ft|ham|jac|james|krist|mixed|movie|obi|penn|release|reviews|scott|sean|stars|thomas|upon|william,1024,0.9687681160777131
test,hotpotqa,5adc3aff5542996e685252eb,multiscale.f4.hybrid,0.7102223724126815,0.09178249537944794,0.9979280178637656,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.001083500684487188,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.71022237|0.61843988,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,graph.f2.semantic,0.9435089230537415,0.0010475218296051025,0.999897158842757,0.75,1.0,13,0.9521299786010486,0.5,0.06830435991287231,5.1447506879675105e-05,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=20|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35,0.94350892|0.9424614,alternative|baldwin|indian|mixed|mystery|release|released|reviews|states|under|united|upon|william,1024,0.9827755303405252
test,hotpotqa,5adc3aff5542996e685252eb,graph.f2.exact,0.625,0.125,0.9948341276105357,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.00274416002020059,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.625|0.5,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,graph.f2.bm25,1.0,0.13415637909183276,0.9921092316514059,0.75,1.0,17,0.9816967565239303,0.5,0.07688063383102417,0.004209637087096051,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,1|0.86584362,award|baldwin|dust|for|globe|golden|him|mixed|new|nomination|release|reviews|tr|uder|upon|william|year,1024,0.9805914520638027
test,hotpotqa,5adc3aff5542996e685252eb,graph.f2.approx,0.4523611111111111,0.09945413436692507,0.9981286544437851,0.75,1.0,22,0.9575697537600204,0.5,0.12297648191452026,0.0009821626852406704,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37,0.45236111|0.35290698,anne|baldwin|banc|derek|fox|ft|ham|jac|james|krist|mixed|movie|obi|penn|release|reviews|scott|sean|stars|thomas|upon|william,1024,0.9687681160777131
test,hotpotqa,5adc3aff5542996e685252eb,graph.f2.hybrid,0.720238420367241,0.09233828485012063,0.9978914438261492,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.001102918660570235,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.72023842|0.62790014,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,graph.f4.semantic,0.9435089230537415,0.0010475218296051025,0.999897158842757,0.75,1.0,13,0.9521299786010486,0.5,0.06830435991287231,5.1447506879675105e-05,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=20|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35,0.94350892|0.9424614,alternative|baldwin|indian|mixed|mystery|release|released|reviews|states|under|united|upon|william,1024,0.9827755303405252
test,hotpotqa,5adc3aff5542996e685252eb,graph.f4.exact,0.625,0.125,0.9948341276105357,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.00274416002020059,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.625|0.5,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,graph.f4.bm25,1.0,0.13415637909183276,0.9921092316514059,0.75,1.0,17,0.9816967565239303,0.5,0.07688063383102417,0.004209637087096051,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,1|0.86584362,award|baldwin|dust|for|globe|golden|him|mixed|new|nomination|release|reviews|tr|uder|upon|william|year,1024,0.9805914520638027
test,hotpotqa,5adc3aff5542996e685252eb,graph.f4.approx,0.4523611111111111,0.09945413436692507,0.9981286544437851,0.75,1.0,22,0.9575697537600204,0.5,0.12297648191452026,0.0009821626852406704,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37,0.45236111|0.35290698,anne|baldwin|banc|derek|fox|ft|ham|jac|james|krist|mixed|movie|obi|penn|release|reviews|scott|sean|stars|thomas|upon|william,1024,0.9687681160777131
test,hotpotqa,5adc3aff5542996e685252eb,graph.f4.hybrid,0.720238420367241,0.09233828485012063,0.9978914438261492,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.001102918660570235,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.72023842|0.62790014,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,structural_graph.f2.semantic,0.9417449533939362,0.0006016194820404053,0.9999069856749279,0.75,1.0,13,0.9521299786010486,0.5,0.06830435991287231,4.652115026455501e-05,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=20|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35,0.94174495|0.94114333,alternative|baldwin|indian|mixed|mystery|release|released|reviews|states|under|united|upon|william,1024,0.9827755303405252
test,hotpotqa,5adc3aff5542996e685252eb,structural_graph.f2.exact,0.625,0.125,0.9948341276105357,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.00274416002020059,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.625|0.5,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,structural_graph.f2.bm25,1.0,0.13415637909183276,0.9921092316514059,0.75,1.0,17,0.9816967565239303,0.5,0.07688063383102417,0.004209637087096051,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,1|0.86584362,award|baldwin|dust|for|globe|golden|him|mixed|new|nomination|release|reviews|tr|uder|upon|william|year,1024,0.9805914520638027
test,hotpotqa,5adc3aff5542996e685252eb,structural_graph.f2.approx,0.4523611111111111,0.09945413436692507,0.9981286544437851,0.75,1.0,22,0.9575697537600204,0.5,0.12297648191452026,0.0009821626852406704,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37,0.45236111|0.35290698,anne|baldwin|banc|derek|fox|ft|ham|jac|james|krist|mixed|movie|obi|penn|release|reviews|scott|sean|stars|thomas|upon|william,1024,0.9687681160777131
test,hotpotqa,5adc3aff5542996e685252eb,structural_graph.f2.hybrid,0.7198430001735687,0.09016850292682643,0.9978978215053066,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.0010984447284901448,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.719843|0.6296745,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,structural_graph.f4.semantic,0.9435089230537415,0.0010475218296051025,0.9999056190293942,0.75,1.0,13,0.9521299786010486,0.5,0.06830435991287231,4.721519831867079e-05,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=20|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35,0.94350892|0.9424614,alternative|baldwin|indian|mixed|mystery|release|released|reviews|states|under|united|upon|william,1024,0.9827755303405252
test,hotpotqa,5adc3aff5542996e685252eb,structural_graph.f4.exact,0.625,0.125,0.9948341276105357,0.75,1.0,15,0.9585126481209088,0.5,0.09727966785430908,0.00274416002020059,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,0.625|0.5,baldwin|british|ella|ha|ma|mixed|nov|philip|release|reviews|somerset|ug|upon|w|william,1024,0.9753767657879976
test,hotpotqa,5adc3aff5542996e685252eb,structural_graph.f4.bm25,1.0,0.13415637909183276,0.9921092316514059,0.75,1.0,17,0.9816967565239303,0.5,0.07688063383102417,0.004209637087096051,1.0,0.5,0.5,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,1|0.86584362,award|baldwin|dust|for|globe|golden|him|mixed|new|nomination|release|reviews|tr|uder|upon|william|year,1024,0.9805914520638027
