active_memory_fraction,any_evidence,candidate_chunks,chain_completion,condition,dataset,evidence_precision,evidence_recall,exact_identity,example_id,index_bytes_per_chunk,materialized_native_kv_tokens,mrr,requested_chunks,seed,selected_chunks
0.08111533586818757,0.0,50,0.0,lowrank_r16_ensemble,hotpotqa,0.0,0.0,0.0,5ae34a225542992e3233c370,2048,128,0.0,4.0,-1,21 22 32 39
0.08111533586818757,0.0,50,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5ae34a225542992e3233c370,256,128,0.0,4.0,11,37 3 31 40
0.08111533586818757,0.0,50,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5ae34a225542992e3233c370,256,128,0.0,4.0,23,43 39 31 21
0.08111533586818757,0.0,50,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5ae34a225542992e3233c370,256,128,0.0,4.0,37,32 48 42 40
0.06717363751584284,0.0,50,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5ae34a225542992e3233c370,256,106,0.0,4.0,53,21 49 37 25
0.08111533586818757,1.0,50,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.16666666666666666,0.0,5ae34a225542992e3233c370,256,128,0.25,4.0,71,40 39 24 19
0.08111533586818757,0.0,50,0.0,lowrank_r8_kmeans_ensemble,hotpotqa,0.0,0.0,0.0,5ae34a225542992e3233c370,256,128,0.0,4.0,-1,39 40 21 32
0.08111533586818757,1.0,50,1.0,oracle_evidence,hotpotqa,1.0,0.6666666666666666,0.0,5ae34a225542992e3233c370,,128,1.0,4.0,-1,18 20 27 29
0.058581235697940506,1.0,69,0.0,full_k_teacher,hotpotqa,0.5,0.3333333333333333,0.0,5ac324ad5542995ef918c127,24576,128,1.0,4.0,-1,12 64 51 10
0.058581235697940506,0.0,69,0.0,native_mean,hotpotqa,0.0,0.0,0.0,5ac324ad5542995ef918c127,768,128,0.0,4.0,-1,51 38 58 24
0.058581235697940506,0.0,69,0.0,exact,hotpotqa,0.0,0.0,0.0,5ac324ad5542995ef918c127,,128,0.0,4.0,-1,14 16 20 21
0.058581235697940506,1.0,69,1.0,bm25,hotpotqa,0.5,0.3333333333333333,0.0,5ac324ad5542995ef918c127,,128,1.0,4.0,-1,28 46 25 11
0.058581235697940506,1.0,69,0.0,hybrid,hotpotqa,0.25,0.16666666666666666,0.0,5ac324ad5542995ef918c127,,128,0.3333333333333333,4.0,-1,51 24 12 64
0.058581235697940506,1.0,69,0.0,lowrank_r16,hotpotqa,0.5,0.3333333333333333,0.0,5ac324ad5542995ef918c127,2048,128,1.0,4.0,11,27 28 53 55
0.058581235697940506,0.0,69,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5ac324ad5542995ef918c127,2048,128,0.0,4.0,23,50 20 51 17
0.058581235697940506,1.0,69,1.0,lowrank_r16,hotpotqa,0.5,0.3333333333333333,0.0,5ac324ad5542995ef918c127,2048,128,1.0,4.0,37,28 50 11 54
0.058581235697940506,1.0,69,0.0,lowrank_r16,hotpotqa,0.25,0.16666666666666666,0.0,5ac324ad5542995ef918c127,2048,128,1.0,4.0,53,11 55 33 50
0.058581235697940506,1.0,69,0.0,lowrank_r16,hotpotqa,0.25,0.16666666666666666,0.0,5ac324ad5542995ef918c127,2048,128,0.3333333333333333,4.0,71,20 50 12 25
0.058581235697940506,1.0,69,0.0,lowrank_r16_ensemble,hotpotqa,0.25,0.16666666666666666,0.0,5ac324ad5542995ef918c127,2048,128,0.5,4.0,-1,50 28 25 17
0.058581235697940506,1.0,69,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.16666666666666666,0.0,5ac324ad5542995ef918c127,256,128,0.5,4.0,11,50 11 16 15
0.058581235697940506,0.0,69,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5ac324ad5542995ef918c127,256,128,0.0,4.0,23,13 50 64 3
0.058581235697940506,0.0,69,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5ac324ad5542995ef918c127,256,128,0.0,4.0,37,50 14 3 64
0.058581235697940506,1.0,69,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.16666666666666666,0.0,5ac324ad5542995ef918c127,256,128,0.25,4.0,53,50 66 17 12
0.058581235697940506,1.0,69,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.16666666666666666,0.0,5ac324ad5542995ef918c127,256,128,1.0,4.0,71,11 64 19 56
0.058581235697940506,1.0,69,0.0,lowrank_r8_kmeans_ensemble,hotpotqa,0.25,0.16666666666666666,0.0,5ac324ad5542995ef918c127,256,128,0.5,4.0,-1,50 11 64 13
0.058581235697940506,1.0,69,1.0,oracle_evidence,hotpotqa,1.0,0.6666666666666666,0.0,5ac324ad5542995ef918c127,,128,1.0,4.0,-1,10 12 27 28
0.12890231621349446,1.0,32,0.0,full_k_teacher,hotpotqa,0.5,0.2857142857142857,0.0,5a7c9d2e55429935c91b5261,24576,128,0.5,4.0,-1,16 13 0 11
0.09768378650553877,1.0,32,0.0,native_mean,hotpotqa,0.75,0.42857142857142855,0.0,5a7c9d2e55429935c91b5261,768,97,0.5,4.0,-1,31 13 10 11
0.12890231621349446,1.0,32,0.0,exact,hotpotqa,0.5,0.2857142857142857,0.0,5a7c9d2e55429935c91b5261,,128,1.0,4.0,-1,28 29 0 1
0.12890231621349446,1.0,32,1.0,bm25,hotpotqa,1.0,0.5714285714285714,0.0,5a7c9d2e55429935c91b5261,,128,1.0,4.0,-1,28 13 10 11
0.09768378650553877,1.0,32,0.0,hybrid,hotpotqa,0.75,0.42857142857142855,0.0,5a7c9d2e55429935c91b5261,,97,0.5,4.0,-1,31 10 13 11
0.12890231621349446,0.0,32,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5a7c9d2e55429935c91b5261,2048,128,0.0,4.0,11,4 20 7 16
0.12890231621349446,1.0,32,0.0,lowrank_r16,hotpotqa,0.25,0.14285714285714285,0.0,5a7c9d2e55429935c91b5261,2048,128,1.0,4.0,23,10 20 19 24
0.12890231621349446,1.0,32,0.0,lowrank_r16,hotpotqa,0.25,0.14285714285714285,0.0,5a7c9d2e55429935c91b5261,2048,128,0.5,4.0,37,4 10 7 6
0.12890231621349446,0.0,32,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5a7c9d2e55429935c91b5261,2048,128,0.0,4.0,53,16 17 2 19
0.12890231621349446,1.0,32,1.0,lowrank_r16,hotpotqa,0.75,0.42857142857142855,0.0,5a7c9d2e55429935c91b5261,2048,128,1.0,4.0,71,10 28 4 30
0.12890231621349446,1.0,32,0.0,lowrank_r16_ensemble,hotpotqa,0.25,0.14285714285714285,0.0,5a7c9d2e55429935c91b5261,2048,128,0.5,4.0,-1,4 10 7 19
0.12890231621349446,0.0,32,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5a7c9d2e55429935c91b5261,256,128,0.0,4.0,11,2 9 16 26
0.12890231621349446,1.0,32,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.14285714285714285,0.0,5a7c9d2e55429935c91b5261,256,128,0.25,4.0,23,4 5 2 12
0.12890231621349446,1.0,32,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.14285714285714285,0.0,5a7c9d2e55429935c91b5261,256,128,0.25,4.0,37,24 8 0 12
0.12890231621349446,0.0,32,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5a7c9d2e55429935c91b5261,256,128,0.0,4.0,53,4 5 8 17
0.12890231621349446,1.0,32,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.14285714285714285,0.0,5a7c9d2e55429935c91b5261,256,128,0.3333333333333333,4.0,71,19 5 12 0
0.12890231621349446,0.0,32,0.0,lowrank_r8_kmeans_ensemble,hotpotqa,0.0,0.0,0.0,5a7c9d2e55429935c91b5261,256,128,0.0,4.0,-1,5 4 24 2
0.12890231621349446,1.0,32,1.0,oracle_evidence,hotpotqa,1.0,0.5714285714285714,0.0,5a7c9d2e55429935c91b5261,,128,1.0,4.0,-1,10 11 13 30
0.10281124497991968,1.0,39,0.0,full_k_teacher,hotpotqa,0.5,0.4,0.0,5a739d8c55429905862fe073,24576,128,1.0,4.0,-1,24 8 26 0
0.10281124497991968,1.0,39,1.0,native_mean,hotpotqa,0.5,0.4,0.0,5a739d8c55429905862fe073,768,128,1.0,4.0,-1,24 2 36 8
0.10281124497991968,0.0,39,0.0,exact,hotpotqa,0.0,0.0,0.0,5a739d8c55429905862fe073,,128,0.0,4.0,-1,7 11 13 16
0.10281124497991968,0.0,39,0.0,bm25,hotpotqa,0.0,0.0,0.0,5a739d8c55429905862fe073,,128,0.0,4.0,-1,5 4 33 29
0.10281124497991968,1.0,39,0.0,hybrid,hotpotqa,0.25,0.2,0.0,5a739d8c55429905862fe073,,128,0.3333333333333333,4.0,-1,36 7 2 35
0.10281124497991968,1.0,39,0.0,lowrank_r16,hotpotqa,0.25,0.2,0.0,5a739d8c55429905862fe073,2048,128,0.5,4.0,11,15 26 4 5
0.10281124497991968,1.0,39,0.0,lowrank_r16,hotpotqa,0.75,0.6,0.0,5a739d8c55429905862fe073,2048,128,1.0,4.0,23,24 30 26 25
0.10281124497991968,1.0,39,0.0,lowrank_r16,hotpotqa,0.5,0.4,0.0,5a739d8c55429905862fe073,2048,128,1.0,4.0,37,24 30 26 27
0.10281124497991968,1.0,39,0.0,lowrank_r16,hotpotqa,0.5,0.4,0.0,5a739d8c55429905862fe073,2048,128,0.3333333333333333,4.0,53,23 0 24 26
0.10281124497991968,1.0,39,0.0,lowrank_r16,hotpotqa,0.5,0.4,0.0,5a739d8c55429905862fe073,2048,128,1.0,4.0,71,24 26 35 31
0.10281124497991968,1.0,39,0.0,lowrank_r16_ensemble,hotpotqa,0.75,0.6,0.0,5a739d8c55429905862fe073,2048,128,1.0,4.0,-1,24 26 30 25
0.10281124497991968,1.0,39,1.0,lowrank_r8_kmeans,hotpotqa,0.5,0.4,0.0,5a739d8c55429905862fe073,256,128,1.0,4.0,11,3 15 37 24
0.10281124497991968,1.0,39,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.2,0.0,5a739d8c55429905862fe073,256,128,0.25,4.0,23,1 31 28 2
0.10281124497991968,1.0,39,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.2,0.0,5a739d8c55429905862fe073,256,128,1.0,4.0,37,24 0 4 22
0.10040160642570281,1.0,39,0.0,lowrank_r8_kmeans,hotpotqa,0.5,0.4,0.0,5a739d8c55429905862fe073,256,125,1.0,4.0,53,24 37 38 25
0.10281124497991968,1.0,39,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.2,0.0,5a739d8c55429905862fe073,256,128,0.5,4.0,71,4 24 7 29
0.10281124497991968,1.0,39,0.0,lowrank_r8_kmeans_ensemble,hotpotqa,0.25,0.2,0.0,5a739d8c55429905862fe073,256,128,1.0,4.0,-1,24 37 4 5
0.10281124497991968,1.0,39,1.0,oracle_evidence,hotpotqa,1.0,0.8,0.0,5a739d8c55429905862fe073,,128,1.0,4.0,-1,2 3 24 26
0.07975077881619938,1.0,51,0.0,full_k_teacher,hotpotqa,0.25,0.2,0.0,5ae518655542993aec5ec139,24576,128,0.25,4.0,-1,48 24 40 0
0.07975077881619938,1.0,51,0.0,native_mean,hotpotqa,0.25,0.2,0.0,5ae518655542993aec5ec139,768,128,0.25,4.0,-1,48 44 40 0
0.07975077881619938,1.0,51,1.0,exact,hotpotqa,0.75,0.6,0.0,5ae518655542993aec5ec139,,128,1.0,4.0,-1,0 7 6 21
0.07975077881619938,1.0,51,0.0,bm25,hotpotqa,0.5,0.4,0.0,5ae518655542993aec5ec139,,128,1.0,4.0,-1,7 6 33 35
0.07975077881619938,1.0,51,0.0,hybrid,hotpotqa,0.25,0.2,0.0,5ae518655542993aec5ec139,,128,1.0,4.0,-1,0 48 44 40
0.07975077881619938,1.0,51,1.0,lowrank_r16,hotpotqa,0.5,0.4,0.0,5ae518655542993aec5ec139,2048,128,1.0,4.0,11,6 10 2 40
0.07975077881619938,1.0,51,0.0,lowrank_r16,hotpotqa,0.25,0.2,0.0,5ae518655542993aec5ec139,2048,128,1.0,4.0,23,6 10 40 44
0.07975077881619938,1.0,51,0.0,lowrank_r16,hotpotqa,0.25,0.2,0.0,5ae518655542993aec5ec139,2048,128,1.0,4.0,37,6 33 31 25
0.07975077881619938,1.0,51,0.0,lowrank_r16,hotpotqa,0.25,0.2,0.0,5ae518655542993aec5ec139,2048,128,1.0,4.0,53,2 39 3 10
0.07975077881619938,1.0,51,0.0,lowrank_r16,hotpotqa,0.5,0.4,0.0,5ae518655542993aec5ec139,2048,128,1.0,4.0,71,6 10 7 13
0.07975077881619938,1.0,51,0.0,lowrank_r16_ensemble,hotpotqa,0.5,0.4,0.0,5ae518655542993aec5ec139,2048,128,1.0,4.0,-1,6 10 33 7
0.07975077881619938,1.0,51,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.2,0.0,5ae518655542993aec5ec139,256,128,1.0,4.0,11,6 16 26 40
0.07975077881619938,1.0,51,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.2,0.0,5ae518655542993aec5ec139,256,128,0.5,4.0,23,33 6 10 14
0.07975077881619938,1.0,51,1.0,lowrank_r8_kmeans,hotpotqa,0.75,0.6,0.0,5ae518655542993aec5ec139,256,128,1.0,4.0,37,0 40 2 6
0.07975077881619938,1.0,51,1.0,lowrank_r8_kmeans,hotpotqa,0.5,0.4,0.0,5ae518655542993aec5ec139,256,128,1.0,4.0,53,6 40 2 26
0.07975077881619938,0.0,51,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5ae518655542993aec5ec139,256,128,0.0,4.0,71,9 33 32 10
0.07975077881619938,1.0,51,1.0,lowrank_r8_kmeans_ensemble,hotpotqa,0.5,0.4,0.0,5ae518655542993aec5ec139,256,128,1.0,4.0,-1,6 0 33 10
0.07975077881619938,1.0,51,1.0,oracle_evidence,hotpotqa,1.0,0.8,0.0,5ae518655542993aec5ec139,,128,1.0,4.0,-1,0 2 6 7
0.11101474414570685,1.0,37,0.0,full_k_teacher,hotpotqa,0.25,0.16666666666666666,0.0,5abba3b1554299642a094aed,24576,128,0.3333333333333333,4.0,-1,23 32 34 8
0.08412836079791847,1.0,37,0.0,native_mean,hotpotqa,0.5,0.3333333333333333,0.0,5abba3b1554299642a094aed,768,97,1.0,4.0,-1,36 23 34 16
0.11101474414570685,1.0,37,0.0,exact,hotpotqa,0.75,0.5,0.0,5abba3b1554299642a094aed,,128,1.0,4.0,-1,4 6 15 5
0.11101474414570685,1.0,37,0.0,bm25,hotpotqa,0.5,0.3333333333333333,0.0,5abba3b1554299642a094aed,,128,0.5,4.0,-1,15 4 32 6
0.08412836079791847,1.0,37,1.0,hybrid,hotpotqa,0.75,0.5,0.0,5abba3b1554299642a094aed,,97,1.0,4.0,-1,36 15 4 6
0.11101474414570685,0.0,37,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5abba3b1554299642a094aed,2048,128,0.0,4.0,11,17 16 7 0
0.11101474414570685,0.0,37,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5abba3b1554299642a094aed,2048,128,0.0,4.0,23,17 15 16 7
0.11101474414570685,1.0,37,0.0,lowrank_r16,hotpotqa,0.25,0.16666666666666666,0.0,5abba3b1554299642a094aed,2048,128,0.25,4.0,37,17 16 15 6
0.11101474414570685,0.0,37,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5abba3b1554299642a094aed,2048,128,0.0,4.0,53,7 8 17 0
0.11101474414570685,0.0,37,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5abba3b1554299642a094aed,2048,128,0.0,4.0,71,16 32 17 19
0.11101474414570685,0.0,37,0.0,lowrank_r16_ensemble,hotpotqa,0.0,0.0,0.0,5abba3b1554299642a094aed,2048,128,0.0,4.0,-1,17 16 15 7
0.08412836079791847,1.0,37,0.0,lowrank_r8_kmeans,hotpotqa,0.5,0.3333333333333333,0.0,5abba3b1554299642a094aed,256,97,0.5,4.0,11,2 34 36 31
0.08412836079791847,1.0,37,0.0,lowrank_r8_kmeans,hotpotqa,0.5,0.3333333333333333,0.0,5abba3b1554299642a094aed,256,97,1.0,4.0,23,36 35 18 21
0.08412836079791847,1.0,37,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.16666666666666666,0.0,5abba3b1554299642a094aed,256,97,1.0,4.0,37,36 24 32 20
0.08412836079791847,1.0,37,0.0,lowrank_r8_kmeans,hotpotqa,0.5,0.3333333333333333,0.0,5abba3b1554299642a094aed,256,97,1.0,4.0,53,36 35 16 18
0.08412836079791847,1.0,37,0.0,lowrank_r8_kmeans,hotpotqa,0.5,0.3333333333333333,0.0,5abba3b1554299642a094aed,256,97,1.0,4.0,71,36 35 16 8
0.08412836079791847,1.0,37,0.0,lowrank_r8_kmeans_ensemble,hotpotqa,0.75,0.5,0.0,5abba3b1554299642a094aed,256,97,1.0,4.0,-1,36 35 18 34
0.08412836079791847,1.0,37,1.0,oracle_evidence,hotpotqa,1.0,0.6666666666666666,0.0,5abba3b1554299642a094aed,,97,1.0,4.0,-1,4 6 34 36
0.06680584551148225,0.0,60,0.0,full_k_teacher,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,24576,128,0.0,4.0,-1,16 0 24 8
0.06680584551148225,0.0,60,0.0,native_mean,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,768,128,0.0,4.0,-1,7 20 18 8
0.06680584551148225,1.0,60,0.0,exact,hotpotqa,0.25,0.125,0.0,5a84b9c95542997b5ce3ff35,,128,1.0,4.0,-1,4 18 51 6
0.06680584551148225,1.0,60,0.0,bm25,hotpotqa,0.25,0.125,0.0,5a84b9c95542997b5ce3ff35,,128,1.0,4.0,-1,4 6 51 3
0.06680584551148225,1.0,60,0.0,hybrid,hotpotqa,0.25,0.125,0.0,5a84b9c95542997b5ce3ff35,,128,0.5,4.0,-1,18 4 7 3
0.06680584551148225,1.0,60,0.0,lowrank_r16,hotpotqa,0.25,0.125,0.0,5a84b9c95542997b5ce3ff35,2048,128,0.3333333333333333,4.0,11,3 43 4 7
0.06680584551148225,0.0,60,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,2048,128,0.0,4.0,23,40 43 0 3
0.06680584551148225,0.0,60,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,2048,128,0.0,4.0,37,40 43 3 7
0.06680584551148225,1.0,60,0.0,lowrank_r16,hotpotqa,0.25,0.125,0.0,5a84b9c95542997b5ce3ff35,2048,128,0.3333333333333333,4.0,53,40 39 14 5
0.06680584551148225,0.0,60,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,2048,128,0.0,4.0,71,1 40 0 43
0.06680584551148225,0.0,60,0.0,lowrank_r16_ensemble,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,2048,128,0.0,4.0,-1,40 3 43 7
0.06680584551148225,1.0,60,0.0,lowrank_r8_kmeans,hotpotqa,0.5,0.25,0.0,5a84b9c95542997b5ce3ff35,256,128,0.3333333333333333,4.0,11,3 16 10 9
0.06680584551148225,0.0,60,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,256,128,0.0,4.0,23,28 7 3 18
0.06680584551148225,0.0,60,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,256,128,0.0,4.0,37,40 8 0 1
0.06680584551148225,1.0,60,0.0,lowrank_r8_kmeans,hotpotqa,0.25,0.125,0.0,5a84b9c95542997b5ce3ff35,256,128,0.3333333333333333,4.0,53,1 7 10 3
0.06680584551148225,0.0,60,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,256,128,0.0,4.0,71,8 49 55 48
0.06680584551148225,0.0,60,0.0,lowrank_r8_kmeans_ensemble,hotpotqa,0.0,0.0,0.0,5a84b9c95542997b5ce3ff35,256,128,0.0,4.0,-1,7 3 1 0
0.06680584551148225,1.0,60,1.0,oracle_evidence,hotpotqa,1.0,0.5,0.0,5a84b9c95542997b5ce3ff35,,128,1.0,4.0,-1,4 10 13 15
0.10587262200165426,1.0,38,1.0,full_k_teacher,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,24576,128,0.3333333333333333,4.0,-1,0 8 32 16
0.10587262200165426,1.0,38,1.0,native_mean,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,768,128,0.5,4.0,-1,0 31 16 20
0.10587262200165426,1.0,38,1.0,exact,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,,128,1.0,4.0,-1,33 6 14 18
0.10587262200165426,1.0,38,1.0,bm25,hotpotqa,0.5,0.5,0.0,5ae2661d554299495565da60,,128,1.0,4.0,-1,34 33 25 36
0.10587262200165426,1.0,38,1.0,hybrid,hotpotqa,0.5,0.5,0.0,5ae2661d554299495565da60,,128,1.0,4.0,-1,31 34 16 3
0.10587262200165426,1.0,38,1.0,lowrank_r16,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,2048,128,1.0,4.0,11,33 6 1 20
0.10587262200165426,0.0,38,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5ae2661d554299495565da60,2048,128,0.0,4.0,23,35 36 16 1
0.10587262200165426,1.0,38,1.0,lowrank_r16,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,2048,128,0.25,4.0,37,4 1 14 31
0.10587262200165426,0.0,38,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5ae2661d554299495565da60,2048,128,0.0,4.0,53,35 8 36 0
0.1000827129859388,0.0,38,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5ae2661d554299495565da60,2048,121,0.0,4.0,71,10 4 37 16
0.10587262200165426,1.0,38,1.0,lowrank_r16_ensemble,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,2048,128,0.3333333333333333,4.0,-1,1 35 33 36
0.10587262200165426,1.0,38,1.0,lowrank_r8_kmeans,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,256,128,1.0,4.0,11,34 1 20 21
0.10587262200165426,1.0,38,1.0,lowrank_r8_kmeans,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,256,128,0.3333333333333333,4.0,23,1 10 31 4
0.10587262200165426,1.0,38,1.0,lowrank_r8_kmeans,hotpotqa,0.5,0.5,0.0,5ae2661d554299495565da60,256,128,1.0,4.0,37,33 8 32 16
0.10587262200165426,1.0,38,1.0,lowrank_r8_kmeans,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,256,128,1.0,4.0,53,33 16 35 10
0.10587262200165426,1.0,38,1.0,lowrank_r8_kmeans,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,256,128,0.25,4.0,71,16 8 1 32
0.10587262200165426,1.0,38,1.0,lowrank_r8_kmeans_ensemble,hotpotqa,0.25,0.25,0.0,5ae2661d554299495565da60,256,128,0.5,4.0,-1,1 33 16 10
0.10587262200165426,1.0,38,1.0,oracle_evidence,hotpotqa,1.0,1.0,1.0,5ae2661d554299495565da60,,128,1.0,4.0,-1,31 32 33 34
0.06705081194342588,0.0,60,0.0,full_k_teacher,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,24576,128,0.0,4.0,-1,32 24 48 56
0.06705081194342588,0.0,60,0.0,native_mean,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,768,128,0.0,4.0,-1,51 52 44 32
0.06705081194342588,0.0,60,0.0,exact,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,,128,0.0,4.0,-1,1 3 53 54
0.06705081194342588,1.0,60,1.0,bm25,hotpotqa,0.5,0.4,0.0,5a750d315542996c70cfae84,,128,1.0,4.0,-1,37 43 34 53
0.06705081194342588,0.0,60,0.0,hybrid,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,,128,0.0,4.0,-1,51 52 53 48
0.06705081194342588,0.0,60,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,2048,128,0.0,4.0,11,19 13 22 10
0.06705081194342588,1.0,60,1.0,lowrank_r16,hotpotqa,0.25,0.2,0.0,5a750d315542996c70cfae84,2048,128,0.3333333333333333,4.0,23,22 43 35 39
0.06705081194342588,1.0,60,1.0,lowrank_r16,hotpotqa,0.25,0.2,0.0,5a750d315542996c70cfae84,2048,128,0.5,4.0,37,21 37 41 0
0.06705081194342588,0.0,60,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,2048,128,0.0,4.0,53,20 22 53 56
0.06705081194342588,1.0,60,1.0,lowrank_r16,hotpotqa,0.25,0.2,0.0,5a750d315542996c70cfae84,2048,128,1.0,4.0,71,37 24 43 41
0.06705081194342588,0.0,60,0.0,lowrank_r16_ensemble,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,2048,128,0.0,4.0,-1,22 24 39 20
0.06705081194342588,1.0,60,1.0,lowrank_r8_kmeans,hotpotqa,0.25,0.2,0.0,5a750d315542996c70cfae84,256,128,0.3333333333333333,4.0,11,20 32 38 10
0.06705081194342588,1.0,60,1.0,lowrank_r8_kmeans,hotpotqa,0.25,0.2,0.0,5a750d315542996c70cfae84,256,128,0.5,4.0,23,20 36 10 39
0.06705081194342588,0.0,60,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,256,128,0.0,4.0,37,48 0 40 32
0.06705081194342588,0.0,60,0.0,lowrank_r8_kmeans,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,256,128,0.0,4.0,53,43 42 32 18
0.06705081194342588,1.0,60,1.0,lowrank_r8_kmeans,hotpotqa,0.5,0.4,0.0,5a750d315542996c70cfae84,256,128,1.0,4.0,71,37 40 58 35
0.06705081194342588,0.0,60,0.0,lowrank_r8_kmeans_ensemble,hotpotqa,0.0,0.0,0.0,5a750d315542996c70cfae84,256,128,0.0,4.0,-1,42 32 40 48
0.06705081194342588,1.0,60,1.0,oracle_evidence,hotpotqa,1.0,0.8,0.0,5a750d315542996c70cfae84,,128,1.0,4.0,-1,34 35 36 38
0.10272873194221509,0.0,39,0.0,full_k_teacher,hotpotqa,0.0,0.0,0.0,5ab6bb575542995eadef0088,24576,128,0.0,4.0,-1,16 24 1 8
0.10272873194221509,0.0,39,0.0,native_mean,hotpotqa,0.0,0.0,0.0,5ab6bb575542995eadef0088,768,128,0.0,4.0,-1,18 19 9 35
0.10272873194221509,1.0,39,0.0,exact,hotpotqa,0.25,0.2,0.0,5ab6bb575542995eadef0088,,128,1.0,4.0,-1,36 21 8 14
0.10272873194221509,1.0,39,1.0,bm25,hotpotqa,0.5,0.4,0.0,5ab6bb575542995eadef0088,,128,1.0,4.0,-1,36 32 8 21
0.10272873194221509,1.0,39,0.0,hybrid,hotpotqa,0.25,0.2,0.0,5ab6bb575542995eadef0088,,128,1.0,4.0,-1,36 21 16 27
0.10272873194221509,0.0,39,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5ab6bb575542995eadef0088,2048,128,0.0,4.0,11,0 2 3 1
0.10272873194221509,0.0,39,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5ab6bb575542995eadef0088,2048,128,0.0,4.0,23,16 1 35 6
0.10272873194221509,0.0,39,0.0,lowrank_r16,hotpotqa,0.0,0.0,0.0,5ab6bb575542995eadef0088,2048,128,0.0,4.0,37,0 1 3 6
