candidate_names,capability_choice_correct,condition,constraint_violation,context_fit,family,generated_text,generated_tokens,generation_error,instruction_following_success,materialization_seconds,max_candidates,model_invocations,native_kv_bytes,phase_a_capability_tokens,phase_a_selected_name,phase_a_ttft_seconds,phase_b_capability_tokens,phase_b_ttft_seconds,phase_transition_overhead_seconds,prompt_tokens,query_id,required_skill_recall_at_k,selected_name,target_name,task_success,total_capability_tokens,total_ttft_seconds,wall_clock_seconds,wrong_skill_use
github_pr_review|code_security_review|data_quality_review|dependency_audit|model_eval_review|postmortem_action_review|contract_consistency_review|performance_diagnosis|root_cause_hypothesis_review|release_checklist|github_issue_triage|security_review|data_contract_review|research_methodology_review|meeting_decision_audit|api_design_review|evaluation_dataset_review|model_error_taxonomy|ux_flow_review|release_notes|bug_reproduction|literature_screening|customer_support_reply|document_review|privacy_assessment|postmortem_writing|experiment_analysis|prompt_eval_design|api_migration_guide|research_literature_review|incident_status_update|accessibility_review,0,S0_full_all,0,0,engineering_review,,0,prompt_exceeds_runtime_limit,0,0.004057500045746565,32,1,2884517888,25151,,0.0,0,0.0,0.0,25216,github_pr_review-test,1,,github_pr_review,0,25151,0.0,0.004057500045746565,0
github_pr_review|code_security_review|data_quality_review|dependency_audit|model_eval_review|postmortem_action_review|contract_consistency_review|performance_diagnosis|root_cause_hypothesis_review|release_checklist|github_issue_triage|security_review|data_contract_review|research_methodology_review|meeting_decision_audit|api_design_review|evaluation_dataset_review|model_error_taxonomy|ux_flow_review|release_notes|bug_reproduction|literature_screening|customer_support_reply|document_review|privacy_assessment|postmortem_writing|experiment_analysis|prompt_eval_design|api_migration_guide|research_literature_review|incident_status_update|accessibility_review,0,S1_selection_only,0,1,engineering_review,"The request is to check the submitted code change for regressions, unsafe assumptions, and missing tests. The appropriate skill to apply here is **github_pr_review**.",34,,0,0.0008374999742954969,32,1,380420096,3317,,16.033872900065035,0,0.0,0.0,3382,github_pr_review-test,1,,github_pr_review,0,3317,16.033872900065035,28.124026600038633,0
github_pr_review|code_security_review|data_quality_review|dependency_audit|model_eval_review|postmortem_action_review|contract_consistency_review|performance_diagnosis|root_cause_hypothesis_review|release_checklist|github_issue_triage|security_review|data_contract_review|research_methodology_review|meeting_decision_audit|api_design_review|evaluation_dataset_review|model_error_taxonomy|ux_flow_review|release_notes|bug_reproduction|literature_screening|customer_support_reply|document_review|privacy_assessment|postmortem_writing|experiment_analysis|prompt_eval_design|api_migration_guide|research_literature_review|incident_status_update|accessibility_review,0,S2_selection_to_full,0,1,engineering_review,"SKILL_APPLIED: code_security_review  \nDecision: The code change does not introduce any new trust boundaries or attacker-controlled inputs, and the implementation of validation, authorization, and secret handling is consistent with the provided code. No exploitable findings or bounded fixes are identified.  \nEvidence: The code change does not violate any security principles, and the implementation aligns",81,,0,0.01054159994237125,32,2,534446080,3317,code_security_review,16.110409300075844,1343,3.89714020001702,0.009707899997010827,4796,github_pr_review-test,1,code_security_review,github_pr_review,0,4660,20.007549500092864,36.59603450004943,1
github_pr_review|code_security_review|data_quality_review|dependency_audit|model_eval_review|postmortem_action_review|contract_consistency_review|performance_diagnosis|root_cause_hypothesis_review|release_checklist|github_issue_triage|security_review|data_contract_review|research_methodology_review|meeting_decision_audit|api_design_review|evaluation_dataset_review|model_error_taxonomy|ux_flow_review|release_notes|bug_reproduction|literature_screening|customer_support_reply|document_review|privacy_assessment|postmortem_writing|experiment_analysis|prompt_eval_design|api_migration_guide|research_literature_review|incident_status_update|accessibility_review,1,S3_oracle_full,0,1,engineering_review,"SKILL_APPLIED: github_pr_review  \nDecision: The proposed code change does not introduce any regressions, unsafe assumptions, or missing tests. It aligns with the requested review criteria.  \nEvidence: The code change correctly implements the intended functionality and addresses all identified risks. No blocking findings are present.  \nNext action: No further action is required.",72,,1,0.00013160007074475288,32,1,77414400,675,,1.6444130002055317,0,0.0,0.0,740,github_pr_review-test,1,github_pr_review,github_pr_review,1,675,1.6444130002055317,11.572941600112244,0
incident_triage|incident_status_update,1,S0_full_all,0,1,operations,"SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a system-wide issue affecting customer A and B.  \nEvidence: The system is experiencing a critical failure in the database, impacting 100+ users.  \nNext action: Implement a temporary isolation measure to isolate the affected database.",62,,1,0.0004398999735713005,2,1,210796544,1838,,6.0866741000209,0,0.0,0.0,1905,incident_triage-test,1,incident_triage,incident_triage,1,1838,6.0866741000209,20.69463699986227,0
incident_triage|incident_status_update,0,S1_selection_only,0,1,operations,"The alert is an incident, and the immediate stabilization should focus on resolving the most critical issue first. Based on the available skills, the appropriate action is to classify the alert as an incident and establish an incident response path.",45,,0,0.00013349996879696846,2,1,23625728,206,,0.575141099980101,0,0.0,0.0,273,incident_triage-test,1,,incident_triage,0,206,0.575141099980101,6.671529599931091,0
incident_triage|incident_status_update,0,S2_selection_to_full,0,1,operations,,7,,0,0.00013610022142529488,2,1,23625728,206,classification,0.5532992999069393,0,0.0,0.0,279,incident_triage-test,1,,incident_triage,0,206,0.5532992999069393,1.4347327002324164,1
incident_triage|incident_status_update,1,S3_oracle_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,54,,1,0.00016389996744692326,2,1,152879104,1333,,3.746423700125888,0,0.0,0.0,1400,incident_triage-test,1,incident_triage,incident_triage,1,1333,3.746423700125888,13.702658999944106,0
incident_triage|incident_status_update|support_case_handoff|security_review,0,S0_full_all,0,0,operations,,0,cuda_out_of_memory,0,0.00035450002178549767,4,1,442695680,3860,,0.0,0,0.0,0.0,3927,incident_triage-test,1,,incident_triage,0,3860,0.0,20.966262799920514,0
incident_triage|incident_status_update|support_case_handoff|security_review,0,S1_selection_only,0,1,operations,"The alert is an incident, and the first to stabilize is the service that is experiencing the most immediate degradation.",23,,0,0.0001610000617802143,4,1,47022080,410,,0.9957353000063449,0,0.0,0.0,477,incident_triage-test,1,,incident_triage,0,410,0.9957353000063449,4.513247400056571,0
incident_triage|incident_status_update|support_case_handoff|security_review,1,S2_selection_to_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,63,,1,0.0075332000851631165,4,2,199901184,410,incident_triage,0.9705036000814289,1333,3.8192487999331206,0.00727790012024343,1883,incident_triage-test,1,incident_triage,incident_triage,1,1743,4.7897524000145495,16.144177000271156,0
incident_triage|incident_status_update|support_case_handoff|security_review,1,S3_oracle_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,54,,1,0.00024239998310804367,4,1,152879104,1333,,3.878948900150135,0,0.0,0.0,1400,incident_triage-test,1,incident_triage,incident_triage,1,1333,3.878948900150135,13.851809000130743,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization,0,S0_full_all,0,0,operations,,0,cuda_out_of_memory,0,0.000943399965763092,8,1,908443648,7921,,0.0,0,0.0,0.0,7988,incident_triage-test,1,,incident_triage,0,7921,0.0,0.4261153000406921,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization,0,S1_selection_only,0,1,operations,"The alert is an incident, and the first step is to stabilize the affected service. The appropriate action is to classify the alert as an incident and establish an immediate response path.",36,,0,0.0002655000425875187,8,1,95879168,836,,2.228186700027436,0,0.0,0.0,903,incident_triage-test,1,,incident_triage,0,836,2.228186700027436,7.36966950003989,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization,1,S2_selection_to_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,62,,1,0.008181799901649356,8,2,248758272,836,incident_triage,2.232037300011143,1333,3.8320516999810934,0.007893000030890107,2309,incident_triage-test,1,incident_triage,incident_triage,1,2169,6.0640889999922365,17.491857799701393,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization,1,S3_oracle_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,54,,1,0.0003798999823629856,8,1,152879104,1333,,3.8721884000115097,0,0.0,0.0,1400,incident_triage-test,1,incident_triage,incident_triage,1,1333,3.8721884000115097,14.181209000060335,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing,0,S0_full_all,0,0,operations,,0,prompt_exceeds_runtime_limit,0,0.0013516000472009182,16,1,1609875456,14037,,0.0,0,0.0,0.0,14104,incident_triage-test,1,,incident_triage,0,14037,0.0,0.0013516000472009182,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing,0,S1_selection_only,0,1,operations,"The alert is an incident, and the immediate stabilization should focus on the most critical issue first. Based on the available skills, the best fit is **incident_triage**. This skill classifies an active service incident and establishes an immediate response path.",51,,0,0.0004609001334756613,16,1,192331776,1677,,5.535276000155136,0,0.0,0.0,1744,incident_triage-test,1,,incident_triage,0,1677,5.535276000155136,16.797538800165057,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing,1,S2_selection_to_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,63,,1,0.008682899875566363,16,2,345210880,1677,incident_triage,5.502812599996105,1333,3.8784956999588758,0.008207199862226844,3150,incident_triage-test,1,incident_triage,incident_triage,1,3010,9.38130829995498,21.347544399788603,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing,1,S3_oracle_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,54,,1,0.00021190010011196136,16,1,152879104,1333,,3.877002799883485,0,0.0,0.0,1400,incident_triage-test,1,incident_triage,incident_triage,1,1333,3.877002799883485,14.157749300124124,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing|onboarding_plan|project_kickoff|model_error_taxonomy|architecture_tradeoff_review|prompt_eval_design|contract_consistency_review|migration_readiness_review|vendor_assessment,0,S0_full_all,0,0,operations,,0,prompt_exceeds_runtime_limit,0,0.0021783998236060143,24,1,2597797888,22651,,0.0,0,0.0,0.0,22718,incident_triage-test,1,,incident_triage,0,22651,0.0,0.0021783998236060143,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing|onboarding_plan|project_kickoff|model_error_taxonomy|architecture_tradeoff_review|prompt_eval_design|contract_consistency_review|migration_readiness_review|vendor_assessment,0,S1_selection_only,0,1,operations,"The alert is an incident, and the immediate stabilization should focus on the most critical issue first. Based on the available skills, the best fit for this request is **incident_triage**. This skill classifies an active service incident and establishes an immediate response path.",54,,0,0.0005628999788314104,24,1,288096256,2512,,10.482728899922222,0,0.0,0.0,2579,incident_triage-test,1,,incident_triage,0,2512,10.482728899922222,26.13665119977668,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing|onboarding_plan|project_kickoff|model_error_taxonomy|architecture_tradeoff_review|prompt_eval_design|contract_consistency_review|migration_readiness_review|vendor_assessment,1,S2_selection_to_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,63,,1,0.008938799845054746,24,2,440975360,2512,incident_triage,20.63879180001095,1333,6.929380099987611,0.008188199950382113,3985,incident_triage-test,1,incident_triage,incident_triage,1,3845,27.56817189999856,53.38018769980408,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing|onboarding_plan|project_kickoff|model_error_taxonomy|architecture_tradeoff_review|prompt_eval_design|contract_consistency_review|migration_readiness_review|vendor_assessment,1,S3_oracle_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,54,,1,0.00016480009071528912,24,1,152879104,1333,,6.076394200092182,0,0.0,0.0,1400,incident_triage-test,1,incident_triage,incident_triage,1,1333,6.076394200092182,22.895807800116017,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing|onboarding_plan|project_kickoff|model_error_taxonomy|architecture_tradeoff_review|prompt_eval_design|contract_consistency_review|migration_readiness_review|vendor_assessment|experiment_analysis|release_notes|data_contract_review|dependency_audit|root_cause_hypothesis_review|model_eval_review|meeting_summary|document_review,0,S0_full_all,0,0,operations,,0,prompt_exceeds_runtime_limit,0,0.004091900074854493,32,1,3316203520,28915,,0.0,0,0.0,0.0,28982,incident_triage-test,1,,incident_triage,0,28915,0.0,0.004091900074854493,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing|onboarding_plan|project_kickoff|model_error_taxonomy|architecture_tradeoff_review|prompt_eval_design|contract_consistency_review|migration_readiness_review|vendor_assessment|experiment_analysis|release_notes|data_contract_review|dependency_audit|root_cause_hypothesis_review|model_eval_review|meeting_summary|document_review,0,S1_selection_only,0,1,operations,"The on-call engineer should determine whether the alert is an incident and stabilize the first component that requires immediate attention. Based on the available skills, the best fit for this request is the **incident_triage** skill. This skill helps classify an active service incident and establish an immediate response path.",59,,0,0.0005159999709576368,32,1,380993536,3322,,19.247426699846983,0,0.0,0.0,3389,incident_triage-test,1,,incident_triage,0,3322,19.247426699846983,40.53498599980958,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing|onboarding_plan|project_kickoff|model_error_taxonomy|architecture_tradeoff_review|prompt_eval_design|contract_consistency_review|migration_readiness_review|vendor_assessment|experiment_analysis|release_notes|data_contract_review|dependency_audit|root_cause_hypothesis_review|model_eval_review|meeting_summary|document_review,1,S2_selection_to_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,63,,1,0.007472599856555462,32,2,533872640,3322,incident_triage,30.616763500031084,1333,3.807711400091648,0.00589489983394742,4795,incident_triage-test,1,incident_triage,incident_triage,1,4655,34.42447490012273,47.27106779976748,0
incident_triage|incident_status_update|support_case_handoff|security_review|customer_escalation|meeting_decision_audit|customer_support_reply|threat_scenario_prioritization|postmortem_action_review|code_security_review|github_issue_triage|github_pr_review|decision_record|release_checklist|api_design_review|postmortem_writing|onboarding_plan|project_kickoff|model_error_taxonomy|architecture_tradeoff_review|prompt_eval_design|contract_consistency_review|migration_readiness_review|vendor_assessment|experiment_analysis|release_notes|data_contract_review|dependency_audit|root_cause_hypothesis_review|model_eval_review|meeting_summary|document_review,1,S3_oracle_full,0,1,operations,SKILL_APPLIED: incident_triage  \nDecision: The alert indicates a potential system failure with a high impact on customer service.  \nEvidence: The system is experiencing a critical issue affecting multiple departments.  \nNext action: Implement immediate containment measures to stabilize the system.,54,,1,0.00021609989926218987,32,1,152879104,1333,,3.8100624999497086,0,0.0,0.0,1400,incident_triage-test,1,incident_triage,incident_triage,1,1333,3.8100624999497086,13.746374399866909,0
experiment_failure_analysis|model_error_taxonomy,0,S0_full_all,0,1,operations,"SKILL_APPLIED: experiment_failure_analysis  \nDecision: The experiment failed due to a lack of proper intervention delivery and measurement validity, which led to an unexplained effect.  \nEvidence: The intervention was not delivered as planned, and the measurement tools did not capture the expected outcomes.  \nNext action: Conduct a retest with the intervention and measurement tools to confirm",72,,1,0.00022699986584484577,2,1,231555072,2019,,7.392694900045171,0,0.0,0.0,2087,postmortem_writing-test,0,experiment_failure_analysis,postmortem_writing,0,2019,7.392694900045171,25.097784199751914,1
experiment_failure_analysis|model_error_taxonomy,0,S1_selection_only,0,1,operations,"The failure of experiments can be analyzed by first identifying whether the results were due to measurement failure or intervention failure. Measurement failure typically refers to issues with the experiment setup, data collection, or analysis methods that prevent the expected outcome. Intervention failure, on the other hand, involves the intervention itself not achieving its intended purpose.\n\nTo detect recurrence, we would look for patterns",72,,0,0.00019340007565915585,2,1,22937600,200,,0.5627367000561208,0,0.0,0.0,268,postmortem_writing-test,0,,postmortem_writing,0,200,0.5627367000561208,9.611355400178581,0
experiment_failure_analysis|model_error_taxonomy,0,S2_selection_to_full,0,1,operations,"SKILL_APPLIED: model_error_taxonomy  \nDecision: The failure was due to a lack of proper validation steps in the model's training process.  \nEvidence: The training data did not include all necessary validation metrics, leading to incorrect predictions.  \nNext action: Implement additional validation checks and ensure all critical parameters are tested.",74,,1,0.006612799828872085,2,2,176275456,200,model_error_taxonomy,0.5497326999902725,1337,3.7554442000109702,0.006492599844932556,1679,postmortem_writing-test,0,model_error_taxonomy,postmortem_writing,0,1537,4.305176900001243,17.52530669979751,1
experiment_failure_analysis|model_error_taxonomy,1,S3_oracle_full,0,1,operations,"SKILL_APPLIED: postmortem_writing  \nDecision: The failure was caused by a lack of proper training for the team members involved in the critical project.  \nEvidence: The incident occurred due to a lack of training, which led to poor decision-making.  \nNext action: Implement a mandatory training program for all team members.",68,,1,0.00014219991862773895,2,1,58376192,509,,1.2303896001540124,0,0.0,0.0,577,postmortem_writing-test,0,postmortem_writing,postmortem_writing,1,509,1.2303896001540124,9.773848599987105,0
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review,0,S0_full_all,0,1,operations,"SKILL_APPLIED: experiment_failure_analysis  \nDecision: The failure was due to a lack of proper intervention delivery and measurement validity, which led to inconsistent results.  \nEvidence: The intervention was not fully implemented as expected, and the measurement metrics did not align with the anticipated outcomes.  \nNext action: Conduct a final validation test to confirm the intervention's effectiveness and",72,,1,0.0005187999922782183,4,1,369983488,3226,,15.339120500022545,0,0.0,0.0,3294,postmortem_writing-test,0,experiment_failure_analysis,postmortem_writing,0,3226,15.339120500022545,40.866935200057924,1
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review,0,S1_selection_only,0,1,operations,The requested information is not available in the provided skill records. Please provide the relevant document or context to proceed.,23,,0,0.0004930999130010605,4,1,47022080,410,,0.9922833999153227,0,0.0,0.0,478,postmortem_writing-test,0,,postmortem_writing,0,410,0.9922833999153227,4.156805299920961,0
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review,0,S2_selection_to_full,0,1,operations,"SKILL_APPLIED: document_review  \nDecision: The document outlines the failure and its detection methods, with a focus on prevention strategies.  \nEvidence: The document identifies the failure as a lack of proper implementation and mentions how it was detected through internal audits.  \nNext action: No further edits are needed as the information is consistent and complete.",77,,1,0.005462899804115295,4,2,124207104,410,document_review,0.9762837002053857,673,1.6233907998539507,0.005250699818134308,1225,postmortem_writing-test,0,document_review,postmortem_writing,0,1083,2.5996745000593364,12.472823499934748,1
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review,1,S3_oracle_full,0,1,operations,"SKILL_APPLIED: postmortem_writing  \nDecision: The failure was caused by a lack of proper training for the team members involved in the critical project.  \nEvidence: The incident occurred due to a lack of training, which led to poor decision-making.  \nNext action: Implement a mandatory training program for all team members.",68,,1,0.00013060006313025951,4,1,58376192,509,,1.2381241000257432,0,0.0,0.0,577,postmortem_writing-test,0,postmortem_writing,postmortem_writing,1,509,1.2381241000257432,10.036376000149176,0
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review|bug_reproduction|github_issue_triage|github_issue_deduplication|systematic_review_protocol,0,S0_full_all,0,0,operations,,0,cuda_out_of_memory,0,0.0008568998891860247,8,1,623329280,5435,,0.0,0,0.0,0.0,5503,postmortem_writing-test,0,,postmortem_writing,0,5435,0.0,1.2438697998877615,0
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review|bug_reproduction|github_issue_triage|github_issue_deduplication|systematic_review_protocol,0,S1_selection_only,0,1,operations,"The requested information is about the failure of an experiment, its detection, and prevention of recurrence. Based on the available skills, the most appropriate one to apply is **experiment_failure_analysis**. This skill allows analyzing failed or null experiments to distinguish between intervention failure and measurement failure. Therefore, the answer should focus on analyzing the experiment's failure, identifying the cause,",72,,0,0.0006099001038819551,8,1,95535104,833,,2.162971599958837,0,0.0,0.0,901,postmortem_writing-test,0,,postmortem_writing,0,833,2.162971599958837,12.141315500019118,0
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review|bug_reproduction|github_issue_triage|github_issue_deduplication|systematic_review_protocol,0,S2_selection_to_full,0,1,operations,"SKILL_APPLIED: document_review  \nDecision: The document outlines the failure and its detection methods, with a focus on prevention strategies.  \nEvidence: The document identifies the failure as a lack of proper implementation and mentions how it was detected through internal audits.  \nNext action: No further edits are needed as the information is consistent and complete.",77,,1,0.005479400046169758,8,2,172720128,833,document_review,2.1909960999619216,673,1.616579100023955,0.004825900075957179,1648,postmortem_writing-test,0,document_review,postmortem_writing,0,1506,3.8075751999858767,13.909477399894968,1
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review|bug_reproduction|github_issue_triage|github_issue_deduplication|systematic_review_protocol,1,S3_oracle_full,0,1,operations,"SKILL_APPLIED: postmortem_writing  \nDecision: The failure was caused by a lack of proper training for the team members involved in the critical project.  \nEvidence: The incident occurred due to a lack of training, which led to poor decision-making.  \nNext action: Implement a mandatory training program for all team members.",68,,1,0.00012940005399286747,8,1,58376192,509,,1.2396035999991,0,0.0,0.0,577,postmortem_writing-test,0,postmortem_writing,postmortem_writing,1,509,1.2396035999991,12.005376999964938,0
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review|bug_reproduction|github_issue_triage|github_issue_deduplication|systematic_review_protocol|api_design_review|decision_record|postmortem_writing|experiment_analysis|research_summary|migration_readiness_review|release_checklist|meeting_decision_audit,0,S0_full_all,0,0,operations,,0,prompt_exceeds_runtime_limit,0,0.0011964000295847654,16,1,1340014592,11684,,0.0,0,0.0,0.0,11752,postmortem_writing-test,1,,postmortem_writing,0,11684,0.0,0.0011964000295847654,0
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review|bug_reproduction|github_issue_triage|github_issue_deduplication|systematic_review_protocol|api_design_review|decision_record|postmortem_writing|experiment_analysis|research_summary|migration_readiness_review|release_checklist|meeting_decision_audit,0,S1_selection_only,0,1,operations,"The failure led to the identification of measurement failure, which was detected through analysis of the experiment's results and data. To prevent recurrence, the root cause hypotheses were ranked based on evidence and testing, and the most plausible causes were identified. The document review and postmortem writing were also conducted to ensure that the findings were consistent and that corrective actions were documented.",72,,0,0.00037949997931718826,16,1,189464576,1652,,51.32209339994006,0,0.0,0.0,1720,postmortem_writing-test,1,,postmortem_writing,0,1652,51.32209339994006,70.60063729993999,0
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review|bug_reproduction|github_issue_triage|github_issue_deduplication|systematic_review_protocol|api_design_review|decision_record|postmortem_writing|experiment_analysis|research_summary|migration_readiness_review|release_checklist|meeting_decision_audit,0,S2_selection_to_full,0,1,operations,"SKILL_APPLIED: experiment_analysis  \nDecision: The failure was detected through observed data and analysis of control groups.  \nEvidence: The failure was identified by comparing experimental outcomes against control groups, revealing significant differences.  \nNext action: Implement preventive measures to mitigate the risk of recurrence.",65,,1,0.008816000074148178,16,2,268140544,1652,experiment_analysis,5.235141400014982,686,1.5708433999679983,0.008184100035578012,2480,postmortem_writing-test,1,experiment_analysis,postmortem_writing,0,2338,6.80598479998298,19.650830100057647,1
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review|bug_reproduction|github_issue_triage|github_issue_deduplication|systematic_review_protocol|api_design_review|decision_record|postmortem_writing|experiment_analysis|research_summary|migration_readiness_review|release_checklist|meeting_decision_audit,1,S3_oracle_full,0,1,operations,"SKILL_APPLIED: postmortem_writing  \nDecision: The failure was caused by a lack of proper training for the team members involved in the critical project.  \nEvidence: The incident occurred due to a lack of training, which led to poor decision-making.  \nNext action: Implement a mandatory training program for all team members.",68,,1,0.00019299983978271484,16,1,58376192,509,,1.1960739998612553,0,0.0,0.0,577,postmortem_writing-test,1,postmortem_writing,postmortem_writing,1,509,1.1960739998612553,16.034494299674407,0
experiment_failure_analysis|model_error_taxonomy|document_review|root_cause_hypothesis_review|bug_reproduction|github_issue_triage|github_issue_deduplication|systematic_review_protocol|api_design_review|decision_record|postmortem_writing|experiment_analysis|research_summary|migration_readiness_review|release_checklist|meeting_decision_audit|dependency_audit|performance_diagnosis|research_methodology_review|data_contract_review|research_literature_review|incident_status_update|research_claim_extraction|postmortem_action_review,0,S0_full_all,0,0,operations,,0,prompt_exceeds_runtime_limit,0,0.0018613999709486961,24,1,2009677824,17523,,0.0,0,0.0,0.0,17591,postmortem_writing-test,1,,postmortem_writing,0,17523,0.0,0.0018613999709486961,0
