candidate_parent,dataset,example_id,is_oracle,method,partition,raw_score,score_family,seed,selected_by_iterative,selected_by_one_shot,source
0,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1.0,local_gist_closure,validation,-0.2195119559764862,root_semantic,11,1.0,1.0,frozen_selected_union
5,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.0,local_gist_closure,validation,-0.2827526926994324,root_semantic,11,1.0,1.0,frozen_selected_union
5,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.0,local_gist_closure,validation,0.13092824816703796,propagated_semantic,11,1.0,1.0,frozen_selected_union
0,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1.0,native_qk_max_topk_p20,validation,-0.2195119559764862,root_semantic,11,1.0,1.0,frozen_selected_union
5,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.0,native_qk_max_topk_p20,validation,-0.2827526926994324,root_semantic,11,0.0,1.0,frozen_selected_union
6,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.0,native_qk_max_topk_p20,validation,15.23180103302002,native_qk,11,1.0,0.0,frozen_selected_union
0,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1.0,native_qk_top4_topk_p20,validation,-0.2195119559764862,root_semantic,11,1.0,1.0,frozen_selected_union
5,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.0,native_qk_top4_topk_p20,validation,-0.2827526926994324,root_semantic,11,0.0,1.0,frozen_selected_union
6,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.0,native_qk_top4_topk_p20,validation,12.76003360748291,native_qk,11,1.0,0.0,frozen_selected_union
7,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,0.11789180338382721,root_semantic,11,1.0,1.0,frozen_selected_union
9,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,-0.002900313585996628,root_semantic,11,1.0,1.0,frozen_selected_union
0,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1.0,parent_closure,test,-0.026393206790089607,root_semantic,11,1.0,1.0,frozen_selected_union
13,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,-0.046845950186252594,root_semantic,11,0.0,1.0,frozen_selected_union
8,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,-0.06516120582818985,root_semantic,11,0.0,1.0,frozen_selected_union
1,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,0.04338880628347397,propagated_semantic,11,1.0,0.0,frozen_selected_union
4,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,0.02563570998609066,propagated_semantic,11,1.0,0.0,frozen_selected_union
7,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,0.11789180338382721,root_semantic,11,1.0,1.0,frozen_selected_union
9,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,-0.002900313585996628,root_semantic,11,1.0,1.0,frozen_selected_union
0,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1.0,local_gist_closure,test,-0.026393206790089607,root_semantic,11,1.0,1.0,frozen_selected_union
13,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,-0.046845950186252594,root_semantic,11,1.0,1.0,frozen_selected_union
8,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,-0.06516120582818985,root_semantic,11,0.0,1.0,frozen_selected_union
13,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,0.3090018033981323,propagated_semantic,11,1.0,1.0,frozen_selected_union
4,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,0.2571876347064972,propagated_semantic,11,1.0,0.0,frozen_selected_union
7,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,0.11789180338382721,root_semantic,11,1.0,1.0,frozen_selected_union
9,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,-0.002900313585996628,root_semantic,11,1.0,1.0,frozen_selected_union
0,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1.0,native_qk_max_topk_p20,test,-0.026393206790089607,root_semantic,11,1.0,1.0,frozen_selected_union
13,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,-0.046845950186252594,root_semantic,11,0.0,1.0,frozen_selected_union
8,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,-0.06516120582818985,root_semantic,11,0.0,1.0,frozen_selected_union
4,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,14.35341739654541,native_qk,11,1.0,0.0,frozen_selected_union
3,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,14.345396041870117,native_qk,11,1.0,0.0,frozen_selected_union
7,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,0.11789180338382721,root_semantic,11,1.0,1.0,frozen_selected_union
9,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,-0.002900313585996628,root_semantic,11,1.0,1.0,frozen_selected_union
0,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1.0,native_qk_top4_topk_p20,test,-0.026393206790089607,root_semantic,11,1.0,1.0,frozen_selected_union
13,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,-0.046845950186252594,root_semantic,11,1.0,1.0,frozen_selected_union
8,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,-0.06516120582818985,root_semantic,11,0.0,1.0,frozen_selected_union
13,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,13.348714828491211,native_qk,11,1.0,1.0,frozen_selected_union
1,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,13.195623397827148,native_qk,11,1.0,0.0,frozen_selected_union
10,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,0.26688531041145325,root_semantic,11,1.0,1.0,frozen_selected_union
22,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,0.17069968581199646,root_semantic,11,1.0,1.0,frozen_selected_union
14,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,0.12694765627384186,root_semantic,11,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,0.12374012917280197,root_semantic,11,0.0,1.0,frozen_selected_union
7,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,0.03341299295425415,root_semantic,11,1.0,1.0,frozen_selected_union
3,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,0.18992871046066284,propagated_semantic,11,1.0,0.0,frozen_selected_union
7,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,0.11826039850711823,propagated_semantic,11,1.0,1.0,frozen_selected_union
10,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,0.26688531041145325,root_semantic,11,1.0,1.0,frozen_selected_union
22,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,0.17069968581199646,root_semantic,11,1.0,1.0,frozen_selected_union
14,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,0.12694765627384186,root_semantic,11,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,0.12374012917280197,root_semantic,11,0.0,1.0,frozen_selected_union
7,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,0.03341299295425415,root_semantic,11,1.0,1.0,frozen_selected_union
7,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,0.2526662051677704,propagated_semantic,11,1.0,1.0,frozen_selected_union
1,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,0.3276599943637848,propagated_semantic,11,1.0,0.0,frozen_selected_union
10,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,0.26688531041145325,root_semantic,11,1.0,1.0,frozen_selected_union
22,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,0.17069968581199646,root_semantic,11,1.0,1.0,frozen_selected_union
14,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,0.12694765627384186,root_semantic,11,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,0.12374012917280197,root_semantic,11,0.0,1.0,frozen_selected_union
7,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,0.03341299295425415,root_semantic,11,1.0,1.0,frozen_selected_union
7,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,14.115492820739746,native_qk,11,1.0,1.0,frozen_selected_union
2,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,13.8303804397583,native_qk,11,1.0,0.0,frozen_selected_union
10,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,0.26688531041145325,root_semantic,11,1.0,1.0,frozen_selected_union
22,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,0.17069968581199646,root_semantic,11,1.0,1.0,frozen_selected_union
14,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,0.12694765627384186,root_semantic,11,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,0.12374012917280197,root_semantic,11,0.0,1.0,frozen_selected_union
7,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,0.03341299295425415,root_semantic,11,1.0,1.0,frozen_selected_union
7,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,12.56848430633545,native_qk,11,1.0,1.0,frozen_selected_union
3,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,12.501741409301758,native_qk,11,1.0,0.0,frozen_selected_union
0,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1.0,parent_closure,validation,0.37857455015182495,root_semantic,11,1.0,1.0,frozen_selected_union
1,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,0.10941844433546066,root_semantic,11,1.0,1.0,frozen_selected_union
3,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,0.02246091142296791,root_semantic,11,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,0.006065666675567627,root_semantic,11,1.0,1.0,frozen_selected_union
7,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,8.06078314781189e-05,root_semantic,11,0.0,1.0,frozen_selected_union
5,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,0.18107035756111145,propagated_semantic,11,1.0,0.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,0.11350341886281967,propagated_semantic,11,1.0,1.0,frozen_selected_union
0,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1.0,local_gist_closure,validation,0.37857455015182495,root_semantic,11,1.0,1.0,frozen_selected_union
1,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,0.10941844433546066,root_semantic,11,1.0,1.0,frozen_selected_union
3,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,0.02246091142296791,root_semantic,11,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,0.006065666675567627,root_semantic,11,1.0,1.0,frozen_selected_union
7,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,8.06078314781189e-05,root_semantic,11,0.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,0.4046372175216675,propagated_semantic,11,1.0,1.0,frozen_selected_union
5,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,0.3450247645378113,propagated_semantic,11,1.0,0.0,frozen_selected_union
0,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1.0,native_qk_max_topk_p20,validation,0.37857455015182495,root_semantic,11,1.0,1.0,frozen_selected_union
1,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,0.10941844433546066,root_semantic,11,1.0,1.0,frozen_selected_union
3,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,0.02246091142296791,root_semantic,11,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,0.006065666675567627,root_semantic,11,1.0,1.0,frozen_selected_union
7,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,8.06078314781189e-05,root_semantic,11,0.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,13.18274211883545,native_qk,11,1.0,1.0,frozen_selected_union
18,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,13.162673950195312,native_qk,11,1.0,0.0,frozen_selected_union
0,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1.0,native_qk_top4_topk_p20,validation,0.37857455015182495,root_semantic,11,1.0,1.0,frozen_selected_union
1,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,0.10941844433546066,root_semantic,11,1.0,1.0,frozen_selected_union
3,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,0.02246091142296791,root_semantic,11,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,0.006065666675567627,root_semantic,11,0.0,1.0,frozen_selected_union
7,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,8.06078314781189e-05,root_semantic,11,0.0,1.0,frozen_selected_union
5,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,12.22442626953125,native_qk,11,1.0,0.0,frozen_selected_union
18,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,12.251523971557617,native_qk,11,1.0,0.0,frozen_selected_union
3,hotpotqa,5adc3aff5542996e685252eb,0.0,parent_closure,validation,0.21930208802223206,root_semantic,23,1.0,1.0,frozen_selected_union
3,hotpotqa,5adc3aff5542996e685252eb,0.0,local_gist_closure,validation,0.21930208802223206,root_semantic,23,1.0,1.0,frozen_selected_union
3,hotpotqa,5adc3aff5542996e685252eb,0.0,native_qk_max_topk_p20,validation,0.21930208802223206,root_semantic,23,1.0,1.0,frozen_selected_union
3,hotpotqa,5adc3aff5542996e685252eb,0.0,native_qk_top4_topk_p20,validation,0.21930208802223206,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab56db7554299494045efc6,0.0,parent_closure,validation,-0.501748263835907,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab56db7554299494045efc6,0.0,local_gist_closure,validation,-0.501748263835907,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab56db7554299494045efc6,0.0,native_qk_max_topk_p20,validation,-0.501748263835907,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab56db7554299494045efc6,0.0,native_qk_top4_topk_p20,validation,-0.501748263835907,root_semantic,23,1.0,1.0,frozen_selected_union
1,hotpotqa,5ab2b863554299295394685a,0.0,parent_closure,test,-0.5029016137123108,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,parent_closure,test,-0.5218541622161865,root_semantic,23,0.0,1.0,frozen_selected_union
4,hotpotqa,5ab2b863554299295394685a,1.0,parent_closure,test,-0.27834758162498474,propagated_semantic,23,1.0,0.0,frozen_selected_union
1,hotpotqa,5ab2b863554299295394685a,0.0,local_gist_closure,test,-0.5029016137123108,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,local_gist_closure,test,-0.5218541622161865,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,local_gist_closure,test,-0.037054482847452164,propagated_semantic,23,1.0,1.0,frozen_selected_union
1,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_max_topk_p20,test,-0.5029016137123108,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_max_topk_p20,test,-0.5218541622161865,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_max_topk_p20,test,16.11253547668457,native_qk,23,1.0,1.0,frozen_selected_union
1,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_top4_topk_p20,test,-0.5029016137123108,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_top4_topk_p20,test,-0.5218541622161865,root_semantic,23,0.0,1.0,frozen_selected_union
4,hotpotqa,5ab2b863554299295394685a,1.0,native_qk_top4_topk_p20,test,12.771429061889648,native_qk,23,1.0,0.0,frozen_selected_union
0,hotpotqa,5a710a915542994082a3e504,0.0,parent_closure,test,0.2735583782196045,root_semantic,23,1.0,1.0,frozen_selected_union
0,hotpotqa,5a710a915542994082a3e504,0.0,local_gist_closure,test,0.2735583782196045,root_semantic,23,1.0,1.0,frozen_selected_union
0,hotpotqa,5a710a915542994082a3e504,0.0,native_qk_max_topk_p20,test,0.2735583782196045,root_semantic,23,1.0,1.0,frozen_selected_union
0,hotpotqa,5a710a915542994082a3e504,0.0,native_qk_top4_topk_p20,test,0.2735583782196045,root_semantic,23,1.0,1.0,frozen_selected_union
0,hotpotqa,5adc93a4554299438c868e01,1.0,parent_closure,test,0.4916124641895294,root_semantic,23,1.0,1.0,frozen_selected_union
0,hotpotqa,5adc93a4554299438c868e01,1.0,local_gist_closure,test,0.4916124641895294,root_semantic,23,1.0,1.0,frozen_selected_union
0,hotpotqa,5adc93a4554299438c868e01,1.0,native_qk_max_topk_p20,test,0.4916124641895294,root_semantic,23,1.0,1.0,frozen_selected_union
0,hotpotqa,5adc93a4554299438c868e01,1.0,native_qk_top4_topk_p20,test,0.4916124641895294,root_semantic,23,1.0,1.0,frozen_selected_union
13,hotpotqa,5ab7f97a5542991d322237ef,0.0,parent_closure,validation,-0.018742635846138,root_semantic,23,1.0,1.0,frozen_selected_union
14,hotpotqa,5ab7f97a5542991d322237ef,0.0,parent_closure,validation,-0.09504550695419312,root_semantic,23,1.0,1.0,frozen_selected_union
15,hotpotqa,5ab7f97a5542991d322237ef,1.0,parent_closure,validation,-0.2542116045951843,root_semantic,23,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,parent_closure,validation,-0.36079391837120056,root_semantic,23,1.0,1.0,frozen_selected_union
15,hotpotqa,5ab7f97a5542991d322237ef,1.0,parent_closure,validation,-0.32532447576522827,propagated_semantic,23,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,parent_closure,validation,-0.3523276150226593,propagated_semantic,23,1.0,1.0,frozen_selected_union
13,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,-0.018742635846138,root_semantic,23,1.0,1.0,frozen_selected_union
14,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,-0.09504550695419312,root_semantic,23,1.0,1.0,frozen_selected_union
15,hotpotqa,5ab7f97a5542991d322237ef,1.0,local_gist_closure,validation,-0.2542116045951843,root_semantic,23,0.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,-0.36079391837120056,root_semantic,23,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,0.25659844279289246,propagated_semantic,23,1.0,1.0,frozen_selected_union
11,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,0.18336725234985352,propagated_semantic,23,1.0,0.0,frozen_selected_union
13,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,-0.018742635846138,root_semantic,23,1.0,1.0,frozen_selected_union
14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,-0.09504550695419312,root_semantic,23,1.0,1.0,frozen_selected_union
15,hotpotqa,5ab7f97a5542991d322237ef,1.0,native_qk_max_topk_p20,validation,-0.2542116045951843,root_semantic,23,0.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,-0.36079391837120056,root_semantic,23,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,13.695363998413086,native_qk,23,1.0,1.0,frozen_selected_union
11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,13.765511512756348,native_qk,23,1.0,0.0,frozen_selected_union
13,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,-0.018742635846138,root_semantic,23,1.0,1.0,frozen_selected_union
14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,-0.09504550695419312,root_semantic,23,1.0,1.0,frozen_selected_union
15,hotpotqa,5ab7f97a5542991d322237ef,1.0,native_qk_top4_topk_p20,validation,-0.2542116045951843,root_semantic,23,0.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,-0.36079391837120056,root_semantic,23,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,12.277588844299316,native_qk,23,1.0,1.0,frozen_selected_union
11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,12.337677955627441,native_qk,23,1.0,0.0,frozen_selected_union
3,hotpotqa,5a8888e35542997e5c09a5f6,0.0,parent_closure,test,-0.4435672163963318,root_semantic,23,1.0,1.0,frozen_selected_union
3,hotpotqa,5a8888e35542997e5c09a5f6,0.0,local_gist_closure,test,-0.4435672163963318,root_semantic,23,1.0,1.0,frozen_selected_union
3,hotpotqa,5a8888e35542997e5c09a5f6,0.0,native_qk_max_topk_p20,test,-0.4435672163963318,root_semantic,23,1.0,1.0,frozen_selected_union
3,hotpotqa,5a8888e35542997e5c09a5f6,0.0,native_qk_top4_topk_p20,test,-0.4435672163963318,root_semantic,23,1.0,1.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,test,-0.3684367835521698,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,test,-0.37715715169906616,root_semantic,23,0.0,1.0,frozen_selected_union
0,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,test,-0.2264299839735031,propagated_semantic,23,1.0,0.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,test,-0.3684367835521698,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,test,-0.37715715169906616,root_semantic,23,0.0,1.0,frozen_selected_union
0,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,test,0.2967696487903595,propagated_semantic,23,1.0,0.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_max_topk_p20,test,-0.3684367835521698,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_max_topk_p20,test,-0.37715715169906616,root_semantic,23,0.0,1.0,frozen_selected_union
0,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_max_topk_p20,test,14.130678176879883,native_qk,23,1.0,0.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_top4_topk_p20,test,-0.3684367835521698,root_semantic,23,1.0,1.0,frozen_selected_union
2,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_top4_topk_p20,test,-0.37715715169906616,root_semantic,23,0.0,1.0,frozen_selected_union
0,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_top4_topk_p20,test,12.67516040802002,native_qk,23,1.0,0.0,frozen_selected_union
3,hotpotqa,5a84c4bb5542991dd0999dec,0.0,parent_closure,validation,0.3976450562477112,root_semantic,23,1.0,1.0,frozen_selected_union
4,hotpotqa,5a84c4bb5542991dd0999dec,0.0,parent_closure,validation,0.3285781443119049,root_semantic,23,1.0,1.0,frozen_selected_union
4,hotpotqa,5a84c4bb5542991dd0999dec,0.0,parent_closure,validation,0.09000769257545471,propagated_semantic,23,1.0,1.0,frozen_selected_union
3,hotpotqa,5a84c4bb5542991dd0999dec,0.0,local_gist_closure,validation,0.3976450562477112,root_semantic,23,1.0,1.0,frozen_selected_union
4,hotpotqa,5a84c4bb5542991dd0999dec,0.0,local_gist_closure,validation,0.3285781443119049,root_semantic,23,0.0,1.0,frozen_selected_union
