budget_parents,budget_reason,candidate_pool_fraction,dataset,dedup_reason,displacement_reason,example_id,final_iterative_rank,fraction,method,one_shot_rank,one_shot_score,oracle_parent,replacement_hop2_fraction,replacing_hops,replacing_parents,replacing_score_families,replacing_scores,root_oracle_displaced,root_selected_entropy,root_top1_top2_margin,seed,status
9,5_of_9_slots_reserved_for_root,1.0,qasper,none_parent_identity_deduplicated,preserved,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,0.4,parent_closure,1,0.37857455015182495,0,1.0,[2],[18],"[""propagated_semantic""]",[0.3374471578242545],0.0,2.1829657554626465,0.2691560983657837,11,preserved
9,5_of_9_slots_reserved_for_root,1.0,qasper,none_parent_identity_deduplicated,preserved,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,0.4,local_gist_closure,1,0.37857455015182495,0,1.0,[2],[18],"[""propagated_semantic""]",[0.3841040351014442],0.0,2.1829657554626465,0.2691560983657837,11,preserved
9,5_of_9_slots_reserved_for_root,0.2,qasper,none_parent_identity_deduplicated,preserved,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,0.4,native_qk_max_topk_p20,1,0.37857455015182495,0,1.0,"[2, 2]","[18, 20]","[""native_qk"", ""native_qk""]","[0.5791663970821739, 0.5594350376570001]",0.0,2.1829657554626465,0.2691560983657837,11,preserved
9,5_of_9_slots_reserved_for_root,0.2,qasper,none_parent_identity_deduplicated,preserved,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,0.4,native_qk_top4_topk_p20,1,0.37857455015182495,0,1.0,[2],[18],"[""native_qk""]",[0.5791649180321394],0.0,2.1829657554626465,0.2691560983657837,11,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5ab56db7554299494045efc6,2,0.3,parent_closure,2,-0.5148917436599731,0,0.0,[],[],[],[],0.0,0.6931256055831909,0.013143479824066162,23,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab56db7554299494045efc6,,0.3,local_gist_closure,2,-0.5148917436599731,0,1.0,[2],[3],"[""propagated_semantic""]",[0.10722452325646126],1.0,0.6931256055831909,0.013143479824066162,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab56db7554299494045efc6,,0.3,native_qk_max_topk_p20,2,-0.5148917436599731,0,1.0,[2],[3],"[""native_qk""]",[0.20179058762700386],1.0,0.6931256055831909,0.013143479824066162,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab56db7554299494045efc6,,0.3,native_qk_top4_topk_p20,2,-0.5148917436599731,0,1.0,[2],[3],"[""native_qk""]",[0.2017897857778248],1.0,0.6931256055831909,0.013143479824066162,23,displaced
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5ab56db7554299494045efc6,2,0.4,parent_closure,2,-0.5148917436599731,0,0.0,[],[],[],[],0.0,0.6931256055831909,0.013143479824066162,23,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab56db7554299494045efc6,,0.4,local_gist_closure,2,-0.5148917436599731,0,1.0,[2],[3],"[""propagated_semantic""]",[0.10722452325646126],1.0,0.6931256055831909,0.013143479824066162,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab56db7554299494045efc6,,0.4,native_qk_max_topk_p20,2,-0.5148917436599731,0,1.0,[2],[3],"[""native_qk""]",[0.20179058762700386],1.0,0.6931256055831909,0.013143479824066162,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab56db7554299494045efc6,,0.4,native_qk_top4_topk_p20,2,-0.5148917436599731,0,1.0,[2],[3],"[""native_qk""]",[0.2017897857778248],1.0,0.6931256055831909,0.013143479824066162,23,displaced
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5ab2b863554299295394685a,3,0.4,parent_closure,3,-0.540673553943634,4,0.0,[],[],[],[],0.0,1.0984933376312256,0.018952548503875732,23,preserved
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5ab2b863554299295394685a,3,0.4,local_gist_closure,3,-0.540673553943634,4,0.0,[],[],[],[],0.0,1.0984933376312256,0.018952548503875732,23,preserved
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5ab2b863554299295394685a,3,0.4,native_qk_max_topk_p20,3,-0.540673553943634,4,0.0,[],[],[],[],0.0,1.0984933376312256,0.018952548503875732,23,preserved
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5ab2b863554299295394685a,3,0.4,native_qk_top4_topk_p20,3,-0.540673553943634,4,0.0,[],[],[],[],0.0,1.0984933376312256,0.018952548503875732,23,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a710a915542994082a3e504,,0.3,parent_closure,2,0.042576342821121216,1,1.0,[2],[2],"[""propagated_semantic""]",[0.3519127624214411],1.0,0.686522364616394,0.23098203539848328,23,displaced
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a710a915542994082a3e504,,0.3,local_gist_closure,2,0.042576342821121216,1,1.0,[2],[3],"[""propagated_semantic""]",[0.45046028944631544],1.0,0.686522364616394,0.23098203539848328,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a710a915542994082a3e504,,0.3,native_qk_max_topk_p20,2,0.042576342821121216,1,1.0,[2],[3],"[""native_qk""]",[0.5538418722773598],1.0,0.686522364616394,0.23098203539848328,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a710a915542994082a3e504,,0.3,native_qk_top4_topk_p20,2,0.042576342821121216,1,1.0,[2],[3],"[""native_qk""]",[0.5538408474924309],1.0,0.686522364616394,0.23098203539848328,23,displaced
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a710a915542994082a3e504,,0.4,parent_closure,2,0.042576342821121216,1,1.0,[2],[2],"[""propagated_semantic""]",[0.3519127624214411],1.0,0.686522364616394,0.23098203539848328,23,displaced
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a710a915542994082a3e504,,0.4,local_gist_closure,2,0.042576342821121216,1,1.0,[2],[3],"[""propagated_semantic""]",[0.45046028944631544],1.0,0.686522364616394,0.23098203539848328,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a710a915542994082a3e504,,0.4,native_qk_max_topk_p20,2,0.042576342821121216,1,1.0,[2],[3],"[""native_qk""]",[0.5538418722773598],1.0,0.686522364616394,0.23098203539848328,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a710a915542994082a3e504,,0.4,native_qk_top4_topk_p20,2,0.042576342821121216,1,1.0,[2],[3],"[""native_qk""]",[0.5538408474924309],1.0,0.686522364616394,0.23098203539848328,23,displaced
1,1_of_1_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.05,parent_closure,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.05,local_gist_closure,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.05,native_qk_max_topk_p20,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.05,native_qk_top4_topk_p20,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.1,parent_closure,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.1,local_gist_closure,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.1,native_qk_max_topk_p20,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.1,native_qk_top4_topk_p20,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.2,parent_closure,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.2,local_gist_closure,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.2,native_qk_max_topk_p20,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
1,1_of_1_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.2,native_qk_top4_topk_p20,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,-0.0,,23,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.3,parent_closure,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,0.6930955648422241,0.02031916379928589,23,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.3,local_gist_closure,1,0.4916124641895294,0,1.0,[2],[1],"[""propagated_semantic""]",[0.5039678941835424],0.0,0.6930955648422241,0.02031916379928589,23,preserved
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.3,native_qk_max_topk_p20,1,0.4916124641895294,0,1.0,[2],[2],"[""native_qk""]",[0.678074333088204],0.0,0.6930955648422241,0.02031916379928589,23,preserved
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.3,native_qk_top4_topk_p20,1,0.4916124641895294,0,1.0,[2],[2],"[""native_qk""]",[0.6780733328841044],0.0,0.6930955648422241,0.02031916379928589,23,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.4,parent_closure,1,0.4916124641895294,0,0.0,[],[],[],[],0.0,0.6930955648422241,0.02031916379928589,23,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.4,local_gist_closure,1,0.4916124641895294,0,1.0,[2],[1],"[""propagated_semantic""]",[0.5039678941835424],0.0,0.6930955648422241,0.02031916379928589,23,preserved
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.4,native_qk_max_topk_p20,1,0.4916124641895294,0,1.0,[2],[2],"[""native_qk""]",[0.678074333088204],0.0,0.6930955648422241,0.02031916379928589,23,preserved
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5adc93a4554299438c868e01,1,0.4,native_qk_top4_topk_p20,1,0.4916124641895294,0,1.0,[2],[2],"[""native_qk""]",[0.6780733328841044],0.0,0.6930955648422241,0.02031916379928589,23,preserved
4,2_of_4_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5ab7f97a5542991d322237ef,3,0.2,parent_closure,3,-0.2542116045951843,15,0.0,[],[],[],[],0.0,1.377517819404602,0.07630287110805511,23,preserved
4,2_of_4_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab7f97a5542991d322237ef,,0.2,local_gist_closure,3,-0.2542116045951843,15,1.0,[2],[11],"[""propagated_semantic""]",[0.2404729946398223],1.0,1.377517819404602,0.07630287110805511,23,displaced
4,2_of_4_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab7f97a5542991d322237ef,,0.2,native_qk_max_topk_p20,3,-0.2542116045951843,15,1.0,[2],[11],"[""native_qk""]",[0.39072139311939047],1.0,1.377517819404602,0.07630287110805511,23,displaced
4,2_of_4_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab7f97a5542991d322237ef,,0.2,native_qk_top4_topk_p20,3,-0.2542116045951843,15,1.0,[2],[11],"[""native_qk""]",[0.3907201648819614],1.0,1.377517819404602,0.07630287110805511,23,displaced
5,3_of_5_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5ab7f97a5542991d322237ef,3,0.3,parent_closure,3,-0.2542116045951843,15,1.0,[2],[10],"[""propagated_semantic""]",[0.14579687124592144],0.0,1.588192105293274,0.07630287110805511,23,preserved
5,3_of_5_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5ab7f97a5542991d322237ef,3,0.3,local_gist_closure,3,-0.2542116045951843,15,0.0,[],[],[],[],0.0,1.588192105293274,0.07630287110805511,23,preserved
5,3_of_5_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5ab7f97a5542991d322237ef,3,0.3,native_qk_max_topk_p20,3,-0.2542116045951843,15,1.0,[2],[1],"[""native_qk""]",[0.3882137526680581],0.0,1.588192105293274,0.07630287110805511,23,preserved
5,3_of_5_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5ab7f97a5542991d322237ef,3,0.3,native_qk_top4_topk_p20,3,-0.2542116045951843,15,1.0,[2],[1],"[""native_qk""]",[0.3882124805650065],0.0,1.588192105293274,0.07630287110805511,23,preserved
7,4_of_7_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5ab7f97a5542991d322237ef,3,0.4,parent_closure,3,-0.2542116045951843,15,1.0,"[2, 2]","[7, 9]","[""propagated_semantic"", ""propagated_semantic""]","[0.14439570091118337, 0.13281097279088538]",0.0,1.9148892164230347,0.07630287110805511,23,preserved
7,4_of_7_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab7f97a5542991d322237ef,,0.4,parent_closure,6,-0.6299348473548889,0,1.0,"[2, 2]","[7, 9]","[""propagated_semantic"", ""propagated_semantic""]","[0.14439570091118337, 0.13281097279088538]",1.0,1.9148892164230347,0.07630287110805511,23,displaced
7,4_of_7_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5ab7f97a5542991d322237ef,3,0.4,local_gist_closure,3,-0.2542116045951843,15,1.0,[2],[1],"[""propagated_semantic""]",[0.19238069646375627],0.0,1.9148892164230347,0.07630287110805511,23,preserved
7,4_of_7_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab7f97a5542991d322237ef,,0.4,local_gist_closure,6,-0.6299348473548889,0,1.0,[2],[1],"[""propagated_semantic""]",[0.19238069646375627],1.0,1.9148892164230347,0.07630287110805511,23,displaced
7,4_of_7_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5ab7f97a5542991d322237ef,3,0.4,native_qk_max_topk_p20,3,-0.2542116045951843,15,1.0,"[2, 2]","[1, 7]","[""native_qk"", ""native_qk""]","[0.3882137526680581, 0.3879166873617696]",0.0,1.9148892164230347,0.07630287110805511,23,preserved
7,4_of_7_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab7f97a5542991d322237ef,,0.4,native_qk_max_topk_p20,6,-0.6299348473548889,0,1.0,"[2, 2]","[1, 7]","[""native_qk"", ""native_qk""]","[0.3882137526680581, 0.3879166873617696]",1.0,1.9148892164230347,0.07630287110805511,23,displaced
7,4_of_7_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5ab7f97a5542991d322237ef,3,0.4,native_qk_top4_topk_p20,3,-0.2542116045951843,15,1.0,"[2, 2]","[1, 7]","[""native_qk"", ""native_qk""]","[0.3882124805650065, 0.38791537139309556]",0.0,1.9148892164230347,0.07630287110805511,23,preserved
7,4_of_7_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ab7f97a5542991d322237ef,,0.4,native_qk_top4_topk_p20,6,-0.6299348473548889,0,1.0,"[2, 2]","[1, 7]","[""native_qk"", ""native_qk""]","[0.3882124805650065, 0.38791537139309556]",1.0,1.9148892164230347,0.07630287110805511,23,displaced
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8888e35542997e5c09a5f6,,0.3,parent_closure,2,-0.4596500098705292,4,1.0,[2],[2],"[""propagated_semantic""]",[0.1070391490627074],1.0,0.6931148767471313,0.016082793474197388,23,displaced
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8888e35542997e5c09a5f6,,0.3,local_gist_closure,2,-0.4596500098705292,4,1.0,[2],[2],"[""propagated_semantic""]",[0.14105110348284577],1.0,0.6931148767471313,0.016082793474197388,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8888e35542997e5c09a5f6,,0.3,native_qk_max_topk_p20,2,-0.4596500098705292,4,1.0,[2],[2],"[""native_qk""]",[0.22734074999227338],1.0,0.6931148767471313,0.016082793474197388,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8888e35542997e5c09a5f6,,0.3,native_qk_top4_topk_p20,2,-0.4596500098705292,4,1.0,[2],[2],"[""native_qk""]",[0.2273400037577592],1.0,0.6931148767471313,0.016082793474197388,23,displaced
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8888e35542997e5c09a5f6,,0.4,parent_closure,2,-0.4596500098705292,4,1.0,[2],[2],"[""propagated_semantic""]",[0.1070391490627074],1.0,0.6931148767471313,0.016082793474197388,23,displaced
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8888e35542997e5c09a5f6,,0.4,local_gist_closure,2,-0.4596500098705292,4,1.0,[2],[2],"[""propagated_semantic""]",[0.14105110348284577],1.0,0.6931148767471313,0.016082793474197388,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8888e35542997e5c09a5f6,,0.4,native_qk_max_topk_p20,2,-0.4596500098705292,4,1.0,[2],[2],"[""native_qk""]",[0.22734074999227338],1.0,0.6931148767471313,0.016082793474197388,23,displaced
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8888e35542997e5c09a5f6,,0.4,native_qk_top4_topk_p20,2,-0.4596500098705292,4,1.0,[2],[2],"[""native_qk""]",[0.2273400037577592],1.0,0.6931148767471313,0.016082793474197388,23,displaced
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8c8502554299585d9e36d0,,0.3,parent_closure,3,-0.4102059602737427,4,1.0,[2],[0],"[""propagated_semantic""]",[0.1186624646981731],1.0,1.0984516143798828,0.008720368146896362,23,displaced
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8c8502554299585d9e36d0,,0.3,local_gist_closure,3,-0.4102059602737427,4,1.0,[2],[0],"[""propagated_semantic""]",[0.18444006375108524],1.0,1.0984516143798828,0.008720368146896362,23,displaced
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8c8502554299585d9e36d0,,0.3,native_qk_max_topk_p20,3,-0.4102059602737427,4,1.0,[2],[0],"[""native_qk""]",[0.25867576555286376],1.0,1.0984516143798828,0.008720368146896362,23,displaced
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8c8502554299585d9e36d0,,0.3,native_qk_top4_topk_p20,3,-0.4102059602737427,4,1.0,[2],[0],"[""native_qk""]",[0.2586752008913462],1.0,1.0984516143798828,0.008720368146896362,23,displaced
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8c8502554299585d9e36d0,,0.4,parent_closure,3,-0.4102059602737427,4,1.0,[2],[0],"[""propagated_semantic""]",[0.1186624646981731],1.0,1.0984516143798828,0.008720368146896362,23,displaced
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8c8502554299585d9e36d0,,0.4,local_gist_closure,3,-0.4102059602737427,4,1.0,[2],[0],"[""propagated_semantic""]",[0.18444006375108524],1.0,1.0984516143798828,0.008720368146896362,23,displaced
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8c8502554299585d9e36d0,,0.4,native_qk_max_topk_p20,3,-0.4102059602737427,4,1.0,[2],[0],"[""native_qk""]",[0.25867576555286376],1.0,1.0984516143798828,0.008720368146896362,23,displaced
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5a8c8502554299585d9e36d0,,0.4,native_qk_top4_topk_p20,3,-0.4102059602737427,4,1.0,[2],[0],"[""native_qk""]",[0.2586752008913462],1.0,1.0984516143798828,0.008720368146896362,23,displaced
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5a84c4bb5542991dd0999dec,3,0.4,parent_closure,3,0.2460860013961792,5,0.0,[],[],[],[],0.0,1.0967044830322266,0.06906691193580627,23,preserved
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5a84c4bb5542991dd0999dec,3,0.4,local_gist_closure,3,0.2460860013961792,5,0.0,[],[],[],[],0.0,1.0967044830322266,0.06906691193580627,23,preserved
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5a84c4bb5542991dd0999dec,3,0.4,native_qk_max_topk_p20,3,0.2460860013961792,5,0.0,[],[],[],[],0.0,1.0967044830322266,0.06906691193580627,23,preserved
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5a84c4bb5542991dd0999dec,3,0.4,native_qk_top4_topk_p20,3,0.2460860013961792,5,0.0,[],[],[],[],0.0,1.0967044830322266,0.06906691193580627,23,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.2,parent_closure,2,0.2893160581588745,2,0.0,[],[],[],[],0.0,0.6929541826248169,0.03929266333580017,23,preserved
2,1_of_2_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.2,local_gist_closure,2,0.2893160581588745,2,0.0,[],[],[],[],0.0,0.6929541826248169,0.03929266333580017,23,preserved
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.2,native_qk_max_topk_p20,2,0.2893160581588745,2,0.0,[],[],[],[],0.0,0.6929541826248169,0.03929266333580017,23,preserved
2,1_of_2_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.2,native_qk_top4_topk_p20,2,0.2893160581588745,2,0.0,[],[],[],[],0.0,0.6929541826248169,0.03929266333580017,23,preserved
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.3,parent_closure,2,0.2893160581588745,2,0.0,[],[],[],[],0.0,1.093382477760315,0.03929266333580017,23,preserved
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.3,local_gist_closure,2,0.2893160581588745,2,0.0,[],[],[],[],0.0,1.093382477760315,0.03929266333580017,23,preserved
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.3,native_qk_max_topk_p20,2,0.2893160581588745,2,1.0,[2],[0],"[""native_qk""]",[0.580198132092655],0.0,1.093382477760315,0.03929266333580017,23,preserved
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.3,native_qk_top4_topk_p20,2,0.2893160581588745,2,1.0,[2],[0],"[""native_qk""]",[0.580195281207623],0.0,1.093382477760315,0.03929266333580017,23,preserved
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.4,parent_closure,2,0.2893160581588745,2,0.0,[],[],[],[],0.0,1.093382477760315,0.03929266333580017,23,preserved
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.4,local_gist_closure,2,0.2893160581588745,2,0.0,[],[],[],[],0.0,1.093382477760315,0.03929266333580017,23,preserved
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.4,native_qk_max_topk_p20,2,0.2893160581588745,2,1.0,[2],[0],"[""native_qk""]",[0.580198132092655],0.0,1.093382477760315,0.03929266333580017,23,preserved
3,2_of_3_slots_reserved_for_root,0.2,hotpotqa,none_parent_identity_deduplicated,preserved,5abbd4035542993f40c73bcb,2,0.4,native_qk_top4_topk_p20,2,0.2893160581588745,2,1.0,[2],[0],"[""native_qk""]",[0.580195281207623],0.0,1.093382477760315,0.03929266333580017,23,preserved
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ae6143f5542996de7b71b2d,,0.3,parent_closure,3,0.09584072232246399,6,1.0,[2],[4],"[""propagated_semantic""]",[0.2833769523011543],1.0,1.0983425378799438,0.006589621305465698,23,displaced
3,2_of_3_slots_reserved_for_root,1.0,hotpotqa,none_parent_identity_deduplicated,root_slot_partition,5ae6143f5542996de7b71b2d,,0.3,local_gist_closure,3,0.09584072232246399,6,1.0,[2],[4],"[""propagated_semantic""]",[0.3768691212839833],1.0,1.0983425378799438,0.006589621305465698,23,displaced
