candidate_count,candidate_parent,dataset,example_id,is_oracle,method,rank,raw_score,score_entropy,score_family,score_quantile,seed,source_parent,top1_top2_margin,top4_spread
19,9,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,18,-0.39415422081947327,2.933837413787842,root_semantic,0.05555555555555558,23,,0.17844931781291962,0.27442532777786255
19,11,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,19,-0.42081737518310547,2.933837413787842,root_semantic,0.0,23,,0.17844931781291962,0.27442532777786255
17,15,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,1,0.11353962868452072,2.829237937927246,propagated_semantic,1.0,23,10,0.02372826635837555,0.036169230937957764
17,5,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,2,0.08981136232614517,2.829237937927246,propagated_semantic,0.9375,23,10,0.02372826635837555,0.036169230937957764
17,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,3,0.08039666712284088,2.829237937927246,propagated_semantic,0.875,23,10,0.02372826635837555,0.036169230937957764
17,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,4,0.07737039774656296,2.829237937927246,propagated_semantic,0.8125,23,10,0.02372826635837555,0.036169230937957764
17,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,parent_closure,5,0.07521235197782516,2.829237937927246,propagated_semantic,0.75,23,10,0.02372826635837555,0.036169230937957764
17,18,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,6,0.0634254664182663,2.829237937927246,propagated_semantic,0.6875,23,10,0.02372826635837555,0.036169230937957764
17,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,7,0.06234411522746086,2.829237937927246,propagated_semantic,0.625,23,10,0.02372826635837555,0.036169230937957764
17,3,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,8,0.06178879365324974,2.829237937927246,propagated_semantic,0.5625,23,10,0.02372826635837555,0.036169230937957764
17,14,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,9,0.05722158029675484,2.829237937927246,propagated_semantic,0.5,23,10,0.02372826635837555,0.036169230937957764
17,12,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,10,0.04053252935409546,2.829237937927246,propagated_semantic,0.4375,23,10,0.02372826635837555,0.036169230937957764
17,17,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,11,0.04029833897948265,2.829237937927246,propagated_semantic,0.375,23,10,0.02372826635837555,0.036169230937957764
17,16,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,12,0.015840968117117882,2.829237937927246,propagated_semantic,0.3125,23,10,0.02372826635837555,0.036169230937957764
17,7,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,13,-0.042799245566129684,2.829237937927246,propagated_semantic,0.25,23,10,0.02372826635837555,0.036169230937957764
17,13,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,14,-0.04881898686289787,2.829237937927246,propagated_semantic,0.1875,23,10,0.02372826635837555,0.036169230937957764
17,11,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,15,-0.11323723196983337,2.829237937927246,propagated_semantic,0.125,23,10,0.02372826635837555,0.036169230937957764
17,9,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,16,-0.17111732065677643,2.829237937927246,propagated_semantic,0.0625,23,10,0.02372826635837555,0.036169230937957764
17,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,17,-0.2101152390241623,2.829237937927246,propagated_semantic,0.0,23,10,0.02372826635837555,0.036169230937957764
17,14,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,1,0.26281648874282837,2.8299801349639893,propagated_semantic,1.0,23,0,0.0413905531167984,0.050050586462020874
17,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,2,0.22142593562602997,2.8299801349639893,propagated_semantic,0.9375,23,0,0.0413905531167984,0.050050586462020874
17,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,3,0.21562814712524414,2.8299801349639893,propagated_semantic,0.875,23,0,0.0413905531167984,0.050050586462020874
17,12,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,4,0.2127659022808075,2.8299801349639893,propagated_semantic,0.8125,23,0,0.0413905531167984,0.050050586462020874
17,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,5,0.1933731585741043,2.8299801349639893,propagated_semantic,0.75,23,0,0.0413905531167984,0.050050586462020874
17,18,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,6,0.1808006316423416,2.8299801349639893,propagated_semantic,0.6875,23,0,0.0413905531167984,0.050050586462020874
17,16,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,7,0.17685504257678986,2.8299801349639893,propagated_semantic,0.625,23,0,0.0413905531167984,0.050050586462020874
17,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,parent_closure,8,0.17648997902870178,2.8299801349639893,propagated_semantic,0.5625,23,0,0.0413905531167984,0.050050586462020874
17,17,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,9,0.17131449282169342,2.8299801349639893,propagated_semantic,0.5,23,0,0.0413905531167984,0.050050586462020874
17,5,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,10,0.1600334495306015,2.8299801349639893,propagated_semantic,0.4375,23,0,0.0413905531167984,0.050050586462020874
17,15,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,11,0.14810797572135925,2.8299801349639893,propagated_semantic,0.375,23,0,0.0413905531167984,0.050050586462020874
17,7,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,12,0.13753363490104675,2.8299801349639893,propagated_semantic,0.3125,23,0,0.0413905531167984,0.050050586462020874
17,3,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,13,0.08894827961921692,2.8299801349639893,propagated_semantic,0.25,23,0,0.0413905531167984,0.050050586462020874
17,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,14,0.08193948119878769,2.8299801349639893,propagated_semantic,0.1875,23,0,0.0413905531167984,0.050050586462020874
17,13,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,15,0.07769613713026047,2.8299801349639893,propagated_semantic,0.125,23,0,0.0413905531167984,0.050050586462020874
17,9,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,16,0.025503069162368774,2.8299801349639893,propagated_semantic,0.0625,23,0,0.0413905531167984,0.050050586462020874
17,11,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,parent_closure,17,-0.09149987250566483,2.8299801349639893,propagated_semantic,0.0,23,0,0.0413905531167984,0.050050586462020874
19,10,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,1,0.18474625051021576,2.933837413787842,root_semantic,1.0,23,,0.17844931781291962,0.27442532777786255
19,0,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,local_gist_closure,2,0.006296938750892878,2.933837413787842,root_semantic,0.9444444444444444,23,,0.17844931781291962,0.27442532777786255
19,14,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,3,-0.02943623811006546,2.933837413787842,root_semantic,0.8888888888888888,23,,0.17844931781291962,0.27442532777786255
19,12,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,4,-0.08967906981706619,2.933837413787842,root_semantic,0.8333333333333334,23,,0.17844931781291962,0.27442532777786255
19,15,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,5,-0.14852693676948547,2.933837413787842,root_semantic,0.7777777777777778,23,,0.17844931781291962,0.27442532777786255
19,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,6,-0.15763302147388458,2.933837413787842,root_semantic,0.7222222222222222,23,,0.17844931781291962,0.27442532777786255
19,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,7,-0.16327005624771118,2.933837413787842,root_semantic,0.6666666666666667,23,,0.17844931781291962,0.27442532777786255
19,18,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,8,-0.17004193365573883,2.933837413787842,root_semantic,0.6111111111111112,23,,0.17844931781291962,0.27442532777786255
19,5,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,9,-0.18488024175167084,2.933837413787842,root_semantic,0.5555555555555556,23,,0.17844931781291962,0.27442532777786255
19,17,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,10,-0.18645872175693512,2.933837413787842,root_semantic,0.5,23,,0.17844931781291962,0.27442532777786255
19,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,11,-0.20910000801086426,2.933837413787842,root_semantic,0.4444444444444444,23,,0.17844931781291962,0.27442532777786255
19,3,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,12,-0.23677435517311096,2.933837413787842,root_semantic,0.38888888888888884,23,,0.17844931781291962,0.27442532777786255
19,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,local_gist_closure,13,-0.24649815261363983,2.933837413787842,root_semantic,0.33333333333333337,23,,0.17844931781291962,0.27442532777786255
19,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,14,-0.24765156209468842,2.933837413787842,root_semantic,0.2777777777777778,23,,0.17844931781291962,0.27442532777786255
19,16,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,15,-0.2561870217323303,2.933837413787842,root_semantic,0.2222222222222222,23,,0.17844931781291962,0.27442532777786255
19,7,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,16,-0.3016771674156189,2.933837413787842,root_semantic,0.16666666666666663,23,,0.17844931781291962,0.27442532777786255
19,13,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,17,-0.3832816183567047,2.933837413787842,root_semantic,0.11111111111111116,23,,0.17844931781291962,0.27442532777786255
19,9,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,18,-0.39415422081947327,2.933837413787842,root_semantic,0.05555555555555558,23,,0.17844931781291962,0.27442532777786255
19,11,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,19,-0.42081737518310547,2.933837413787842,root_semantic,0.0,23,,0.17844931781291962,0.27442532777786255
17,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,local_gist_closure,1,0.1789170652627945,2.830579996109009,propagated_semantic,1.0,23,10,0.0048259347677230835,0.008978098630905151
17,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,2,0.1740911304950714,2.830579996109009,propagated_semantic,0.9375,23,10,0.0048259347677230835,0.008978098630905151
17,15,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,3,0.17048723995685577,2.830579996109009,propagated_semantic,0.875,23,10,0.0048259347677230835,0.008978098630905151
17,12,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,4,0.16993896663188934,2.830579996109009,propagated_semantic,0.8125,23,10,0.0048259347677230835,0.008978098630905151
17,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,5,0.16737091541290283,2.830579996109009,propagated_semantic,0.75,23,10,0.0048259347677230835,0.008978098630905151
17,5,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,6,0.1631670743227005,2.830579996109009,propagated_semantic,0.6875,23,10,0.0048259347677230835,0.008978098630905151
17,17,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,7,0.14638666808605194,2.830579996109009,propagated_semantic,0.625,23,10,0.0048259347677230835,0.008978098630905151
17,14,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,8,0.14278766512870789,2.830579996109009,propagated_semantic,0.5625,23,10,0.0048259347677230835,0.008978098630905151
17,18,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,9,0.14196527004241943,2.830579996109009,propagated_semantic,0.5,23,10,0.0048259347677230835,0.008978098630905151
17,3,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,10,0.14110860228538513,2.830579996109009,propagated_semantic,0.4375,23,10,0.0048259347677230835,0.008978098630905151
17,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,11,0.1336621642112732,2.830579996109009,propagated_semantic,0.375,23,10,0.0048259347677230835,0.008978098630905151
17,16,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,12,0.10797286778688431,2.830579996109009,propagated_semantic,0.3125,23,10,0.0048259347677230835,0.008978098630905151
17,11,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,13,0.05255486071109772,2.830579996109009,propagated_semantic,0.25,23,10,0.0048259347677230835,0.008978098630905151
17,7,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,14,0.04251275584101677,2.830579996109009,propagated_semantic,0.1875,23,10,0.0048259347677230835,0.008978098630905151
17,13,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,15,0.02543051727116108,2.830579996109009,propagated_semantic,0.125,23,10,0.0048259347677230835,0.008978098630905151
17,9,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,16,0.025404296815395355,2.830579996109009,propagated_semantic,0.0625,23,10,0.0048259347677230835,0.008978098630905151
17,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,17,-0.10672302544116974,2.830579996109009,propagated_semantic,0.0,23,10,0.0048259347677230835,0.008978098630905151
17,17,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,1,0.4004635512828827,2.8299953937530518,propagated_semantic,1.0,23,0,0.052585482597351074,0.0700463354587555
17,14,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,2,0.3478780686855316,2.8299953937530518,propagated_semantic,0.9375,23,0,0.052585482597351074,0.0700463354587555
17,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,3,0.33669960498809814,2.8299953937530518,propagated_semantic,0.875,23,0,0.052585482597351074,0.0700463354587555
17,12,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,4,0.3304172158241272,2.8299953937530518,propagated_semantic,0.8125,23,0,0.052585482597351074,0.0700463354587555
17,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,5,0.32046905159950256,2.8299953937530518,propagated_semantic,0.75,23,0,0.052585482597351074,0.0700463354587555
17,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,6,0.3123379647731781,2.8299953937530518,propagated_semantic,0.6875,23,0,0.052585482597351074,0.0700463354587555
17,16,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,7,0.29659199714660645,2.8299953937530518,propagated_semantic,0.625,23,0,0.052585482597351074,0.0700463354587555
17,15,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,8,0.2935764789581299,2.8299953937530518,propagated_semantic,0.5625,23,0,0.052585482597351074,0.0700463354587555
17,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,local_gist_closure,9,0.2643200159072876,2.8299953937530518,propagated_semantic,0.5,23,0,0.052585482597351074,0.0700463354587555
17,7,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,10,0.26265260577201843,2.8299953937530518,propagated_semantic,0.4375,23,0,0.052585482597351074,0.0700463354587555
17,5,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,11,0.2531822621822357,2.8299953937530518,propagated_semantic,0.375,23,0,0.052585482597351074,0.0700463354587555
17,18,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,12,0.22517701983451843,2.8299953937530518,propagated_semantic,0.3125,23,0,0.052585482597351074,0.0700463354587555
17,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,13,0.21923144161701202,2.8299953937530518,propagated_semantic,0.25,23,0,0.052585482597351074,0.0700463354587555
17,11,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,14,0.2000032216310501,2.8299953937530518,propagated_semantic,0.1875,23,0,0.052585482597351074,0.0700463354587555
17,13,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,15,0.16462168097496033,2.8299953937530518,propagated_semantic,0.125,23,0,0.052585482597351074,0.0700463354587555
17,3,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,16,0.14413875341415405,2.8299953937530518,propagated_semantic,0.0625,23,0,0.052585482597351074,0.0700463354587555
17,9,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,local_gist_closure,17,0.06791243702173233,2.8299953937530518,propagated_semantic,0.0,23,0,0.052585482597351074,0.0700463354587555
19,10,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,1,0.18474625051021576,2.933837413787842,root_semantic,1.0,23,,0.17844931781291962,0.27442532777786255
19,0,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,native_qk_max_topk_p20,2,0.006296938750892878,2.933837413787842,root_semantic,0.9444444444444444,23,,0.17844931781291962,0.27442532777786255
19,14,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,3,-0.02943623811006546,2.933837413787842,root_semantic,0.8888888888888888,23,,0.17844931781291962,0.27442532777786255
19,12,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,4,-0.08967906981706619,2.933837413787842,root_semantic,0.8333333333333334,23,,0.17844931781291962,0.27442532777786255
19,15,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,5,-0.14852693676948547,2.933837413787842,root_semantic,0.7777777777777778,23,,0.17844931781291962,0.27442532777786255
19,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,6,-0.15763302147388458,2.933837413787842,root_semantic,0.7222222222222222,23,,0.17844931781291962,0.27442532777786255
19,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,7,-0.16327005624771118,2.933837413787842,root_semantic,0.6666666666666667,23,,0.17844931781291962,0.27442532777786255
19,18,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,8,-0.17004193365573883,2.933837413787842,root_semantic,0.6111111111111112,23,,0.17844931781291962,0.27442532777786255
19,5,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,9,-0.18488024175167084,2.933837413787842,root_semantic,0.5555555555555556,23,,0.17844931781291962,0.27442532777786255
19,17,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,10,-0.18645872175693512,2.933837413787842,root_semantic,0.5,23,,0.17844931781291962,0.27442532777786255
19,6,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,11,-0.20910000801086426,2.933837413787842,root_semantic,0.4444444444444444,23,,0.17844931781291962,0.27442532777786255
19,3,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,12,-0.23677435517311096,2.933837413787842,root_semantic,0.38888888888888884,23,,0.17844931781291962,0.27442532777786255
19,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,native_qk_max_topk_p20,13,-0.24649815261363983,2.933837413787842,root_semantic,0.33333333333333337,23,,0.17844931781291962,0.27442532777786255
19,8,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,14,-0.24765156209468842,2.933837413787842,root_semantic,0.2777777777777778,23,,0.17844931781291962,0.27442532777786255
19,16,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,15,-0.2561870217323303,2.933837413787842,root_semantic,0.2222222222222222,23,,0.17844931781291962,0.27442532777786255
19,7,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,16,-0.3016771674156189,2.933837413787842,root_semantic,0.16666666666666663,23,,0.17844931781291962,0.27442532777786255
19,13,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,17,-0.3832816183567047,2.933837413787842,root_semantic,0.11111111111111116,23,,0.17844931781291962,0.27442532777786255
19,9,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,18,-0.39415422081947327,2.933837413787842,root_semantic,0.05555555555555558,23,,0.17844931781291962,0.27442532777786255
19,11,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,19,-0.42081737518310547,2.933837413787842,root_semantic,0.0,23,,0.17844931781291962,0.27442532777786255
4,15,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,1,13.952141761779785,1.3613898754119873,native_qk,1.0,23,10,0.2799501419067383,0.5678281784057617
4,12,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,2,13.672191619873047,1.3613898754119873,native_qk,0.6666666666666667,23,10,0.2799501419067383,0.5678281784057617
4,1,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,native_qk_max_topk_p20,3,13.476749420166016,1.3613898754119873,native_qk,0.33333333333333337,23,10,0.2799501419067383,0.5678281784057617
4,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,4,13.384313583374023,1.3613898754119873,native_qk,0.0,23,10,0.2799501419067383,0.5678281784057617
4,14,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,1,14.296586036682129,1.3861924409866333,native_qk,1.0,23,0,0.030699729919433594,0.035058021545410156
4,17,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,2,14.265886306762695,1.3861924409866333,native_qk,0.6666666666666667,23,0,0.030699729919433594,0.035058021545410156
4,12,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,3,14.264573097229004,1.3861924409866333,native_qk,0.33333333333333337,23,0,0.030699729919433594,0.035058021545410156
4,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_max_topk_p20,4,14.261528015136719,1.3861924409866333,native_qk,0.0,23,0,0.030699729919433594,0.035058021545410156
19,10,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_top4_topk_p20,1,0.18474625051021576,2.933837413787842,root_semantic,1.0,23,,0.17844931781291962,0.27442532777786255
19,0,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1.0,native_qk_top4_topk_p20,2,0.006296938750892878,2.933837413787842,root_semantic,0.9444444444444444,23,,0.17844931781291962,0.27442532777786255
19,14,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_top4_topk_p20,3,-0.02943623811006546,2.933837413787842,root_semantic,0.8888888888888888,23,,0.17844931781291962,0.27442532777786255
19,12,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_top4_topk_p20,4,-0.08967906981706619,2.933837413787842,root_semantic,0.8333333333333334,23,,0.17844931781291962,0.27442532777786255
19,15,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_top4_topk_p20,5,-0.14852693676948547,2.933837413787842,root_semantic,0.7777777777777778,23,,0.17844931781291962,0.27442532777786255
19,2,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_top4_topk_p20,6,-0.15763302147388458,2.933837413787842,root_semantic,0.7222222222222222,23,,0.17844931781291962,0.27442532777786255
19,4,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_top4_topk_p20,7,-0.16327005624771118,2.933837413787842,root_semantic,0.6666666666666667,23,,0.17844931781291962,0.27442532777786255
19,18,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_top4_topk_p20,8,-0.17004193365573883,2.933837413787842,root_semantic,0.6111111111111112,23,,0.17844931781291962,0.27442532777786255
19,5,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_top4_topk_p20,9,-0.18488024175167084,2.933837413787842,root_semantic,0.5555555555555556,23,,0.17844931781291962,0.27442532777786255
19,17,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.0,native_qk_top4_topk_p20,10,-0.18645872175693512,2.933837413787842,root_semantic,0.5,23,,0.17844931781291962,0.27442532777786255
