budget_parents,chain_completion,complete_oracle,dataset,example_id,fraction,materialized_kv_fraction,materialized_kv_tokens,method,native_qk_dot_products,oracle_jaccard,oracle_parent_ids,oracle_precision,oracle_recall,routing_seconds,seed,selected_parent_ids,semantic_gist_comparisons
1,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.1,0.2014162077104642,256,native_qk_top4_topk_p20,0,0.0,"[0, 3]",0.0,0.0,0.00720950000686571,23,[2],85
1,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.2,0.2014162077104642,256,one_shot_parent,0,0.0,"[0, 3]",0.0,0.0,0.005528800014872104,23,[2],5
1,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.2,0.2014162077104642,256,parent_closure,0,0.0,"[0, 3]",0.0,0.0,0.004411500005517155,23,[2],5
1,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.2,0.2014162077104642,256,local_gist_closure,0,0.0,"[0, 3]",0.0,0.0,0.0035619999980553985,23,[2],45
1,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.2,0.2014162077104642,256,native_qk_max_topk_p20,0,0.0,"[0, 3]",0.0,0.0,0.007742200046777725,23,[2],85
1,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.2,0.2014162077104642,256,native_qk_top4_topk_p20,0,0.0,"[0, 3]",0.0,0.0,0.005963900010101497,23,[2],85
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.3,0.4028324154209284,512,one_shot_parent,0,0.3333333333333333,"[0, 3]",0.5,0.5,0.004420900018885732,23,"[0, 2]",5
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.3,0.4028324154209284,512,parent_closure,0,0.3333333333333333,"[0, 3]",0.5,0.5,0.010069800016935915,23,"[0, 2]",10
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.3,0.4028324154209284,512,local_gist_closure,0,0.3333333333333333,"[0, 3]",0.5,0.5,0.014561000047251582,23,"[2, 3]",85
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.3,0.4028324154209284,512,native_qk_max_topk_p20,131072,0.3333333333333333,"[0, 3]",0.5,0.5,0.014351200021337718,23,"[2, 3]",85
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.3,0.4028324154209284,512,native_qk_top4_topk_p20,131072,0.3333333333333333,"[0, 3]",0.5,0.5,0.012027200020384043,23,"[2, 3]",85
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.4,0.4028324154209284,512,one_shot_parent,0,0.3333333333333333,"[0, 3]",0.5,0.5,0.006175899994559586,23,"[0, 2]",5
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.4,0.4028324154209284,512,parent_closure,0,0.3333333333333333,"[0, 3]",0.5,0.5,0.007931900036055595,23,"[0, 2]",10
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.4,0.4028324154209284,512,local_gist_closure,0,0.3333333333333333,"[0, 3]",0.5,0.5,0.01524580002296716,23,"[2, 3]",85
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.4,0.4028324154209284,512,native_qk_max_topk_p20,131072,0.3333333333333333,"[0, 3]",0.5,0.5,0.015284799970686436,23,"[2, 3]",85
2,0.0,0.0,hotpotqa,5ab56db7554299494045efc6,0.4,0.4028324154209284,512,native_qk_top4_topk_p20,131072,0.3333333333333333,"[0, 3]",0.5,0.5,0.016226099978666753,23,"[2, 3]",85
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.05,0.16742969260954874,256,one_shot_parent,0,0.0,"[3, 4]",0.0,0.0,0.005131899961270392,23,[1],6
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.05,0.16742969260954874,256,parent_closure,0,0.0,"[3, 4]",0.0,0.0,0.006601800036150962,23,[1],6
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.05,0.16742969260954874,256,local_gist_closure,0,0.0,"[3, 4]",0.0,0.0,0.006613800011109561,23,[1],54
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.05,0.16742969260954874,256,native_qk_max_topk_p20,0,0.0,"[3, 4]",0.0,0.0,0.01082760002464056,23,[1],102
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.05,0.16742969260954874,256,native_qk_top4_topk_p20,0,0.0,"[3, 4]",0.0,0.0,0.008824599965009838,23,[1],102
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.1,0.16742969260954874,256,one_shot_parent,0,0.0,"[3, 4]",0.0,0.0,0.006711800000630319,23,[1],6
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.1,0.16742969260954874,256,parent_closure,0,0.0,"[3, 4]",0.0,0.0,0.004945799999404699,23,[1],6
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.1,0.16742969260954874,256,local_gist_closure,0,0.0,"[3, 4]",0.0,0.0,0.004516299988608807,23,[1],54
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.1,0.16742969260954874,256,native_qk_max_topk_p20,0,0.0,"[3, 4]",0.0,0.0,0.010610400000587106,23,[1],102
1,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.1,0.16742969260954874,256,native_qk_top4_topk_p20,0,0.0,"[3, 4]",0.0,0.0,0.010084699955768883,23,[1],102
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.2,0.33485938521909747,512,one_shot_parent,0,0.0,"[3, 4]",0.0,0.0,0.006090099981520325,23,"[1, 2]",6
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.2,0.33485938521909747,512,parent_closure,0,0.3333333333333333,"[3, 4]",0.5,0.5,0.008700600010342896,23,"[1, 4]",12
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.2,0.33485938521909747,512,local_gist_closure,0,0.0,"[3, 4]",0.0,0.0,0.010348299983888865,23,"[1, 2]",102
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.2,0.33485938521909747,512,native_qk_max_topk_p20,262144,0.0,"[3, 4]",0.0,0.0,0.022501600033137947,23,"[1, 2]",102
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.2,0.33485938521909747,512,native_qk_top4_topk_p20,262144,0.3333333333333333,"[3, 4]",0.5,0.5,0.022297499992419034,23,"[1, 4]",102
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.3,0.33485938521909747,512,one_shot_parent,0,0.0,"[3, 4]",0.0,0.0,0.005016199953388423,23,"[1, 2]",6
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.3,0.33485938521909747,512,parent_closure,0,0.3333333333333333,"[3, 4]",0.5,0.5,0.010638400039169937,23,"[1, 4]",12
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.3,0.33485938521909747,512,local_gist_closure,0,0.0,"[3, 4]",0.0,0.0,0.01505320001160726,23,"[1, 2]",102
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.3,0.33485938521909747,512,native_qk_max_topk_p20,262144,0.0,"[3, 4]",0.0,0.0,0.021673400013241917,23,"[1, 2]",102
2,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.3,0.33485938521909747,512,native_qk_top4_topk_p20,262144,0.3333333333333333,"[3, 4]",0.5,0.5,0.023647399968467653,23,"[1, 4]",102
3,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.4,0.5022890778286462,768,one_shot_parent,0,0.25,"[3, 4]",0.3333333333333333,0.5,0.006524900032673031,23,"[1, 2, 4]",6
3,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.4,0.5022890778286462,768,parent_closure,0,0.25,"[3, 4]",0.3333333333333333,0.5,0.01516130001982674,23,"[1, 2, 4]",18
3,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.4,0.5022890778286462,768,local_gist_closure,0,0.25,"[3, 4]",0.3333333333333333,0.5,0.021718399948440492,23,"[1, 2, 4]",150
3,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.4,0.5022890778286462,768,native_qk_max_topk_p20,524288,0.25,"[3, 4]",0.3333333333333333,0.5,0.026396000001113862,23,"[1, 2, 4]",150
3,0.0,0.0,hotpotqa,5ab2b863554299295394685a,0.4,0.5022890778286462,768,native_qk_top4_topk_p20,524288,0.25,"[3, 4]",0.3333333333333333,0.5,0.030272600008174777,23,"[1, 2, 4]",150
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.05,0.2222222222222222,256,one_shot_parent,0,0.0,"[1, 3]",0.0,0.0,0.004471700056456029,23,[0],5
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.05,0.2222222222222222,256,parent_closure,0,0.0,"[1, 3]",0.0,0.0,0.00473380001494661,23,[0],5
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.05,0.2222222222222222,256,local_gist_closure,0,0.0,"[1, 3]",0.0,0.0,0.0035864999517798424,23,[0],41
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.05,0.2222222222222222,256,native_qk_max_topk_p20,0,0.0,"[1, 3]",0.0,0.0,0.01067190000321716,23,[0],77
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.05,0.2222222222222222,256,native_qk_top4_topk_p20,0,0.0,"[1, 3]",0.0,0.0,0.00729989999672398,23,[0],77
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.1,0.2222222222222222,256,one_shot_parent,0,0.0,"[1, 3]",0.0,0.0,0.004426100000273436,23,[0],5
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.1,0.2222222222222222,256,parent_closure,0,0.0,"[1, 3]",0.0,0.0,0.0037587000406347215,23,[0],5
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.1,0.2222222222222222,256,local_gist_closure,0,0.0,"[1, 3]",0.0,0.0,0.0032719000009819865,23,[0],41
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.1,0.2222222222222222,256,native_qk_max_topk_p20,0,0.0,"[1, 3]",0.0,0.0,0.008019700006116182,23,[0],77
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.1,0.2222222222222222,256,native_qk_top4_topk_p20,0,0.0,"[1, 3]",0.0,0.0,0.005753899982664734,23,[0],77
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.2,0.2222222222222222,256,one_shot_parent,0,0.0,"[1, 3]",0.0,0.0,0.005445700022391975,23,[0],5
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.2,0.2222222222222222,256,parent_closure,0,0.0,"[1, 3]",0.0,0.0,0.004053200013004243,23,[0],5
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.2,0.2222222222222222,256,local_gist_closure,0,0.0,"[1, 3]",0.0,0.0,0.0032709999941289425,23,[0],41
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.2,0.2222222222222222,256,native_qk_max_topk_p20,0,0.0,"[1, 3]",0.0,0.0,0.005392700026277453,23,[0],77
1,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.2,0.2222222222222222,256,native_qk_top4_topk_p20,0,0.0,"[1, 3]",0.0,0.0,0.009007299959193915,23,[0],77
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.3,0.4444444444444444,512,one_shot_parent,0,0.3333333333333333,"[1, 3]",0.5,0.5,0.00444029999198392,23,"[0, 1]",5
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.3,0.4444444444444444,512,parent_closure,0,0.0,"[1, 3]",0.0,0.0,0.006847000040579587,23,"[0, 2]",10
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.3,0.4444444444444444,512,local_gist_closure,0,0.3333333333333333,"[1, 3]",0.5,0.5,0.009274999960325658,23,"[0, 3]",77
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.3,0.4444444444444444,512,native_qk_max_topk_p20,131072,0.3333333333333333,"[1, 3]",0.5,0.5,0.013020200014580041,23,"[0, 3]",77
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.3,0.4444444444444444,512,native_qk_top4_topk_p20,131072,0.3333333333333333,"[1, 3]",0.5,0.5,0.012580100039485842,23,"[0, 3]",77
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.4,0.4444444444444444,512,one_shot_parent,0,0.3333333333333333,"[1, 3]",0.5,0.5,0.004955000011250377,23,"[0, 1]",5
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.4,0.4444444444444444,512,parent_closure,0,0.0,"[1, 3]",0.0,0.0,0.00653389998478815,23,"[0, 2]",10
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.4,0.4444444444444444,512,local_gist_closure,0,0.3333333333333333,"[1, 3]",0.5,0.5,0.014641100016888231,23,"[0, 3]",77
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.4,0.4444444444444444,512,native_qk_max_topk_p20,131072,0.3333333333333333,"[1, 3]",0.5,0.5,0.012277200003154576,23,"[0, 3]",77
2,0.0,0.0,hotpotqa,5a710a915542994082a3e504,0.4,0.4444444444444444,512,native_qk_top4_topk_p20,131072,0.3333333333333333,"[1, 3]",0.5,0.5,0.013053899980150163,23,"[0, 3]",77
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.05,0.21386800334168754,256,one_shot_parent,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.006176700000651181,23,[0],5
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.05,0.21386800334168754,256,parent_closure,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.0050339000299572945,23,[0],5
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.05,0.21386800334168754,256,local_gist_closure,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.003912499989382923,23,[0],43
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.05,0.21386800334168754,256,native_qk_max_topk_p20,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.008823300013318658,23,[0],81
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.05,0.21386800334168754,256,native_qk_top4_topk_p20,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.006285300012677908,23,[0],81
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.1,0.21386800334168754,256,one_shot_parent,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.0046499999589286745,23,[0],5
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.1,0.21386800334168754,256,parent_closure,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.0036892000352963805,23,[0],5
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.1,0.21386800334168754,256,local_gist_closure,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.003149600001052022,23,[0],43
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.1,0.21386800334168754,256,native_qk_max_topk_p20,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.006170199951156974,23,[0],81
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.1,0.21386800334168754,256,native_qk_top4_topk_p20,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.007695900043472648,23,[0],81
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.2,0.21386800334168754,256,one_shot_parent,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.0040781000279821455,23,[0],5
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.2,0.21386800334168754,256,parent_closure,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.0034453999833203852,23,[0],5
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.2,0.21386800334168754,256,local_gist_closure,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.005180699983611703,23,[0],43
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.2,0.21386800334168754,256,native_qk_max_topk_p20,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.008568699995521456,23,[0],81
1,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.2,0.21386800334168754,256,native_qk_top4_topk_p20,0,0.3333333333333333,"[0, 1, 3]",1.0,0.3333333333333333,0.007263300009071827,23,[0],81
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.3,0.3583959899749373,429,one_shot_parent,0,0.25,"[0, 1, 3]",0.5,0.3333333333333333,0.007028799969702959,23,"[0, 4]",5
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.3,0.3583959899749373,429,parent_closure,0,0.25,"[0, 1, 3]",0.5,0.3333333333333333,0.00660049996804446,23,"[0, 4]",10
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.3,0.4277360066833751,512,local_gist_closure,0,0.6666666666666666,"[0, 1, 3]",1.0,0.6666666666666666,0.011314400006085634,23,"[0, 1]",81
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.3,0.4277360066833751,512,native_qk_max_topk_p20,131072,0.25,"[0, 1, 3]",0.5,0.3333333333333333,0.013529599993489683,23,"[0, 2]",81
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.3,0.4277360066833751,512,native_qk_top4_topk_p20,131072,0.25,"[0, 1, 3]",0.5,0.3333333333333333,0.01202319998992607,23,"[0, 2]",81
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.4,0.3583959899749373,429,one_shot_parent,0,0.25,"[0, 1, 3]",0.5,0.3333333333333333,0.00417520001064986,23,"[0, 4]",5
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.4,0.3583959899749373,429,parent_closure,0,0.25,"[0, 1, 3]",0.5,0.3333333333333333,0.006194800022058189,23,"[0, 4]",10
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.4,0.4277360066833751,512,local_gist_closure,0,0.6666666666666666,"[0, 1, 3]",1.0,0.6666666666666666,0.011906299972906709,23,"[0, 1]",81
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.4,0.4277360066833751,512,native_qk_max_topk_p20,131072,0.25,"[0, 1, 3]",0.5,0.3333333333333333,0.012676900019869208,23,"[0, 2]",81
2,0.0,0.0,hotpotqa,5adc93a4554299438c868e01,0.4,0.4277360066833751,512,native_qk_top4_topk_p20,131072,0.25,"[0, 1, 3]",0.5,0.3333333333333333,0.014406199974473566,23,"[0, 2]",81
1,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.05,0.06350781443810469,256,one_shot_parent,0,0.0,"[0, 15]",0.0,0.0,0.004836099979002029,23,[13],16
1,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.05,0.06350781443810469,256,parent_closure,0,0.0,"[0, 15]",0.0,0.0,0.004132100031711161,23,[13],16
1,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.05,0.06350781443810469,256,local_gist_closure,0,0.0,"[0, 15]",0.0,0.0,0.005241299979388714,23,[13],142
1,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.05,0.06350781443810469,256,native_qk_max_topk_p20,0,0.0,"[0, 15]",0.0,0.0,0.01710540003841743,23,[13],268
1,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.05,0.06350781443810469,256,native_qk_top4_topk_p20,0,0.0,"[0, 15]",0.0,0.0,0.011749400000553578,23,[13],268
2,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.1,0.12701562887620937,512,one_shot_parent,0,0.0,"[0, 15]",0.0,0.0,0.006659000006038696,23,"[13, 14]",16
2,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.1,0.12701562887620937,512,parent_closure,0,0.0,"[0, 15]",0.0,0.0,0.007661099953111261,23,"[13, 14]",32
2,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.1,0.12701562887620937,512,local_gist_closure,0,0.0,"[0, 15]",0.0,0.0,0.019868899951688945,23,"[12, 13]",268
2,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.1,0.12701562887620937,512,native_qk_max_topk_p20,491008,0.0,"[0, 15]",0.0,0.0,0.022445900016464293,23,"[11, 13]",268
2,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.1,0.12701562887620937,512,native_qk_top4_topk_p20,491008,0.0,"[0, 15]",0.0,0.0,0.027472299989312887,23,"[11, 13]",268
4,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.2,0.23790622674274373,959,one_shot_parent,0,0.2,"[0, 15]",0.25,0.5,0.007109800004400313,23,"[12, 13, 14, 15]",16
4,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.2,0.23790622674274373,959,parent_closure,0,0.2,"[0, 15]",0.25,0.5,0.009811900032218546,23,"[12, 13, 14, 15]",48
4,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.2,0.25403125775241875,1024,local_gist_closure,0,0.0,"[0, 15]",0.0,0.0,0.030607799999415874,23,"[11, 12, 13, 14]",394
4,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.2,0.25403125775241875,1024,native_qk_max_topk_p20,982016,0.0,"[0, 15]",0.0,0.0,0.03939869999885559,23,"[11, 12, 13, 14]",394
4,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.2,0.25403125775241875,1024,native_qk_top4_topk_p20,982016,0.0,"[0, 15]",0.0,0.0,0.039245599997229874,23,"[11, 12, 13, 14]",394
5,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.3,0.3014140411808484,1215,one_shot_parent,0,0.16666666666666666,"[0, 15]",0.2,0.5,0.004730499989818782,23,"[11, 12, 13, 14, 15]",16
5,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.3,0.3014140411808484,1215,parent_closure,0,0.16666666666666666,"[0, 15]",0.2,0.5,0.01726079999934882,23,"[10, 12, 13, 14, 15]",64
5,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.3,0.3014140411808484,1215,local_gist_closure,0,0.16666666666666666,"[0, 15]",0.2,0.5,0.0669927999842912,23,"[11, 12, 13, 14, 15]",520
5,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.3,0.3014140411808484,1215,native_qk_max_topk_p20,1572864,0.16666666666666666,"[0, 15]",0.2,0.5,0.06726440001511946,23,"[1, 11, 13, 14, 15]",520
5,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.3,0.3014140411808484,1215,native_qk_top4_topk_p20,1572864,0.16666666666666666,"[0, 15]",0.2,0.5,0.06755730003351346,23,"[1, 11, 13, 14, 15]",520
7,1.0,1.0,hotpotqa,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,one_shot_parent,0,0.2857142857142857,"[0, 15]",0.2857142857142857,1.0,0.0066065999562852085,23,"[0, 10, 11, 12, 13, 14, 15]",16
7,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,parent_closure,0,0.125,"[0, 15]",0.14285714285714285,0.5,0.019510799960698932,23,"[7, 9, 10, 12, 13, 14, 15]",80
7,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,local_gist_closure,0,0.125,"[0, 15]",0.14285714285714285,0.5,0.06335719994967803,23,"[1, 10, 11, 12, 13, 14, 15]",646
7,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,native_qk_max_topk_p20,2621440,0.125,"[0, 15]",0.14285714285714285,0.5,0.07427949999691918,23,"[1, 7, 11, 12, 13, 14, 15]",646
7,0.0,0.0,hotpotqa,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,native_qk_top4_topk_p20,2621440,0.125,"[0, 15]",0.14285714285714285,0.5,0.08274410001467913,23,"[1, 7, 11, 12, 13, 14, 15]",646
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,one_shot_parent,0,0.0,"[2, 4]",0.0,0.0,0.006500199961010367,23,[3],5
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,parent_closure,0,0.0,"[2, 4]",0.0,0.0,0.004686299944296479,23,[3],5
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,local_gist_closure,0,0.0,"[2, 4]",0.0,0.0,0.00446560001000762,23,[3],44
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,native_qk_max_topk_p20,0,0.0,"[2, 4]",0.0,0.0,0.008132899994961917,23,[3],83
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,native_qk_top4_topk_p20,0,0.0,"[2, 4]",0.0,0.0,0.005377300025429577,23,[3],83
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,one_shot_parent,0,0.0,"[2, 4]",0.0,0.0,0.003852900001220405,23,[3],5
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,parent_closure,0,0.0,"[2, 4]",0.0,0.0,0.004503700009081513,23,[3],5
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,local_gist_closure,0,0.0,"[2, 4]",0.0,0.0,0.003483499982394278,23,[3],44
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,native_qk_max_topk_p20,0,0.0,"[2, 4]",0.0,0.0,0.00629679998382926,23,[3],83
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,native_qk_top4_topk_p20,0,0.0,"[2, 4]",0.0,0.0,0.007934399996884167,23,[3],83
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,one_shot_parent,0,0.0,"[2, 4]",0.0,0.0,0.003981499990914017,23,[3],5
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,parent_closure,0,0.0,"[2, 4]",0.0,0.0,0.0036077999975532293,23,[3],5
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,local_gist_closure,0,0.0,"[2, 4]",0.0,0.0,0.0049038000288419425,23,[3],44
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,native_qk_max_topk_p20,0,0.0,"[2, 4]",0.0,0.0,0.00980090000666678,23,[3],83
1,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,native_qk_top4_topk_p20,0,0.0,"[2, 4]",0.0,0.0,0.010384299966972321,23,[3],83
2,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.3,0.37763371150729336,466,one_shot_parent,0,0.3333333333333333,"[2, 4]",0.5,0.5,0.005470900039654225,23,"[3, 4]",5
2,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.3,0.41491085899513774,512,parent_closure,0,0.3333333333333333,"[2, 4]",0.5,0.5,0.007747099967673421,23,"[2, 3]",10
2,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.3,0.41491085899513774,512,local_gist_closure,0,0.3333333333333333,"[2, 4]",0.5,0.5,0.010709800000768155,23,"[2, 3]",83
2,0.0,0.0,hotpotqa,5a8888e35542997e5c09a5f6,0.3,0.41491085899513774,512,native_qk_max_topk_p20,131072,0.3333333333333333,"[2, 4]",0.5,0.5,0.012486000021453947,23,"[2, 3]",83
