dataset,example_id,parent_index,is_evidence,recovery_type,support_channels,L_score,L_rank,L_top4,E_score,E_rank,E_top4,S_score,S_rank,S_top4,QK_score,QK_rank,QK_top4
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,21,False,non_evidence,,0.19831320328224858,34,False,1.8321172626558755,12,False,0.0,33,False,9.425280570983887,27,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,22,False,non_evidence,S,0.8037072827311866,22,False,0.9815721273147633,24,False,2.0,4,True,9.347185134887695,30,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,False,non_evidence,,0.8234323824293142,20,False,0.9746457320615196,25,False,2.0,5,False,9.432662963867188,26,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,24,False,non_evidence,,0.708545863346795,25,False,1.101551112823252,21,False,1.0,20,False,9.201336860656738,33,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,25,False,non_evidence,,0.8631480541774983,19,False,1.5435341728032586,19,False,2.0,6,False,8.99162483215332,36,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,26,False,non_evidence,,1.6997057510460825,12,False,0.0,35,False,2.0,7,False,9.687446594238281,22,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,27,False,non_evidence,,0.7629654650111922,23,False,2.5010296721330776,5,False,0.0,34,False,9.555864334106445,25,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,28,False,non_evidence,E,1.544812285415014,14,False,2.6724318236027598,4,True,1.0,21,False,10.101041793823242,10,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,29,False,non_evidence,,0.5512673706602645,32,False,1.5538440089188637,18,False,2.0,8,False,9.836590766906738,12,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,30,False,non_evidence,,0.5951263920060264,28,False,1.2855707285784412,20,False,0.0,35,False,9.63422966003418,24,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,31,False,non_evidence,,0.5951316252250712,27,False,2.098869655855076,7,False,0.0,36,False,9.246317863464355,32,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,32,False,non_evidence,E,0.6536560603811765,26,False,2.914511123238893,2,True,0.0,37,False,8.934008598327637,37,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,33,False,non_evidence,,3.281627257159465,8,False,0.0,36,False,1.0,22,False,10.307943344116211,5,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,34,False,non_evidence,L,5.069044427369702,4,True,0.9544408952420664,28,False,1.0,23,False,9.770718574523926,15,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,35,False,non_evidence,,4.339892977215735,5,False,0.0,37,False,1.0,24,False,9.760233879089355,18,False
qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,36,False,non_evidence,,0.7097422112682806,24,False,1.8804013171990666,10,False,1.0,25,False,10.192034721374512,8,False
2wikimultihopqa,042a249a0bde11eba7f7acde48001122,0,False,non_evidence,L+E+S+QK,4.2382394777473165,3,True,5.441435900721187,2,True,5.184362278260223,1,True,6.524432182312012,1,True
2wikimultihopqa,042a249a0bde11eba7f7acde48001122,1,False,non_evidence,L+E+S,2.9977268206764065,4,True,1.7629104098890402,4,True,0.5100724977121085,4,True,5.227575778961182,5,False
2wikimultihopqa,042a249a0bde11eba7f7acde48001122,2,True,multi_channel,L+E+QK,4.658862215437968,2,True,2.6288930144727796,3,True,0.5100724977121085,5,False,5.78677225112915,4,True
2wikimultihopqa,042a249a0bde11eba7f7acde48001122,3,True,multi_channel,L+E+S+QK,5.269414193757,1,True,5.4833382472979615,1,True,2.8705728495824383,2,True,6.403312683105469,2,True
2wikimultihopqa,042a249a0bde11eba7f7acde48001122,4,False,non_evidence,S+QK,0.5287886528434813,5,False,0.6069683213855653,5,False,0.9162937043807656,3,True,5.933335781097412,3,True
2wikimultihopqa,04f33eff08fa11ebbdabac1f6bf848b6,0,False,non_evidence,L+E+S+QK,3.371380789145581,2,True,2.845051718972438,2,True,0.0,1,True,9.160807609558105,1,True
2wikimultihopqa,04f33eff08fa11ebbdabac1f6bf848b6,1,True,multi_channel,L+E+S+QK,2.8761416830983064,3,True,2.364980258979756,3,True,0.0,2,True,8.118302345275879,3,True
2wikimultihopqa,04f33eff08fa11ebbdabac1f6bf848b6,2,True,multi_channel,L+E+S+QK,4.202705867807828,1,True,3.1586110148418314,1,True,0.0,3,True,7.947047233581543,4,True
2wikimultihopqa,04f33eff08fa11ebbdabac1f6bf848b6,3,True,multi_channel,L+E+S+QK,0.0,4,True,0.0,4,True,0.0,4,True,8.146493911743164,2,True
2wikimultihopqa,0bdeb6f80bdc11eba7f7acde48001122,0,True,multi_channel,L+E+S+QK,2.777439278662274,4,True,0.6953461049529074,4,True,2.842668390110833,2,True,9.305338859558105,1,True
2wikimultihopqa,0bdeb6f80bdc11eba7f7acde48001122,1,False,non_evidence,L+E+S+QK,3.4118821037823914,3,True,4.284866115606296,1,True,0.7299394201536851,4,True,8.517831802368164,3,True
2wikimultihopqa,0bdeb6f80bdc11eba7f7acde48001122,2,False,non_evidence,L+E+S+QK,3.703273998997352,2,True,3.608115552185806,2,True,0.7473189301573443,3,True,7.969540596008301,4,True
2wikimultihopqa,0bdeb6f80bdc11eba7f7acde48001122,3,True,multi_channel,L+E+S+QK,4.164216269994916,1,True,1.6673344493374318,3,True,3.903150646323917,1,True,9.212620735168457,2,True
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,0,True,multi_channel,L+E+S,12.176825387316551,1,True,11.817209559950635,1,True,8.624274837648832,1,True,10.97840690612793,5,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,1,False,non_evidence,S,0.05387488396244624,9,False,0.8830846384992663,5,False,1.1573926766492244,2,True,10.46546459197998,7,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,2,False,non_evidence,,1.8960464632308567,5,False,0.0,12,False,0.029298046021380277,10,False,9.521932601928711,14,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,3,False,non_evidence,,0.05475123132244085,7,False,0.0,13,False,0.029298046021380277,11,False,9.744117736816406,12,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,4,False,non_evidence,,0.050018682855851426,13,False,0.6640574422926366,10,False,0.02743210969228169,16,False,10.045921325683594,11,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,5,False,non_evidence,,0.05168462235182321,10,False,0.8793846645230255,7,False,0.028648487835425895,12,False,10.14941120147705,10,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,6,False,non_evidence,L+E,2.003348726146151,4,True,2.5182846464149784,3,True,0.029977742919222766,9,False,10.439366340637207,8,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,7,False,non_evidence,QK,0.048192807616267264,14,False,0.0,14,False,0.025789618386678072,17,False,11.368314743041992,3,True
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,8,False,non_evidence,QK,0.047941098648815544,15,False,0.8306601255693971,8,False,0.028648487835425895,13,False,11.235087394714355,4,True
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,9,True,QK_only,QK,0.055412287615016514,6,False,0.8830846384992663,6,False,0.028027107251527378,14,False,11.9859037399292,1,True
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,10,True,multi_channel,L+E+QK,2.0853582153175942,3,True,0.8943737583731326,4,True,1.111193595113265,5,False,11.651806831359863,2,True
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,11,False,non_evidence,S,0.029944020438032837,17,False,0.0,15,False,1.133822720636003,3,True,10.805488586425781,6,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,12,False,non_evidence,,0.051180763444805495,12,False,0.0,16,False,0.030689725947263914,6,False,10.290802001953125,9,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,13,False,non_evidence,,0.054102322371690166,8,False,0.651686212240996,11,False,0.028027107251527378,15,False,9.428380966186523,15,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,14,False,non_evidence,,0.05156411883548091,11,False,0.0,17,False,0.030689725947263914,7,False,9.718852043151855,13,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,15,False,non_evidence,L+E+S,3.9291728805485673,2,True,4.164204483601442,2,True,1.133822720636003,4,True,9.376969337463379,17,False
2wikimultihopqa,0c8a27700bde11eba7f7acde48001122,16,False,non_evidence,,0.0399890247029739,16,False,0.7494163312575804,9,False,0.030689725947263914,8,False,9.388777732849121,16,False
musique,2hop__107905_110222,0,True,multi_channel,L+E+S,5.977105711144141,2,True,8.053840450747186,1,True,0.3993066606340479,3,True,8.548484802246094,9,False
musique,2hop__107905_110222,1,True,L_only,L,4.351473015363419,3,True,2.3163667986212975,7,False,0.3064576758234556,7,False,8.043030738830566,10,False
musique,2hop__107905_110222,2,False,non_evidence,L+S+QK,3.4409517377066967,4,True,0.0,10,False,0.694131352283816,2,True,9.242162704467773,1,True
musique,2hop__107905_110222,3,True,S_only,S,2.2347454195255247,7,False,4.245345690970954,6,False,0.3330179087943503,4,True,8.782880783081055,5,False
musique,2hop__107905_110222,4,False,non_evidence,E,2.3462704935108674,5,False,6.356229109241774,4,True,0.1468249758247633,9,False,8.638784408569336,8,False
musique,2hop__107905_110222,5,False,non_evidence,,1.9586362835404536,8,False,1.1519325955398643,8,False,0.3136443541007911,6,False,8.742255210876465,6,False
musique,2hop__107905_110222,6,False,non_evidence,L+QK,6.1848705514069096,1,True,5.496943128675979,5,False,0.14202608297409441,10,False,8.824728965759277,4,True
musique,2hop__107905_110222,7,False,non_evidence,QK,2.2866801226298934,6,False,0.7805774106497251,9,False,0.2915262806619604,8,False,8.975881576538086,3,True
musique,2hop__107905_110222,8,False,non_evidence,E,1.6212444209051489,9,False,7.751500653729427,2,True,0.33173360601847673,5,False,8.657984733581543,7,False
musique,2hop__107905_110222,9,False,non_evidence,E+S+QK,0.8361852024235081,10,False,7.192290358222293,3,True,0.8757802888307893,1,True,9.186423301696777,2,True
musique,2hop__115515_779396,0,False,non_evidence,QK,2.247192108615763,6,False,1.1952522884529893,6,False,0.46027520105195313,5,False,8.44598388671875,4,True
musique,2hop__115515_779396,1,False,non_evidence,QK,1.5181047321392585,9,False,1.1867605444045122,7,False,0.0,12,False,8.619976997375488,2,True
musique,2hop__115515_779396,2,True,multi_channel,L+E+S,4.881111289638065,1,True,9.341617472044152,1,True,1.0,1,True,8.225674629211426,7,False
musique,2hop__115515_779396,3,False,non_evidence,QK,1.20420717047319,10,False,0.0,10,False,0.36782417945886403,7,False,8.481744766235352,3,True
musique,2hop__115515_779396,4,False,non_evidence,,0.0,12,False,0.0,11,False,0.023400092146327142,11,False,7.005311489105225,12,False
musique,2hop__115515_779396,5,False,non_evidence,L,3.2167249319901337,3,True,0.0,12,False,0.136648390545697,9,False,8.15252685546875,9,False
musique,2hop__115515_779396,6,False,non_evidence,E,1.9224876053247728,8,False,4.025119839682077,3,True,0.06829505217629171,10,False,8.154509544372559,8,False
musique,2hop__115515_779396,7,False,non_evidence,L+E,3.209571593989389,4,True,2.651805112243849,4,True,0.45283816338363186,6,False,8.419370651245117,5,False
musique,2hop__115515_779396,8,False,non_evidence,L+E+S,4.051455899003567,2,True,7.424969478231734,2,True,0.5311023818871291,2,True,8.240483283996582,6,False
musique,2hop__115515_779396,9,False,non_evidence,QK,3.1244338374671927,5,False,0.8973161112044364,9,False,0.27644831416297333,8,False,8.826921463012695,1,True
musique,2hop__115515_779396,10,True,S_only,S,2.0443708151249056,7,False,1.6865524319963434,5,False,0.46469770894885687,4,True,7.9790449142456055,10,False
musique,2hop__115515_779396,11,False,non_evidence,S,1.0702676581461597,11,False,0.9874946858484422,8,False,0.5022894773782911,3,True,7.763068199157715,11,False
musique,2hop__128945_47686,0,True,E_only,E,1.1298663588444384,5,False,1.0449722774724801,4,True,0.25105576364406146,8,False,7.758546352386475,5,False
musique,2hop__128945_47686,1,False,non_evidence,L+QK,7.327741276671771,1,True,0.44225914946223893,8,False,0.3009240437619938,7,False,8.278753280639648,2,True
musique,2hop__128945_47686,2,False,non_evidence,L+QK,1.3159932780794945,3,True,0.8970178780599158,5,False,0.0,9,False,7.932309150695801,3,True
musique,2hop__128945_47686,3,False,non_evidence,L+S+QK,1.1680761012365632,4,True,0.7934471840389382,6,False,1.0,1,True,7.9276442527771,4,True
musique,2hop__128945_47686,4,False,non_evidence,S,0.2557177661868306,9,False,0.3990799455308069,9,False,0.5947871077588438,4,True,7.7186737060546875,7,False
musique,2hop__128945_47686,5,True,multi_channel,L+E,3.8349914468175808,2,True,2.8331686954659734,1,True,0.4514252332927582,5,False,7.733862400054932,6,False
musique,2hop__128945_47686,6,False,non_evidence,E+S+QK,0.954429088421318,6,False,1.0607280073561032,3,True,0.7895664346514268,2,True,8.507951736450195,1,True
musique,2hop__128945_47686,7,False,non_evidence,E,0.9343610093868233,7,False,2.3433614956993725,2,True,0.36516581350853144,6,False,7.563920497894287,9,False
musique,2hop__128945_47686,8,False,non_evidence,S,0.37394966784454536,8,False,0.4990857440858785,7,False,0.708952376190173,3,True,7.569773197174072,8,False
musique,2hop__131951_643670,0,False,non_evidence,L+E+QK,4.21960203568024,3,True,4.352189827228798,3,True,0.3459779947930758,6,False,8.202141761779785,1,True
musique,2hop__131951_643670,1,True,multi_channel,L+E+S,6.611499115873943,1,True,9.531406250509894,1,True,0.6765246850082662,1,True,7.7882399559021,5,False
musique,2hop__131951_643670,2,True,multi_channel,L+E+S+QK,4.7458816126657535,2,True,2.6384167226996875,4,True,0.4969696070766587,4,True,7.956620693206787,3,True
musique,2hop__131951_643670,3,True,multi_channel,S+QK,2.170646349355266,5,False,0.9619711276544138,5,False,0.5,3,True,7.949720859527588,4,True
musique,2hop__131951_643670,4,False,non_evidence,L,3.367190753645419,4,True,0.0,6,False,0.3702356206194694,5,False,7.785937309265137,6,False
musique,2hop__131951_643670,5,False,non_evidence,E+S+QK,2.070412781339238,6,False,5.610370246669612,2,True,0.6282323020633201,2,True,8.180203437805176,2,True
musique,2hop__133116_533882,0,True,multi_channel,L+QK,5.304614653626543,1,True,2.89076909930524,7,False,0.3140616301029194,5,False,8.485106468200684,4,True
musique,2hop__133116_533882,1,False,non_evidence,,1.6302442995981135,8,False,2.406493862767078,8,False,0.208993070702429,8,False,8.049991607666016,8,False
musique,2hop__133116_533882,2,True,multi_channel,L+S+QK,2.9966607435847346,2,True,3.199776480732993,5,False,0.3890907998215068,4,True,8.743618965148926,3,True
musique,2hop__133116_533882,3,True,multi_channel,L+E+S+QK,2.3402967171489792,4,True,4.079866691385904,3,True,1.0,1,True,9.029410362243652,1,True
musique,2hop__133116_533882,4,False,non_evidence,E+S+QK,1.775129742032387,5,False,4.320494131176857,2,True,0.4302951054591838,3,True,8.804454803466797,2,True
musique,2hop__133116_533882,5,False,non_evidence,E,1.7658632784593207,6,False,4.394282586190283,1,True,0.2588112947142711,7,False,8.289385795593262,6,False
musique,2hop__133116_533882,6,False,non_evidence,L+E,2.7043775204292024,3,True,3.934078660438123,4,True,0.07636103510842147,9,False,7.962333679199219,9,False
musique,2hop__133116_533882,7,False,non_evidence,,1.687669922252891,7,False,1.1947728700373712,9,False,0.2649314006259775,6,False,8.37877368927002,5,False
musique,2hop__133116_533882,8,False,non_evidence,S,0.3701516991981102,9,False,3.1807909066509916,6,False,0.5267330989295074,2,True,8.287460327148438,7,False
musique,2hop__13353_85402,0,True,multi_channel,L+E+S+QK,9.505908761095448,1,True,1.6320740573290793,3,True,0.5103546509889301,4,True,9.333330154418945,1,True
musique,2hop__13353_85402,1,True,S_only,S,0.2275909760500951,12,False,0.0,12,False,0.7832320835172485,1,True,8.261016845703125,10,False
musique,2hop__13353_85402,2,True,missed_by_all,,0.5020801233333144,10,False,0.365979101728961,10,False,0.44919582876413655,7,False,8.196402549743652,12,False
musique,2hop__13353_85402,3,False,non_evidence,L,1.5990964059527375,4,True,1.4139135099229074,6,False,0.2572672937446666,9,False,8.561686515808105,6,False
musique,2hop__13353_85402,4,False,non_evidence,QK,0.4642678419551957,11,False,0.34362396594912725,11,False,0.1943818585470623,10,False,9.008671760559082,2,True
musique,2hop__13353_85402,5,False,non_evidence,E+S+QK,1.2257100885572405,8,False,1.5855967863079832,4,True,0.5745879215844509,3,True,8.894960403442383,4,True
musique,2hop__13353_85402,6,False,non_evidence,L,2.7436272136240163,3,True,1.5043623233021115,5,False,0.3672186738042606,8,False,8.482023239135742,8,False
musique,2hop__13353_85402,7,False,non_evidence,QK,1.3059701103943093,7,False,0.5235481444502985,9,False,0.4538780904732559,6,False,8.954715728759766,3,True
musique,2hop__13353_85402,8,False,non_evidence,E,1.51411199449676,6,False,2.25711268155186,2,True,0.03419370268888804,12,False,8.222954750061035,11,False
musique,2hop__13353_85402,9,False,non_evidence,,0.5362781648041166,9,False,1.222509420629939,7,False,0.0931975823618546,11,False,8.549304008483887,7,False
musique,2hop__13353_85402,10,False,non_evidence,L,4.349640288717762,2,True,1.182573345404478,8,False,0.5,5,False,8.323480606079102,9,False
musique,2hop__13353_85402,11,False,non_evidence,E+S,1.5588206985179638,5,False,2.8445072983626734,1,True,0.6009865038234316,2,True,8.652521133422852,5,False
musique,2hop__159741_161674,0,False,non_evidence,,2.5975834190832745,9,False,0.0,12,False,0.10076282117533461,12,False,8.535665512084961,8,False
musique,2hop__159741_161674,1,False,non_evidence,S+QK,4.650707211951039,5,False,4.046061951316988,8,False,0.9764608744439048,1,True,9.437189102172852,1,True
musique,2hop__159741_161674,2,True,multi_channel,E+QK,2.881865413826881,8,False,4.9987389289898125,4,True,0.23030793997809773,11,False,8.833806037902832,4,True
musique,2hop__159741_161674,3,True,multi_channel,L+E+S,5.336364024680208,3,True,6.559292777890246,2,True,0.895597487012395,2,True,8.72326946258545,5,False
musique,2hop__159741_161674,4,False,non_evidence,,1.6640779729857267,12,False,1.1489341181062973,10,False,0.31784522019126143,9,False,7.884669303894043,11,False
musique,2hop__159741_161674,5,False,non_evidence,,2.1341028581262824,10,False,4.820285359259891,5,False,0.5309174030166726,6,False,8.015469551086426,9,False
musique,2hop__159741_161674,6,False,non_evidence,,3.0448295674952632,7,False,0.8186233308138311,11,False,0.4039777075011231,8,False,7.5068793296813965,12,False
musique,2hop__159741_161674,7,False,non_evidence,S,2.0906846345780226,11,False,3.9829296985744587,9,False,0.7503195333472285,4,True,8.71900749206543,6,False
musique,2hop__159741_161674,8,False,non_evidence,L+E+S,6.353506828672011,1,True,8.658014189715658,1,True,0.7676147873727759,3,True,7.949840545654297,10,False
musique,2hop__159741_161674,9,False,non_evidence,QK,3.12955536108947,6,False,4.174634696690536,7,False,0.5096565614881978,7,False,9.362483024597168,2,True
musique,2hop__159741_161674,10,True,multi_channel,L+E+QK,4.869621230572709,4,True,5.50517593562444,3,True,0.29915760999048446,10,False,9.290864944458008,3,True
musique,2hop__159741_161674,11,True,L_only,L,5.610818371710925,2,True,4.790895006592036,6,False,0.549100624591448,5,False,8.59572696685791,7,False
musique,2hop__16581_16569,0,False,non_evidence,E+S,4.442371041990015,5,False,4.3260441930228435,4,True,0.5696876038546811,3,True,7.65213680267334,12,False
musique,2hop__16581_16569,1,True,multi_channel,L+QK,5.905877385262111,2,True,2.4452786055930282,8,False,0.3752519928988294,9,False,8.41070556640625,3,True
musique,2hop__16581_16569,2,True,multi_channel,L+E+S,5.365820635453984,4,True,5.410995594636828,3,True,0.8752344441420572,1,True,7.9614763259887695,7,False
musique,2hop__16581_16569,3,False,non_evidence,L+QK,5.517237715001973,3,True,0.6910171248370403,11,False,0.2623672447875333,11,False,8.694971084594727,1,True
musique,2hop__16581_16569,4,True,multi_channel,L+E,6.450385914811425,1,True,8.045695905674046,1,True,0.4191645534254355,8,False,7.688498020172119,11,False
musique,2hop__16581_16569,5,True,missed_by_all,,2.0373077394867622,9,False,0.6197902043792173,12,False,0.0,12,False,8.23394775390625,5,False
musique,2hop__16581_16569,6,False,non_evidence,,2.585412180369041,8,False,2.916942506383496,6,False,0.49796653925492307,5,False,7.8730363845825195,9,False
musique,2hop__16581_16569,7,False,non_evidence,,0.8225383976354196,12,False,1.1384463747892848,10,False,0.3519611620526425,10,False,7.7077741622924805,10,False
musique,2hop__16581_16569,8,False,non_evidence,,3.982094704747314,7,False,3.5345600472528806,5,False,0.4472648292084719,6,False,8.151812553405762,6,False
musique,2hop__16581_16569,9,False,non_evidence,E+QK,2.0350328563433946,10,False,6.016657927057845,2,True,0.4344239559248013,7,False,8.311766624450684,4,True
musique,2hop__16581_16569,10,False,non_evidence,S+QK,4.401298753538017,6,False,2.492190774504388,7,False,0.8237343471921958,2,True,8.64335823059082,2,True
musique,2hop__16581_16569,11,False,non_evidence,S,1.5927982219972519,11,False,1.508784278059689,9,False,0.5162594906568566,4,True,7.9253339767456055,8,False
