active_native_kv,attempts,dataset,effort_cost,example_id,final_effort,initial_effort,initially_correct_broken,initially_wrong_corrected,method,no_change_retry,oracle_recall,partition,quality,routing_seconds,seed
768,3,hotpotqa,156.0,5ab2b863554299295394685a,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.000659200013615191,37
256,1,hotpotqa,8.0,5ab2b863554299295394685a,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.00018550001550465822,53
512,1,hotpotqa,28.0,5ab2b863554299295394685a,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.0,test,0.0,0.019526299962308258,53
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,fixed_E2_high,0,0.5,test,1.0,0.0002403000253252685,53
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,hand_rule_direct,0,0.5,test,1.0,0.0002403000253252685,53
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,learned_direct,0,0.5,test,1.0,0.0002403000253252685,53
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,hand_rule_retry,0,0.5,test,1,0.0002403000253252685,53
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,learned_retry,0,0.5,test,1,0.0002403000253252685,53
768,3,hotpotqa,156.0,5ab2b863554299295394685a,E2_high,E0_low,0,1,cheap_default_retry,0,0.5,test,1,0.019952100003138185,53
256,1,hotpotqa,8.0,5ab2b863554299295394685a,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.00018660002388060093,71
512,1,hotpotqa,28.0,5ab2b863554299295394685a,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.5,test,1.0,0.00023549998877570033,71
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.00023900001542642713,71
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.00023900001542642713,71
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.00023900001542642713,71
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.00023900001542642713,71
768,1,hotpotqa,152.0,5ab2b863554299295394685a,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.00023900001542642713,71
768,3,hotpotqa,156.0,5ab2b863554299295394685a,E2_high,E0_low,0,1,cheap_default_retry,0,1.0,test,1,0.0006611000280827284,71
256,1,hotpotqa,8.0,5ab88c075542991b5579efbe,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.00018209998961538076,11
512,1,hotpotqa,28.0,5ab88c075542991b5579efbe,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.0,test,0.0,0.014403099950868636,11
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,fixed_E2_high,0,0.5,test,0.0,0.02690159995108843,11
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_direct,0,0.5,test,0.0,0.02690159995108843,11
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_direct,0,0.5,test,0.0,0.02690159995108843,11
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_retry,0,0.5,test,0,0.02690159995108843,11
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_retry,0,0.5,test,0,0.02690159995108843,11
768,3,hotpotqa,156.0,5ab88c075542991b5579efbe,E2_high,E0_low,0,0,cheap_default_retry,1,0.5,test,0,0.041486799891572446,11
256,1,hotpotqa,8.0,5ab88c075542991b5579efbe,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.0004898000042885542,23
512,1,hotpotqa,28.0,5ab88c075542991b5579efbe,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.5,test,0.0,0.02029940002830699,23
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.00024880003184080124,23
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.00024880003184080124,23
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.00024880003184080124,23
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.00024880003184080124,23
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.00024880003184080124,23
768,3,hotpotqa,156.0,5ab88c075542991b5579efbe,E2_high,E0_low,0,1,cheap_default_retry,0,1.0,test,1,0.021038000064436346,23
256,1,hotpotqa,8.0,5ab88c075542991b5579efbe,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.00018530001398175955,37
512,1,hotpotqa,28.0,5ab88c075542991b5579efbe,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.0,test,0.0,0.01792429992929101,37
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,fixed_E2_high,0,0.5,test,0.0,0.03674360003788024,37
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_direct,0,0.5,test,0.0,0.03674360003788024,37
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_direct,0,0.5,test,0.0,0.03674360003788024,37
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_retry,0,0.5,test,0,0.03674360003788024,37
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_retry,0,0.5,test,0,0.03674360003788024,37
768,3,hotpotqa,156.0,5ab88c075542991b5579efbe,E2_high,E0_low,0,0,cheap_default_retry,1,0.5,test,0,0.05485319998115301,37
256,1,hotpotqa,8.0,5ab88c075542991b5579efbe,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.00018319999799132347,53
512,1,hotpotqa,28.0,5ab88c075542991b5579efbe,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.5,test,0.0,0.023349599970970303,53
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.00023909995798021555,53
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.00023909995798021555,53
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.00023909995798021555,53
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.00023909995798021555,53
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.00023909995798021555,53
768,3,hotpotqa,156.0,5ab88c075542991b5579efbe,E2_high,E0_low,0,1,cheap_default_retry,0,1.0,test,1,0.023771899926941842,53
256,1,hotpotqa,8.0,5ab88c075542991b5579efbe,E0_low,E0_low,0,0,fixed_E0_low,0,0.5,test,0.0,0.00018199998885393143,71
512,1,hotpotqa,28.0,5ab88c075542991b5579efbe,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.0,test,0.0,0.016178800025954843,71
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.00023230002261698246,71
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.00023230002261698246,71
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.00023230002261698246,71
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.00023230002261698246,71
768,1,hotpotqa,152.0,5ab88c075542991b5579efbe,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.00023230002261698246,71
768,3,hotpotqa,156.0,5ab88c075542991b5579efbe,E2_high,E0_low,0,1,cheap_default_retry,0,1.0,test,1,0.016593100037425756,71
256,1,hotpotqa,8.0,5adc93a4554299438c868e01,E0_low,E0_low,0,0,fixed_E0_low,0,0.3333333333333333,test,0.0,0.00016830000095069408,11
256,1,hotpotqa,28.0,5adc93a4554299438c868e01,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.3333333333333333,test,0.0,0.00016559998039156199,11
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,fixed_E2_high,0,0.6666666666666666,test,0.0,0.00021680002100765705,11
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_direct,0,0.6666666666666666,test,0.0,0.00021680002100765705,11
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_direct,0,0.6666666666666666,test,0.0,0.00021680002100765705,11
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_retry,0,0.6666666666666666,test,0,0.00021680002100765705,11
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_retry,0,0.6666666666666666,test,0,0.00021680002100765705,11
512,3,hotpotqa,156.0,5adc93a4554299438c868e01,E2_high,E0_low,0,0,cheap_default_retry,1,0.6666666666666666,test,0,0.0005507000023499131,11
256,1,hotpotqa,8.0,5adc93a4554299438c868e01,E0_low,E0_low,0,0,fixed_E0_low,0,0.3333333333333333,test,0.0,0.00016500003403052688,23
256,1,hotpotqa,28.0,5adc93a4554299438c868e01,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.3333333333333333,test,0.0,0.00016569998115301132,23
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,fixed_E2_high,0,0.3333333333333333,test,0.0,0.0097667999798432,23
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_direct,0,0.3333333333333333,test,0.0,0.0097667999798432,23
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_direct,0,0.3333333333333333,test,0.0,0.0097667999798432,23
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_retry,0,0.3333333333333333,test,0,0.0097667999798432,23
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_retry,0,0.3333333333333333,test,0,0.0097667999798432,23
512,3,hotpotqa,156.0,5adc93a4554299438c868e01,E2_high,E0_low,0,0,cheap_default_retry,1,0.3333333333333333,test,0,0.010097499995026737,23
256,1,hotpotqa,8.0,5adc93a4554299438c868e01,E0_low,E0_low,0,0,fixed_E0_low,0,0.3333333333333333,test,0.0,0.00016820000018924475,37
256,1,hotpotqa,28.0,5adc93a4554299438c868e01,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.3333333333333333,test,0.0,0.00016430002870038152,37
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,fixed_E2_high,0,0.6666666666666666,test,0.0,0.00021570001263171434,37
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_direct,0,0.6666666666666666,test,0.0,0.00021570001263171434,37
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_direct,0,0.6666666666666666,test,0.0,0.00021570001263171434,37
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_retry,0,0.6666666666666666,test,0,0.00021570001263171434,37
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_retry,0,0.6666666666666666,test,0,0.00021570001263171434,37
512,3,hotpotqa,156.0,5adc93a4554299438c868e01,E2_high,E0_low,0,0,cheap_default_retry,1,0.6666666666666666,test,0,0.0005482000415213406,37
256,1,hotpotqa,8.0,5adc93a4554299438c868e01,E0_low,E0_low,0,0,fixed_E0_low,0,0.3333333333333333,test,0.0,0.0001656000385992229,53
256,1,hotpotqa,28.0,5adc93a4554299438c868e01,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.3333333333333333,test,0.0,0.00016310001956298947,53
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,fixed_E2_high,0,0.6666666666666666,test,0.0,0.00021290004951879382,53
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_direct,0,0.6666666666666666,test,0.0,0.00021290004951879382,53
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_direct,0,0.6666666666666666,test,0.0,0.00021290004951879382,53
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_retry,0,0.6666666666666666,test,0,0.00021290004951879382,53
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_retry,0,0.6666666666666666,test,0,0.00021290004951879382,53
512,3,hotpotqa,156.0,5adc93a4554299438c868e01,E2_high,E0_low,0,0,cheap_default_retry,1,0.6666666666666666,test,0,0.0005416001076810062,53
256,1,hotpotqa,8.0,5adc93a4554299438c868e01,E0_low,E0_low,0,0,fixed_E0_low,0,0.3333333333333333,test,0.0,0.00016440002946183085,71
256,1,hotpotqa,28.0,5adc93a4554299438c868e01,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.3333333333333333,test,0.0,0.00016309996135532856,71
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,fixed_E2_high,0,0.6666666666666666,test,0.0,0.00021319999359548092,71
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_direct,0,0.6666666666666666,test,0.0,0.00021319999359548092,71
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_direct,0,0.6666666666666666,test,0.0,0.00021319999359548092,71
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,hand_rule_retry,0,0.6666666666666666,test,0,0.00021319999359548092,71
512,1,hotpotqa,152.0,5adc93a4554299438c868e01,E2_high,E2_high,0,0,learned_retry,0,0.6666666666666666,test,0,0.00021319999359548092,71
512,3,hotpotqa,156.0,5adc93a4554299438c868e01,E2_high,E0_low,0,0,cheap_default_retry,1,0.6666666666666666,test,0,0.0005406999844126403,71
768,1,qasper,8.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.07187899999553338,11
1280,1,qasper,28.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.0,test,0.0,0.10294049995718524,11
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.23528759996406734,11
768,1,qasper,8.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E0_low,E0_low,0,0,hand_rule_direct,0,0.0,test,0.0,0.07187899999553338,11
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.23528759996406734,11
2442,3,qasper,156.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E0_low,0,1,hand_rule_retry,0,1.0,test,1,0.41010709991678596,11
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.23528759996406734,11
2442,3,qasper,156.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E0_low,0,1,cheap_default_retry,0,1.0,test,1,0.41010709991678596,11
768,1,qasper,8.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.000486800039652735,23
1162,1,qasper,28.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.00042310002027079463,23
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.43209820007905364,23
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.43209820007905364,23
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.43209820007905364,23
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.43209820007905364,23
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.43209820007905364,23
2442,3,qasper,156.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.43300810013897717,23
768,1,qasper,8.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.09917489998042583,37
1162,1,qasper,28.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.19259069993859157,37
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.3716859998530708,37
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.3716859998530708,37
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.3716859998530708,37
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.3716859998530708,37
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.3716859998530708,37
2442,3,qasper,156.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.6634515997720882,37
768,1,qasper,8.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.10234189999755472,53
1162,1,qasper,28.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.0003595000016503036,53
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.42716989998007193,53
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.42716989998007193,53
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.42716989998007193,53
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.42716989998007193,53
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.42716989998007193,53
2442,3,qasper,156.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.529871299979277,53
768,1,qasper,8.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.00044929998693987727,71
1162,1,qasper,28.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.0005676999571733177,71
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.3837581000989303,71
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.3837581000989303,71
768,1,qasper,8.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.00044929998693987727,71
2442,1,qasper,152.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.3837581000989303,71
2442,3,qasper,156.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.3847751000430435,71
2442,3,qasper,156.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.3847751000430435,71
512,1,qasper,8.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.0003180000348947942,11
1024,1,qasper,28.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.5,test,0.0,0.0003223000094294548,11
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,fixed_E2_high,0,0.5,test,0.0,0.19849149993387982,11
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,hand_rule_direct,0,0.5,test,0.0,0.19849149993387982,11
512,1,qasper,8.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E0_low,E0_low,0,0,learned_direct,0,0.0,test,0.0,0.0003180000348947942,11
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,hand_rule_retry,0,0.5,test,0,0.19849149993387982,11
1024,2,qasper,30.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E1_medium,E0_low,0,0,learned_retry,1,0.5,test,0,0.000640300044324249,11
1024,2,qasper,30.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E1_medium,E0_low,0,0,cheap_default_retry,1,0.5,test,0,0.000640300044324249,11
512,1,qasper,8.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E0_low,E0_low,0,0,fixed_E0_low,0,0.5,test,0.0,0.0444808000465855,23
1024,1,qasper,28.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.5,test,0.0,0.11798320000525564,23
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.22957670001778752,23
1024,1,qasper,28.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E1_medium,E1_medium,0,0,hand_rule_direct,0,0.5,test,0.0,0.11798320000525564,23
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.22957670001778752,23
2048,2,qasper,154.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E1_medium,0,1,hand_rule_retry,0,1.0,test,1,0.34755990002304316,23
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.22957670001778752,23
2048,3,qasper,156.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E0_low,0,1,cheap_default_retry,0,1.0,test,1,0.39204070006962866,23
512,1,qasper,8.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E0_low,E0_low,0,0,fixed_E0_low,0,0.5,test,0.0,0.04172659997129813,37
1024,1,qasper,28.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.5,test,0.0,0.00032079999800771475,37
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.27429990004748106,37
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.27429990004748106,37
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.27429990004748106,37
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.27429990004748106,37
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.27429990004748106,37
2048,3,qasper,156.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E0_low,0,1,cheap_default_retry,0,1.0,test,1,0.3163473000167869,37
512,1,qasper,8.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.0003667999990284443,53
1024,1,qasper,28.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.5,test,0.0,0.0003440000000409782,53
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,fixed_E2_high,0,0.5,test,0.0,0.23922770004719496,53
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,hand_rule_direct,0,0.5,test,0.0,0.23922770004719496,53
512,1,qasper,8.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E0_low,E0_low,0,0,learned_direct,0,0.0,test,0.0,0.0003667999990284443,53
2048,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,hand_rule_retry,0,0.5,test,0,0.23922770004719496,53
