dataset,config_id,rows,chain_complete,conceptual_chain_complete,evidence_kv_recall,evidence_kv_precision,conceptual_evidence_recall,abstract_cost,selected_kv_tokens,transition_comparisons,control_wall_seconds,facets,roots,neighbors,hops,search_budget,kv_budget
hotpotqa,F2_R1_K4_H3_Bs2_Bkv4,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,19.3763671875,480.0875,7.875,0.0011959575058426708,2,1,4,3,2,4
hotpotqa,F2_R1_K4_H3_Bs2_Bkv8,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,19.3763671875,480.0875,7.875,0.0012842500145779923,2,1,4,3,2,8
hotpotqa,F2_R1_K4_H3_Bs4_Bkv2,80,0.2375,0.6375,0.41654511024099783,0.4647389231908967,0.701669389150041,21.3763671875,480.0875,7.875,0.0014992499869549646,2,1,4,3,4,2
hotpotqa,F2_R1_K4_H3_Bs4_Bkv4,80,0.6375,0.6375,0.701669389150041,0.37922093067495993,0.701669389150041,28.9931640625,967.5625,7.875,0.0019156925030983985,2,1,4,3,4,4
hotpotqa,F2_R1_K4_H3_Bs4_Bkv8,80,0.6375,0.6375,0.701669389150041,0.37922093067495993,0.701669389150041,28.9931640625,967.5625,7.875,0.0016531174973351882,2,1,4,3,4,8
hotpotqa,F2_R1_K4_H3_Bs8_Bkv2,80,0.2375,0.825,0.41654511024099783,0.4647389231908967,0.8928228348652143,30.8763671875,480.0875,13.375,0.0022210424911463635,2,1,4,3,8,2
hotpotqa,F2_R1_K4_H3_Bs8_Bkv4,80,0.6375,0.825,0.701669389150041,0.37922093067495993,0.8928228348652143,38.4931640625,967.5625,13.375,0.002611629999591969,2,1,4,3,8,4
hotpotqa,F2_R1_K4_H3_Bs8_Bkv8,80,0.825,0.825,0.8928228348652143,0.36493567244835834,0.8928228348652143,44.80625,1371.6,13.375,0.0023019612417556345,2,1,4,3,8,8
hotpotqa,F2_R1_K8_H0_Bs2_Bkv2,80,0.075,0.075,0.20024734448920709,0.4625,0.20024734448920709,7.705859375,237.175,0.0,5.661748582497239e-05,2,1,8,0,2,2
hotpotqa,F2_R1_K8_H0_Bs2_Bkv4,80,0.075,0.075,0.20024734448920709,0.4625,0.20024734448920709,7.705859375,237.175,0.0,5.442624387796968e-05,2,1,8,0,2,4
hotpotqa,F2_R1_K8_H0_Bs2_Bkv8,80,0.075,0.075,0.20024734448920709,0.4625,0.20024734448920709,7.705859375,237.175,0.0,4.942250088788569e-05,2,1,8,0,2,8
hotpotqa,F2_R1_K8_H0_Bs4_Bkv2,80,0.075,0.075,0.20024734448920709,0.4625,0.20024734448920709,9.705859375,237.175,0.0,0.00017006626585498453,2,1,8,0,4,2
hotpotqa,F2_R1_K8_H0_Bs4_Bkv4,80,0.075,0.075,0.20024734448920709,0.4625,0.20024734448920709,9.705859375,237.175,0.0,5.070999322924763e-05,2,1,8,0,4,4
hotpotqa,F2_R1_K8_H0_Bs4_Bkv8,80,0.075,0.075,0.20024734448920709,0.4625,0.20024734448920709,9.705859375,237.175,0.0,4.704001767095178e-05,2,1,8,0,4,8
hotpotqa,F2_R1_K8_H0_Bs8_Bkv2,80,0.075,0.075,0.20024734448920709,0.4625,0.20024734448920709,13.705859375,237.175,0.0,4.6990008559077975e-05,2,1,8,0,8,2
hotpotqa,F2_R1_K8_H0_Bs8_Bkv4,80,0.075,0.075,0.20024734448920709,0.4625,0.20024734448920709,13.705859375,237.175,0.0,4.616625956259668e-05,2,1,8,0,8,4
hotpotqa,F2_R1_K8_H0_Bs8_Bkv8,80,0.075,0.075,0.20024734448920709,0.4625,0.20024734448920709,13.705859375,237.175,0.0,5.027876468375325e-05,2,1,8,0,8,8
hotpotqa,F2_R1_K8_H1_Bs2_Bkv2,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,16.5638671875,480.0875,5.0625,0.000751897506415844,2,1,8,1,2,2
hotpotqa,F2_R1_K8_H1_Bs2_Bkv4,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,16.5638671875,480.0875,5.0625,0.0007254787429701537,2,1,8,1,2,4
hotpotqa,F2_R1_K8_H1_Bs2_Bkv8,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,16.5638671875,480.0875,5.0625,0.0007640412368346006,2,1,8,1,2,8
hotpotqa,F2_R1_K8_H1_Bs4_Bkv2,80,0.2375,0.6375,0.41654511024099783,0.4647389231908967,0.701669389150041,18.5638671875,480.0875,5.0625,0.001039027504157275,2,1,8,1,4,2
hotpotqa,F2_R1_K8_H1_Bs4_Bkv4,80,0.6375,0.6375,0.701669389150041,0.37922093067495993,0.701669389150041,26.1806640625,967.5625,5.0625,0.0009100025024963542,2,1,8,1,4,4
hotpotqa,F2_R1_K8_H1_Bs4_Bkv8,80,0.6375,0.6375,0.701669389150041,0.37922093067495993,0.701669389150041,26.1806640625,967.5625,5.0625,0.0010048662486951798,2,1,8,1,4,8
hotpotqa,F2_R1_K8_H1_Bs8_Bkv2,80,0.2375,0.95,0.41654511024099783,0.4647389231908967,0.95,22.5638671875,480.0875,5.0625,0.0013150224927812814,2,1,8,1,8,2
hotpotqa,F2_R1_K8_H1_Bs8_Bkv4,80,0.6375,0.95,0.701669389150041,0.37922093067495993,0.95,30.1806640625,967.5625,5.0625,0.0012867912388173862,2,1,8,1,8,4
hotpotqa,F2_R1_K8_H1_Bs8_Bkv8,80,0.95,0.95,0.95,0.366148398403797,0.95,37.93359375,1463.75,5.0625,0.0012513624998973683,2,1,8,1,8,8
hotpotqa,F2_R1_K8_H2_Bs2_Bkv2,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,21.6263671875,480.0875,10.125,0.0012102274951757864,2,1,8,2,2,2
hotpotqa,F2_R1_K8_H2_Bs2_Bkv4,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,21.6263671875,480.0875,10.125,0.0011883549945196138,2,1,8,2,2,4
hotpotqa,F2_R1_K8_H2_Bs2_Bkv8,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,21.6263671875,480.0875,10.125,0.0012612037447979675,2,1,8,2,2,8
hotpotqa,F2_R1_K8_H2_Bs4_Bkv2,80,0.2375,0.6375,0.41654511024099783,0.4647389231908967,0.701669389150041,23.6263671875,480.0875,10.125,0.001580178740550764,2,1,8,2,4,2
hotpotqa,F2_R1_K8_H2_Bs4_Bkv4,80,0.6375,0.6375,0.701669389150041,0.37922093067495993,0.701669389150041,31.2431640625,967.5625,10.125,0.0015286550187738612,2,1,8,2,4,4
hotpotqa,F2_R1_K8_H2_Bs4_Bkv8,80,0.6375,0.6375,0.701669389150041,0.37922093067495993,0.701669389150041,31.2431640625,967.5625,10.125,0.001451296269078739,2,1,8,2,4,8
hotpotqa,F2_R1_K8_H2_Bs8_Bkv2,80,0.2375,0.95,0.41654511024099783,0.4647389231908967,0.95,27.6263671875,480.0875,10.125,0.0018417874933220446,2,1,8,2,8,2
hotpotqa,F2_R1_K8_H2_Bs8_Bkv4,80,0.6375,0.95,0.701669389150041,0.37922093067495993,0.95,35.2431640625,967.5625,10.125,0.002038461237680167,2,1,8,2,8,4
hotpotqa,F2_R1_K8_H2_Bs8_Bkv8,80,0.95,0.95,0.95,0.366148398403797,0.95,42.99609375,1463.75,10.125,0.0016918350127525627,2,1,8,2,8,8
hotpotqa,F2_R1_K8_H3_Bs2_Bkv2,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,21.6263671875,480.0875,10.125,0.0012398862367263065,2,1,8,3,2,2
hotpotqa,F2_R1_K8_H3_Bs2_Bkv4,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,21.6263671875,480.0875,10.125,0.001173559989547357,2,1,8,3,2,4
hotpotqa,F2_R1_K8_H3_Bs2_Bkv8,80,0.2375,0.2375,0.41654511024099783,0.4647389231908967,0.41654511024099783,21.6263671875,480.0875,10.125,0.0012882875016657636,2,1,8,3,2,8
hotpotqa,F2_R1_K8_H3_Bs4_Bkv2,80,0.2375,0.6375,0.41654511024099783,0.4647389231908967,0.701669389150041,23.6263671875,480.0875,10.125,0.0017694924841634928,2,1,8,3,4,2
hotpotqa,F2_R1_K8_H3_Bs4_Bkv4,80,0.6375,0.6375,0.701669389150041,0.37922093067495993,0.701669389150041,31.2431640625,967.5625,10.125,0.0014716712612425908,2,1,8,3,4,4
hotpotqa,F2_R1_K8_H3_Bs4_Bkv8,80,0.6375,0.6375,0.701669389150041,0.37922093067495993,0.701669389150041,31.2431640625,967.5625,10.125,0.001540004985872656,2,1,8,3,4,8
hotpotqa,F2_R1_K8_H3_Bs8_Bkv2,80,0.2375,0.95,0.41654511024099783,0.4647389231908967,0.95,27.6263671875,480.0875,10.125,0.0017649212561082095,2,1,8,3,8,2
hotpotqa,F2_R1_K8_H3_Bs8_Bkv4,80,0.6375,0.95,0.701669389150041,0.37922093067495993,0.95,35.2431640625,967.5625,10.125,0.0016921150032430886,2,1,8,3,8,4
hotpotqa,F2_R1_K8_H3_Bs8_Bkv8,80,0.95,0.95,0.95,0.366148398403797,0.95,42.99609375,1463.75,10.125,0.0017081987520214171,2,1,8,3,8,8
hotpotqa,F2_R2_K2_H0_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,11.480078125,478.725,0.0,5.617250280920416e-05,2,2,2,0,2,2
hotpotqa,F2_R2_K2_H0_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,11.480078125,478.725,0.0,5.154623941052705e-05,2,2,2,0,2,4
hotpotqa,F2_R2_K2_H0_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,11.480078125,478.725,0.0,5.359875503927469e-05,2,2,2,0,2,8
hotpotqa,F2_R2_K2_H0_Bs4_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,0.0,6.209374696481973e-05,2,2,2,0,4,2
hotpotqa,F2_R2_K2_H0_Bs4_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,0.0,6.065750785637647e-05,2,2,2,0,4,4
hotpotqa,F2_R2_K2_H0_Bs4_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,0.0,6.144000799395144e-05,2,2,2,0,4,8
hotpotqa,F2_R2_K2_H0_Bs8_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,17.480078125,478.725,0.0,5.473875207826495e-05,2,2,2,0,8,2
hotpotqa,F2_R2_K2_H0_Bs8_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,17.480078125,478.725,0.0,5.2672490710392594e-05,2,2,2,0,8,4
hotpotqa,F2_R2_K2_H0_Bs8_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,17.480078125,478.725,0.0,5.5236250045709315e-05,2,2,2,0,8,8
hotpotqa,F2_R2_K2_H1_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,2.0,0.0005022799974540249,2,2,2,1,2,2
hotpotqa,F2_R2_K2_H1_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,2.0,0.0004753074987092987,2,2,2,1,2,4
hotpotqa,F2_R2_K2_H1_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,2.0,0.0004613162542227656,2,2,2,1,2,8
hotpotqa,F2_R2_K2_H1_Bs4_Bkv2,80,0.1875,0.5875,0.37365000973349904,0.42761740221461864,0.6945070661727918,17.480078125,478.725,4.0,0.0011392524989787488,2,2,2,1,4,2
hotpotqa,F2_R2_K2_H1_Bs4_Bkv4,80,0.5875,0.5875,0.6945070661727918,0.39167890385152493,0.6945070661727918,24.52109375,929.35,4.0,0.0011911662528291344,2,2,2,1,4,4
hotpotqa,F2_R2_K2_H1_Bs4_Bkv8,80,0.5875,0.5875,0.6945070661727918,0.39167890385152493,0.6945070661727918,24.52109375,929.35,4.0,0.0012687712383922189,2,2,2,1,4,8
hotpotqa,F2_R2_K2_H1_Bs8_Bkv2,80,0.1875,0.6,0.37365000973349904,0.42761740221461864,0.707522393868352,21.480078125,478.725,4.0,0.0011667287588352337,2,2,2,1,8,2
hotpotqa,F2_R2_K2_H1_Bs8_Bkv4,80,0.5875,0.6,0.6945070661727918,0.39167890385152493,0.707522393868352,28.52109375,929.35,4.0,0.0011830749921500684,2,2,2,1,8,4
hotpotqa,F2_R2_K2_H1_Bs8_Bkv8,80,0.6,0.6,0.707522393868352,0.3936936470933249,0.707522393868352,28.72109375,942.15,4.0,0.001348243752727285,2,2,2,1,8,8
hotpotqa,F2_R2_K2_H2_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,2.0,0.0005269987363135442,2,2,2,2,2,2
hotpotqa,F2_R2_K2_H2_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,2.0,0.00046302125847432765,2,2,2,2,2,4
hotpotqa,F2_R2_K2_H2_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,2.0,0.0004986012412700802,2,2,2,2,2,8
hotpotqa,F2_R2_K2_H2_Bs4_Bkv2,80,0.1875,0.5875,0.37365000973349904,0.42761740221461864,0.6945070661727918,18.080078125,478.725,4.6,0.0012902650109026582,2,2,2,2,4,2
hotpotqa,F2_R2_K2_H2_Bs4_Bkv4,80,0.5875,0.5875,0.6945070661727918,0.3842511445169065,0.6945070661727918,25.3265625,942.5,4.6,0.0011753850063541903,2,2,2,2,4,4
hotpotqa,F2_R2_K2_H2_Bs4_Bkv8,80,0.5875,0.5875,0.6945070661727918,0.3842511445169065,0.6945070661727918,25.3265625,942.5,4.6,0.0014708025148138404,2,2,2,2,4,8
hotpotqa,F2_R2_K2_H2_Bs8_Bkv2,80,0.1875,0.7,0.37365000973349904,0.42761740221461864,0.7596853297447324,25.205078125,478.725,7.725,0.0021101487393025307,2,2,2,2,8,2
hotpotqa,F2_R2_K2_H2_Bs8_Bkv4,80,0.5875,0.7,0.6945070661727918,0.3842511445169065,0.7596853297447324,32.4515625,942.5,7.725,0.002064995004911907,2,2,2,2,8,4
hotpotqa,F2_R2_K2_H2_Bs8_Bkv8,80,0.7,0.7,0.7596853297447324,0.3783241827862305,0.7596853297447324,34.8015625,1092.9,7.725,0.002028867494664155,2,2,2,2,8,8
hotpotqa,F2_R2_K2_H3_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,2.0,0.0005270474939607084,2,2,2,3,2,2
hotpotqa,F2_R2_K2_H3_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,2.0,0.0004978087643394246,2,2,2,3,2,4
hotpotqa,F2_R2_K2_H3_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,2.0,0.0005291087552905082,2,2,2,3,2,8
hotpotqa,F2_R2_K2_H3_Bs4_Bkv2,80,0.1875,0.5875,0.37365000973349904,0.42761740221461864,0.6945070661727918,18.205078125,478.725,4.725,0.0013656249939231202,2,2,2,3,4,2
hotpotqa,F2_R2_K2_H3_Bs4_Bkv4,80,0.5875,0.5875,0.6945070661727918,0.3842511445169065,0.6945070661727918,25.4515625,942.5,4.725,0.001380427513504401,2,2,2,3,4,4
hotpotqa,F2_R2_K2_H3_Bs4_Bkv8,80,0.5875,0.5875,0.6945070661727918,0.3842511445169065,0.6945070661727918,25.4515625,942.5,4.725,0.0015604900050675496,2,2,2,3,4,8
hotpotqa,F2_R2_K2_H3_Bs8_Bkv2,80,0.1875,0.75,0.37365000973349904,0.42761740221461864,0.7954795131899226,26.405078125,478.725,8.925,0.0022620674804784357,2,2,2,3,8,2
hotpotqa,F2_R2_K2_H3_Bs8_Bkv4,80,0.5875,0.75,0.6945070661727918,0.3842511445169065,0.7954795131899226,33.6515625,942.5,8.925,0.002883692507748492,2,2,2,3,8,4
hotpotqa,F2_R2_K2_H3_Bs8_Bkv8,80,0.75,0.75,0.7954795131899226,0.3856276641036883,0.7954795131899226,36.2515625,1108.9,8.925,0.002477843750966713,2,2,2,3,8,8
hotpotqa,F2_R2_K4_H0_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,11.480078125,478.725,0.0,6.436875846702606e-05,2,2,4,0,2,2
hotpotqa,F2_R2_K4_H0_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,11.480078125,478.725,0.0,5.570374487433583e-05,2,2,4,0,2,4
hotpotqa,F2_R2_K4_H0_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,11.480078125,478.725,0.0,5.290625558700413e-05,2,2,4,0,2,8
hotpotqa,F2_R2_K4_H0_Bs4_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,0.0,6.948751397430896e-05,2,2,4,0,4,2
hotpotqa,F2_R2_K4_H0_Bs4_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,0.0,6.270500307437032e-05,2,2,4,0,4,4
hotpotqa,F2_R2_K4_H0_Bs4_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,0.0,6.31037459243089e-05,2,2,4,0,4,8
hotpotqa,F2_R2_K4_H0_Bs8_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,17.480078125,478.725,0.0,5.756875907536596e-05,2,2,4,0,8,2
hotpotqa,F2_R2_K4_H0_Bs8_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,17.480078125,478.725,0.0,6.462001765612513e-05,2,2,4,0,8,4
hotpotqa,F2_R2_K4_H0_Bs8_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,17.480078125,478.725,0.0,6.721374520566315e-05,2,2,4,0,8,8
hotpotqa,F2_R2_K4_H1_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,15.417578125,478.725,3.9375,0.0006329262541839853,2,2,4,1,2,2
hotpotqa,F2_R2_K4_H1_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,15.417578125,478.725,3.9375,0.000562661251751706,2,2,4,1,2,4
hotpotqa,F2_R2_K4_H1_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,15.417578125,478.725,3.9375,0.000580998754594475,2,2,4,1,2,8
hotpotqa,F2_R2_K4_H1_Bs4_Bkv2,80,0.1875,0.625,0.37365000973349904,0.42761740221461864,0.7202220253179835,21.355078125,478.725,7.875,0.0013681975106010213,2,2,4,1,4,2
hotpotqa,F2_R2_K4_H1_Bs4_Bkv4,80,0.625,0.625,0.7202220253179835,0.3904664690237125,0.7202220253179835,28.9533203125,965.0125,7.875,0.0012763512320816516,2,2,4,1,4,4
hotpotqa,F2_R2_K4_H1_Bs4_Bkv8,80,0.625,0.625,0.7202220253179835,0.3904664690237125,0.7202220253179835,28.9533203125,965.0125,7.875,0.0014251837594201789,2,2,4,1,4,8
hotpotqa,F2_R2_K4_H1_Bs8_Bkv2,80,0.1875,0.825,0.37365000973349904,0.42761740221461864,0.888538406909537,25.355078125,478.725,7.875,0.0015302474959753454,2,2,4,1,8,2
hotpotqa,F2_R2_K4_H1_Bs8_Bkv4,80,0.625,0.825,0.7202220253179835,0.3904664690237125,0.888538406909537,32.9533203125,965.0125,7.875,0.0016065450006863102,2,2,4,1,8,4
hotpotqa,F2_R2_K4_H1_Bs8_Bkv8,80,0.825,0.825,0.888538406909537,0.3731495726580682,0.888538406909537,38.0181640625,1289.1625,7.875,0.0015082987549249083,2,2,4,1,8,8
hotpotqa,F2_R2_K4_H2_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,15.417578125,478.725,3.9375,0.00054125000606291,2,2,4,2,2,2
hotpotqa,F2_R2_K4_H2_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,15.417578125,478.725,3.9375,0.0005470512434840203,2,2,4,2,2,4
hotpotqa,F2_R2_K4_H2_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,15.417578125,478.725,3.9375,0.0005430599936516956,2,2,4,2,2,8
hotpotqa,F2_R2_K4_H2_Bs4_Bkv2,80,0.1875,0.625,0.37365000973349904,0.42761740221461864,0.7202220253179835,21.355078125,478.725,7.875,0.001260819987510331,2,2,4,2,4,2
hotpotqa,F2_R2_K4_H2_Bs4_Bkv4,80,0.625,0.625,0.7202220253179835,0.3904664690237125,0.7202220253179835,28.9533203125,965.0125,7.875,0.0012820662814192474,2,2,4,2,4,4
hotpotqa,F2_R2_K4_H2_Bs4_Bkv8,80,0.625,0.625,0.7202220253179835,0.3904664690237125,0.7202220253179835,28.9533203125,965.0125,7.875,0.0013820350053720177,2,2,4,2,4,8
hotpotqa,F2_R2_K4_H2_Bs8_Bkv2,80,0.1875,0.85,0.37365000973349904,0.42761740221461864,0.919788406909537,30.655078125,478.725,13.175,0.002337868753238581,2,2,4,2,8,2
hotpotqa,F2_R2_K4_H2_Bs8_Bkv4,80,0.625,0.85,0.7202220253179835,0.3904664690237125,0.919788406909537,38.2533203125,965.0125,13.175,0.002166683753603138,2,2,4,2,8,4
hotpotqa,F2_R2_K4_H2_Bs8_Bkv8,80,0.85,0.85,0.919788406909537,0.3708873397588293,0.919788406909537,44.7181640625,1378.7625,13.175,0.0022501637460663913,2,2,4,2,8,8
hotpotqa,F2_R2_K4_H3_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,15.417578125,478.725,3.9375,0.0006460537522798404,2,2,4,3,2,2
hotpotqa,F2_R2_K4_H3_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,15.417578125,478.725,3.9375,0.000564416273846291,2,2,4,3,2,4
hotpotqa,F2_R2_K4_H3_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,15.417578125,478.725,3.9375,0.0005976512329652905,2,2,4,3,2,8
hotpotqa,F2_R2_K4_H3_Bs4_Bkv2,80,0.1875,0.625,0.37365000973349904,0.42761740221461864,0.7202220253179835,21.355078125,478.725,7.875,0.001566753746010363,2,2,4,3,4,2
hotpotqa,F2_R2_K4_H3_Bs4_Bkv4,80,0.625,0.625,0.7202220253179835,0.3904664690237125,0.7202220253179835,28.9533203125,965.0125,7.875,0.0014406925038201734,2,2,4,3,4,4
hotpotqa,F2_R2_K4_H3_Bs4_Bkv8,80,0.625,0.625,0.7202220253179835,0.3904664690237125,0.7202220253179835,28.9533203125,965.0125,7.875,0.0013893012452172115,2,2,4,3,4,8
hotpotqa,F2_R2_K4_H3_Bs8_Bkv2,80,0.1875,0.85,0.37365000973349904,0.42761740221461864,0.919788406909537,31.205078125,478.725,13.725,0.002589308735332452,2,2,4,3,8,2
hotpotqa,F2_R2_K4_H3_Bs8_Bkv4,80,0.625,0.85,0.7202220253179835,0.3904664690237125,0.919788406909537,38.8033203125,965.0125,13.725,0.002388147485908121,2,2,4,3,8,4
hotpotqa,F2_R2_K4_H3_Bs8_Bkv8,80,0.85,0.85,0.919788406909537,0.3708873397588293,0.919788406909537,45.2681640625,1378.7625,13.725,0.0022774425044190137,2,2,4,3,8,8
hotpotqa,F2_R2_K8_H0_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,11.480078125,478.725,0.0,5.76325022848323e-05,2,2,8,0,2,2
hotpotqa,F2_R2_K8_H0_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,11.480078125,478.725,0.0,5.958249676041305e-05,2,2,8,0,2,4
hotpotqa,F2_R2_K8_H0_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,11.480078125,478.725,0.0,5.263126513455063e-05,2,2,8,0,2,8
hotpotqa,F2_R2_K8_H0_Bs4_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,0.0,6.752623594366013e-05,2,2,8,0,4,2
hotpotqa,F2_R2_K8_H0_Bs4_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,0.0,6.313000631053001e-05,2,2,8,0,4,4
hotpotqa,F2_R2_K8_H0_Bs4_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,13.480078125,478.725,0.0,7.015624141786248e-05,2,2,8,0,4,8
hotpotqa,F2_R2_K8_H0_Bs8_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,17.480078125,478.725,0.0,8.997500990517437e-05,2,2,8,0,8,2
hotpotqa,F2_R2_K8_H0_Bs8_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,17.480078125,478.725,0.0,6.418125121854246e-05,2,2,8,0,8,4
hotpotqa,F2_R2_K8_H0_Bs8_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,17.480078125,478.725,0.0,7.868000539019704e-05,2,2,8,0,8,8
hotpotqa,F2_R2_K8_H1_Bs2_Bkv2,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,16.542578125,478.725,5.0625,0.001391787501052022,2,2,8,1,2,2
hotpotqa,F2_R2_K8_H1_Bs2_Bkv4,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,16.542578125,478.725,5.0625,0.0005983299954095856,2,2,8,1,2,4
hotpotqa,F2_R2_K8_H1_Bs2_Bkv8,80,0.1875,0.1875,0.37365000973349904,0.42761740221461864,0.37365000973349904,16.542578125,478.725,5.0625,0.0007166299998061732,2,2,8,1,2,8
hotpotqa,F2_R2_K8_H1_Bs4_Bkv2,80,0.1875,0.625,0.37365000973349904,0.42761740221461864,0.7202220253179835,23.605078125,478.725,10.125,0.0014656150073278696,2,2,8,1,4,2
hotpotqa,F2_R2_K8_H1_Bs4_Bkv4,80,0.625,0.625,0.7202220253179835,0.3904664690237125,0.7202220253179835,31.2033203125,965.0125,10.125,0.0014405287482077255,2,2,8,1,4,4
hotpotqa,F2_R2_K8_H1_Bs4_Bkv8,80,0.625,0.625,0.7202220253179835,0.3904664690237125,0.7202220253179835,31.2033203125,965.0125,10.125,0.0014520650001941249,2,2,8,1,4,8
hotpotqa,F2_R2_K8_H1_Bs8_Bkv2,80,0.1875,0.9375,0.37365000973349904,0.42761740221461864,0.9588646532438478,27.605078125,478.725,10.125,0.0016873887536348775,2,2,8,1,8,2
hotpotqa,F2_R2_K8_H1_Bs8_Bkv4,80,0.625,0.9375,0.7202220253179835,0.3904664690237125,0.9588646532438478,35.2033203125,965.0125,10.125,0.0016794537514215335,2,2,8,1,8,4
