active_kv_fraction,annotated_hops,answer_contained,answer_tokens,attention_entropy,budget_allocation,conceptual_selected_parents,condition,cpu_reference_cache_bytes,cross_shard_interval_count,dataset,deduplicated_materialization_tokens,encoding_granularity_tokens,evidence_attention_mass,evidence_coverage,evidence_density,evidence_kv_tokens,evidence_source_tokens,exact_match,example_id,generated_answer,generated_tokens,gold_mean_logprob_delta_vs_none,gold_mean_logprob_delta_vs_whole,gold_mean_token_logprob,gold_sequence_logprob,gpu_reference_cache_bytes,h2d_kv_bytes,interval_resolution_seconds,kv_budget,kv_reduction_vs_whole,logical_gather_seconds,logical_h2d_seconds,logical_source_tokens,materialization_band,materialization_policy,materialized_unique_tokens,memory_attention_mass,native_kv_bytes,native_kv_token_states,non_evidence_attention_mass,non_evidence_kv_tokens,normalized_answer_accuracy,oracle_labels_used,peak_gpu_allocated_bytes,peak_gpu_reserved_bytes,phase,question_type,radius_left,radius_right,raw_answer,reference_answer,requested_materialization_tokens,selection_policy,teacher_forced_seconds,token_f1,tokens_per_second,total_generation_seconds,tpot_seconds,ttft_seconds,whole_parent_tokens
0.06524216524216524,2,0.0,3,2.2417954078742435,,8,M3_selected_radius_0,402554880,56.0,musique,229,256,0.7182694343583924,1.0,1.0,229,229,0.0,2hop__107238_64918,The country one. The country one. The country one.,12,-6.0654137134552,-0.12920570373535156,-9.98107624053955,-29.943227767944336,0,26263552.0,0.007711999933235347,,0.10546875,0.007866699947044253,0.05850059969816357,3510,all_28,logical_intervals,229,0.7182694343583924,26263552.0,6412,0.0,0,0.0,True,1219104256,1249902592,heldout,2hop,0,0,The country one. The country one. The country one.,President McKinley,229,annotated_evidence_oracle,0.3875933999661356,0.0,3.182139710550037,3.771047499962151,0.3074355090925978,0.3885393999516964,256
0.036467236467236465,2,0.0,3,2.0570709024156844,equal,8,M6_budget_128_equal,402554880,56.0,musique,128,256,0.6415852473250457,0.49344978165938863,0.8828125,113,229,0.0,2hop__107238_64918,A:,12,-5.779373407363892,0.15683460235595703,-9.695035934448242,-29.085107803344727,0,14680064.0,0.010868800221942365,128,0.5,0.00749489979352802,0.04209339991211891,3510,all_28,logical_intervals,128,0.7291735996093068,14680064.0,3584,0.08758834127469786,15,0.0,True,1216215040,1249902592,heldout,2hop,64,64,A: \n\nA: \n\nA: \n\nA:,President McKinley,128,annotated_evidence_oracle,0.436822000076063,0.0,3.360080789740525,3.5713427000446245,0.28831749999980355,0.3990254000527784,256
0.06752136752136752,2,0.0,3,2.254126948969705,,8,M7_gist_selected_radius_0,402554880,56.0,musique,237,256,0.7149312283311572,1.0,0.9662447257383966,229,229,0.0,2hop__107238_64918,The country one. The country one. The country one.,12,-6.075326204299927,-0.13911819458007812,-9.990988731384277,-29.972965240478516,0,27181056.0,0.013574000098742545,,0.07421875,0.011636100360192358,0.0897415995132178,3510,all_28,gist_plus_logical_intervals,237,0.7184295100825173,27181056.0,6636,0.003498285046329589,8,0.0,True,1219211264,1249902592,heldout,2hop,0,0,The country one. The country one. The country one.,President McKinley,229,annotated_evidence_oracle,0.5059756999835372,0.0,2.431093244994396,4.936050900025293,0.40278361818160524,0.5045652000699192,256
0.0,3,0.0,2,,,0,M_none,222380032,0.0,musique,0,256,,0.0,0.0,0,232,0.0,3hop1__102087_214799_259594,ABUAMG,5,0.0,3.369877815246582,-4.677773475646973,-9.355546951293945,0,0.0,0.0,,1.0,0.0,0.0,1939,none,none,0.0,,0.0,0.0,,0,0.0,False,1217990144,1251999744,heldout,3hop,,,ABUAMG,GDR,0,none,0.1568218000466004,0.0,9.952306557156092,0.502396099967882,0.08966890000738204,0.1430895000230521,320
0.005157297576070139,3,0.0,2,1.6106646316392081,,10,M0_native_gist,222380032,0.0,musique,10,256,0.0,0.0,0.0,0,232,0.0,3hop1__102087_214799_259594,ُ,12,-15.91439151763916,-12.544513702392578,-20.592164993286133,-41.184329986572266,0,1146880.0,0.0,,0.96875,0.0,0.05702420009765774,1939,all_28,native_gist_only,10,0.056800328261618106,1146880.0,280,0.056800328261618106,10,0.0,True,1212461056,1249902592,heldout,3hop,,,ُ\n\nُ\n\nُ\n\nُ\n\nُ\n\nُ,GDR,10,annotated_evidence_oracle,0.35927129990886897,0.0,3.3644804786627702,3.5666724999900907,0.29368055455217307,0.33531439991202205,320
0.16503352243424446,3,0.0,2,2.8962954580783844,,10,M1_whole_parent,222380032,0.0,musique,320,256,0.3639662574444498,1.0,0.725,232,232,0.0,3hop1__102087_214799_259594,,12,-3.369877815246582,0.0,-8.047651290893555,-16.09530258178711,0,0.0,0.0,,0.0,0.0,0.0,1939,all_28,selected_chunks,320,0.7810572023902621,0.0,8960,0.4170909492032869,88,0.0,True,1219387392,1249902592,heldout,3hop,,,</think>\n\n</think>\n\n</think>\n\n</think>\n\n</think>\n\n</think>,GDR,320,annotated_evidence_oracle,0.3056754000717774,0.0,4.9001016282160945,2.448928799945861,0.19798097272657536,0.2701446999562904,320
0.11964930376482723,3,0.0,2,2.3268061450549533,,10,M2_evidence_only,222380032,84.0,musique,232,256,0.6525954636079925,1.0,1.0,232,232,0.0,3hop1__102087_214799_259594,,12,-5.613858222961426,-2.2439804077148438,-10.291631698608398,-20.583263397216797,0,26607616.0,0.004395699710585177,,0.275,0.007402500254102051,0.06365039991214871,1939,all_28,logical_intervals,232,0.6525954636079925,26607616.0,6496,0.0,0,0.0,True,1217740800,1249902592,heldout,3hop,0,0,</think>\n\n</think>\n\n</think>\n\n</think>\n\n</think>\n\n</think>,GDR,232,annotated_evidence_oracle,0.34888669999781996,0.0,3.769674046620422,3.1832991000264883,0.259006036371416,0.3333083000034094,320
0.11964930376482723,3,0.0,2,2.3268061450549533,,10,M3_selected_radius_0,222380032,84.0,musique,232,256,0.6525954636079925,1.0,1.0,232,232,0.0,3hop1__102087_214799_259594,,12,-5.613858222961426,-2.2439804077148438,-10.291631698608398,-20.583263397216797,0,26607616.0,0.004942000261507928,,0.275,0.006954699754714966,0.0639715997967869,1939,all_28,logical_intervals,232,0.6525954636079925,26607616.0,6496,0.0,0,0.0,True,1217740800,1249902592,heldout,3hop,0,0,</think>\n\n</think>\n\n</think>\n\n</think>\n\n</think>\n\n</think>,GDR,232,annotated_evidence_oracle,0.3517040000297129,0.0,3.7940503472335263,3.162846800056286,0.2565393636362966,0.3402940999949351,320
0.06601340897369778,3,0.0,2,2.7169229984283447,equal,10,M6_budget_128_equal,222380032,84.0,musique,128,256,0.30566644242831637,0.5172413793103449,0.9375,120,232,0.0,3hop1__102087_214799_259594,ByPrimaryKey,12,-7.579398155212402,-4.20952033996582,-12.257171630859375,-24.51434326171875,0,14680064.0,0.004942699917592108,128,0.6,0.005482399952597916,0.04332859977148473,1939,all_28,logical_intervals,128,0.4054599957806723,14680064.0,3584,0.0997935493609735,8,0.0,True,1214409216,1249902592,heldout,3hop,64,64,ByPrimaryKey\n	LIGHT\n	GRAND\n	\n	EIGHT,GDR,128,annotated_evidence_oracle,0.34036779997404665,0.0,4.290073153376166,2.7971550999209285,0.22540138181383637,0.31707400002051145,320
0.12480660134089737,3,0.0,2,2.3456059907163893,,10,M7_gist_selected_radius_0,222380032,84.0,musique,242,256,0.6489028664571899,1.0,0.9586776859504132,232,232,0.0,3hop1__102087_214799_259594,,12,-5.589138031005859,-2.2192602157592773,-10.266911506652832,-20.533823013305664,0,27754496.0,0.0070795000065118074,,0.24375000000000002,0.010236499831080437,0.1135689994553104,1939,all_28,gist_plus_logical_intervals,242,0.6533264964818954,27754496.0,6776,0.004423630091228655,10,0.0,True,1217885184,1249902592,heldout,3hop,0,0,</think>\n\n</think>\n\n</think>\n\n</think>\n\n</think>\n\n</think>,GDR,232,annotated_evidence_oracle,0.4935144000919536,0.0,2.265029646694167,5.297943899990059,0.43532796362838283,0.5083930999971926,320
0.0,3,0.0,2,,,0,M_none,225247232,0.0,musique,0,256,,0.0,0.0,0,281,0.0,3hop1__103197_214799_259594,Germany,2,0.0,13.734944343566895,-6.1515913009643555,-12.303182601928711,0,0.0,0.0,,1.0,0.0,0.0,1964,none,none,0.0,,0.0,0.0,,0,0.0,False,1214651904,1249902592,heldout,3hop,,,Germany,GDR,0,none,0.1539367000805214,0.0,8.514297633147093,0.23489900003187358,0.09330740000586957,0.14092569996137172,364
0.006109979633401222,3,0.0,2,1.8046557988439287,,12,M0_native_gist,225247232,0.0,musique,12,256,0.0,0.0,0.0,0,281,0.0,3hop1__103197_214799_259594,ُُُُُُُُُُُُ,12,-11.52831745147705,2.2066268920898438,-17.679908752441406,-35.35981750488281,0,1376256.0,0.0,,0.967032967032967,0.0,0.0655449996702373,1964,all_28,native_gist_only,12,0.12755927297153644,1376256.0,336,0.12755927297153644,12,0.0,True,1212297216,1245708288,heldout,3hop,,,ُُُُُُُُُُُُ,GDR,12,annotated_evidence_oracle,0.3780383000848815,0.0,3.2643365034963336,3.676091599976644,0.297127200004814,0.4068274999735877,364
0.18533604887983707,3,0.0,2,2.942193167550223,,12,M1_whole_parent,225247232,0.0,musique,364,256,0.20999568601005844,1.0,0.771978021978022,281,281,0.0,3hop1__103197_214799_259594,.*;,12,-13.734944343566895,0.0,-19.88653564453125,-39.7730712890625,0,0.0,0.0,,0.0,0.0,0.0,1964,all_28,selected_chunks,364,0.35115656655813965,0.0,10192,0.14116087476057665,83,0.0,True,1219785216,1245708288,heldout,3hop,,,.*;\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.,GDR,364,annotated_evidence_oracle,0.3177280999952927,0.0,4.6580558105904215,2.5761820999905467,0.20823269090826876,0.2849625999806449,364
0.1430753564154786,3,0.0,2,2.7286987049239024,,12,M2_evidence_only,225247232,84.0,musique,281,256,0.3025412492321006,1.0,1.0,281,281,0.0,3hop1__103197_214799_259594,.*;,12,-12.579510688781738,1.1554336547851562,-18.731101989746094,-37.46220397949219,0,32227328.0,0.00508599984459579,,0.228021978021978,0.008426999673247337,0.07980489963665605,1964,all_28,logical_intervals,281,0.3025412492321006,32227328.0,7868,0.0,0,0.0,True,1218166272,1245708288,heldout,3hop,0,0,.*;\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.,GDR,281,annotated_evidence_oracle,0.36964279995299876,0.0,3.3841427587666173,3.5459496999392286,0.2816987090892243,0.44651799998246133,364
0.1430753564154786,3,0.0,2,2.7286987049239024,,12,M3_selected_radius_0,225247232,84.0,musique,281,256,0.3025412492321006,1.0,1.0,281,281,0.0,3hop1__103197_214799_259594,.*;,12,-12.579510688781738,1.1554336547851562,-18.731101989746094,-37.46220397949219,0,32227328.0,0.0052807999309152365,,0.228021978021978,0.008455300121568143,0.07908509986009449,1964,all_28,logical_intervals,281,0.3025412492321006,32227328.0,7868,0.0,0,0.0,True,1218166272,1245708288,heldout,3hop,0,0,.*;\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.,GDR,281,annotated_evidence_oracle,0.3740306000690907,0.0,3.4607088564078694,3.4674977000104263,0.28244529090906406,0.35991969995666295,364
0.06517311608961303,3,0.0,2,2.568232638495309,equal,12,M6_budget_128_equal,225247232,84.0,musique,128,256,0.28781153527753695,0.4555160142348754,1.0,128,281,0.0,3hop1__103197_214799_259594,**,12,-10.072949409484863,3.6619949340820312,-16.22454071044922,-32.44908142089844,0,14680064.0,0.004613499855622649,128,0.6483516483516483,0.005687900120392442,0.05320450046565384,1964,all_28,logical_intervals,128,0.28781153527753695,14680064.0,3584,0.0,0,0.0,True,1214212608,1245708288,heldout,3hop,64,64,**\n\n**\n\n**\n\n**\n\n**\n\n**\n\n**\n\n**\n\n**\n\n**\n\n**\n\n**,GDR,128,annotated_evidence_oracle,0.33344130008481443,0.0,4.182994579371796,2.8687581999693066,0.23250838181808253,0.31052039994392544,364
0.14918533604887985,3,0.0,2,2.7467783263751437,,12,M7_gist_selected_radius_0,225247232,84.0,musique,293,256,0.2993279790638813,1.0,0.9590443686006825,281,281,0.0,3hop1__103197_214799_259594,.*;,12,-12.596034049987793,1.1389102935791016,-18.74762535095215,-37.4952507019043,0,33603584.0,0.008115000440739095,,0.19505494505494503,0.012551200110465288,0.13142150035127997,1964,all_28,gist_plus_logical_intervals,293,0.30369677101927145,33603584.0,8204,0.004368791489728859,12,0.0,True,1218384896,1245708288,heldout,3hop,0,0,.*;\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.,GDR,281,annotated_evidence_oracle,0.5244380999356508,0.0,2.2469177204399218,5.340649499907158,0.44042162727352907,0.4951646999688819,364
0.0,1,1.0,1,,,0,M_none,178913280,0.0,2wikimultihopqa,0,256,,0.0,0.0,0,48,1.0,0008d48808a011ebbd78ac1f6bf848b6,Yes.,3,0.0,0.22351527214050293,-3.2526211738586426,-3.2526211738586426,0,0.0,0.0,,1.0,0.0,0.0,1560,none,none,0.0,,0.0,0.0,,0,1.0,False,1212928512,1249902592,heldout,comparison,,,Yes.,yes,0,none,0.14761350001208484,1.0,9.39821358803593,0.31920959998387843,0.09024864999810234,0.13810000009834766,128
0.002564102564102564,1,1.0,1,1.0600015968084335,,4,M0_native_gist,178913280,0.0,2wikimultihopqa,4,256,0.0,0.0,0.0,0,48,1.0,0008d48808a011ebbd78ac1f6bf848b6,Yes.,3,-0.05426621437072754,0.1692490577697754,-3.30688738822937,-3.30688738822937,0,65536.0,0.0,,0.96875,0.0,0.003526599844917655,1560,topology_sparse,native_gist_only,4,0.002688228152692318,65536.0,16,0.002688228152692318,4,1.0,True,1209357312,1245708288,heldout,comparison,,,Yes.,yes,4,annotated_evidence_oracle,0.1740408999612555,1.0,6.79603754712486,0.44143370003439486,0.12645290000364184,0.18761699995957315,128
0.08205128205128205,1,1.0,1,1.88460311293602,,4,M1_whole_parent,178913280,0.0,2wikimultihopqa,128,256,0.3802226036787033,1.0,0.375,48,48,1.0,0008d48808a011ebbd78ac1f6bf848b6,Yes.,3,-0.22351527214050293,0.0,-3.4761364459991455,-3.4761364459991455,0,0.0,0.0,,0.0,0.0,0.0,1560,topology_sparse,selected_chunks,128,0.46707697212696075,0.0,512,0.0868543665856123,80,1.0,True,1211524096,1245708288,heldout,comparison,,,Yes.,yes,128,annotated_evidence_oracle,0.17675949994008988,1.0,8.37136490944938,0.3583644999889657,0.10387094999896362,0.14996339997742325,128
0.03076923076923077,1,1.0,1,1.5209361910820007,,4,M2_evidence_only,178913280,8.0,2wikimultihopqa,48,256,0.41519173234701157,1.0,1.0,48,48,1.0,0008d48808a011ebbd78ac1f6bf848b6,Yes.,3,-0.46915626525878906,-0.24564099311828613,-3.7217774391174316,-3.7217774391174316,0,786432.0,0.0004105999832972884,,0.625,0.00048429984599351883,0.005043999874033034,1560,topology_sparse,logical_intervals,48,0.41519173234701157,786432.0,192,0.0,0,1.0,True,1209843200,1245708288,heldout,comparison,0,0,Yes.,yes,48,annotated_evidence_oracle,0.1703544999472797,1.0,7.955187895822425,0.3771124000195414,0.10919385001761839,0.15795290004462004,128
0.03076923076923077,1,1.0,1,1.5209361910820007,,4,M3_selected_radius_0,178913280,8.0,2wikimultihopqa,48,256,0.41519173234701157,1.0,1.0,48,48,1.0,0008d48808a011ebbd78ac1f6bf848b6,Yes.,3,-0.46915626525878906,-0.24564099311828613,-3.7217774391174316,-3.7217774391174316,0,786432.0,0.0004142001271247864,,0.625,0.0004754001274704933,0.005752100027166307,1560,topology_sparse,logical_intervals,48,0.41519173234701157,786432.0,192,0.0,0,1.0,True,1209843200,1245708288,heldout,comparison,0,0,Yes.,yes,48,annotated_evidence_oracle,0.17775729997083545,1.0,6.765460430546343,0.4434287999756634,0.10958310001296923,0.2235396000323817,128
0.08205128205128205,1,1.0,1,1.9081632196903229,equal,4,M6_budget_128_equal,178913280,8.0,2wikimultihopqa,128,256,0.37850578129291534,1.0,0.375,48,48,1.0,0008d48808a011ebbd78ac1f6bf848b6,Yes.,3,-0.43943238258361816,-0.21591711044311523,-3.6920535564422607,-3.6920535564422607,0,2097152.0,0.0004328000359237194,128,0.0,0.0007051000138744712,0.006554300081916153,1560,topology_sparse,logical_intervals,128,0.47051940113306046,2097152.0,512,0.09201362263411283,80,1.0,True,1211524096,1245708288,heldout,comparison,64,64,Yes.,yes,128,annotated_evidence_oracle,0.174103100085631,1.0,6.984825466863882,0.4295024999883026,0.12439985002856702,0.17328220000490546,128
0.03333333333333333,1,1.0,1,1.5296523571014404,,4,M7_gist_selected_radius_0,178913280,8.0,2wikimultihopqa,52,256,0.41464539617300034,1.0,0.9230769230769231,48,48,1.0,0008d48808a011ebbd78ac1f6bf848b6,Yes.,3,-0.4877185821533203,-0.2642033100128174,-3.740339756011963,-3.740339756011963,0,851968.0,0.0005836000200361013,,0.59375,0.0006104999920353293,0.0061897000996395946,1560,topology_sparse,gist_plus_logical_intervals,52,0.41622089594602585,851968.0,208,0.0015754969790577888,4,1.0,True,1209923072,1245708288,heldout,comparison,0,0,Yes.,yes,48,annotated_evidence_oracle,0.18433129996992648,1.0,6.315350723066687,0.4750329999951646,0.15394794999156147,0.16648809995967895,128
0.0,1,1.0,1,,,0,M_none,89112576,0.0,2wikimultihopqa,0,256,,0.0,0.0,0,74,1.0,0017cac508be11ebbd8aac1f6bf848b6,Yes.,3,0.0,0.09603261947631836,-4.197005271911621,-4.197005271911621,0,0.0,0.0,,1.0,0.0,0.0,777,none,none,0.0,,0.0,0.0,,0,1.0,False,1211600384,1245708288,heldout,comparison,,,Yes.,yes,0,none,0.15341399994213134,1.0,7.123748537349493,0.4211265998892486,0.0935543499654159,0.2331965999910608,128
0.005148005148005148,1,1.0,1,1.0693479031324387,,4,M0_native_gist,89112576,0.0,2wikimultihopqa,4,256,0.0,0.0,0.0,0,74,1.0,0017cac508be11ebbd8aac1f6bf848b6,Yes.,3,0.001705169677734375,0.09773778915405273,-4.195300102233887,-4.195300102233887,0,65536.0,0.0,,0.96875,0.0,0.004462499869987369,777,topology_sparse,native_gist_only,4,0.0009886231273412704,65536.0,16,0.0009886231273412704,4,1.0,True,1208777728,1241513984,heldout,comparison,,,Yes.,yes,4,annotated_evidence_oracle,0.17644680000375956,1.0,7.3479884893012155,0.40827499993611127,0.11995670001488179,0.16749549994710833,128
0.16473616473616473,1,1.0,1,1.5488093346357346,,4,M1_whole_parent,89112576,0.0,2wikimultihopqa,128,256,0.037701645866036415,1.0,0.578125,74,74,1.0,0017cac508be11ebbd8aac1f6bf848b6,Yes.,3,-0.09603261947631836,0.0,-4.2930378913879395,-4.2930378913879395,0,0.0,0.0,,0.0,0.0,0.0,777,topology_sparse,selected_chunks,128,0.09384474344551563,0.0,512,0.05614309851080179,54,1.0,True,1211339264,1241513984,heldout,comparison,,,Yes.,yes,128,annotated_evidence_oracle,0.17890950001310557,1.0,8.23305472760046,0.3643847999628633,0.10308630001964048,0.15761569992173463,128
0.09523809523809523,1,1.0,1,1.267773762345314,,4,M2_evidence_only,89112576,4.0,2wikimultihopqa,74,256,0.03964315075427294,1.0,1.0,74,74,1.0,0017cac508be11ebbd8aac1f6bf848b6,Yes.,3,-0.0633096694946289,0.03272294998168945,-4.26031494140625,-4.26031494140625,0,1212416.0,0.00035770004615187645,,0.421875,0.0006809000624343753,0.004818700137548149,777,topology_sparse,logical_intervals,74,0.03964315075427294,1212416.0,296,0.0,0,1.0,True,1210152448,1241513984,heldout,comparison,0,0,Yes.,yes,74,annotated_evidence_oracle,0.1780373000074178,1.0,7.8401221382164605,0.38264710002113134,0.11047750001307577,0.16101179993711412,128
0.09523809523809523,1,1.0,1,1.267773762345314,,4,M3_selected_radius_0,89112576,4.0,2wikimultihopqa,74,256,0.03964315075427294,1.0,1.0,74,74,1.0,0017cac508be11ebbd8aac1f6bf848b6,Yes.,3,-0.0633096694946289,0.03272294998168945,-4.26031494140625,-4.26031494140625,0,1212416.0,0.00034529995173215866,,0.421875,0.0005466999718919396,0.0051482998533174396,777,topology_sparse,logical_intervals,74,0.03964315075427294,1212416.0,296,0.0,0,1.0,True,1210152448,1241513984,heldout,comparison,0,0,Yes.,yes,74,annotated_evidence_oracle,0.17748220008797944,1.0,7.606936409414416,0.3943769000470638,0.11194734997116029,0.1695532000157982,128
0.16473616473616473,1,1.0,1,1.7406877875328064,equal,4,M6_budget_128_equal,89112576,8.0,2wikimultihopqa,128,256,0.022896859794855118,1.0,0.578125,74,74,1.0,0017cac508be11ebbd8aac1f6bf848b6,Yes.,3,-0.2057209014892578,-0.10968828201293945,-4.402726173400879,-4.402726173400879,0,2097152.0,0.00031489995308220387,128,0.0,0.0007168999873101711,0.00596199999563396,777,topology_sparse,logical_intervals,128,0.44293200224637985,2097152.0,512,0.42003514617681503,54,1.0,True,1211339264,1241513984,heldout,comparison,64,64,Yes.,yes,128,annotated_evidence_oracle,0.17852159996982664,1.0,7.967702121624339,0.3765201000496745,0.10674484999617562,0.16243310004938394,128
0.10038610038610038,1,1.0,1,1.2750878930091858,,4,M7_gist_selected_radius_0,89112576,4.0,2wikimultihopqa,78,256,0.03958815149962902,1.0,0.9487179487179487,74,74,1.0,0017cac508be11ebbd8aac1f6bf848b6,Yes.,3,-0.09991264343261719,-0.003880023956298828,-4.296917915344238,-4.296917915344238,0,1277952.0,0.00032899994403123856,,0.390625,0.000642599887214601,0.00847480003722012,777,topology_sparse,gist_plus_logical_intervals,78,0.0405768807977438,1277952.0,312,0.0009887292981147766,4,1.0,True,1210241024,1241513984,heldout,comparison,0,0,Yes.,yes,74,annotated_evidence_oracle,0.18392400001175702,1.0,6.772473775636686,0.44296960008796304,0.1352791499812156,0.17177430004812777,128
0.0,1,0.0,1,,,0,M_none,148291584,0.0,2wikimultihopqa,0,256,,0.0,0.0,0,56,0.0,001ad110086911ebbd5eac1f6bf848b6,No.,3,0.0,0.0786590576171875,-7.121514797210693,-7.121514797210693,0,0.0,0.0,,1.0,0.0,0.0,1293,none,none,0.0,,0.0,0.0,,0,0.0,False,1210910208,1241513984,heldout,comparison,,,No.,yes,0,none,0.1519504999741912,0.0,9.497866779831877,0.3158603999763727,0.08761909999884665,0.13993389997631311,128
0.0030935808197989174,1,0.0,1,1.0784083157777786,,4,M0_native_gist,148291584,0.0,2wikimultihopqa,4,256,0.0,0.0,0.0,0,56,0.0,001ad110086911ebbd5eac1f6bf848b6,No.,3,-0.07704687118530273,0.0016121864318847656,-7.198561668395996,-7.198561668395996,0,65536.0,0.0,,0.96875,0.0,0.0032765999203547835,1293,topology_sparse,native_gist_only,4,0.0025238553062081337,65536.0,16,0.0025238553062081337,4,0.0,True,1209469952,1237319680,heldout,comparison,,,No.,yes,4,annotated_evidence_oracle,0.17624669999349862,0.0,6.348572163222151,0.4725472000427544,0.1505569500150159,0.1705276999855414,128
0.09899458623356536,1,0.0,1,1.8880479335784912,,4,M1_whole_parent,148291584,0.0,2wikimultihopqa,128,256,0.06478310469537973,1.0,0.4375,56,56,0.0,001ad110086911ebbd5eac1f6bf848b6,No.,3,-0.0786590576171875,0.0,-7.200173854827881,-7.200173854827881,0,0.0,0.0,,0.0,0.0,0.0,1293,topology_sparse,selected_chunks,128,0.46920890361070633,0.0,512,0.40442579984664917,72,0.0,True,1211918336,1237319680,heldout,comparison,,,No.,yes,128,annotated_evidence_oracle,0.21297400002367795,0.0,8.333680570296272,0.3599849999882281,0.10294790001353249,0.15328690002206713,128
0.04331013147718484,1,0.0,1,1.4374983310699463,,4,M2_evidence_only,148291584,8.0,2wikimultihopqa,56,256,0.103574950248003,1.0,1.0,56,56,0.0,001ad110086911ebbd5eac1f6bf848b6,No.,3,-0.2770357131958008,-0.19837665557861328,-7.398550510406494,-7.398550510406494,0,917504.0,0.00031490030232816935,,0.5625,0.00042860000394284725,0.004885000176727772,1293,topology_sparse,logical_intervals,56,0.103574950248003,917504.0,224,0.0,0,0.0,True,1210354176,1237319680,heldout,comparison,0,0,No.,yes,56,annotated_evidence_oracle,0.17114059999585152,0.0,7.977217067925309,0.37607100000604987,0.10662279999814928,0.16218029998708516,128
0.04331013147718484,1,0.0,1,1.4374983310699463,,4,M3_selected_radius_0,148291584,8.0,2wikimultihopqa,56,256,0.103574950248003,1.0,1.0,56,56,0.0,001ad110086911ebbd5eac1f6bf848b6,No.,3,-0.2770357131958008,-0.19837665557861328,-7.398550510406494,-7.398550510406494,0,917504.0,0.00045499985571950674,,0.5625,0.0006547999801114202,0.005185000016354024,1293,topology_sparse,logical_intervals,56,0.103574950248003,917504.0,224,0.0,0,0.0,True,1210354176,1237319680,heldout,comparison,0,0,No.,yes,56,annotated_evidence_oracle,0.17446420004125684,0.0,8.010156879175202,0.3745244999881834,0.1055340999737382,0.16264740005135536,128
0.09899458623356536,1,0.0,1,1.9285814762115479,equal,4,M6_budget_128_equal,148291584,8.0,2wikimultihopqa,128,256,0.0651353020220995,1.0,0.4375,56,56,0.0,001ad110086911ebbd5eac1f6bf848b6,No.,3,0.19329023361206055,0.27194929122924805,-6.928224563598633,-6.928224563598633,0,2097152.0,0.00033579999580979347,128,0.0,0.00049919995944947,0.006596099934540689,1293,topology_sparse,logical_intervals,128,0.47587505728006363,2097152.0,512,0.4107397571206093,72,0.0,True,1211918336,1237319680,heldout,comparison,64,64,No.,yes,128,annotated_evidence_oracle,0.17597940005362034,0.0,7.78918720646818,0.38514929998200387,0.11111065000295639,0.1621880999300629,128
0.04640371229698376,1,0.0,1,1.4492310285568237,,4,M7_gist_selected_radius_0,148291584,8.0,2wikimultihopqa,60,256,0.10330280009657145,1.0,0.9333333333333333,56,56,0.0,001ad110086911ebbd5eac1f6bf848b6,No.,3,-0.33141040802001953,-0.25275135040283203,-7.452925205230713,-7.452925205230713,0,983040.0,0.0005305999657139182,,0.53125,0.000914999982342124,0.009438100038096309,1293,topology_sparse,gist_plus_logical_intervals,60,0.10538079869002104,983040.0,240,0.002077997662127018,4,0.0,True,1210440704,1237319680,heldout,comparison,0,0,No.,yes,56,annotated_evidence_oracle,0.19005350000225008,0.0,6.678206608136896,0.44922239996958524,0.1407830499811098,0.1667742000427097,128
0.0,2,1.0,1,,,0,M_none,107692032,0.0,2wikimultihopqa,0,256,,0.0,0.0,0,127,1.0,00223e06084a11ebbd55ac1f6bf848b6,Yes.,3,0.0,0.037157535552978516,-4.525052070617676,-4.525052070617676,0,0.0,0.0,,1.0,0.0,0.0,939,none,none,0.0,,0.0,0.0,,0,1.0,False,1211427328,1237319680,heldout,bridge_comparison,,,Yes.,yes,0,none,0.15313270001206547,1.0,9.382057063261119,0.3197593000950292,0.08903614996233955,0.14103500009514391,256
0.008519701810436636,2,1.0,1,1.1174286603927612,,8,M0_native_gist,107692032,0.0,2wikimultihopqa,8,256,0.0,0.0,0.0,0,127,1.0,00223e06084a11ebbd55ac1f6bf848b6,Yes.,3,-0.06339740753173828,-0.026239871978759766,-4.588449478149414,-4.588449478149414,0,131072.0,0.0,,0.96875,0.0,0.006661099963821471,939,topology_sparse,native_gist_only,8,0.004563613794744015,131072.0,32,0.004563613794744015,8,1.0,True,1209131520,1237319680,heldout,bridge_comparison,,,Yes.,yes,8,annotated_evidence_oracle,0.17734429996926337,1.0,6.589619371348348,0.45526150008663535,0.14050000003771856,0.17368000000715256,256
