dataset,example_id,partition,seed,parent_id,best_rank,winning_scale,best_score
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,71,9,4,1,-0.2017238438129425
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,71,10,4,global,-0.2467535436153412
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,71,11,4,1,0.022519776597619057
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,11,2,1,global,0.0452054888010025
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,11,3,1,1,0.16929998993873596
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,11,5,2,1,-0.011972136795520782
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,11,6,1,1,0.1671048402786255
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,2,1,global,0.5054500699043274
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,3,1,1,0.42192593216896057
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,5,1,1,0.03150484710931778
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,6,1,1,0.2549709677696228
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,2,1,global,-0.3321113586425781
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,3,1,1,-0.15512672066688538
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,5,5,1,-0.20953145623207092
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,6,1,1,-0.18576210737228394
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,2,1,global,0.1021118015050888
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,3,1,1,0.08661966025829315
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,5,5,1,-0.04895258694887161
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,6,1,1,0.17349687218666077
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,2,2,global,-0.02960982918739319
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,3,1,global,-0.020990997552871704
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,5,1,1,-0.12272414565086365
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,6,1,1,-0.024989571422338486
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,0,2,1,-0.04161049425601959
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,1,5,1,-0.1446455866098404
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,2,1,global,0.23964445292949677
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,3,2,global,-0.045480936765670776
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,7,5,1,-0.14034944772720337
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,8,1,1,-0.018605004996061325
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,9,1,1,-0.033456951379776
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,10,1,1,-0.09359981119632721
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,0,2,1,0.09235023707151413
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,1,3,1,0.004415594041347504
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,2,1,global,0.39674580097198486
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,3,2,global,0.29142844676971436
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,7,4,1,0.03705710545182228
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,8,1,1,0.11294270306825638
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,9,2,1,0.11446122825145721
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,10,2,1,0.23588259518146515
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,0,1,1,-0.2072395235300064
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,1,2,1,-0.2293514609336853
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,2,1,global,-0.38369226455688477
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,3,2,global,-0.39400726556777954
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,7,4,1,-0.027570314705371857
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,8,1,1,-0.020201561972498894
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,9,2,1,-0.022922731935977936
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,10,2,2,-0.06472005695104599
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,0,2,1,-0.04564759507775307
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,1,5,global,-0.16047325730323792
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,2,1,global,0.24064835906028748
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,3,2,global,0.06555924564599991
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,7,4,1,-0.044784218072891235
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,8,2,2,-0.07671059668064117
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,9,2,1,-0.04080568253993988
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,10,2,1,-0.06639855355024338
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,0,1,1,-0.009093448519706726
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,1,3,1,-0.02759113907814026
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,2,1,global,-0.02601226046681404
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,3,2,global,-0.07138528674840927
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,7,5,1,-0.11468949913978577
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,8,4,1,-0.11468249559402466
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,9,1,1,-0.041234564036130905
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,10,1,1,0.06458223611116409
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,1,4,1,0.09949509799480438
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,2,2,1,-0.18484443426132202
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,7,1,1,0.04147637262940407
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,1,1,2,-0.000340217724442482
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,2,2,1,-0.008582092821598053
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,7,1,2,0.22478044033050537
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,1,2,1,0.029843516647815704
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,2,2,1,-0.13873708248138428
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,7,1,global,-0.4465029537677765
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,1,5,1,-0.09753599762916565
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,2,2,1,-0.18124616146087646
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,7,1,global,0.13579398393630981
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,1,2,1,-0.09934300184249878
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,2,1,1,-0.003473108634352684
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,7,1,1,0.18569666147232056
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,0,1,1,0.08425495773553848
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,1,1,1,0.06929157674312592
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,2,2,1,-0.2102421522140503
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,3,6,1,-0.20932632684707642
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,5,2,1,0.005732499063014984
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,6,4,1,-0.2180473506450653
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,8,1,global,0.10540422797203064
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,9,2,global,-0.07738057523965836
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,0,1,1,0.24332205951213837
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,1,1,1,0.36727404594421387
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,2,4,1,-0.008643542416393757
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,3,8,1,-0.04847795516252518
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,5,2,1,0.13192081451416016
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,6,1,1,0.07154153287410736
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,8,1,global,0.21973499655723572
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,9,1,1,-0.01994657889008522
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,0,1,1,-0.2518969476222992
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,1,1,1,-0.23343873023986816
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,2,4,1,-0.19102182984352112
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,3,5,1,-0.20363886654376984
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,5,2,1,-0.22559373080730438
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,6,4,1,-0.2804974913597107
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,8,1,1,-0.24035155773162842
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,9,1,global,-0.44404271245002747
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,0,1,1,0.0733744278550148
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,1,1,1,0.15845811367034912
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,2,5,1,-0.20392680168151855
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,3,8,1,-0.21585698425769806
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,5,2,1,0.0037262439727783203
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,6,2,1,0.009551115334033966
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,8,1,global,0.10242482274770737
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,9,1,1,0.20278120040893555
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,0,1,1,-0.025860100984573364
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,1,1,2,-0.005137637257575989
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,2,3,1,-0.00035271793603897095
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,3,7,1,-0.05085565894842148
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,5,1,global,-0.17336739599704742
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,6,2,1,-0.21042120456695557
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,8,1,1,0.21527251601219177
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,9,1,1,-0.13634979724884033
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,1,8,1,0.04344072937965393
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,2,13,1,-0.03945128619670868
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,3,4,1,0.19259057939052582
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,4,11,1,0.010200820863246918
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,7,4,1,0.07826874405145645
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,8,1,global,0.2876426577568054
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,9,4,2,0.1456792950630188
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,10,6,global,0.037309400737285614
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,11,2,1,0.06345321238040924
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,12,13,1,-0.15368376672267914
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,13,8,global,-0.01433195173740387
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,14,1,1,0.31188666820526123
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,1,4,global,0.3323715627193451
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,2,8,1,0.18003138899803162
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,3,4,1,0.3134714961051941
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,4,9,1,0.06598791480064392
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,7,1,1,0.13035836815834045
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,8,1,global,0.5693842172622681
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,9,3,1,0.4849366843700409
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,10,8,global,0.2759850025177002
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,11,5,1,0.3131222128868103
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,12,11,1,0.16116520762443542
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,13,4,1,0.10520990192890167
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,14,1,1,0.3961079716682434
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,1,7,1,-0.1853068321943283
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,2,13,1,-0.2584264874458313
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,3,5,1,-0.0035628601908683777
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,4,11,1,0.008845586329698563
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,7,7,1,0.102711021900177
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,8,1,global,-0.08369774371385574
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,9,4,1,0.11251180619001389
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,10,5,1,0.10880429297685623
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,11,2,1,-0.0962342694401741
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,12,14,1,-0.06397158652544022
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,13,7,1,-0.17126068472862244
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,14,1,1,0.04000333696603775
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,1,6,global,0.10656757652759552
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,2,12,1,-0.015198487788438797
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,3,4,1,0.037466861307621
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,4,6,1,0.13728439807891846
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,7,1,1,0.06855377554893494
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,8,1,global,0.29326075315475464
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,9,4,1,0.3193669021129608
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,10,6,1,0.25819259881973267
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,11,4,1,-0.16345714032649994
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,12,14,global,-0.12624317407608032
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,13,9,1,-0.10294343531131744
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,14,1,1,0.35031193494796753
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,1,7,1,0.2534375786781311
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,2,13,1,0.1689690351486206
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,3,6,1,0.04910890385508537
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,4,11,1,0.23526768386363983
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,7,5,1,0.2632383406162262
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,8,1,global,0.18114157021045685
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,9,3,2,0.20011718571186066
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,10,3,1,0.12343250215053558
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,11,3,global,0.04217131808400154
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,12,13,1,0.00973823294043541
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,13,10,1,0.050797201693058014
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,14,1,1,0.32554084062576294
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,1,4,1,-0.3264806866645813
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,2,2,1,-0.15518641471862793
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,3,1,1,0.033474426716566086
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,5,1,1,0.16019770503044128
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,8,5,1,-0.16419553756713867
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,1,1,1,0.2592288851737976
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,2,1,1,0.26940107345581055
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,3,1,1,0.3089505434036255
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,5,1,1,0.2512438893318176
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,8,5,1,0.04288295656442642
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,1,3,1,-0.007013648748397827
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,2,2,1,0.10538285225629807
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,3,1,1,-0.1664748638868332
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,5,1,1,-0.20858749747276306
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,8,7,1,0.00666356086730957
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,1,1,1,0.19645944237709045
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,2,3,1,-0.08884888887405396
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,3,1,global,0.3177835941314697
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,5,1,1,-0.007272664457559586
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,8,2,1,-0.10631272941827774
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,1,1,1,0.17544256150722504
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,2,1,1,0.1856863796710968
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,3,1,1,0.29651403427124023
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,5,1,2,0.18508893251419067
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,8,1,1,0.021245956420898438
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,11,0,1,global,0.3096592426300049
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,11,4,3,global,0.005444536916911602
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,23,0,1,1,0.33899080753326416
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,23,4,4,global,0.22441434860229492
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,37,0,1,global,-0.2768094539642334
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,37,4,2,1,-0.1908513307571411
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,53,0,1,global,0.26266705989837646
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,53,4,4,global,-0.034043651074171066
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,71,0,1,global,0.0065665580332279205
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,71,4,1,1,0.10938466340303421
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,11,0,1,global,-0.15696565806865692
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,11,1,1,1,-0.07406355440616608
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,11,4,1,1,0.10813964903354645
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,23,0,1,global,0.132262721657753
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,23,1,1,1,0.13697102665901184
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,23,4,1,1,0.3482649326324463
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,37,0,1,global,-0.29775574803352356
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,37,1,1,1,-0.08593493700027466
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,37,4,1,1,-0.3455507159233093
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,53,0,1,global,-0.054177623242139816
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,53,1,1,1,0.23704475164413452
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,53,4,1,1,-0.1287865787744522
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,71,0,1,global,0.07290524244308472
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,71,1,1,1,0.059839747846126556
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,71,4,1,1,-0.10662548989057541
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,1,1,1,0.26013052463531494
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,2,1,1,0.1373063325881958
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,5,2,1,0.23699644207954407
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,6,4,1,-0.08701072633266449
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,7,2,1,0.16720835864543915
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,8,5,1,-0.06658673286437988
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,9,2,1,0.011314596980810165
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,10,1,1,0.24027614295482635
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,1,2,1,0.3449726402759552
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,2,1,1,0.390746533870697
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,5,6,1,0.012442462146282196
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,6,3,1,0.07187473773956299
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,7,2,1,0.21752704679965973
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,8,1,1,0.2980498671531677
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,9,1,1,0.1942089945077896
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,10,1,1,0.29841935634613037
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,1,6,1,-0.15286949276924133
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,2,1,1,-0.01572297513484955
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,5,3,1,-0.07677985727787018
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,6,4,1,-0.16322076320648193
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,7,2,1,-0.15007363259792328
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,8,5,1,-0.32190367579460144
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,9,2,1,-0.1744653582572937
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,10,1,1,-0.05555754154920578
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,1,5,1,0.08129622042179108
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,2,2,1,0.34090590476989746
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,5,5,1,0.21041153371334076
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,6,3,1,-0.10565777122974396
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,7,6,1,-0.1719731092453003
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,8,1,1,0.02130800671875477
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,9,3,1,-0.019443314522504807
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,10,1,1,0.1574348509311676
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,1,5,1,-0.16903531551361084
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,2,2,1,0.07553402334451675
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,5,1,1,-0.10093173384666443
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,6,2,1,0.10216706246137619
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,7,1,1,0.08916296809911728
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,8,1,1,0.13970446586608887
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,9,1,1,0.18913985788822174
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,10,1,1,-0.08907940238714218
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,11,0,1,1,-0.10258547961711884
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,11,1,3,1,-0.26334160566329956
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,11,2,2,1,-0.10670118778944016
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,11,4,3,1,-0.14472976326942444
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,11,6,2,1,-0.24824418127536774
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,11,7,1,1,-0.06824062019586563
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,23,0,3,global,-0.006600480526685715
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,23,1,6,1,0.07468949258327484
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,23,2,3,1,0.14973831176757812
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,23,4,2,1,0.12952956557273865
